datalake,engine,query name,conf,latency,benchmark,sf
hudi,spark,db13,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1710.17,ssb,1
hudi,spark,db3,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1750.65,ssb,1
hudi,spark,db8,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1843.71,ssb,1
hudi,spark,db17,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1811.97,ssb,1
hudi,spark,db18,376;34;150;337;961;4;46;0.6520777654104;0.1443034351385,1941.06,ssb,1
hudi,spark,db15,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,2293.12,ssb,1
hudi,spark,db1,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,2166.62,ssb,1
hudi,spark,db20,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,1965.14,ssb,1
hudi,spark,db2,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,2169.44,ssb,1
hudi,spark,db22,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,1978.48,ssb,1
hudi,spark,db5,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,2261.42,ssb,1
hudi,spark,db11,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,2004.78,ssb,1
hudi,spark,db14,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,2298.89,ssb,1
hudi,spark,db16,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,1968.73,ssb,1
hudi,spark,db12,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,2213.19,ssb,1
hudi,spark,db6,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,1983.05,ssb,1
hudi,spark,db19,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,2082.92,ssb,1
hudi,spark,db10,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,2275.02,ssb,1
hudi,spark,db4,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,2272.13,ssb,1
hudi,spark,db7,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,2064.01,ssb,1
hudi,spark,db21,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,2087.26,ssb,1
hudi,spark,db9,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,2275.25,ssb,1
hudi,spark,db13,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,2280.08,ssb,1
hudi,spark,db3,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,2050.39,ssb,1
hudi,spark,db8,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,2116.38,ssb,1
hudi,spark,db17,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,1973.43,ssb,1
hudi,spark,db18,256;69;620;2111;866;1;57;0.499345510453;0.2124272299349,1965.77,ssb,1
hudi,spark,db1,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1935.8,ssb,1
hudi,spark,db10,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1843.42,ssb,1
hudi,spark,db11,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,2140.44,ssb,1
hudi,spark,db12,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1805.5,ssb,1
hudi,spark,db13,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1631.25,ssb,1
hudi,spark,db14,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1891.25,ssb,1
hudi,spark,db15,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1865.81,ssb,1
hudi,spark,db16,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1645.75,ssb,1
hudi,spark,db17,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1760.17,ssb,1
hudi,spark,db18,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1956.22,ssb,1
hudi,spark,db19,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1796.05,ssb,1
hudi,spark,db2,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1996.81,ssb,1
hudi,spark,db20,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,2038.46,ssb,1
hudi,spark,db21,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1876.72,ssb,1
hudi,spark,db22,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1775.65,ssb,1
hudi,spark,db3,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1695.22,ssb,1
hudi,spark,db4,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1901.68,ssb,1
hudi,spark,db5,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,2102.51,ssb,1
hudi,spark,db6,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1919.89,ssb,1
hudi,spark,db7,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1739.85,ssb,1
hudi,spark,db8,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1760.27,ssb,1
hudi,spark,db9,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1874.41,ssb,1
hudi,spark,q1_1,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,4123.52,ssb,1
hudi,spark,q1_2,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1556.05,ssb,1
hudi,spark,q2_1,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,2811.92,ssb,1
hudi,spark,q2_2,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1683.87,ssb,1
hudi,spark,q3_1,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1733.54,ssb,1
hudi,spark,q4_1,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1751.72,ssb,1
hudi,spark,q4_2,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1733.68,ssb,1
hudi,spark,q4_3,432.2;35.0;138.0;322.5;931.9;4.5;41.4;0.6;0.1,1766.21,ssb,1
hudi,spark,db1,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,2056.2,ssb,1
hudi,spark,db10,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,2286.52,ssb,1
hudi,spark,db11,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,1882.74,ssb,1
hudi,spark,db12,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,2214.05,ssb,1
hudi,spark,db13,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,2371.01,ssb,1
hudi,spark,db14,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,2130.42,ssb,1
hudi,spark,db15,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,2469.39,ssb,1
hudi,spark,db16,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,1897.41,ssb,1
hudi,spark,db17,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,2021.61,ssb,1
hudi,spark,db18,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,2146.87,ssb,1
hudi,spark,db19,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,1883.06,ssb,1
hudi,spark,db2,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,2278.71,ssb,1
hudi,spark,db20,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,2121.58,ssb,1
hudi,spark,db21,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,2227.27,ssb,1
hudi,spark,db22,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,2030.8,ssb,1
hudi,spark,db3,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,2024.32,ssb,1
hudi,spark,db4,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,2091.53,ssb,1
hudi,spark,db5,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,2145.58,ssb,1
hudi,spark,db6,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,1910.08,ssb,1
hudi,spark,db7,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,2067.31,ssb,1
hudi,spark,db8,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,2302.7,ssb,1
hudi,spark,db9,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,2167.29,ssb,1
hudi,spark,q1_1,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,4811.46,ssb,1
hudi,spark,q1_2,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,1666.96,ssb,1
hudi,spark,q1_3,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,1782.09,ssb,1
hudi,spark,q2_1,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,2961.51,ssb,1
hudi,spark,q2_2,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,2098.13,ssb,1
hudi,spark,q2_3,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,1742.32,ssb,1
hudi,spark,q3_1,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,1982.99,ssb,1
hudi,spark,q3_2,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,1792.36,ssb,1
hudi,spark,q3_3,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,1698.12,ssb,1
hudi,spark,q3_4,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,1585.38,ssb,1
hudi,spark,q4_1,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,1947.61,ssb,1
hudi,spark,q4_2,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,2022.44,ssb,1
hudi,spark,q4_3,247.7;69.3;693.9;2361.9;869.0;1.0;50.9;0.5;0.2,1815.25,ssb,1
hudi,spark,db1,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,2005.42,ssb,1
hudi,spark,db10,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,1922.0,ssb,1
hudi,spark,db11,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,2172.48,ssb,1
hudi,spark,db12,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,1907.76,ssb,1
hudi,spark,db13,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,1901.88,ssb,1
hudi,spark,db14,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,1723.57,ssb,1
hudi,spark,db15,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,1901.91,ssb,1
hudi,spark,db16,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,2142.53,ssb,1
hudi,spark,db17,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,1967.04,ssb,1
hudi,spark,db18,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,1809.66,ssb,1
hudi,spark,db19,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,2006.65,ssb,1
hudi,spark,db2,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,2104.12,ssb,1
hudi,spark,db20,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,1838.77,ssb,1
hudi,spark,db21,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,2022.15,ssb,1
hudi,spark,db22,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,1878.27,ssb,1
hudi,spark,db3,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,2081.91,ssb,1
hudi,spark,db4,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,1996.3,ssb,1
hudi,spark,db5,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,1854.57,ssb,1
hudi,spark,db6,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,2155.27,ssb,1
hudi,spark,db7,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,2016.7,ssb,1
hudi,spark,db8,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,2160.4,ssb,1
hudi,spark,db9,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,1831.62,ssb,1
hudi,spark,q1_1,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,4170.91,ssb,1
hudi,spark,q1_3,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,1566.3,ssb,1
hudi,spark,q2_1,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,2763.51,ssb,1
hudi,spark,q2_2,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,1925.06,ssb,1
hudi,spark,q2_3,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,1598.33,ssb,1
hudi,spark,q3_1,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,1784.57,ssb,1
hudi,spark,q4_1,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,1812.86,ssb,1
hudi,spark,q4_2,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,1894.71,ssb,1
hudi,spark,q4_3,381.5;81.3;321.9;229.6;836.1;0.9;56.3;0.9;0.2,1700.95,ssb,1
hudi,spark,db1,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,1878.31,ssb,1
hudi,spark,db10,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,1961.36,ssb,1
hudi,spark,db11,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,1848.29,ssb,1
hudi,spark,db12,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,1896.85,ssb,1
hudi,spark,db13,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,1757.45,ssb,1
hudi,spark,db14,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,1838.32,ssb,1
hudi,spark,db15,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,2154.38,ssb,1
hudi,spark,db16,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,1662.45,ssb,1
hudi,spark,db17,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,1842.92,ssb,1
hudi,spark,db18,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,2078.44,ssb,1
hudi,spark,db19,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,1679.92,ssb,1
hudi,spark,db2,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,1891.32,ssb,1
hudi,spark,db20,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,2074.64,ssb,1
hudi,spark,db21,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,1879.03,ssb,1
hudi,spark,db22,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,1881.91,ssb,1
hudi,spark,db3,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,1719.82,ssb,1
hudi,spark,db4,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,1817.69,ssb,1
hudi,spark,db5,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,2073.67,ssb,1
hudi,spark,db6,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,2035.53,ssb,1
hudi,spark,db7,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,2028.87,ssb,1
hudi,spark,db8,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,1890.1,ssb,1
hudi,spark,db9,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,1852.42,ssb,1
hudi,spark,q1_1,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,4464.8,ssb,1
hudi,spark,q2_1,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,2587.46,ssb,1
hudi,spark,q2_2,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,1603.46,ssb,1
hudi,spark,q2_3,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,1642.31,ssb,1
hudi,spark,q3_1,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,1719.66,ssb,1
hudi,spark,q3_4,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,1553.67,ssb,1
hudi,spark,q4_1,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,1611.26,ssb,1
hudi,spark,q4_2,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,1781.24,ssb,1
hudi,spark,q4_3,415.1;33.2;148.4;355.8;1039.7;3.7;50.9;0.6;0.2,1712.27,ssb,1
hudi,spark,db1,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,2247.61,ssb,1
hudi,spark,db10,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,2161.83,ssb,1
hudi,spark,db11,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,2109.55,ssb,1
hudi,spark,db12,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,2079.15,ssb,1
hudi,spark,db13,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,2279.62,ssb,1
hudi,spark,db14,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,2458.21,ssb,1
hudi,spark,db15,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,2393.97,ssb,1
hudi,spark,db16,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,1883.05,ssb,1
hudi,spark,db17,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,1985.15,ssb,1
hudi,spark,db18,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,2058.43,ssb,1
hudi,spark,db19,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,2090.6,ssb,1
hudi,spark,db2,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,2084.12,ssb,1
hudi,spark,db20,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,1809.39,ssb,1
hudi,spark,db21,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,1927.07,ssb,1
hudi,spark,db22,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,1956.62,ssb,1
hudi,spark,db3,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,2248.53,ssb,1
hudi,spark,db4,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,2389.27,ssb,1
hudi,spark,db5,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,2114.84,ssb,1
hudi,spark,db6,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,1870.31,ssb,1
hudi,spark,db7,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,2263.09,ssb,1
hudi,spark,db8,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,1963.09,ssb,1
hudi,spark,db9,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,2453.8,ssb,1
hudi,spark,q1_1,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,4182.17,ssb,1
hudi,spark,q1_2,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,1594.66,ssb,1
hudi,spark,q1_3,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,1780.11,ssb,1
hudi,spark,q2_1,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,3069.42,ssb,1
hudi,spark,q2_2,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,1835.64,ssb,1
hudi,spark,q2_3,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,1746.3,ssb,1
hudi,spark,q3_1,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,2178.87,ssb,1
hudi,spark,q3_2,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,1687.59,ssb,1
hudi,spark,q3_3,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,1715.45,ssb,1
hudi,spark,q3_4,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,1647.28,ssb,1
hudi,spark,q4_1,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,1834.65,ssb,1
hudi,spark,q4_2,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,2244.31,ssb,1
hudi,spark,q4_3,260.9;64.8;708.6;2388.4;767.7;1.0;56.9;0.4;0.2,1960.38,ssb,1
hudi,spark,db1,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,1837.44,ssb,1
hudi,spark,db10,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,1627.7,ssb,1
hudi,spark,db11,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,1939.29,ssb,1
hudi,spark,db12,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,2064.46,ssb,1
hudi,spark,db13,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,1832.77,ssb,1
hudi,spark,db14,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,1860.4,ssb,1
hudi,spark,db15,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,1810.53,ssb,1
hudi,spark,db16,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,2087.76,ssb,1
hudi,spark,db17,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,2084.32,ssb,1
hudi,spark,db18,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,1790.94,ssb,1
hudi,spark,db19,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,2002.46,ssb,1
hudi,spark,db2,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,2045.53,ssb,1
hudi,spark,db20,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,2086.52,ssb,1
hudi,spark,db21,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,1735.95,ssb,1
hudi,spark,db22,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,1904.33,ssb,1
hudi,spark,db3,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,2076.92,ssb,1
hudi,spark,db4,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,1816.02,ssb,1
hudi,spark,db5,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,2062.38,ssb,1
hudi,spark,db6,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,1672.12,ssb,1
hudi,spark,db7,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,1812.42,ssb,1
hudi,spark,db8,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,1793.92,ssb,1
hudi,spark,db9,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,2135.55,ssb,1
hudi,spark,q1_1,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,4297.41,ssb,1
hudi,spark,q1_2,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,1517.69,ssb,1
hudi,spark,q1_3,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,1500.5,ssb,1
hudi,spark,q2_1,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,2588.99,ssb,1
hudi,spark,q2_2,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,1714.33,ssb,1
hudi,spark,q3_1,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,1584.14,ssb,1
hudi,spark,q4_1,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,1794.07,ssb,1
hudi,spark,q4_2,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,1763.1,ssb,1
hudi,spark,q4_3,32.2;4.4;9.2;124.1;396.7;3.1;13.9;0.8;0.8,1636.69,ssb,1
