datalake,engine,query name,conf,latency,benchmark,sf
delta,spark,tpch_1_q7,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,7191.0,tpch,10
delta,spark,tpch_1_q7,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,6360.0,tpch,10
delta,spark,tpch_1_q7,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,5312.0,tpch,10
delta,spark,tpch_1_q7,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7602.0,tpch,10
delta,spark,tpch_1_q7,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6617.0,tpch,10
delta,spark,tpch_1_q7,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,5203.0,tpch,10
delta,spark,tpch_1_q7,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,6637.0,tpch,10
delta,spark,tpch_1_q7,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,6338.0,tpch,10
delta,spark,tpch_1_q7,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,6316.0,tpch,10
delta,spark,tpch_1_q7,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,5855.0,tpch,10
delta,spark,tpch_1_q7,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,6044.0,tpch,10
delta,spark,tpch_1_q7,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5907.0,tpch,10
delta,spark,tpch_1_q8,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,4798.0,tpch,10
delta,spark,tpch_1_q8,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,5073.0,tpch,10
delta,spark,tpch_1_q8,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,5397.0,tpch,10
delta,spark,tpch_1_q8,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,5615.0,tpch,10
delta,spark,tpch_1_q8,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,5059.0,tpch,10
delta,spark,tpch_1_q8,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5253.0,tpch,10
delta,spark,tpch_1_q8,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5902.0,tpch,10
delta,spark,tpch_1_q8,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,4978.0,tpch,10
delta,spark,tpch_1_q8,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,5431.0,tpch,10
delta,spark,tpch_1_q8,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5167.0,tpch,10
delta,spark,tpch_1_q8,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5752.0,tpch,10
delta,spark,tpch_1_q8,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4935.0,tpch,10
delta,spark,tpch_1_q8,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,6547.0,tpch,10
delta,spark,tpch_1_q8,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4798.0,tpch,10
delta,spark,tpch_1_q9,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,13032.0,tpch,10
delta,spark,tpch_1_q9,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,11286.0,tpch,10
delta,spark,tpch_1_q9,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,13033.0,tpch,10
delta,spark,tpch_1_q9,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,13672.0,tpch,10
delta,spark,tpch_1_q9,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,16138.0,tpch,10
delta,spark,tpch_1_q9,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,13671.0,tpch,10
delta,spark,tpch_1_q9,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,14459.0,tpch,10
delta,spark,tpch_1_q9,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,12380.0,tpch,10
delta,spark,tpch_1_q9,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,12595.0,tpch,10
delta,spark,tpch_1_q9,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,11836.0,tpch,10
delta,spark,tpch_1_q9,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,14577.0,tpch,10
delta,spark,tpch_1_q9,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,13585.0,tpch,10
delta,spark,tpch_1_q9,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,12521.0,tpch,10
delta,spark,tpch_1_q9,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,12470.0,tpch,10
delta,spark,tpch_2_q1,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2653.0,tpch,10
delta,spark,tpch_2_q1,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2512.0,tpch,10
delta,spark,tpch_2_q1,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3527.0,tpch,10
delta,spark,tpch_2_q1,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2305.0,tpch,10
delta,spark,tpch_2_q1,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2611.0,tpch,10
delta,spark,tpch_2_q1,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3719.0,tpch,10
delta,spark,tpch_2_q1,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3730.0,tpch,10
delta,spark,tpch_2_q1,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2486.0,tpch,10
delta,spark,tpch_2_q1,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3896.0,tpch,10
delta,spark,tpch_2_q1,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2355.0,tpch,10
delta,spark,tpch_2_q1,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3818.0,tpch,10
delta,spark,tpch_2_q1,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,2552.0,tpch,10
delta,spark,tpch_2_q1,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3749.0,tpch,10
delta,spark,tpch_2_q1,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,2286.0,tpch,10
delta,spark,tpch_2_q10,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,9962.0,tpch,10
delta,spark,tpch_2_q10,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,10367.0,tpch,10
delta,spark,tpch_2_q10,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,11039.0,tpch,10
delta,spark,tpch_2_q10,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,9606.0,tpch,10
delta,spark,tpch_2_q10,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,10052.0,tpch,10
delta,spark,tpch_2_q10,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,10475.0,tpch,10
delta,spark,tpch_2_q10,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,10963.0,tpch,10
delta,spark,tpch_2_q10,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,10097.0,tpch,10
delta,spark,tpch_2_q10,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,10967.0,tpch,10
delta,spark,tpch_2_q10,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,9896.0,tpch,10
delta,spark,tpch_2_q10,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,10974.0,tpch,10
delta,spark,tpch_2_q10,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,10121.0,tpch,10
delta,spark,tpch_2_q10,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,10740.0,tpch,10
delta,spark,tpch_2_q10,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,10777.0,tpch,10
delta,spark,tpch_2_q11,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1517.0,tpch,10
delta,spark,tpch_2_q11,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,1577.0,tpch,10
delta,spark,tpch_2_q11,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,2003.0,tpch,10
delta,spark,tpch_2_q11,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1532.0,tpch,10
delta,spark,tpch_2_q11,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,1902.0,tpch,10
delta,spark,tpch_2_q11,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1823.0,tpch,10
delta,spark,tpch_2_q11,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1861.0,tpch,10
delta,spark,tpch_2_q11,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1613.0,tpch,10
delta,spark,tpch_2_q11,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,1919.0,tpch,10
delta,spark,tpch_2_q11,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1633.0,tpch,10
delta,spark,tpch_2_q11,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2306.0,tpch,10
delta,spark,tpch_2_q11,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,1727.0,tpch,10
delta,spark,tpch_2_q11,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,1863.0,tpch,10
delta,spark,tpch_2_q11,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,1535.0,tpch,10
delta,spark,tpch_2_q12,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2941.0,tpch,10
delta,spark,tpch_2_q12,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2693.0,tpch,10
delta,spark,tpch_2_q12,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4334.0,tpch,10
delta,spark,tpch_2_q12,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2916.0,tpch,10
delta,spark,tpch_2_q12,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2835.0,tpch,10
delta,spark,tpch_2_q12,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3819.0,tpch,10
delta,spark,tpch_2_q12,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4470.0,tpch,10
delta,spark,tpch_2_q12,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2943.0,tpch,10
delta,spark,tpch_2_q12,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,4574.0,tpch,10
delta,spark,tpch_2_q12,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2911.0,tpch,10
delta,spark,tpch_2_q12,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4621.0,tpch,10
delta,spark,tpch_2_q12,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,2500.0,tpch,10
delta,spark,tpch_2_q12,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4935.0,tpch,10
delta,spark,tpch_2_q12,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,2763.0,tpch,10
delta,spark,tpch_2_q13,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2998.0,tpch,10
delta,spark,tpch_2_q13,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2988.0,tpch,10
delta,spark,tpch_2_q13,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3469.0,tpch,10
delta,spark,tpch_2_q13,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2936.0,tpch,10
delta,spark,tpch_2_q13,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3108.0,tpch,10
delta,spark,tpch_2_q13,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3302.0,tpch,10
delta,spark,tpch_2_q13,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3472.0,tpch,10
delta,spark,tpch_2_q13,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2831.0,tpch,10
delta,spark,tpch_2_q13,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3397.0,tpch,10
delta,spark,tpch_2_q13,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2737.0,tpch,10
delta,spark,tpch_2_q13,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3624.0,tpch,10
delta,spark,tpch_2_q13,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,2880.0,tpch,10
delta,spark,tpch_2_q13,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3557.0,tpch,10
delta,spark,tpch_2_q13,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,2831.0,tpch,10
delta,spark,tpch_2_q14,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3016.0,tpch,10
delta,spark,tpch_2_q14,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2981.0,tpch,10
delta,spark,tpch_2_q14,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3562.0,tpch,10
delta,spark,tpch_2_q14,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3190.0,tpch,10
delta,spark,tpch_2_q14,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3315.0,tpch,10
delta,spark,tpch_2_q14,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3982.0,tpch,10
delta,spark,tpch_2_q14,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4352.0,tpch,10
delta,spark,tpch_2_q14,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3085.0,tpch,10
delta,spark,tpch_2_q14,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3484.0,tpch,10
delta,spark,tpch_2_q14,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3572.0,tpch,10
delta,spark,tpch_2_q14,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3741.0,tpch,10
delta,spark,tpch_2_q14,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3157.0,tpch,10
delta,spark,tpch_2_q14,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3602.0,tpch,10
delta,spark,tpch_2_q14,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5749.0,tpch,10
delta,spark,tpch_2_q15,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,5744.0,tpch,10
delta,spark,tpch_2_q15,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,5452.0,tpch,10
delta,spark,tpch_2_q15,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,6087.0,tpch,10
delta,spark,tpch_2_q15,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,5460.0,tpch,10
delta,spark,tpch_2_q15,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,6081.0,tpch,10
delta,spark,tpch_2_q15,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6047.0,tpch,10
delta,spark,tpch_2_q15,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5893.0,tpch,10
delta,spark,tpch_2_q15,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,5770.0,tpch,10
delta,spark,tpch_2_q15,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,5932.0,tpch,10
delta,spark,tpch_2_q15,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,6082.0,tpch,10
delta,spark,tpch_2_q15,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5773.0,tpch,10
delta,spark,tpch_2_q15,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,5407.0,tpch,10
delta,spark,tpch_2_q15,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,6376.0,tpch,10
delta,spark,tpch_2_q15,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5457.0,tpch,10
delta,spark,tpch_2_q16,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1469.0,tpch,10
delta,spark,tpch_2_q16,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,1387.0,tpch,10
delta,spark,tpch_2_q16,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1613.0,tpch,10
delta,spark,tpch_2_q16,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1605.0,tpch,10
delta,spark,tpch_2_q16,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,1660.0,tpch,10
delta,spark,tpch_2_q16,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1690.0,tpch,10
delta,spark,tpch_2_q16,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1689.0,tpch,10
delta,spark,tpch_2_q16,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1712.0,tpch,10
delta,spark,tpch_2_q16,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,1702.0,tpch,10
delta,spark,tpch_2_q16,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1330.0,tpch,10
delta,spark,tpch_2_q16,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1425.0,tpch,10
delta,spark,tpch_2_q16,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,1686.0,tpch,10
delta,spark,tpch_2_q16,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,1625.0,tpch,10
delta,spark,tpch_2_q16,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,1739.0,tpch,10
delta,spark,tpch_2_q17,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,7497.0,tpch,10
delta,spark,tpch_2_q17,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,6178.0,tpch,10
delta,spark,tpch_2_q17,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,6925.0,tpch,10
delta,spark,tpch_2_q17,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,6203.0,tpch,10
delta,spark,tpch_2_q17,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,7860.0,tpch,10
delta,spark,tpch_2_q17,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6916.0,tpch,10
delta,spark,tpch_2_q17,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7247.0,tpch,10
delta,spark,tpch_2_q17,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,7678.0,tpch,10
delta,spark,tpch_2_q17,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,7462.0,tpch,10
delta,spark,tpch_2_q17,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,6786.0,tpch,10
delta,spark,tpch_2_q17,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,6990.0,tpch,10
delta,spark,tpch_2_q17,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,7895.0,tpch,10
delta,spark,tpch_2_q17,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,6359.0,tpch,10
delta,spark,tpch_2_q17,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,7349.0,tpch,10
delta,spark,tpch_2_q18,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,5857.0,tpch,10
delta,spark,tpch_2_q18,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,9753.0,tpch,10
delta,spark,tpch_2_q18,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,10698.0,tpch,10
delta,spark,tpch_2_q18,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,8285.0,tpch,10
delta,spark,tpch_2_q18,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,8876.0,tpch,10
delta,spark,tpch_2_q18,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,9544.0,tpch,10
delta,spark,tpch_2_q18,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,8607.0,tpch,10
delta,spark,tpch_2_q18,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,9423.0,tpch,10
delta,spark,tpch_2_q18,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,10861.0,tpch,10
delta,spark,tpch_2_q18,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,9031.0,tpch,10
delta,spark,tpch_2_q18,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,10236.0,tpch,10
delta,spark,tpch_2_q18,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,9162.0,tpch,10
delta,spark,tpch_2_q18,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,9319.0,tpch,10
delta,spark,tpch_2_q18,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,11005.0,tpch,10
delta,spark,tpch_2_q19,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3277.0,tpch,10
delta,spark,tpch_2_q19,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3616.0,tpch,10
delta,spark,tpch_2_q19,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3566.0,tpch,10
delta,spark,tpch_2_q19,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3043.0,tpch,10
delta,spark,tpch_2_q19,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3302.0,tpch,10
delta,spark,tpch_2_q19,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4120.0,tpch,10
delta,spark,tpch_2_q19,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4496.0,tpch,10
delta,spark,tpch_2_q19,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3216.0,tpch,10
delta,spark,tpch_2_q19,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,4091.0,tpch,10
delta,spark,tpch_2_q19,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3388.0,tpch,10
delta,spark,tpch_2_q19,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4141.0,tpch,10
delta,spark,tpch_2_q19,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3301.0,tpch,10
delta,spark,tpch_2_q19,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3620.0,tpch,10
delta,spark,tpch_2_q19,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3353.0,tpch,10
delta,spark,tpch_2_q2,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2360.0,tpch,10
delta,spark,tpch_2_q2,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2420.0,tpch,10
delta,spark,tpch_2_q2,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,2156.0,tpch,10
delta,spark,tpch_2_q2,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1785.0,tpch,10
delta,spark,tpch_2_q2,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,1965.0,tpch,10
delta,spark,tpch_2_q2,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2160.0,tpch,10
delta,spark,tpch_2_q2,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2371.0,tpch,10
delta,spark,tpch_2_q2,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2089.0,tpch,10
delta,spark,tpch_2_q2,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,2201.0,tpch,10
delta,spark,tpch_2_q2,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1862.0,tpch,10
delta,spark,tpch_2_q2,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2090.0,tpch,10
delta,spark,tpch_2_q2,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,1976.0,tpch,10
delta,spark,tpch_2_q2,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,2163.0,tpch,10
delta,spark,tpch_2_q2,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,2248.0,tpch,10
delta,spark,tpch_2_q20,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,5830.0,tpch,10
delta,spark,tpch_2_q20,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4848.0,tpch,10
delta,spark,tpch_2_q20,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,5158.0,tpch,10
delta,spark,tpch_2_q20,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,4373.0,tpch,10
delta,spark,tpch_2_q20,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4391.0,tpch,10
delta,spark,tpch_2_q20,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4968.0,tpch,10
delta,spark,tpch_2_q20,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5036.0,tpch,10
delta,spark,tpch_2_q20,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,4018.0,tpch,10
delta,spark,tpch_2_q20,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,4719.0,tpch,10
delta,spark,tpch_2_q20,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4300.0,tpch,10
delta,spark,tpch_2_q20,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4849.0,tpch,10
delta,spark,tpch_2_q20,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4478.0,tpch,10
delta,spark,tpch_2_q20,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4949.0,tpch,10
delta,spark,tpch_2_q20,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4302.0,tpch,10
delta,spark,tpch_2_q21,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,14070.0,tpch,10
delta,spark,tpch_2_q21,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,14936.0,tpch,10
delta,spark,tpch_2_q21,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,14353.0,tpch,10
delta,spark,tpch_2_q21,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,16692.0,tpch,10
delta,spark,tpch_2_q21,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,13490.0,tpch,10
delta,spark,tpch_2_q21,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,17548.0,tpch,10
delta,spark,tpch_2_q21,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,16359.0,tpch,10
delta,spark,tpch_2_q21,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,15553.0,tpch,10
delta,spark,tpch_2_q21,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,19108.0,tpch,10
delta,spark,tpch_2_q21,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,14047.0,tpch,10
delta,spark,tpch_2_q21,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,17688.0,tpch,10
delta,spark,tpch_2_q21,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,14010.0,tpch,10
delta,spark,tpch_2_q21,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,19568.0,tpch,10
delta,spark,tpch_2_q21,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,15482.0,tpch,10
delta,spark,tpch_2_q22,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1708.0,tpch,10
delta,spark,tpch_2_q22,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,1539.0,tpch,10
delta,spark,tpch_2_q22,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,2041.0,tpch,10
delta,spark,tpch_2_q22,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1622.0,tpch,10
delta,spark,tpch_2_q22,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,1625.0,tpch,10
delta,spark,tpch_2_q22,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1939.0,tpch,10
delta,spark,tpch_2_q22,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1955.0,tpch,10
delta,spark,tpch_2_q22,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1627.0,tpch,10
delta,spark,tpch_2_q22,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,1949.0,tpch,10
delta,spark,tpch_2_q22,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1521.0,tpch,10
delta,spark,tpch_2_q22,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1848.0,tpch,10
