datalake,engine,query name,conf,latency,benchmark,sf
hudi,spark,tpch_1_q2,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,6861.41,tpch,10
hudi,spark,tpch_1_q20,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,14191.64,tpch,10
hudi,spark,tpch_1_q3,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,13600.11,tpch,10
hudi,spark,tpch_1_q4,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3667.21,tpch,10
hudi,spark,tpch_1_q5,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,14378.35,tpch,10
hudi,spark,tpch_1_q7,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,6796.81,tpch,10
hudi,spark,tpch_1_q8,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,16879.52,tpch,10
hudi,spark,tpch_1_q9,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,26690.01,tpch,10
hudi,spark,tpch_2_q1,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4357.74,tpch,10
hudi,spark,tpch_2_q11,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,7752.5,tpch,10
hudi,spark,tpch_2_q12,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4394.09,tpch,10
hudi,spark,tpch_2_q14,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3199.11,tpch,10
hudi,spark,tpch_2_q19,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,1693.05,tpch,10
hudi,spark,tpch_2_q20,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,37332.0,tpch,10
hudi,spark,tpch_2_q21,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,9824.94,tpch,10
hudi,spark,tpch_2_q22,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4038.79,tpch,10
hudi,spark,tpch_2_q3,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,9728.2,tpch,10
hudi,spark,tpch_2_q4,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,6557.22,tpch,10
hudi,spark,tpch_2_q5,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,15913.71,tpch,10
hudi,spark,tpch_2_q7,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,9794.66,tpch,10
hudi,spark,tpch_2_q9,spark.executor.memory=4g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2030.53,tpch,10
hudi,spark,tpch_0_q12,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,5468.77,tpch,10
hudi,spark,tpch_0_q13,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,5237.86,tpch,10
hudi,spark,tpch_0_q15,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,1631.74,tpch,10
hudi,spark,tpch_0_q18,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,8773.06,tpch,10
hudi,spark,tpch_0_q2,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,20636.76,tpch,10
hudi,spark,tpch_0_q20,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,10829.63,tpch,10
hudi,spark,tpch_0_q22,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,9215.25,tpch,10
hudi,spark,tpch_0_q3,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,9511.07,tpch,10
hudi,spark,tpch_0_q6,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,9130.03,tpch,10
hudi,spark,tpch_0_q8,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,7190.92,tpch,10
hudi,spark,tpch_0_q9,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,15049.71,tpch,10
hudi,spark,tpch_1_q1,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,25832.49,tpch,10
hudi,spark,tpch_1_q10,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,9419.56,tpch,10
hudi,spark,tpch_1_q12,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,4165.39,tpch,10
hudi,spark,tpch_1_q13,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,1708.58,tpch,10
hudi,spark,tpch_1_q16,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,4231.47,tpch,10
hudi,spark,tpch_1_q17,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,8096.53,tpch,10
hudi,spark,tpch_1_q18,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,12166.27,tpch,10
hudi,spark,tpch_1_q19,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,35159.6,tpch,10
hudi,spark,tpch_1_q2,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,21074.55,tpch,10
hudi,spark,tpch_1_q20,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,2401.55,tpch,10
hudi,spark,tpch_1_q3,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,3822.2,tpch,10
hudi,spark,tpch_1_q4,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,26732.13,tpch,10
hudi,spark,tpch_1_q5,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,11722.46,tpch,10
hudi,spark,tpch_1_q7,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,30356.98,tpch,10
hudi,spark,tpch_1_q8,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,24825.06,tpch,10
hudi,spark,tpch_1_q9,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,7082.16,tpch,10
hudi,spark,tpch_2_q1,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,22106.04,tpch,10
hudi,spark,tpch_2_q11,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,11277.87,tpch,10
hudi,spark,tpch_2_q12,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,5731.76,tpch,10
hudi,spark,tpch_2_q14,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,7656.44,tpch,10
hudi,spark,tpch_2_q19,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,4018.52,tpch,10
hudi,spark,tpch_2_q20,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,5155.46,tpch,10
hudi,spark,tpch_2_q21,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,7138.02,tpch,10
hudi,spark,tpch_2_q22,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,1769.61,tpch,10
hudi,spark,tpch_2_q3,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,2097.22,tpch,10
hudi,spark,tpch_2_q4,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,7326.23,tpch,10
hudi,spark,tpch_2_q5,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,2993.79,tpch,10
hudi,spark,tpch_2_q7,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,56364.9,tpch,10
hudi,spark,tpch_2_q9,spark.executor.memory=6g; spark.executor.cores=2; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,16642.41,tpch,10
hudi,spark,tpch_0_q12,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,13090.4,tpch,10
hudi,spark,tpch_0_q13,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,40773.8,tpch,10
hudi,spark,tpch_0_q15,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1753.76,tpch,10
hudi,spark,tpch_0_q18,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,16283.61,tpch,10
hudi,spark,tpch_0_q2,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,2605.61,tpch,10
hudi,spark,tpch_0_q20,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,9356.56,tpch,10
hudi,spark,tpch_0_q22,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,2033.68,tpch,10
hudi,spark,tpch_0_q3,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,2875.94,tpch,10
hudi,spark,tpch_0_q6,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,16709.14,tpch,10
hudi,spark,tpch_0_q8,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1633.31,tpch,10
hudi,spark,tpch_0_q9,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,2491.99,tpch,10
hudi,spark,tpch_1_q1,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3543.26,tpch,10
hudi,spark,tpch_1_q10,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,56604.92,tpch,10
hudi,spark,tpch_1_q12,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,22133.38,tpch,10
hudi,spark,tpch_1_q13,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,2642.66,tpch,10
hudi,spark,tpch_1_q16,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,9008.95,tpch,10
hudi,spark,tpch_1_q17,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,48822.6,tpch,10
hudi,spark,tpch_1_q18,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3210.51,tpch,10
hudi,spark,tpch_1_q19,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4773.61,tpch,10
hudi,spark,tpch_1_q2,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5004.14,tpch,10
hudi,spark,tpch_1_q20,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5599.94,tpch,10
hudi,spark,tpch_1_q3,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4465.54,tpch,10
hudi,spark,tpch_1_q4,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,28596.58,tpch,10
hudi,spark,tpch_1_q5,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,53757.95,tpch,10
hudi,spark,tpch_1_q7,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,50250.87,tpch,10
hudi,spark,tpch_1_q8,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,22939.89,tpch,10
