datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,db11,14.0;144.1;121.7;33.3;39.3;63.8;1029.2,6107.95,tpch,10
hudi,presto,db11,16.9;204.3;18.5;17.4;16.9;30.2;34.1,4570.27,tpch,10
hudi,presto,db11,13.8;147.8;119.8;35.6;38.1;59.7;1072.2,6384.51,tpch,10
hudi,presto,db11,16.1;194.0;19.0;18.5;17.5;31.7;33.0,6274.37,tpch,10
hudi,presto,db11,11.3;129.7;29.7;10.4;9.7;61.6;944.1,6005.42,tpch,10
hudi,presto,db11,14.8;214.8;19.6;17.2;18.7;32.6;33.0,6584.52,tpch,10
hudi,presto,db11,14.8;275.2;113.8;7.5;46.3;61.5;1963.1,7702.23,tpch,10
hudi,presto,db11,16.6;194.7;20.1;18.8;18.8;33.2;34.3,6885.11,tpch,10
hudi,presto,db11,11.1;284.6;124.2;36.4;49.8;130.8;948.2,7595.58,tpch,10
hudi,presto,db11,11.1;132.8;30.4;9.2;10.7;62.9;894.5,7182.86,tpch,10
hudi,presto,db11,14.2;265.2;123.9;7.0;45.6;61.1;1874.7,6632.61,tpch,10
hudi,presto,db11,10.8;280.7;123.9;38.0;46.4;133.8;989.0,8333.24,tpch,10
hudi,presto,db11,15.3;207.9;20.8;19.1;17.2;29.5;30.8,7378.09,tpch,10
hudi,presto,db11,15.4;199.4;21.4;19.3;17.3;29.7;32.5,15237.88,tpch,10
hudi,presto,db11,17.4;142.5;35.2;11.3;35.3;518.9;294.2,12765.88,tpch,10
hudi,presto,db11,17.0;206.1;18.5;18.7;17.2;29.6;33.3,11350.38,tpch,10
hudi,presto,db11,12.1;195.5;131.8;27.8;41.3;262.7;1842.8,15069.28,tpch,10
hudi,presto,db11,12.1;193.9;123.6;31.1;43.0;262.8;1717.9,15754.86,tpch,10
hudi,presto,db11,18.5;126.6;34.2;11.6;37.6;513.8;312.4,14000.18,tpch,10
hudi,presto,db11,15.8;208.6;19.3;19.4;18.2;32.0;31.2,15958.22,tpch,10
hudi,presto,db11,19.1;187.7;128.0;12.8;35.7;521.0;1889.7,15379.85,tpch,10
hudi,presto,db11,21.1;167.3;133.5;13.2;38.3;485.4;2009.0,16831.12,tpch,10
hudi,presto,db11,19.3;199.5;126.8;8.7;37.4;530.9;1841.2,17185.93,tpch,10
hudi,presto,db11,15.9;200.0;20.4;16.9;17.3;30.9;30.7,23372.29,tpch,10
hudi,presto,db11,21.5;194.0;141.5;9.7;38.4;498.7;1741.5,20938.20,tpch,10
hudi,presto,db11,8.0;139.9;54.4;19.4;32.8;977.7;998.3,34599.76,tpch,10
hudi,presto,db11,15.8;215.2;19.5;17.0;19.1;31.6;31.3,46604.47,tpch,10
hudi,presto,db11,8.2;134.6;54.8;18.4;34.5;998.7;962.6,52618.21,tpch,10
hudi,presto,db11,13.0;184.9;84.9;25.8;26.0;1093.9;247.3,49994.57,tpch,10
hudi,presto,db11,17.1;205.4;20.6;19.1;17.5;33.9;34.3,62801.02,tpch,10
hudi,presto,db11,16.5;197.1;19.9;16.9;16.6;31.0;31.1,55735.36,tpch,10
hudi,presto,db11,22.4;281.0;137.7;34.2;32.7;1023.0;115.2,48606.60,tpch,10
hudi,presto,db11,13.1;182.8;81.7;26.0;26.5;1087.2;213.8,61928.02,tpch,10
hudi,presto,db11,21.4;267.9;123.0;35.0;36.9;1039.2;126.7,66067.65,tpch,10
hudi,presto,db11,16.6;212.2;20.0;18.4;17.6;31.5;32.8,308669.65,tpch,10
hudi,presto,db11,14.9;185.6;20.4;19.4;18.8;31.5;33.4,264913.94,tpch,10
hudi,presto,db11,12.2;274.0;130.5;9.4;38.0;2171.3;981.1,291456.01,tpch,10
hudi,presto,db11,27.1;210.5;17.0;6.2;5.6;2124.8;402.0,328061.53,tpch,10
hudi,presto,db11,11.4;290.3;125.8;9.5;35.8;1964.9;914.0,324353.92,tpch,10
hudi,presto,db11,26.5;195.1;17.1;5.8;5.6;2205.9;412.5,360069.89,tpch,10
hudi,presto,db13,15.9;204.8;20.4;16.6;17.2;30.7;33.9,3661.68,tpch,10
hudi,presto,db13,14.9;250.7;123.5;7.0;45.3;63.9;1906.3,3397.02,tpch,10
hudi,presto,db13,15.7;287.2;130.6;7.2;47.4;68.2;1811.9,3614.91,tpch,10
hudi,presto,db13,16.3;190.9;21.5;16.9;19.2;29.7;30.6,4086.04,tpch,10
hudi,presto,db13,15.9;190.7;19.4;19.2;19.0;31.3;29.6,5131.67,tpch,10
hudi,presto,db13,8.4;134.4;51.3;15.1;14.8;63.1;430.3,3770.94,tpch,10
hudi,presto,db13,11.8;133.5;31.4;10.2;9.7;59.6;911.1,5206.36,tpch,10
hudi,presto,db13,17.0;211.3;18.8;17.2;18.4;31.0;33.5,4837.90,tpch,10
hudi,presto,db13,11.5;129.6;31.4;10.0;10.0;62.1;872.9,5265.71,tpch,10
hudi,presto,db13,9.1;122.4;53.2;15.1;14.7;63.0;440.2,5745.03,tpch,10
hudi,presto,db13,9.5;100.7;116.2;28.7;28.9;62.4;124.4,4497.65,tpch,10
hudi,presto,db13,15.2;203.4;19.9;16.6;17.6;34.5;32.9,4809.36,tpch,10
hudi,presto,db13,11.7;286.5;112.5;36.1;49.8;125.4;983.5,4523.82,tpch,10
hudi,presto,db13,10.7;288.5;125.0;38.5;48.4;134.2;1056.8,5376.89,tpch,10
hudi,presto,db13,9.6;105.3;121.6;30.2;29.5;61.4;128.4,6566.68,tpch,10
hudi,presto,db13,16.8;190.9;19.4;18.3;17.8;31.1;31.2,5350.87,tpch,10
hudi,presto,db13,15.1;214.5;19.1;16.7;18.9;31.0;31.5,5980.58,tpch,10
hudi,presto,db13,15.8;197.1;20.8;17.6;18.8;29.9;30.8,5605.53,tpch,10
hudi,presto,db13,15.4;146.4;127.0;33.6;37.8;63.9;1020.9,7248.06,tpch,10
hudi,presto,db13,15.6;159.7;119.2;33.0;40.1;67.6;943.6,6037.10,tpch,10
hudi,presto,db13,16.2;213.6;21.5;18.7;18.4;32.8;32.6,6014.49,tpch,10
hudi,presto,db13,15.3;208.3;18.7;17.7;18.5;31.6;33.0,7592.14,tpch,10
hudi,presto,db13,12.5;202.9;124.5;28.7;43.2;254.0;1644.8,9460.04,tpch,10
hudi,presto,db13,13.1;207.7;122.1;27.9;45.3;262.7;1883.7,8596.10,tpch,10
hudi,presto,db13,16.3;214.1;20.5;18.0;18.8;33.0;33.1,8394.50,tpch,10
hudi,presto,db13,20.7;199.8;135.2;9.7;33.2;532.6;1663.3,8855.32,tpch,10
hudi,presto,db13,21.0;206.3;137.8;9.3;37.1;514.8;1732.2,7879.00,tpch,10
hudi,presto,db13,21.1;190.9;131.4;12.8;34.9;482.7;1988.0,12042.48,tpch,10
hudi,presto,db13,17.6;144.4;36.9;11.0;37.0;540.1;329.2,9282.21,tpch,10
hudi,presto,db13,16.7;191.0;19.9;18.2;16.7;30.6;31.8,11864.40,tpch,10
hudi,presto,db13,19.2;135.2;37.7;10.2;36.9;542.2;335.5,11030.85,tpch,10
hudi,presto,db13,18.5;186.4;144.5;14.0;36.2;500.4;2059.8,12325.75,tpch,10
hudi,presto,db13,16.6;214.6;19.9;17.1;18.8;30.6;32.8,15019.12,tpch,10
hudi,presto,db13,7.5;138.2;50.5;19.0;30.8;1052.8;886.1,13887.30,tpch,10
hudi,presto,db13,8.4;135.9;47.1;17.2;30.9;949.6;992.4,19487.26,tpch,10
hudi,presto,db13,16.6;200.9;19.1;17.6;19.0;30.9;32.2,17199.57,tpch,10
hudi,presto,db13,20.7;293.7;123.1;36.2;34.5;1100.4;127.6,53411.86,tpch,10
hudi,presto,db13,12.5;195.2;77.4;24.0;25.3;947.8;232.7,51476.52,tpch,10
hudi,presto,db13,16.7;185.4;19.7;17.9;17.2;30.2;30.8,52142.60,tpch,10
hudi,presto,db13,20.0;269.1;126.6;37.5;35.1;1087.0;118.5,63335.59,tpch,10
hudi,presto,db13,12.9;192.4;82.1;26.3;25.0;1023.6;224.4,59274.13,tpch,10
hudi,presto,db13,16.0;185.4;21.0;18.2;17.3;30.0;31.4,51445.56,tpch,10
hudi,presto,db13,26.1;223.0;16.7;6.4;6.1;2016.8;361.6,134293.43,tpch,10
hudi,presto,db13,25.7;201.7;17.1;5.9;6.5;2028.2;396.4,127438.15,tpch,10
hudi,presto,db13,15.1;203.8;20.9;18.9;18.3;29.7;32.7,161179.30,tpch,10
hudi,presto,db13,12.7;284.2;129.7;8.8;33.2;2141.3;1001.9,299935.71,tpch,10
hudi,presto,db13,15.7;187.6;19.6;17.8;18.4;34.5;34.5,286740.62,tpch,10
hudi,presto,db13,12.7;291.8;143.9;9.1;35.7;2056.0;964.2,335372.64,tpch,10
hudi,presto,db2,14.8;191.2;21.1;17.0;18.0;31.0;30.6,5034.78,tpch,10
hudi,presto,db2,15.1;193.8;21.0;18.9;17.2;34.1;33.1,4214.73,tpch,10
hudi,presto,db2,16.1;189.7;19.1;19.1;17.1;30.6;30.2,5056.40,tpch,10
hudi,presto,db2,13.9;276.8;117.9;7.4;43.8;66.0;1810.3,4062.31,tpch,10
hudi,presto,db2,8.8;127.3;49.3;14.7;16.0;60.6;461.8,4572.44,tpch,10
hudi,presto,db2,8.3;99.2;113.3;29.9;31.2;59.1;116.7,4456.23,tpch,10
hudi,presto,db2,15.0;191.5;20.1;18.6;17.9;31.9;33.4,5450.71,tpch,10
hudi,presto,db2,16.2;202.8;19.2;17.4;19.4;32.2;34.3,4628.08,tpch,10
hudi,presto,db2,17.0;211.8;20.7;18.9;17.0;33.3;31.5,5433.26,tpch,10
hudi,presto,db2,15.5;292.4;115.0;6.7;42.3;60.8;2028.1,6000.58,tpch,10
hudi,presto,db2,10.4;279.5;113.7;40.6;48.9;125.8;986.8,5156.04,tpch,10
hudi,presto,db2,17.0;187.7;21.2;17.6;19.4;32.8;34.5,5446.01,tpch,10
hudi,presto,db2,15.9;192.1;18.8;18.7;18.4;34.5;30.4,4399.13,tpch,10
hudi,presto,db2,15.8;188.4;20.4;18.6;18.4;30.0;29.4,6446.41,tpch,10
hudi,presto,db2,11.7;279.5;116.0;37.9;46.6;125.4;996.3,6272.89,tpch,10
hudi,presto,db2,15.4;155.5;128.4;32.3;38.6;60.8;964.0,6737.17,tpch,10
hudi,presto,db2,9.4;129.2;54.9;14.3;15.6;61.2;418.3,6641.08,tpch,10
hudi,presto,db2,8.8;98.4;107.8;32.8;31.5;62.2;114.4,5028.05,tpch,10
hudi,presto,db2,14.2;159.1;119.7;37.2;37.2;61.3;935.4,4990.06,tpch,10
hudi,presto,db2,12.4;146.7;32.0;10.0;10.3;65.1;885.0,6106.91,tpch,10
hudi,presto,db2,11.7;129.2;31.5;10.0;9.7;60.6;948.0,6439.40,tpch,10
hudi,presto,db2,13.6;201.7;126.3;30.2;44.3;243.9;1862.6,8556.15,tpch,10
hudi,presto,db2,13.8;189.6;123.5;30.3;46.0;250.4;1781.8,10464.97,tpch,10
hudi,presto,db2,15.6;196.5;21.0;18.7;17.4;33.0;31.6,11376.66,tpch,10
hudi,presto,db2,17.9;125.0;35.1;11.2;38.9;484.0;309.5,18784.10,tpch,10
hudi,presto,db2,16.8;132.5;35.5;10.8;37.6;486.3;296.0,16889.82,tpch,10
hudi,presto,db2,20.5;202.7;145.0;9.7;36.5;537.5;1726.5,21922.49,tpch,10
hudi,presto,db2,20.8;182.9;131.2;8.6;34.4;549.6;1850.0,20657.25,tpch,10
hudi,presto,db2,16.7;198.6;18.7;17.8;17.9;30.2;33.6,20932.22,tpch,10
hudi,presto,db2,19.7;190.6;141.5;12.4;33.3;509.2;2015.8,20371.76,tpch,10
hudi,presto,db2,15.3;190.9;20.9;18.7;18.2;29.8;32.0,27891.09,tpch,10
hudi,presto,db2,16.4;195.7;19.7;18.4;16.8;32.0;31.8,26094.23,tpch,10
hudi,presto,db2,18.7;175.7;133.5;14.0;36.4;510.1;1916.1,28148.31,tpch,10
hudi,presto,db2,15.0;185.5;21.1;18.9;18.4;31.8;31.0,42574.37,tpch,10
hudi,presto,db2,7.9;133.6;55.0;16.7;30.9;1043.1;906.0,50387.01,tpch,10
hudi,presto,db2,13.5;183.7;84.1;26.4;24.6;1105.0;241.8,50966.09,tpch,10
hudi,presto,db2,22.2;304.8;140.6;36.1;35.6;948.7;118.0,39555.80,tpch,10
hudi,presto,db2,19.8;283.1;142.4;34.3;35.8;1086.6;123.4,56260.11,tpch,10
hudi,presto,db2,16.8;191.4;19.6;17.2;17.6;31.9;31.5,51649.25,tpch,10
hudi,presto,db2,13.6;177.0;76.5;23.0;25.2;960.8;217.9,42129.26,tpch,10
hudi,presto,db2,8.4;138.6;47.7;17.9;34.1;1072.1;964.0,56247.40,tpch,10
hudi,presto,db2,17.2;204.5;20.3;19.4;18.0;32.7;32.4,47764.22,tpch,10
hudi,presto,db2,12.4;289.1;127.8;9.0;35.3;2115.6;925.1,190428.05,tpch,10
hudi,presto,db2,12.7;283.3;125.2;9.6;36.4;1931.6;998.9,201961.05,tpch,10
hudi,presto,db2,15.5;210.9;19.8;19.4;17.8;29.9;33.0,206094.83,tpch,10
hudi,presto,db2,15.8;197.1;19.0;17.7;19.4;33.6;31.0,238321.29,tpch,10
hudi,presto,db2,27.3;197.1;16.7;5.7;6.5;2104.9;391.4,256950.82,tpch,10
hudi,presto,db2,26.3;194.4;16.7;6.4;5.6;2016.9;374.7,250844.82,tpch,10
hudi,presto,db3,16.1;200.0;20.7;16.9;19.2;29.6;34.3,4297.01,tpch,10
hudi,presto,db3,15.8;215.0;20.7;18.1;17.8;31.6;33.9,5006.98,tpch,10
hudi,presto,db3,9.7;110.2;109.2;32.7;33.4;68.4;122.0,5706.09,tpch,10
hudi,presto,db3,17.1;209.1;18.9;16.9;16.7;33.7;33.3,6086.45,tpch,10
hudi,presto,db3,8.9;122.8;51.0;14.7;15.5;65.9;454.1,4753.50,tpch,10
hudi,presto,db3,8.6;98.8;125.2;32.6;31.5;65.4;123.5,6371.72,tpch,10
hudi,presto,db3,13.8;144.9;113.5;35.7;37.9;60.7;1000.1,5997.89,tpch,10
hudi,presto,db3,16.5;195.4;21.5;16.7;18.0;31.1;32.2,5947.65,tpch,10
hudi,presto,db3,12.2;144.8;34.3;10.7;10.4;67.7;883.7,7241.47,tpch,10
hudi,presto,db3,15.3;209.1;19.9;18.1;19.3;32.4;30.9,5168.21,tpch,10
hudi,presto,db3,9.1;139.2;54.2;15.8;14.7;60.4;438.0,6830.06,tpch,10
hudi,presto,db3,14.8;204.3;20.3;16.7;18.5;30.1;34.4,7431.88,tpch,10
hudi,presto,db3,12.2;130.1;29.4;10.4;9.9;60.9;904.8,6994.56,tpch,10
hudi,presto,db3,15.9;148.8;109.9;37.6;37.3;61.0;989.8,8643.27,tpch,10
hudi,presto,db3,15.9;195.1;20.2;18.2;17.6;32.2;30.0,8990.05,tpch,10
hudi,presto,db3,17.1;206.3;20.3;16.9;17.2;31.4;34.2,9611.77,tpch,10
hudi,presto,db3,15.6;208.2;20.0;17.3;18.4;34.5;29.5,8236.24,tpch,10
hudi,presto,db3,10.9;267.4;111.0;36.5;48.3;120.1;1060.9,10945.63,tpch,10
hudi,presto,db3,17.1;193.6;19.3;18.4;18.0;31.2;30.2,11060.02,tpch,10
hudi,presto,db3,10.8;249.7;120.3;36.3;49.5;119.7;939.9,9693.68,tpch,10
hudi,presto,db3,21.2;178.6;137.8;13.5;34.5;548.1;2049.1,9362.06,tpch,10
hudi,presto,db3,16.8;129.8;37.5;10.8;37.7;541.9;297.5,10425.24,tpch,10
hudi,presto,db3,15.3;189.7;20.6;17.4;17.4;34.2;30.0,10521.46,tpch,10
hudi,presto,db3,20.2;192.0;146.1;14.0;38.2;487.9;2056.1,9576.94,tpch,10
hudi,presto,db3,17.7;129.2;34.2;10.2;35.9;472.3;300.9,11509.47,tpch,10
hudi,presto,db3,20.1;195.9;144.1;8.9;35.6;502.4;1755.3,14759.67,tpch,10
hudi,presto,db3,21.0;198.1;139.7;8.8;34.3;552.8;1651.2,13423.95,tpch,10
hudi,presto,db3,13.5;190.1;130.7;27.6;45.6;272.3;1792.7,11962.05,tpch,10
hudi,presto,db3,13.1;206.8;130.2;27.0;41.7;240.1;1752.2,11431.45,tpch,10
hudi,presto,db3,14.9;204.1;18.9;18.6;17.2;32.6;30.8,16573.96,tpch,10
hudi,presto,db3,16.1;191.4;19.4;18.5;17.7;30.2;33.4,18153.65,tpch,10
hudi,presto,db3,16.0;189.6;18.9;17.3;17.1;31.5;32.4,20262.59,tpch,10
hudi,presto,db3,8.3;147.4;52.4;18.5;32.0;1097.6;904.2,24207.21,tpch,10
hudi,presto,db3,8.5;139.0;52.8;18.3;32.8;982.5;887.5,19062.39,tpch,10
hudi,presto,db3,22.4;268.3;129.9;35.6;33.8;945.4;117.0,28103.23,tpch,10
hudi,presto,db3,15.1;198.3;21.4;16.6;17.6;33.0;32.6,26904.40,tpch,10
hudi,presto,db3,19.9;268.8;139.5;34.6;35.5;974.8;127.9,27512.90,tpch,10
hudi,presto,db3,15.1;283.0;116.2;6.8;47.0;60.8;2072.3,30265.39,tpch,10
hudi,presto,db3,16.3;192.6;19.8;17.4;17.4;31.0;30.8,25293.38,tpch,10
hudi,presto,db3,15.5;268.4;120.5;6.9;46.6;59.4;1927.9,27081.99,tpch,10
hudi,presto,db3,13.8;167.3;78.5;24.9;24.6;1005.5;235.9,26906.54,tpch,10
hudi,presto,db3,12.7;187.3;77.3;23.9;25.8;1066.1;218.4,36902.09,tpch,10
hudi,presto,db3,11.8;294.2;138.2;8.6;35.8;2041.9;981.2,78838.88,tpch,10
hudi,presto,db3,16.6;212.6;18.9;18.0;18.8;29.8;33.8,84234.88,tpch,10
hudi,presto,db3,12.3;293.2;146.2;8.4;37.5;2049.5;927.0,105012.90,tpch,10
hudi,presto,db3,15.4;206.8;20.4;19.0;17.9;32.6;32.5,175680.65,tpch,10
hudi,presto,db3,28.0;218.3;14.9;5.8;6.3;2017.5;393.2,227761.86,tpch,10
hudi,presto,db3,25.8;203.7;15.0;5.5;6.4;2067.3;388.3,247781.87,tpch,10
hudi,presto,db16,16.9;191.6;19.0;18.9;17.7;30.5;32.0,2767.60,tpch,10
hudi,presto,db16,15.8;200.5;19.4;17.8;18.0;29.8;30.1,2208.40,tpch,10
hudi,presto,db16,15.8;201.8;20.4;17.0;17.9;34.5;34.4,2333.14,tpch,10
hudi,presto,db16,16.4;207.2;19.9;19.3;16.8;32.6;34.3,3550.83,tpch,10
hudi,presto,db16,15.4;275.8;128.3;7.2;42.5;67.9;1921.0,3057.85,tpch,10
hudi,presto,db16,9.0;122.8;48.2;14.8;15.5;62.9;475.5,3310.09,tpch,10
hudi,presto,db16,17.0;185.6;19.2;17.6;18.6;32.0;31.5,3608.56,tpch,10
hudi,presto,db16,14.6;258.2;116.1;6.6;45.7;59.4;2042.4,4116.08,tpch,10
hudi,presto,db16,14.6;157.4;126.7;35.8;37.8;60.1;971.3,4216.12,tpch,10
hudi,presto,db16,11.2;140.5;29.5;10.7;10.7;58.9;882.5,3808.05,tpch,10
hudi,presto,db16,9.1;111.9;109.9;33.1;28.7;67.4;118.6,4193.86,tpch,10
hudi,presto,db16,15.9;209.3;21.5;18.9;19.1;32.3;33.5,4033.90,tpch,10
hudi,presto,db16,15.1;186.6;19.8;16.9;17.2;30.8;33.0,4215.13,tpch,10
hudi,presto,db16,16.2;150.5;116.4;35.6;35.9;66.5;1029.3,4057.82,tpch,10
hudi,presto,db16,9.2;128.0;54.6;14.0;14.3;67.1;460.5,3420.47,tpch,10
hudi,presto,db16,12.9;147.1;33.8;9.3;9.8;59.5;832.0,3610.98,tpch,10
hudi,presto,db16,16.9;206.7;19.6;19.1;19.2;33.7;32.5,3683.71,tpch,10
hudi,presto,db16,16.1;212.6;20.1;16.8;17.3;29.5;32.9,4399.06,tpch,10
hudi,presto,db16,8.5;109.3;112.3;33.4;30.8;66.0;116.2,5506.35,tpch,10
hudi,presto,db16,10.7;280.8;120.2;38.8;46.0;126.6;1002.3,4491.78,tpch,10
hudi,presto,db16,11.2;254.5;111.8;42.0;45.0;136.9;1040.7,6285.17,tpch,10
hudi,presto,db16,17.1;214.4;20.3;18.9;16.8;33.4;30.1,5543.81,tpch,10
hudi,presto,db16,12.7;202.4;128.1;31.2;42.7;251.0;1741.3,6644.93,tpch,10
hudi,presto,db16,13.4;197.9;128.6;29.6;45.4;257.4;1868.2,6505.28,tpch,10
hudi,presto,db16,16.6;130.6;35.1;10.8;40.4;539.7;319.1,8812.72,tpch,10
hudi,presto,db16,17.1;184.3;18.8;19.4;16.8;32.3;32.4,10315.66,tpch,10
hudi,presto,db16,15.1;191.3;18.7;18.1;19.1;31.2;31.5,14602.34,tpch,10
hudi,presto,db16,17.1;125.6;35.1;11.7;39.4;528.3;337.1,15797.29,tpch,10
hudi,presto,db16,18.8;167.4;139.8;12.7;38.2;552.2;2047.2,14748.85,tpch,10
hudi,presto,db16,15.2;202.7;20.6;17.3;18.8;30.8;33.1,14232.67,tpch,10
hudi,presto,db16,21.4;190.6;143.7;13.2;34.1;481.5;1862.4,15631.09,tpch,10
hudi,presto,db16,21.0;204.4;131.2;9.1;33.5;486.5;1909.0,17321.63,tpch,10
hudi,presto,db16,21.0;192.9;137.9;8.7;34.1;477.1;1673.9,14614.05,tpch,10
hudi,presto,db16,15.4;196.1;18.6;17.6;18.0;29.7;32.7,19049.26,tpch,10
hudi,presto,db16,19.7;309.0;141.3;32.2;35.0;960.3;116.0,20028.21,tpch,10
hudi,presto,db16,16.6;198.2;19.0;19.4;17.0;29.7;34.0,25661.47,tpch,10
hudi,presto,db16,20.9;299.4;130.5;35.4;34.3;972.7;118.6,25961.14,tpch,10
hudi,presto,db16,12.3;192.1;87.5;26.0;23.6;942.4;220.3,25452.32,tpch,10
hudi,presto,db16,13.2;188.1;83.5;26.5;26.6;1089.0;243.2,25010.17,tpch,10
hudi,presto,db16,7.9;146.1;52.2;17.2;29.7;1057.1;975.8,22147.03,tpch,10
hudi,presto,db16,15.0;213.2;19.9;18.9;16.7;30.2;30.9,25988.18,tpch,10
hudi,presto,db16,7.6;129.6;47.1;17.2;32.3;1078.8;869.5,22454.85,tpch,10
hudi,presto,db16,27.7;193.3;16.5;6.1;6.3;1962.1;409.2,119028.39,tpch,10
hudi,presto,db16,27.4;216.3;16.8;5.8;5.6;1906.6;413.8,127675.04,tpch,10
hudi,presto,db16,15.3;199.4;19.1;17.2;17.9;32.3;32.1,115770.36,tpch,10
hudi,presto,db16,12.1;300.3;126.7;9.6;38.7;1897.5;884.1,127042.19,tpch,10
hudi,presto,db16,15.9;196.8;21.3;18.7;16.6;33.2;31.9,101098.30,tpch,10
hudi,presto,db16,11.9;277.7;128.5;8.9;35.8;1895.4;995.7,154341.09,tpch,10
hudi,presto,db15,15.9;203.5;19.5;18.4;16.8;31.8;33.9,3631.18,tpch,10
hudi,presto,db15,16.4;206.7;19.6;17.3;19.2;29.6;30.7,4810.75,tpch,10
hudi,presto,db15,17.1;214.9;19.7;18.0;17.5;30.8;30.8,5169.98,tpch,10
hudi,presto,db15,12.6;144.2;31.1;9.4;9.7;63.0;857.6,5381.26,tpch,10
hudi,presto,db15,9.0;125.7;55.6;13.9;15.5;61.7;417.4,5972.17,tpch,10
hudi,presto,db15,12.6;129.4;30.9;10.2;9.8;66.5;947.7,6121.33,tpch,10
hudi,presto,db15,17.0;204.3;21.0;18.9;18.3;29.5;29.5,6846.97,tpch,10
hudi,presto,db15,16.2;188.3;20.0;18.6;16.9;32.0;32.8,4957.16,tpch,10
hudi,presto,db15,15.7;197.3;19.7;17.2;16.7;29.6;30.8,4990.34,tpch,10
hudi,presto,db15,16.4;199.2;20.8;17.9;17.6;30.7;31.4,6680.34,tpch,10
hudi,presto,db15,14.6;158.9;117.6;33.1;36.8;64.4;1041.7,5574.94,tpch,10
hudi,presto,db15,17.1;196.4;18.6;18.0;18.8;34.1;32.4,6131.71,tpch,10
hudi,presto,db15,16.0;254.2;116.2;6.6;42.1;64.6;1916.9,6585.94,tpch,10
hudi,presto,db15,9.1;138.7;53.0;16.0;13.9;62.1;446.7,5882.83,tpch,10
hudi,presto,db15,14.8;269.2;124.0;6.9;43.1;65.7;1988.6,6946.27,tpch,10
hudi,presto,db15,8.8;109.4;117.2;30.8;30.8;62.7;127.9,6610.99,tpch,10
hudi,presto,db15,15.1;193.3;18.5;16.8;18.6;30.1;32.6,7920.56,tpch,10
hudi,presto,db15,12.0;180.3;114.6;28.7;43.6;268.7;1655.9,8382.10,tpch,10
hudi,presto,db15,11.4;266.2;122.2;36.1;45.5;123.0;969.9,6115.88,tpch,10
hudi,presto,db15,8.5;113.9;125.2;31.9;31.2;62.6;119.1,7467.20,tpch,10
hudi,presto,db15,10.5;251.3;121.0;41.9;44.4;118.6;1054.1,7777.15,tpch,10
hudi,presto,db15,13.0;197.2;121.8;27.0;42.6;245.9;1747.3,7113.10,tpch,10
hudi,presto,db15,15.2;145.9;126.0;36.0;41.5;60.5;1013.4,9321.67,tpch,10
hudi,presto,db15,16.8;194.4;20.8;18.2;16.9;30.8;34.4,11044.13,tpch,10
hudi,presto,db15,21.4;173.0;137.0;12.2;34.8;471.2;2019.0,9656.97,tpch,10
hudi,presto,db15,20.8;185.6;134.4;12.5;33.8;548.2;1941.9,10329.39,tpch,10
hudi,presto,db15,16.6;212.3;18.6;19.1;17.7;30.4;33.4,10987.11,tpch,10
hudi,presto,db15,18.0;137.9;32.8;11.8;40.8;514.4;288.9,12010.97,tpch,10
hudi,presto,db15,20.2;198.7;132.4;8.8;36.7;544.5;1829.8,13089.89,tpch,10
hudi,presto,db15,17.1;196.4;19.2;16.7;19.1;30.7;31.5,11850.23,tpch,10
hudi,presto,db15,14.9;201.7;21.4;17.7;17.2;31.0;31.3,14465.78,tpch,10
hudi,presto,db15,17.2;129.9;32.4;10.9;37.2;523.0;322.9,17079.09,tpch,10
hudi,presto,db15,19.3;210.2;137.9;8.3;36.7;506.1;1711.1,14467.72,tpch,10
hudi,presto,db15,7.7;129.4;47.8;16.6;31.2;1065.3;944.9,24512.92,tpch,10
hudi,presto,db15,16.9;208.9;19.3;16.6;17.6;34.1;32.7,27903.30,tpch,10
hudi,presto,db15,8.2;135.0;50.5;19.2;31.0;962.4;923.3,24024.44,tpch,10
hudi,presto,db15,13.5;180.8;89.2;26.4;25.3;984.8;223.0,22426.96,tpch,10
hudi,presto,db15,12.8;171.9;79.3;23.3;27.0;1104.1;218.4,26862.73,tpch,10
hudi,presto,db15,16.5;207.0;20.2;16.9;19.3;29.6;32.2,33449.23,tpch,10
hudi,presto,db15,22.4;309.5;140.8;32.3;32.4;1015.2;119.0,32225.49,tpch,10
hudi,presto,db15,21.3;302.8;123.4;35.4;34.5;1069.0;118.1,38754.39,tpch,10
hudi,presto,db15,17.1;211.6;21.4;18.0;18.0;34.2;33.7,28519.09,tpch,10
hudi,presto,db15,25.7;191.5;16.1;5.7;6.0;2101.7;389.4,98032.49,tpch,10
hudi,presto,db15,26.4;191.9;16.9;5.8;5.9;1949.4;396.0,95192.85,tpch,10
hudi,presto,db15,17.2;200.5;20.1;17.9;17.3;33.9;30.7,81756.56,tpch,10
hudi,presto,db15,11.5;280.4;146.4;9.3;33.2;2152.6;913.4,199889.17,tpch,10
hudi,presto,db15,17.1;200.7;20.2;17.0;16.6;30.5;33.7,206526.39,tpch,10
hudi,presto,db15,11.1;299.6;138.4;8.8;36.2;2180.8;922.8,198689.25,tpch,10
hudi,presto,db14,15.9;184.0;20.6;18.1;18.1;33.1;34.5,3240.47,tpch,10
hudi,presto,db14,9.1;112.2;115.8;32.3;33.2;63.4;111.1,3053.15,tpch,10
hudi,presto,db14,9.2;112.7;112.3;29.4;29.8;61.4;111.3,2525.04,tpch,10
