datalake,engine,query name,conf,latency,benchmark,sf
delta,spark,tpcds_q32,38.0;27.0;19.0;64.0;119.0;550.0|1;1;0,2822.0,tpcds,10
delta,spark,tpcds_q32,40.0;12.0;26.0;40.0;12.0;26.0|1;1;1,3095.0,tpcds,10
delta,spark,tpcds_q32,8.0;54.0;239.0;40.0;12.0;26.0|1;0;0,2871.0,tpcds,10
delta,spark,tpcds_q32,40.0;12.0;26.0;8.0;54.0;239.0|1;1;1,2873.0,tpcds,10
delta,spark,tpcds_q32,40.0;12.0;26.0;40.0;12.0;26.0|0;0;1,2834.0,tpcds,10
delta,spark,tpcds_q32,8.0;54.0;239.0;40.0;12.0;26.0|0;1;1,2825.0,tpcds,10
delta,spark,tpcds_q32,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,2819.0,tpcds,10
delta,spark,tpcds_q32,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,3032.0,tpcds,10
delta,spark,tpcds_q32,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,3026.0,tpcds,10
delta,spark,tpcds_q37,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,4433.0,tpcds,10
delta,spark,tpcds_q37,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,3949.0,tpcds,10
delta,spark,tpcds_q37,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,3758.0,tpcds,10
delta,spark,tpcds_q37,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,4127.0,tpcds,10
delta,spark,tpcds_q37,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,4016.0,tpcds,10
delta,spark,tpcds_q37,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,4049.0,tpcds,10
delta,spark,tpcds_q37,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,3731.0,tpcds,10
delta,spark,tpcds_q37,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,3997.0,tpcds,10
delta,spark,tpcds_q37,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,3946.0,tpcds,10
delta,spark,tpcds_q37,38.0;27.0;19.0;38.0;27.0;19.0|1;0;1,4034.0,tpcds,10
delta,spark,tpcds_q37,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,4072.0,tpcds,10
delta,spark,tpcds_q37,38.0;27.0;19.0;64.0;119.0;550.0|1;1;0,4230.0,tpcds,10
delta,spark,tpcds_q37,40.0;12.0;26.0;40.0;12.0;26.0|1;1;1,4226.0,tpcds,10
delta,spark,tpcds_q37,8.0;54.0;239.0;40.0;12.0;26.0|1;0;0,3924.0,tpcds,10
delta,spark,tpcds_q37,40.0;12.0;26.0;8.0;54.0;239.0|1;1;1,3563.0,tpcds,10
delta,spark,tpcds_q37,40.0;12.0;26.0;40.0;12.0;26.0|0;0;1,4158.0,tpcds,10
delta,spark,tpcds_q37,8.0;54.0;239.0;40.0;12.0;26.0|0;1;1,3642.0,tpcds,10
delta,spark,tpcds_q37,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,4207.0,tpcds,10
delta,spark,tpcds_q37,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,4794.0,tpcds,10
delta,spark,tpcds_q37,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,4240.0,tpcds,10
delta,spark,tpcds_q37,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,6764.0,tpcds,10
delta,spark,tpcds_q39,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,5316.0,tpcds,10
delta,spark,tpcds_q39,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,8421.0,tpcds,10
delta,spark,tpcds_q39,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,6462.0,tpcds,10
delta,spark,tpcds_q39,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,6011.0,tpcds,10
delta,spark,tpcds_q39,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,6554.0,tpcds,10
delta,spark,tpcds_q39,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,5742.0,tpcds,10
delta,spark,tpcds_q39,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,5227.0,tpcds,10
delta,spark,tpcds_q39,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,5247.0,tpcds,10
delta,spark,tpcds_q39,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,7398.0,tpcds,10
delta,spark,tpcds_q39,38.0;27.0;19.0;38.0;27.0;19.0|1;0;1,7324.0,tpcds,10
delta,spark,tpcds_q39,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,5111.0,tpcds,10
delta,spark,tpcds_q39,38.0;27.0;19.0;64.0;119.0;550.0|1;1;0,7337.0,tpcds,10
delta,spark,tpcds_q39,40.0;12.0;26.0;40.0;12.0;26.0|1;1;1,5097.0,tpcds,10
delta,spark,tpcds_q39,8.0;54.0;239.0;40.0;12.0;26.0|1;0;0,5389.0,tpcds,10
delta,spark,tpcds_q39,40.0;12.0;26.0;8.0;54.0;239.0|1;1;1,6389.0,tpcds,10
delta,spark,tpcds_q39,40.0;12.0;26.0;40.0;12.0;26.0|0;0;1,6008.0,tpcds,10
delta,spark,tpcds_q39,8.0;54.0;239.0;40.0;12.0;26.0|0;1;1,7145.0,tpcds,10
delta,spark,tpcds_q39,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,7187.0,tpcds,10
delta,spark,tpcds_q39,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,6199.0,tpcds,10
delta,spark,tpcds_q39,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,5319.0,tpcds,10
delta,spark,tpcds_q39a,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,5114.0,tpcds,10
delta,spark,tpcds_q39a,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,8439.0,tpcds,10
delta,spark,tpcds_q39a,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,6722.0,tpcds,10
delta,spark,tpcds_q39a,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,5357.0,tpcds,10
delta,spark,tpcds_q39a,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,6466.0,tpcds,10
delta,spark,tpcds_q39a,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,6308.0,tpcds,10
delta,spark,tpcds_q39a,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,5149.0,tpcds,10
delta,spark,tpcds_q39a,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,5555.0,tpcds,10
delta,spark,tpcds_q39a,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,6431.0,tpcds,10
delta,spark,tpcds_q39a,38.0;27.0;19.0;38.0;27.0;19.0|1;0;1,7158.0,tpcds,10
delta,spark,tpcds_q39a,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,5225.0,tpcds,10
delta,spark,tpcds_q39a,38.0;27.0;19.0;64.0;119.0;550.0|1;1;0,6396.0,tpcds,10
delta,spark,tpcds_q39a,40.0;12.0;26.0;40.0;12.0;26.0|1;1;1,5457.0,tpcds,10
delta,spark,tpcds_q39a,8.0;54.0;239.0;40.0;12.0;26.0|1;0;0,5828.0,tpcds,10
delta,spark,tpcds_q39a,40.0;12.0;26.0;8.0;54.0;239.0|1;1;1,7185.0,tpcds,10
delta,spark,tpcds_q39a,40.0;12.0;26.0;40.0;12.0;26.0|0;0;1,6443.0,tpcds,10
delta,spark,tpcds_q39a,8.0;54.0;239.0;40.0;12.0;26.0|0;1;1,6617.0,tpcds,10
delta,spark,tpcds_q39a,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,7314.0,tpcds,10
delta,spark,tpcds_q39a,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,5401.0,tpcds,10
delta,spark,tpcds_q39a,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,4984.0,tpcds,10
delta,spark,tpcds_q39a,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,342.0,tpcds,10
delta,spark,tpcds_q39a,32.0;20.0;116.0;36.0;11.0;11.0|0;1;0,784.0,tpcds,10
delta,spark,tpcds_q39b,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,4948.0,tpcds,10
delta,spark,tpcds_q39b,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,8090.0,tpcds,10
delta,spark,tpcds_q39b,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,6141.0,tpcds,10
delta,spark,tpcds_q39b,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,5873.0,tpcds,10
delta,spark,tpcds_q39b,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,7078.0,tpcds,10
delta,spark,tpcds_q39b,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,6010.0,tpcds,10
delta,spark,tpcds_q39b,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,5710.0,tpcds,10
delta,spark,tpcds_q39b,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,5039.0,tpcds,10
delta,spark,tpcds_q39b,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,7472.0,tpcds,10
delta,spark,tpcds_q39b,38.0;27.0;19.0;38.0;27.0;19.0|1;0;1,7018.0,tpcds,10
delta,spark,tpcds_q39b,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,5133.0,tpcds,10
delta,spark,tpcds_q39b,38.0;27.0;19.0;64.0;119.0;550.0|1;1;0,6721.0,tpcds,10
delta,spark,tpcds_q39b,40.0;12.0;26.0;40.0;12.0;26.0|1;1;1,5276.0,tpcds,10
delta,spark,tpcds_q39b,8.0;54.0;239.0;40.0;12.0;26.0|1;0;0,6167.0,tpcds,10
delta,spark,tpcds_q39b,40.0;12.0;26.0;8.0;54.0;239.0|1;1;1,6811.0,tpcds,10
delta,spark,tpcds_q39b,40.0;12.0;26.0;40.0;12.0;26.0|0;0;1,6933.0,tpcds,10
delta,spark,tpcds_q39b,8.0;54.0;239.0;40.0;12.0;26.0|0;1;1,6895.0,tpcds,10
delta,spark,tpcds_q39b,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,7536.0,tpcds,10
delta,spark,tpcds_q39b,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,5825.0,tpcds,10
delta,spark,tpcds_q39b,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,4982.0,tpcds,10
delta,spark,tpcds_q40,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3201.0,tpcds,10
delta,spark,tpcds_q40,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,3909.0,tpcds,10
delta,spark,tpcds_q40,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,2605.0,tpcds,10
delta,spark,tpcds_q40,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,3291.0,tpcds,10
delta,spark,tpcds_q40,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,2759.0,tpcds,10
delta,spark,tpcds_q40,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,3099.0,tpcds,10
delta,spark,tpcds_q40,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,2650.0,tpcds,10
delta,spark,tpcds_q40,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,2939.0,tpcds,10
delta,spark,tpcds_q40,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,3877.0,tpcds,10
delta,spark,tpcds_q40,38.0;27.0;19.0;38.0;27.0;19.0|1;0;1,2953.0,tpcds,10
delta,spark,tpcds_q40,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,2937.0,tpcds,10
delta,spark,tpcds_q40,38.0;27.0;19.0;64.0;119.0;550.0|1;1;0,4281.0,tpcds,10
delta,spark,tpcds_q40,40.0;12.0;26.0;40.0;12.0;26.0|1;1;1,3311.0,tpcds,10
delta,spark,tpcds_q40,8.0;54.0;239.0;40.0;12.0;26.0|1;0;0,2858.0,tpcds,10
delta,spark,tpcds_q40,40.0;12.0;26.0;8.0;54.0;239.0|1;1;1,3389.0,tpcds,10
delta,spark,tpcds_q40,40.0;12.0;26.0;40.0;12.0;26.0|0;0;1,2607.0,tpcds,10
delta,spark,tpcds_q40,8.0;54.0;239.0;40.0;12.0;26.0|0;1;1,2855.0,tpcds,10
delta,spark,tpcds_q40,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,3985.0,tpcds,10
delta,spark,tpcds_q40,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,3512.0,tpcds,10
delta,spark,tpcds_q40,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,3119.0,tpcds,10
delta,spark,tpcds_q5,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,12564.0,tpcds,10
delta,spark,tpcds_q5,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,11698.0,tpcds,10
delta,spark,tpcds_q5,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,11809.0,tpcds,10
delta,spark,tpcds_q5,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,11866.0,tpcds,10
delta,spark,tpcds_q5,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,11848.0,tpcds,10
delta,spark,tpcds_q5,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,11968.0,tpcds,10
delta,spark,tpcds_q5,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,11775.0,tpcds,10
delta,spark,tpcds_q5,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,12072.0,tpcds,10
delta,spark,tpcds_q5,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,11886.0,tpcds,10
delta,spark,tpcds_q5,38.0;27.0;19.0;38.0;27.0;19.0|1;0;1,11934.0,tpcds,10
delta,spark,tpcds_q5,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,11876.0,tpcds,10
delta,spark,tpcds_q5,38.0;27.0;19.0;64.0;119.0;550.0|1;1;0,11811.0,tpcds,10
delta,spark,tpcds_q5,40.0;12.0;26.0;40.0;12.0;26.0|1;1;1,12758.0,tpcds,10
delta,spark,tpcds_q5,8.0;54.0;239.0;40.0;12.0;26.0|1;0;0,11656.0,tpcds,10
delta,spark,tpcds_q5,40.0;12.0;26.0;8.0;54.0;239.0|1;1;1,11965.0,tpcds,10
delta,spark,tpcds_q5,40.0;12.0;26.0;40.0;12.0;26.0|0;0;1,11809.0,tpcds,10
delta,spark,tpcds_q5,8.0;54.0;239.0;40.0;12.0;26.0|0;1;1,11713.0,tpcds,10
delta,spark,tpcds_q5,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,11772.0,tpcds,10
delta,spark,tpcds_q5,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,12583.0,tpcds,10
delta,spark,tpcds_q5,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,12645.0,tpcds,10
delta,spark,tpcds_q5,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,289.0,tpcds,10
delta,spark,tpcds_q50,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,2886.0,tpcds,10
delta,spark,tpcds_q50,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,3507.0,tpcds,10
delta,spark,tpcds_q50,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,2910.0,tpcds,10
delta,spark,tpcds_q50,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,3125.0,tpcds,10
delta,spark,tpcds_q50,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,3250.0,tpcds,10
delta,spark,tpcds_q50,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,3164.0,tpcds,10
delta,spark,tpcds_q50,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,2613.0,tpcds,10
delta,spark,tpcds_q50,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,2899.0,tpcds,10
delta,spark,tpcds_q50,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,2858.0,tpcds,10
delta,spark,tpcds_q50,38.0;27.0;19.0;38.0;27.0;19.0|1;0;1,3004.0,tpcds,10
delta,spark,tpcds_q50,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,3192.0,tpcds,10
delta,spark,tpcds_q50,38.0;27.0;19.0;64.0;119.0;550.0|1;1;0,3699.0,tpcds,10
delta,spark,tpcds_q50,40.0;12.0;26.0;40.0;12.0;26.0|1;1;1,3090.0,tpcds,10
delta,spark,tpcds_q50,8.0;54.0;239.0;40.0;12.0;26.0|1;0;0,2842.0,tpcds,10
delta,spark,tpcds_q50,40.0;12.0;26.0;8.0;54.0;239.0|1;1;1,2629.0,tpcds,10
delta,spark,tpcds_q50,40.0;12.0;26.0;40.0;12.0;26.0|0;0;1,2893.0,tpcds,10
delta,spark,tpcds_q50,8.0;54.0;239.0;40.0;12.0;26.0|0;1;1,2920.0,tpcds,10
delta,spark,tpcds_q50,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,3756.0,tpcds,10
delta,spark,tpcds_q50,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,3836.0,tpcds,10
delta,spark,tpcds_q50,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,2975.0,tpcds,10
delta,spark,tpcds_q62,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,950.0,tpcds,10
delta,spark,tpcds_q62,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,2016.0,tpcds,10
delta,spark,tpcds_q62,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,1277.0,tpcds,10
delta,spark,tpcds_q62,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,916.0,tpcds,10
delta,spark,tpcds_q62,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,1461.0,tpcds,10
delta,spark,tpcds_q62,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,980.0,tpcds,10
delta,spark,tpcds_q62,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,1028.0,tpcds,10
delta,spark,tpcds_q62,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,1102.0,tpcds,10
delta,spark,tpcds_q62,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,1213.0,tpcds,10
delta,spark,tpcds_q62,38.0;27.0;19.0;38.0;27.0;19.0|1;0;1,1959.0,tpcds,10
delta,spark,tpcds_q62,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,1038.0,tpcds,10
delta,spark,tpcds_q62,38.0;27.0;19.0;64.0;119.0;550.0|1;1;0,1346.0,tpcds,10
delta,spark,tpcds_q62,40.0;12.0;26.0;40.0;12.0;26.0|1;1;1,844.0,tpcds,10
delta,spark,tpcds_q62,8.0;54.0;239.0;40.0;12.0;26.0|1;0;0,1183.0,tpcds,10
delta,spark,tpcds_q62,40.0;12.0;26.0;8.0;54.0;239.0|1;1;1,1911.0,tpcds,10
delta,spark,tpcds_q62,40.0;12.0;26.0;40.0;12.0;26.0|0;0;1,1230.0,tpcds,10
delta,spark,tpcds_q62,8.0;54.0;239.0;40.0;12.0;26.0|0;1;1,1232.0,tpcds,10
delta,spark,tpcds_q62,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,1247.0,tpcds,10
delta,spark,tpcds_q62,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,1047.0,tpcds,10
delta,spark,tpcds_q62,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,1055.0,tpcds,10
delta,spark,tpcds_q62,36.0;11.0;11.0;36.0;11.0;11.0|1;1;1,8327.0,tpcds,10
delta,spark,tpcds_q77,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,11493.0,tpcds,10
delta,spark,tpcds_q77,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,10993.0,tpcds,10
delta,spark,tpcds_q77,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,11315.0,tpcds,10
delta,spark,tpcds_q77,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,9516.0,tpcds,10
delta,spark,tpcds_q77,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,10713.0,tpcds,10
delta,spark,tpcds_q77,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,10896.0,tpcds,10
delta,spark,tpcds_q77,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,9437.0,tpcds,10
delta,spark,tpcds_q77,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,11314.0,tpcds,10
delta,spark,tpcds_q77,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,10883.0,tpcds,10
delta,spark,tpcds_q77,38.0;27.0;19.0;38.0;27.0;19.0|1;0;1,9215.0,tpcds,10
delta,spark,tpcds_q77,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,11040.0,tpcds,10
delta,spark,tpcds_q77,38.0;27.0;19.0;64.0;119.0;550.0|1;1;0,11062.0,tpcds,10
delta,spark,tpcds_q77,40.0;12.0;26.0;40.0;12.0;26.0|1;1;1,11604.0,tpcds,10
delta,spark,tpcds_q77,8.0;54.0;239.0;40.0;12.0;26.0|1;0;0,10862.0,tpcds,10
delta,spark,tpcds_q77,40.0;12.0;26.0;8.0;54.0;239.0|1;1;1,10806.0,tpcds,10
delta,spark,tpcds_q77,40.0;12.0;26.0;40.0;12.0;26.0|0;0;1,10794.0,tpcds,10
delta,spark,tpcds_q77,8.0;54.0;239.0;40.0;12.0;26.0|0;1;1,10816.0,tpcds,10
delta,spark,tpcds_q77,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,10802.0,tpcds,10
delta,spark,tpcds_q77,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,11305.0,tpcds,10
delta,spark,tpcds_q77,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,11919.0,tpcds,10
delta,spark,tpcds_q77,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,105.0,tpcds,10
delta,spark,tpcds_q77,36.0;11.0;11.0;36.0;11.0;11.0|1;1;1,114.0,tpcds,10
delta,spark,tpcds_q77,32.0;20.0;116.0;36.0;11.0;11.0|0;1;0,4399.0,tpcds,10
delta,spark,tpcds_q77,51.0;22.0;20.0;51.0;22.0;20.0|0;1;0,687.0,tpcds,10
delta,spark,tpcds_q80,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,14240.0,tpcds,10
delta,spark,tpcds_q80,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,13919.0,tpcds,10
delta,spark,tpcds_q80,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,12855.0,tpcds,10
delta,spark,tpcds_q80,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,11837.0,tpcds,10
delta,spark,tpcds_q80,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,13512.0,tpcds,10
delta,spark,tpcds_q80,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,13391.0,tpcds,10
delta,spark,tpcds_q80,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,11958.0,tpcds,10
delta,spark,tpcds_q80,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,13815.0,tpcds,10
delta,spark,tpcds_q80,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,13415.0,tpcds,10
delta,spark,tpcds_q80,38.0;27.0;19.0;38.0;27.0;19.0|1;0;1,13087.0,tpcds,10
delta,spark,tpcds_q80,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,13426.0,tpcds,10
delta,spark,tpcds_q80,38.0;27.0;19.0;64.0;119.0;550.0|1;1;0,14030.0,tpcds,10
delta,spark,tpcds_q80,40.0;12.0;26.0;40.0;12.0;26.0|1;1;1,14419.0,tpcds,10
delta,spark,tpcds_q80,8.0;54.0;239.0;40.0;12.0;26.0|1;0;0,13438.0,tpcds,10
delta,spark,tpcds_q80,40.0;12.0;26.0;8.0;54.0;239.0|1;1;1,13166.0,tpcds,10
delta,spark,tpcds_q80,40.0;12.0;26.0;40.0;12.0;26.0|0;0;1,12865.0,tpcds,10
delta,spark,tpcds_q80,8.0;54.0;239.0;40.0;12.0;26.0|0;1;1,13488.0,tpcds,10
delta,spark,tpcds_q80,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,14155.0,tpcds,10
delta,spark,tpcds_q80,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,14778.0,tpcds,10
delta,spark,tpcds_q80,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,13807.0,tpcds,10
delta,spark,tpcds_q80,36.0;11.0;11.0;32.0;20.0;116.0|1;0;1,2461.0,tpcds,10
delta,spark,tpcds_q80,51.0;22.0;20.0;51.0;22.0;20.0|0;1;0,380.0,tpcds,10
delta,spark,tpcds_q82,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3405.0,tpcds,10
delta,spark,tpcds_q82,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,3512.0,tpcds,10
delta,spark,tpcds_q82,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,3472.0,tpcds,10
delta,spark,tpcds_q82,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,3589.0,tpcds,10
delta,spark,tpcds_q82,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,3705.0,tpcds,10
delta,spark,tpcds_q82,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,3639.0,tpcds,10
delta,spark,tpcds_q82,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,3752.0,tpcds,10
delta,spark,tpcds_q82,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,3598.0,tpcds,10
delta,spark,tpcds_q82,38.0;27.0;19.0;64.0;119.0;550.0|0;1;0,3914.0,tpcds,10
delta,spark,tpcds_q82,38.0;27.0;19.0;38.0;27.0;19.0|1;0;1,3620.0,tpcds,10
delta,spark,tpcds_q82,64.0;119.0;550.0;38.0;27.0;19.0|1;0;0,3493.0,tpcds,10
delta,spark,tpcds_q82,38.0;27.0;19.0;64.0;119.0;550.0|1;1;0,3742.0,tpcds,10
delta,spark,tpcds_q82,40.0;12.0;26.0;40.0;12.0;26.0|1;1;1,3527.0,tpcds,10
delta,spark,tpcds_q82,8.0;54.0;239.0;40.0;12.0;26.0|1;0;0,3342.0,tpcds,10
delta,spark,tpcds_q82,40.0;12.0;26.0;8.0;54.0;239.0|1;1;1,3824.0,tpcds,10
delta,spark,tpcds_q82,40.0;12.0;26.0;40.0;12.0;26.0|0;0;1,3243.0,tpcds,10
delta,spark,tpcds_q82,8.0;54.0;239.0;40.0;12.0;26.0|0;1;1,3585.0,tpcds,10
delta,spark,tpcds_q82,40.0;12.0;26.0;8.0;54.0;239.0|0;0;1,3577.0,tpcds,10
delta,spark,tpcds_q82,36.0;11.0;11.0;36.0;11.0;11.0|0;1;0,3531.0,tpcds,10
delta,spark,tpcds_q82,32.0;20.0;116.0;36.0;11.0;11.0|1;1;0,3408.0,tpcds,10
delta,spark,tpcds_q82,51.0;22.0;20.0;51.0;22.0;20.0|0;1;0,129.0,tpcds,10
delta,spark,tpcds_q82,32.0;79.0;431.0;51.0;22.0;20.0|1;0;1,1218.0,tpcds,10
delta,spark,tpcds_q92,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,2283.0,tpcds,10
delta,spark,tpcds_q92,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,2717.0,tpcds,10
delta,spark,tpcds_q92,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,2222.0,tpcds,10
delta,spark,tpcds_q92,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,2231.0,tpcds,10
delta,spark,tpcds_q92,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,2573.0,tpcds,10
delta,spark,tpcds_q92,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,2660.0,tpcds,10
delta,spark,tpcds_q92,38.0;27.0;19.0;38.0;27.0;19.0|1;1;0,2219.0,tpcds,10
