datalake,engine,query name,conf,latency,benchmark,sf
delta,presto,tpcds_q69,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,4325.68,tpcds,10
delta,presto,tpcds_q70,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,9850.98,tpcds,10
delta,presto,tpcds_q71,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,2063.56,tpcds,10
delta,presto,tpcds_q72,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,2310.35,tpcds,10
delta,presto,tpcds_q74,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,10541.81,tpcds,10
delta,presto,tpcds_q75,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,2636.65,tpcds,10
delta,presto,tpcds_q76,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,5460.4,tpcds,10
delta,presto,tpcds_q77,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,8285.95,tpcds,10
delta,presto,tpcds_q79,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,3142.34,tpcds,10
delta,presto,tpcds_q8,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,3375.99,tpcds,10
delta,presto,tpcds_q80,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,1850.05,tpcds,10
delta,presto,tpcds_q81,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,1806.2,tpcds,10
delta,presto,tpcds_q83,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,6754.0,tpcds,10
delta,presto,tpcds_q85,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,4963.67,tpcds,10
delta,presto,tpcds_q86,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,2639.99,tpcds,10
delta,presto,tpcds_q88,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,3316.58,tpcds,10
delta,presto,tpcds_q9,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,3266.27,tpcds,10
delta,presto,tpcds_q91,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,2042.32,tpcds,10
delta,presto,tpcds_q92,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,2320.51,tpcds,10
delta,presto,tpcds_q93,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,12422.35,tpcds,10
delta,presto,tpcds_q94,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,1620.89,tpcds,10
delta,presto,tpcds_q96,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,1653.12,tpcds,10
delta,presto,tpcds_q97,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,5898.88,tpcds,10
delta,presto,tpcds_q98,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,1823.93,tpcds,10
delta,presto,tpcds_q_02,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,2012.05,tpcds,10
delta,presto,tpcds_q_03,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,7961.76,tpcds,10
delta,presto,tpcds_q_05,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,2483.39,tpcds,10
delta,presto,tpcds_q_06,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,10924.09,tpcds,10
delta,presto,tpcds_q_07,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,3181.18,tpcds,10
delta,presto,tpcds_q_08,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,2376.23,tpcds,10
delta,presto,tpcds_q_09,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,4385.32,tpcds,10
delta,presto,tpcds_q_14,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,1632.27,tpcds,10
delta,presto,tpcds_q_15,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,8620.48,tpcds,10
delta,presto,tpcds_q_17,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,1719.18,tpcds,10
delta,presto,tpcds_q_18,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,2465.53,tpcds,10
delta,presto,tpcds_q_19,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,3343.97,tpcds,10
delta,presto,tpcds_q_21,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,4216.27,tpcds,10
delta,presto,tpcds_q_23,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,4307.48,tpcds,10
delta,presto,tpcds_q_24,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,4870.5,tpcds,10
delta,presto,tpcds_q_25,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,2957.51,tpcds,10
delta,presto,tpcds_q_27,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,2920.86,tpcds,10
delta,presto,tpcds_ssb_flat_queries,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,4652.6,tpcds,10
delta,presto,tpcds_q1,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,3165.584092,tpcds,10
delta,presto,tpcds_q1,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,3633.981952,tpcds,10
delta,presto,tpcds_q1,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,3261.381303,tpcds,10
delta,presto,tpcds_q1,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,3268.722702,tpcds,10
delta,presto,tpcds_q1,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,4598.614735,tpcds,10
delta,presto,tpcds_q1,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,3197.820697,tpcds,10
delta,presto,tpcds_q1,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,4036.069714,tpcds,10
delta,presto,tpcds_q1,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,4072.211358,tpcds,10
delta,presto,tpcds_q1,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,3719.748052,tpcds,10
delta,presto,tpcds_q1,0.4317120018602;0.248675043327;923.0;7.0;50|3372.0MB;913.0MB;748.0;7340032.0,2628.702617,tpcds,10
delta,presto,tpcds_q10,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,5974.674403,tpcds,10
delta,presto,tpcds_q10,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6946.309864,tpcds,10
delta,presto,tpcds_q10,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,6133.0782500000005,tpcds,10
delta,presto,tpcds_q10,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,6663.641896,tpcds,10
delta,presto,tpcds_q10,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,10142.814,tpcds,10
delta,presto,tpcds_q10,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,7187.626524,tpcds,10
delta,presto,tpcds_q10,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6347.196094999999,tpcds,10
delta,presto,tpcds_q10,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,6807.578982999999,tpcds,10
delta,presto,tpcds_q10,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,7916.701149,tpcds,10
delta,presto,tpcds_q10,0.4317120018602;0.248675043327;923.0;7.0;50|3372.0MB;913.0MB;748.0;7340032.0,6122.839941,tpcds,10
delta,presto,tpcds_q11,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,13776.634568,tpcds,10
delta,presto,tpcds_q11,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,12055.028338,tpcds,10
delta,presto,tpcds_q11,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,14363.533354,tpcds,10
delta,presto,tpcds_q11,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,16501.162239999998,tpcds,10
delta,presto,tpcds_q11,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,31318.129414000003,tpcds,10
delta,presto,tpcds_q11,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,13860.993095,tpcds,10
delta,presto,tpcds_q11,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,12904.548643,tpcds,10
delta,presto,tpcds_q11,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,11298.627335,tpcds,10
delta,presto,tpcds_q11,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,14113.571163,tpcds,10
delta,presto,tpcds_q11,0.4317120018602;0.248675043327;923.0;7.0;50|3372.0MB;913.0MB;748.0;7340032.0,14167.312205,tpcds,10
delta,presto,tpcds_q13,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,3791.802836,tpcds,10
delta,presto,tpcds_q13,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,4237.764357,tpcds,10
delta,presto,tpcds_q13,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,5053.602804,tpcds,10
delta,presto,tpcds_q13,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,4805.60637,tpcds,10
delta,presto,tpcds_q13,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,4730.760579,tpcds,10
delta,presto,tpcds_q13,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,3042.838809,tpcds,10
delta,presto,tpcds_q13,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,3083.039505,tpcds,10
delta,presto,tpcds_q13,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,2859.440919,tpcds,10
delta,presto,tpcds_q13,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,5115.968525,tpcds,10
delta,presto,tpcds_q13,0.4317120018602;0.248675043327;923.0;7.0;50|3372.0MB;913.0MB;748.0;7340032.0,3850.769412,tpcds,10
