datalake,engine,query name,conf,latency,benchmark,sf
iceberg,spark,tpcds_q11,8.0;12.0;553.0;132.0;27.0;27.0|,140161.7,tpcds,10
iceberg,spark,tpcds_q_08,8.0;12.0;553.0;132.0;27.0;27.0|,136776.61,tpcds,10
iceberg,spark,tpcds_q41,8.0;12.0;553.0;132.0;27.0;27.0|,138979.97,tpcds,10
iceberg,spark,tpcds_q35,8.0;12.0;553.0;132.0;27.0;27.0|,137887.48,tpcds,10
iceberg,spark,tpcds_q39b,8.0;12.0;553.0;132.0;27.0;27.0|,129296.2,tpcds,10
iceberg,spark,tpcds_q_05,8.0;12.0;553.0;132.0;27.0;27.0|,130839.5,tpcds,10
iceberg,spark,tpcds_q39_a,8.0;12.0;553.0;132.0;27.0;27.0|,151945.94,tpcds,10
iceberg,spark,tpcds_q28,8.0;12.0;553.0;132.0;27.0;27.0|,136351.42,tpcds,10
iceberg,spark,tpcds_q_18,8.0;12.0;553.0;132.0;27.0;27.0|,150807.54,tpcds,10
iceberg,spark,tpcds_q38,8.0;12.0;553.0;132.0;27.0;27.0|,139941.18,tpcds,10
iceberg,spark,tpcds_q_26,8.0;12.0;553.0;132.0;27.0;27.0|,128496.05,tpcds,10
iceberg,spark,tpcds_q32,8.0;12.0;553.0;132.0;27.0;27.0|,142588.58,tpcds,10
iceberg,spark,tpcds_q_10,8.0;12.0;553.0;132.0;27.0;27.0|,138888.18,tpcds,10
iceberg,spark,tpcds_merged,8.0;12.0;553.0;132.0;27.0;27.0|,141696.1,tpcds,10
iceberg,spark,tpcds_q23,8.0;12.0;553.0;132.0;27.0;27.0|,147024.65,tpcds,10
iceberg,spark,tpcds_q_17,8.0;12.0;553.0;132.0;27.0;27.0|,130395.05,tpcds,10
iceberg,spark,tpcds_q27,8.0;12.0;553.0;132.0;27.0;27.0|,126476.01,tpcds,10
iceberg,spark,tpcds_q39,8.0;12.0;553.0;132.0;27.0;27.0|,127558.77,tpcds,10
iceberg,spark,tpcds_q18,8.0;12.0;553.0;132.0;27.0;27.0|,131024.85,tpcds,10
iceberg,spark,tpcds_q14a,8.0;12.0;553.0;132.0;27.0;27.0|,150228.35,tpcds,10
iceberg,spark,tpcds_q_07,8.0;12.0;553.0;132.0;27.0;27.0|,147931.26,tpcds,10
iceberg,spark,tpcds_q23a,8.0;12.0;553.0;132.0;27.0;27.0|,132955.14,tpcds,10
iceberg,spark,tpcds_q_23,8.0;12.0;553.0;132.0;27.0;27.0|,144384.73,tpcds,10
iceberg,spark,tpcds_q72,8.0;12.0;553.0;132.0;27.0;27.0|,139680.11,tpcds,10
iceberg,spark,tpcds_merged,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,164402.53,tpcds,10
iceberg,spark,tpcds_q1,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,121602.97,tpcds,10
iceberg,spark,tpcds_q10,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,193597.17,tpcds,10
iceberg,spark,tpcds_q11,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,208654.66,tpcds,10
iceberg,spark,tpcds_q12,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,74833.07,tpcds,10
iceberg,spark,tpcds_q13,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,86044.01,tpcds,10
iceberg,spark,tpcds_q14,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,160105.54,tpcds,10
iceberg,spark,tpcds_q14_a,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,159932.23,tpcds,10
iceberg,spark,tpcds_q14_b,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,131526.09,tpcds,10
iceberg,spark,tpcds_q14a,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,158312.12,tpcds,10
iceberg,spark,tpcds_q14b,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,148714.07,tpcds,10
iceberg,spark,tpcds_q15,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,402926.65,tpcds,10
iceberg,spark,tpcds_q16,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,152308.03,tpcds,10
iceberg,spark,tpcds_q17,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,153271.12,tpcds,10
iceberg,spark,tpcds_q18,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,57381.12,tpcds,10
iceberg,spark,tpcds_q19,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,69640.93,tpcds,10
iceberg,spark,tpcds_q2,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,134044.97,tpcds,10
iceberg,spark,tpcds_q20,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,72958.46,tpcds,10
iceberg,spark,tpcds_q21,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,20049.42,tpcds,10
iceberg,spark,tpcds_q22,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,12542.07,tpcds,10
iceberg,spark,tpcds_q23,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,270240.65,tpcds,10
iceberg,spark,tpcds_q23_a,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,176202.06,tpcds,10
iceberg,spark,tpcds_q23_b,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,159507.57,tpcds,10
iceberg,spark,tpcds_q23a,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,374617.41,tpcds,10
iceberg,spark,tpcds_q23b,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,356427.0,tpcds,10
iceberg,spark,tpcds_q24,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,213946.26,tpcds,10
iceberg,spark,tpcds_q24_a,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,157567.12,tpcds,10
iceberg,spark,tpcds_q24_b,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,148971.14,tpcds,10
iceberg,spark,tpcds_q24a,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,216145.6,tpcds,10
iceberg,spark,tpcds_q24b,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,220321.95,tpcds,10
iceberg,spark,tpcds_q25,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,209076.57,tpcds,10
iceberg,spark,tpcds_q26,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,91106.42,tpcds,10
iceberg,spark,tpcds_q27,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,75640.95,tpcds,10
iceberg,spark,tpcds_q28,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,191715.23,tpcds,10
iceberg,spark,tpcds_q29,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,193788.44,tpcds,10
iceberg,spark,tpcds_q3,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,91486.64,tpcds,10
iceberg,spark,tpcds_q31,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,339631.69,tpcds,10
iceberg,spark,tpcds_q32,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,104064.93,tpcds,10
iceberg,spark,tpcds_q33,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,183910.75,tpcds,10
iceberg,spark,tpcds_q34,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,89527.9,tpcds,10
iceberg,spark,tpcds_q35,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,152192.9,tpcds,10
iceberg,spark,tpcds_q36,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,83721.54,tpcds,10
iceberg,spark,tpcds_q37,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,113575.0,tpcds,10
iceberg,spark,tpcds_q38,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,169578.65,tpcds,10
iceberg,spark,tpcds_q39,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,55804.99,tpcds,10
iceberg,spark,tpcds_q39_a,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,142489.78,tpcds,10
iceberg,spark,tpcds_q39_b,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,151765.3,tpcds,10
iceberg,spark,tpcds_q39a,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,56524.16,tpcds,10
iceberg,spark,tpcds_q39b,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,57473.52,tpcds,10
iceberg,spark,tpcds_q4,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,379989.76,tpcds,10
iceberg,spark,tpcds_q40,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,169040.75,tpcds,10
iceberg,spark,tpcds_q41,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,161705.45,tpcds,10
iceberg,spark,tpcds_q42,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,175567.51,tpcds,10
iceberg,spark,tpcds_q43,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,179269.58,tpcds,10
iceberg,spark,tpcds_q44,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,163323.89,tpcds,10
iceberg,spark,tpcds_q45,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,163400.66,tpcds,10
iceberg,spark,tpcds_q46,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,148969.14,tpcds,10
iceberg,spark,tpcds_q47,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,177042.7,tpcds,10
iceberg,spark,tpcds_q48,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,162673.37,tpcds,10
iceberg,spark,tpcds_q49,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,141108.39,tpcds,10
iceberg,spark,tpcds_q5,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,169108.36,tpcds,10
iceberg,spark,tpcds_q50,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,158223.31,tpcds,10
iceberg,spark,tpcds_q51,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,182284.43,tpcds,10
iceberg,spark,tpcds_q52,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,154766.34,tpcds,10
iceberg,spark,tpcds_q53,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,146161.82,tpcds,10
iceberg,spark,tpcds_q54,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,175758.59,tpcds,10
iceberg,spark,tpcds_q55,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,143254.26,tpcds,10
iceberg,spark,tpcds_q56,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,174586.22,tpcds,10
iceberg,spark,tpcds_q57,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,151278.4,tpcds,10
iceberg,spark,tpcds_q58,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,160506.56,tpcds,10
iceberg,spark,tpcds_q59,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,154145.07,tpcds,10
iceberg,spark,tpcds_q6,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,165233.57,tpcds,10
iceberg,spark,tpcds_q60,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,179180.65,tpcds,10
iceberg,spark,tpcds_q61,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,170741.06,tpcds,10
iceberg,spark,tpcds_q62,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,157090.82,tpcds,10
iceberg,spark,tpcds_q63,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,161511.25,tpcds,10
iceberg,spark,tpcds_q64,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,159081.83,tpcds,10
iceberg,spark,tpcds_q65,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,169769.79,tpcds,10
iceberg,spark,tpcds_q66,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,144568.88,tpcds,10
iceberg,spark,tpcds_q67,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,179898.94,tpcds,10
iceberg,spark,tpcds_q68,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,177425.27,tpcds,10
iceberg,spark,tpcds_q69,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,170301.96,tpcds,10
iceberg,spark,tpcds_q7,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,137784.24,tpcds,10
iceberg,spark,tpcds_q70,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,173157.84,tpcds,10
iceberg,spark,tpcds_q71,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,184588.03,tpcds,10
iceberg,spark,tpcds_q72,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,175858.97,tpcds,10
iceberg,spark,tpcds_q73,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,151845.06,tpcds,10
iceberg,spark,tpcds_q74,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,145922.65,tpcds,10
iceberg,spark,tpcds_q75,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,160766.22,tpcds,10
iceberg,spark,tpcds_q76,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,152872.76,tpcds,10
iceberg,spark,tpcds_q77,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,166271.64,tpcds,10
iceberg,spark,tpcds_q78,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,175461.74,tpcds,10
iceberg,spark,tpcds_q79,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,153613.5,tpcds,10
iceberg,spark,tpcds_q8,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,173691.16,tpcds,10
iceberg,spark,tpcds_q80,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,149262.04,tpcds,10
iceberg,spark,tpcds_q81,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,168521.16,tpcds,10
iceberg,spark,tpcds_q82,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,174415.87,tpcds,10
iceberg,spark,tpcds_q83,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,179038.6,tpcds,10
iceberg,spark,tpcds_q84,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,187016.59,tpcds,10
iceberg,spark,tpcds_q85,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,172171.28,tpcds,10
iceberg,spark,tpcds_q86,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,150453.55,tpcds,10
iceberg,spark,tpcds_q87,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,179028.04,tpcds,10
iceberg,spark,tpcds_q88,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,168573.83,tpcds,10
iceberg,spark,tpcds_q89,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,151778.38,tpcds,10
iceberg,spark,tpcds_q9,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,181347.21,tpcds,10
iceberg,spark,tpcds_q90,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,155830.16,tpcds,10
iceberg,spark,tpcds_q91,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,166374.39,tpcds,10
iceberg,spark,tpcds_q92,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,142219.74,tpcds,10
iceberg,spark,tpcds_q93,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,146348.4,tpcds,10
iceberg,spark,tpcds_q94,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,185524.04,tpcds,10
iceberg,spark,tpcds_q95,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,156230.92,tpcds,10
iceberg,spark,tpcds_q96,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,164143.56,tpcds,10
iceberg,spark,tpcds_q97,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,163462.57,tpcds,10
iceberg,spark,tpcds_q98,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,185114.28,tpcds,10
iceberg,spark,tpcds_q99,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,174251.33,tpcds,10
iceberg,spark,tpcds_q_01,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,156580.65,tpcds,10
iceberg,spark,tpcds_q_02,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,159616.45,tpcds,10
iceberg,spark,tpcds_q_03,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,160587.98,tpcds,10
iceberg,spark,tpcds_q_04,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,160306.42,tpcds,10
iceberg,spark,tpcds_q_05,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,185784.57,tpcds,10
iceberg,spark,tpcds_q_06,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,152162.17,tpcds,10
iceberg,spark,tpcds_q_07,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,173697.26,tpcds,10
iceberg,spark,tpcds_q_08,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,160421.94,tpcds,10
iceberg,spark,tpcds_q_09,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,163376.35,tpcds,10
iceberg,spark,tpcds_q_10,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,179966.01,tpcds,10
iceberg,spark,tpcds_q_11,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,156933.64,tpcds,10
iceberg,spark,tpcds_q_12,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,145183.36,tpcds,10
iceberg,spark,tpcds_q_13,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,167424.7,tpcds,10
iceberg,spark,tpcds_q_14,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,150722.77,tpcds,10
iceberg,spark,tpcds_q_15,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,136422.48,tpcds,10
iceberg,spark,tpcds_q_16,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,150337.7,tpcds,10
iceberg,spark,tpcds_q_17,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,156665.41,tpcds,10
iceberg,spark,tpcds_q_18,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,156761.31,tpcds,10
iceberg,spark,tpcds_q_19,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,137715.02,tpcds,10
iceberg,spark,tpcds_q_20,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,159123.74,tpcds,10
iceberg,spark,tpcds_q_21,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,161320.23,tpcds,10
iceberg,spark,tpcds_q_22,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,169119.21,tpcds,10
iceberg,spark,tpcds_q_23,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,153657.48,tpcds,10
iceberg,spark,tpcds_q_24,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,151045.85,tpcds,10
iceberg,spark,tpcds_q_25,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,188038.11,tpcds,10
iceberg,spark,tpcds_q_26,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,173214.85,tpcds,10
iceberg,spark,tpcds_q_27,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,147058.1,tpcds,10
iceberg,spark,tpcds_ssb_flat_queries,9.1;12.5;549.0;123.0;29.5;26.2|0;1.1;1.1,152865.9,tpcds,10
iceberg,spark,tpcds_merged,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,175148.97,tpcds,10
iceberg,spark,tpcds_q1,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,124887.36,tpcds,10
iceberg,spark,tpcds_q10,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,185940.77,tpcds,10
iceberg,spark,tpcds_q11,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,216775.45,tpcds,10
iceberg,spark,tpcds_q12,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,78269.36,tpcds,10
iceberg,spark,tpcds_q13,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,82332.31,tpcds,10
iceberg,spark,tpcds_q14,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,156503.72,tpcds,10
iceberg,spark,tpcds_q14_a,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,141113.35,tpcds,10
iceberg,spark,tpcds_q14_b,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,148660.39,tpcds,10
iceberg,spark,tpcds_q14a,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,176371.57,tpcds,10
iceberg,spark,tpcds_q14b,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,148065.97,tpcds,10
iceberg,spark,tpcds_q15,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,417530.02,tpcds,10
iceberg,spark,tpcds_q16,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,152234.37,tpcds,10
iceberg,spark,tpcds_q17,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,164831.95,tpcds,10
iceberg,spark,tpcds_q18,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,60641.17,tpcds,10
iceberg,spark,tpcds_q19,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,70256.43,tpcds,10
iceberg,spark,tpcds_q2,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,144489.23,tpcds,10
iceberg,spark,tpcds_q20,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,60232.01,tpcds,10
iceberg,spark,tpcds_q21,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,21995.51,tpcds,10
iceberg,spark,tpcds_q22,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,10880.88,tpcds,10
iceberg,spark,tpcds_q23,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,303880.73,tpcds,10
iceberg,spark,tpcds_q23_a,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,147448.55,tpcds,10
iceberg,spark,tpcds_q23_b,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,158573.12,tpcds,10
iceberg,spark,tpcds_q23a,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,446374.41,tpcds,10
iceberg,spark,tpcds_q23b,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,317604.68,tpcds,10
iceberg,spark,tpcds_q24,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,239069.73,tpcds,10
iceberg,spark,tpcds_q24_a,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,172139.45,tpcds,10
iceberg,spark,tpcds_q24_b,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,144649.12,tpcds,10
iceberg,spark,tpcds_q24a,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,224804.9,tpcds,10
iceberg,spark,tpcds_q24b,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,242962.01,tpcds,10
iceberg,spark,tpcds_q25,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,198827.48,tpcds,10
iceberg,spark,tpcds_q26,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,86078.78,tpcds,10
iceberg,spark,tpcds_q27,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,76869.21,tpcds,10
iceberg,spark,tpcds_q28,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,195205.63,tpcds,10
iceberg,spark,tpcds_q29,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,209183.36,tpcds,10
iceberg,spark,tpcds_q3,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,79170.1,tpcds,10
iceberg,spark,tpcds_q31,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,334941.56,tpcds,10
iceberg,spark,tpcds_q32,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,124960.2,tpcds,10
iceberg,spark,tpcds_q33,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,162462.91,tpcds,10
iceberg,spark,tpcds_q34,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,89646.15,tpcds,10
iceberg,spark,tpcds_q35,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,177456.95,tpcds,10
iceberg,spark,tpcds_q36,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,96485.4,tpcds,10
iceberg,spark,tpcds_q37,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,108368.06,tpcds,10
iceberg,spark,tpcds_q38,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,194815.43,tpcds,10
iceberg,spark,tpcds_q39,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,54575.58,tpcds,10
iceberg,spark,tpcds_q39_a,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,148327.47,tpcds,10
iceberg,spark,tpcds_q39_b,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,170215.74,tpcds,10
iceberg,spark,tpcds_q39a,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,49278.33,tpcds,10
iceberg,spark,tpcds_q39b,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,49289.39,tpcds,10
iceberg,spark,tpcds_q4,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,371285.56,tpcds,10
iceberg,spark,tpcds_q40,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,163069.87,tpcds,10
iceberg,spark,tpcds_q41,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,150300.88,tpcds,10
iceberg,spark,tpcds_q42,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,169634.11,tpcds,10
iceberg,spark,tpcds_q43,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,157909.2,tpcds,10
iceberg,spark,tpcds_q44,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,182110.49,tpcds,10
iceberg,spark,tpcds_q45,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,166240.07,tpcds,10
iceberg,spark,tpcds_q46,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,166706.52,tpcds,10
iceberg,spark,tpcds_q47,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,168863.75,tpcds,10
iceberg,spark,tpcds_q48,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,173601.45,tpcds,10
iceberg,spark,tpcds_q49,9.2;13.0;511.5;134.8;29.5;23.3|0;0.9;1.1,132964.3,tpcds,10
