datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,tpcds_q81,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,4734.213458,tpcds,10
iceberg,presto,tpcds_q81,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,4361.796533,tpcds,10
iceberg,presto,tpcds_q81,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,5265.533359,tpcds,10
iceberg,presto,tpcds_q81,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,4435.234127000001,tpcds,10
iceberg,presto,tpcds_q83,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1538.668214,tpcds,10
iceberg,presto,tpcds_q83,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1310.064183,tpcds,10
iceberg,presto,tpcds_q83,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,1024.589144,tpcds,10
iceberg,presto,tpcds_q83,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,10788.880157,tpcds,10
iceberg,presto,tpcds_q83,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,1217.960931,tpcds,10
iceberg,presto,tpcds_q83,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,953.631904,tpcds,10
iceberg,presto,tpcds_q83,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,1081.618966,tpcds,10
iceberg,presto,tpcds_q83,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,1017.551775,tpcds,10
iceberg,presto,tpcds_q83,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,945.903139,tpcds,10
iceberg,presto,tpcds_q83,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,1003.311294,tpcds,10
iceberg,presto,tpcds_q83,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,990.688548,tpcds,10
iceberg,presto,tpcds_q84,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,11403.908175,tpcds,10
iceberg,presto,tpcds_q84,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,19761.788296,tpcds,10
iceberg,presto,tpcds_q84,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,11408.361132,tpcds,10
iceberg,presto,tpcds_q84,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,23044.126061,tpcds,10
iceberg,presto,tpcds_q84,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,13021.42054,tpcds,10
iceberg,presto,tpcds_q84,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,10366.176595,tpcds,10
iceberg,presto,tpcds_q84,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,10694.846033,tpcds,10
iceberg,presto,tpcds_q84,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,10250.337094,tpcds,10
iceberg,presto,tpcds_q84,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,10966.413546,tpcds,10
iceberg,presto,tpcds_q84,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,10523.046629,tpcds,10
iceberg,presto,tpcds_q84,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,9915.604824,tpcds,10
iceberg,presto,tpcds_q85,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,22060.85508,tpcds,10
iceberg,presto,tpcds_q85,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,16837.241915,tpcds,10
iceberg,presto,tpcds_q85,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,16298.05997,tpcds,10
iceberg,presto,tpcds_q85,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,37413.77919,tpcds,10
iceberg,presto,tpcds_q85,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,18591.428124,tpcds,10
iceberg,presto,tpcds_q85,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,15153.940441,tpcds,10
iceberg,presto,tpcds_q85,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,16049.320912,tpcds,10
iceberg,presto,tpcds_q85,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,16583.048591,tpcds,10
iceberg,presto,tpcds_q85,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,14660.008719,tpcds,10
iceberg,presto,tpcds_q85,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,16023.932301,tpcds,10
iceberg,presto,tpcds_q85,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,14900.058716,tpcds,10
iceberg,presto,tpcds_q86,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4108.424595,tpcds,10
iceberg,presto,tpcds_q86,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,2554.450725,tpcds,10
iceberg,presto,tpcds_q86,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,2931.807845,tpcds,10
iceberg,presto,tpcds_q86,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,5967.593659,tpcds,10
iceberg,presto,tpcds_q86,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,3474.882988,tpcds,10
iceberg,presto,tpcds_q86,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,2675.402375,tpcds,10
iceberg,presto,tpcds_q86,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,2820.590176,tpcds,10
iceberg,presto,tpcds_q86,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,2661.873959,tpcds,10
iceberg,presto,tpcds_q86,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,2695.342692,tpcds,10
iceberg,presto,tpcds_q86,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,2685.484096,tpcds,10
iceberg,presto,tpcds_q86,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,2454.326822,tpcds,10
iceberg,presto,tpcds_q87,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,8973.60182,tpcds,10
iceberg,presto,tpcds_q87,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,7365.129672,tpcds,10
iceberg,presto,tpcds_q87,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7813.756716,tpcds,10
iceberg,presto,tpcds_q87,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,20309.971019,tpcds,10
iceberg,presto,tpcds_q87,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,9296.1702,tpcds,10
iceberg,presto,tpcds_q87,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,8826.270983,tpcds,10
iceberg,presto,tpcds_q87,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,7947.256499,tpcds,10
iceberg,presto,tpcds_q87,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,7647.357012,tpcds,10
iceberg,presto,tpcds_q87,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,7927.058209,tpcds,10
iceberg,presto,tpcds_q87,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,7691.609466,tpcds,10
iceberg,presto,tpcds_q87,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,7520.576492,tpcds,10
iceberg,presto,tpcds_q88,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,73472.453163,tpcds,10
iceberg,presto,tpcds_q88,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,66725.982528,tpcds,10
iceberg,presto,tpcds_q88,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,73276.652006,tpcds,10
iceberg,presto,tpcds_q88,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,175409.729572,tpcds,10
iceberg,presto,tpcds_q88,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,76793.210668,tpcds,10
iceberg,presto,tpcds_q88,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,67841.385599,tpcds,10
iceberg,presto,tpcds_q88,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,72862.710099,tpcds,10
iceberg,presto,tpcds_q88,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,80008.513017,tpcds,10
iceberg,presto,tpcds_q88,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,80743.68743899999,tpcds,10
iceberg,presto,tpcds_q88,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,72887.77406,tpcds,10
iceberg,presto,tpcds_q88,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,66110.962993,tpcds,10
iceberg,presto,tpcds_q89,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,41262.821812,tpcds,10
iceberg,presto,tpcds_q89,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,41567.80961,tpcds,10
iceberg,presto,tpcds_q89,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,29713.417137,tpcds,10
iceberg,presto,tpcds_q89,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,180054.65947100002,tpcds,10
iceberg,presto,tpcds_q89,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,50518.605759,tpcds,10
iceberg,presto,tpcds_q89,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,40949.850750000005,tpcds,10
iceberg,presto,tpcds_q89,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,49547.912757000006,tpcds,10
iceberg,presto,tpcds_q89,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,54606.182373,tpcds,10
iceberg,presto,tpcds_q89,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,27007.025775,tpcds,10
iceberg,presto,tpcds_q89,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,27506.590675,tpcds,10
iceberg,presto,tpcds_q89,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,14314.567473,tpcds,10
iceberg,presto,tpcds_q9,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,94498.10073,tpcds,10
iceberg,presto,tpcds_q9,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,53309.377044,tpcds,10
iceberg,presto,tpcds_q9,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,54595.728084,tpcds,10
iceberg,presto,tpcds_q9,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,279209.919425,tpcds,10
iceberg,presto,tpcds_q9,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,50762.312059,tpcds,10
iceberg,presto,tpcds_q9,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,47588.372127,tpcds,10
iceberg,presto,tpcds_q9,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,54037.780115,tpcds,10
iceberg,presto,tpcds_q9,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,83471.635091,tpcds,10
iceberg,presto,tpcds_q9,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,49423.130476,tpcds,10
iceberg,presto,tpcds_q9,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,51971.489420000005,tpcds,10
iceberg,presto,tpcds_q9,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,47598.573802,tpcds,10
iceberg,presto,tpcds_q90,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,51183.947386,tpcds,10
iceberg,presto,tpcds_q90,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,18559.754299,tpcds,10
iceberg,presto,tpcds_q90,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,18839.203046,tpcds,10
iceberg,presto,tpcds_q90,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,52094.017106,tpcds,10
iceberg,presto,tpcds_q90,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,22076.034208,tpcds,10
iceberg,presto,tpcds_q90,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,16723.56554,tpcds,10
iceberg,presto,tpcds_q90,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,18138.466256,tpcds,10
iceberg,presto,tpcds_q90,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,30989.529631,tpcds,10
iceberg,presto,tpcds_q90,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,16481.286131,tpcds,10
iceberg,presto,tpcds_q90,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,18078.059643,tpcds,10
iceberg,presto,tpcds_q90,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,16763.115658,tpcds,10
iceberg,presto,tpcds_q91,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,2320.433538,tpcds,10
iceberg,presto,tpcds_q91,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1676.442346,tpcds,10
iceberg,presto,tpcds_q91,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,1568.103315,tpcds,10
iceberg,presto,tpcds_q91,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,132540.56902000002,tpcds,10
iceberg,presto,tpcds_q91,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,1781.570582,tpcds,10
iceberg,presto,tpcds_q91,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,1435.197357,tpcds,10
iceberg,presto,tpcds_q91,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,1621.786923,tpcds,10
iceberg,presto,tpcds_q91,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,1729.15653,tpcds,10
iceberg,presto,tpcds_q91,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,1531.42494,tpcds,10
iceberg,presto,tpcds_q91,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,1505.460621,tpcds,10
iceberg,presto,tpcds_q91,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,1478.228537,tpcds,10
iceberg,presto,tpcds_q93,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,20519.578251,tpcds,10
iceberg,presto,tpcds_q93,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,25399.243809,tpcds,10
iceberg,presto,tpcds_q93,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,21290.533491,tpcds,10
iceberg,presto,tpcds_q93,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,113442.090712,tpcds,10
iceberg,presto,tpcds_q93,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,24258.880424,tpcds,10
iceberg,presto,tpcds_q93,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,21048.555883,tpcds,10
iceberg,presto,tpcds_q93,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,21945.67793,tpcds,10
iceberg,presto,tpcds_q93,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,21137.607037,tpcds,10
iceberg,presto,tpcds_q93,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,19759.227167,tpcds,10
iceberg,presto,tpcds_q93,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,22133.329716,tpcds,10
iceberg,presto,tpcds_q93,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,19829.857945,tpcds,10
iceberg,presto,tpcds_q96,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,10342.149739,tpcds,10
iceberg,presto,tpcds_q96,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,10835.362701,tpcds,10
iceberg,presto,tpcds_q96,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,9723.593102,tpcds,10
iceberg,presto,tpcds_q96,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,187329.009982,tpcds,10
iceberg,presto,tpcds_q96,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,9435.075408,tpcds,10
iceberg,presto,tpcds_q96,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,8329.027243,tpcds,10
iceberg,presto,tpcds_q96,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,10684.743163,tpcds,10
iceberg,presto,tpcds_q96,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,9570.611951,tpcds,10
iceberg,presto,tpcds_q96,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,8182.753528,tpcds,10
iceberg,presto,tpcds_q96,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,9031.147906,tpcds,10
iceberg,presto,tpcds_q96,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,8468.674676,tpcds,10
iceberg,presto,tpcds_q97,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4727.611609,tpcds,10
iceberg,presto,tpcds_q97,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,5281.496763,tpcds,10
iceberg,presto,tpcds_q97,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,4744.713641,tpcds,10
iceberg,presto,tpcds_q97,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,106635.328363,tpcds,10
iceberg,presto,tpcds_q97,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,4356.537995,tpcds,10
iceberg,presto,tpcds_q97,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,4192.228554,tpcds,10
iceberg,presto,tpcds_q97,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,8171.894862999999,tpcds,10
iceberg,presto,tpcds_q97,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,4280.950546,tpcds,10
iceberg,presto,tpcds_q97,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,3981.796445,tpcds,10
iceberg,presto,tpcds_q97,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,4526.247092,tpcds,10
iceberg,presto,tpcds_q97,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,4258.57687,tpcds,10
iceberg,presto,tpcds_q15,0.8255735280335;0.5810043788473;265.0;8.0;24|,3247.5205058669712,tpcds,10
iceberg,presto,tpcds_q15,0.499345510453;0.2490164503455;923.0;7.0;60|,3572.790744250949,tpcds,10
iceberg,presto,tpcds_q15,0.5572662850396;0.2808265875596;422.0;5.0;13|,3511.023795902016,tpcds,10
iceberg,presto,tpcds_q15,0.2939231281018;0.8072550698589;277.0;7.0;35|,4205.931702086732,tpcds,10
iceberg,presto,tpcds_q15,0.2225872804112;0.3117094553633;322.0;5.0;18|,3139.806430022715,tpcds,10
iceberg,presto,tpcds_q19,0.1967485295327;0.8339510093593;769.0;1.0;35|,1674.4289493715864,tpcds,10
iceberg,presto,tpcds_q19,0.7923849821091;0.6932743646204;452.0;3.0;8|,1172.099826293077,tpcds,10
iceberg,presto,tpcds_q19,0.850606851175;0.8386259325625;974.0;8.0;12|,1476.6704490821942,tpcds,10
iceberg,presto,tpcds_q19,0.8255735280335;0.5810043788473;265.0;8.0;24|,1436.1021527656237,tpcds,10
iceberg,presto,tpcds_q19,0.626732327192;0.3159100175413;290.0;2.0;18|,1305.7789031469313,tpcds,10
iceberg,presto,tpcds_q19,0.2225872804112;0.3117094553633;322.0;5.0;18|,1318.1616605502388,tpcds,10
iceberg,presto,tpcds_q19,0.5572662850396;0.2808265875596;422.0;5.0;13|,1434.8851946571547,tpcds,10
iceberg,presto,tpcds_q19,0.2939231281018;0.8072550698589;277.0;7.0;35|,1141.2286331976243,tpcds,10
iceberg,presto,tpcds_q19,0.499345510453;0.2490164503455;923.0;7.0;60|,1276.4502768822492,tpcds,10
iceberg,presto,tpcds_q19,0.3020444849932;0.4933289004306;805.0;8.0;17|,1357.4474393162352,tpcds,10
iceberg,presto,tpcds_q3,0.7923849821091;0.6932743646204;452.0;3.0;8|,4756.303860479628,tpcds,10
iceberg,presto,tpcds_q3,0.8255735280335;0.5810043788473;265.0;8.0;24|,4107.970497554891,tpcds,10
iceberg,presto,tpcds_q3,0.5572662850396;0.2808265875596;422.0;5.0;13|,4452.220968955586,tpcds,10
iceberg,presto,tpcds_q3,0.2939231281018;0.8072550698589;277.0;7.0;35|,3496.8490061257316,tpcds,10
iceberg,presto,tpcds_q3,0.2225872804112;0.3117094553633;322.0;5.0;18|,3155.530104336317,tpcds,10
iceberg,presto,tpcds_q3,0.3020444849932;0.4933289004306;805.0;8.0;17|,4588.201431611739,tpcds,10
iceberg,presto,tpcds_q33,0.2225872804112;0.3117094553633;322.0;5.0;18|,2859.5818070288396,tpcds,10
iceberg,presto,tpcds_q33,0.7923849821091;0.6932743646204;452.0;3.0;8|,3139.602431214564,tpcds,10
iceberg,presto,tpcds_q33,0.2939231281018;0.8072550698589;277.0;7.0;35|,3034.7652136195447,tpcds,10
iceberg,presto,tpcds_q33,0.8255735280335;0.5810043788473;265.0;8.0;24|,2094.613022834702,tpcds,10
iceberg,presto,tpcds_q39_b,0.850606851175;0.8386259325625;974.0;8.0;12|,1240.1474954489508,tpcds,10
iceberg,presto,tpcds_q39_b,0.8255735280335;0.5810043788473;265.0;8.0;24|,1749.109177608997,tpcds,10
iceberg,presto,tpcds_q39_b,0.626732327192;0.3159100175413;290.0;2.0;18|,2034.6976149736315,tpcds,10
iceberg,presto,tpcds_q39_b,0.5572662850396;0.2808265875596;422.0;5.0;13|,1674.383491284318,tpcds,10
iceberg,presto,tpcds_q39_b,0.499345510453;0.2490164503455;923.0;7.0;60|,1796.5769687167194,tpcds,10
iceberg,presto,tpcds_q45,0.2939231281018;0.8072550698589;277.0;7.0;35|,1390.8274868591027,tpcds,10
iceberg,presto,tpcds_q45,0.5572662850396;0.2808265875596;422.0;5.0;13|,1539.85717860018,tpcds,10
iceberg,presto,tpcds_q52,0.7923849821091;0.6932743646204;452.0;3.0;8|,2243.1070721550022,tpcds,10
iceberg,presto,tpcds_q52,0.850606851175;0.8386259325625;974.0;8.0;12|,2027.73386472477,tpcds,10
iceberg,presto,tpcds_q52,0.8255735280335;0.5810043788473;265.0;8.0;24|,1771.1107248724043,tpcds,10
iceberg,presto,tpcds_q52,0.5;0.5;256.0;1.0;1|,4056.222789957539,tpcds,10
iceberg,presto,tpcds_q52,0.626732327192;0.3159100175413;290.0;2.0;18|,2300.4145920697565,tpcds,10
iceberg,presto,tpcds_q52,0.2225872804112;0.3117094553633;322.0;5.0;18|,1970.3642811959876,tpcds,10
iceberg,presto,tpcds_q52,0.5572662850396;0.2808265875596;422.0;5.0;13|,2063.060634697686,tpcds,10
iceberg,presto,tpcds_q52,0.2939231281018;0.8072550698589;277.0;7.0;35|,2027.2132700318584,tpcds,10
iceberg,presto,tpcds_q52,0.499345510453;0.2490164503455;923.0;7.0;60|,1620.8090974796162,tpcds,10
iceberg,presto,tpcds_q52,0.3020444849932;0.4933289004306;805.0;8.0;17|,1517.9784169337966,tpcds,10
iceberg,presto,tpcds_q56,0.850606851175;0.8386259325625;974.0;8.0;12|,1289.8286507350297,tpcds,10
iceberg,presto,tpcds_q56,0.5;0.5;256.0;1.0;1|,2694.5900136738555,tpcds,10
iceberg,presto,tpcds_q56,0.626732327192;0.3159100175413;290.0;2.0;18|,1543.5276080513308,tpcds,10
iceberg,presto,tpcds_q56,0.499345510453;0.2490164503455;923.0;7.0;60|,1336.5834103385016,tpcds,10
