datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,query34,16;200;20;18;18;32;32,7262.0,tpcds,1
iceberg,presto,query35,16;200;20;18;18;32;32,10598.0,tpcds,1
iceberg,presto,query36,16;200;20;18;18;32;32,4146.0,tpcds,1
iceberg,presto,query37,16;200;20;18;18;32;32,5088.0,tpcds,1
iceberg,presto,query38,16;200;20;18;18;32;32,9471.0,tpcds,1
iceberg,presto,query39,16;200;20;18;18;32;32,6157.0,tpcds,1
iceberg,presto,query39_a,16;200;20;18;18;32;32,6144.0,tpcds,1
iceberg,presto,query39_b,16;200;20;18;18;32;32,6742.0,tpcds,1
iceberg,presto,query4,16;200;20;18;18;32;32,21391.0,tpcds,1
iceberg,presto,query40,16;200;20;18;18;32;32,8541.0,tpcds,1
iceberg,presto,query41,16;200;20;18;18;32;32,1657.0,tpcds,1
iceberg,presto,query42,16;200;20;18;18;32;32,3335.0,tpcds,1
iceberg,presto,query43,16;200;20;18;18;32;32,3724.0,tpcds,1
iceberg,presto,query44,16;200;20;18;18;32;32,4150.0,tpcds,1
iceberg,presto,query45,16;200;20;18;18;32;32,7044.0,tpcds,1
iceberg,presto,query46,16;200;20;18;18;32;32,8053.0,tpcds,1
iceberg,presto,query47,16;200;20;18;18;32;32,13402.0,tpcds,1
iceberg,presto,query48,16;200;20;18;18;32;32,7001.0,tpcds,1
iceberg,presto,query49,16;200;20;18;18;32;32,15490.0,tpcds,1
iceberg,presto,query5,16;200;20;18;18;32;32,20462.0,tpcds,1
iceberg,presto,query50,16;200;20;18;18;32;32,6329.0,tpcds,1
iceberg,presto,query51,16;200;20;18;18;32;32,6284.0,tpcds,1
iceberg,presto,query52,16;200;20;18;18;32;32,5214.0,tpcds,1
iceberg,presto,query53,16;200;20;18;18;32;32,4206.0,tpcds,1
iceberg,presto,query54,16;200;20;18;18;32;32,10544.0,tpcds,1
iceberg,presto,query55,16;200;20;18;18;32;32,3422.0,tpcds,1
iceberg,presto,query56,16;200;20;18;18;32;32,13217.0,tpcds,1
iceberg,presto,query57,16;200;20;18;18;32;32,11796.0,tpcds,1
iceberg,presto,query58,16;200;20;18;18;32;32,13112.0,tpcds,1
iceberg,presto,query59,16;200;20;18;18;32;32,7290.0,tpcds,1
iceberg,presto,query6,16;200;20;18;18;32;32,7061.0,tpcds,1
iceberg,presto,query60,16;200;20;18;18;32;32,13157.0,tpcds,1
iceberg,presto,query61,16;200;20;18;18;32;32,12491.0,tpcds,1
iceberg,presto,query62,16;200;20;18;18;32;32,4811.0,tpcds,1
iceberg,presto,query63,16;200;20;18;18;32;32,4273.0,tpcds,1
iceberg,presto,query64,16;200;20;18;18;32;32,53598.0,tpcds,1
iceberg,presto,query65,16;200;20;18;18;32;32,7410.0,tpcds,1
iceberg,presto,query66,16;200;20;18;18;32;32,11646.0,tpcds,1
iceberg,presto,query67,16;200;20;18;18;32;32,6484.0,tpcds,1
iceberg,presto,query68,16;200;20;18;18;32;32,6166.0,tpcds,1
iceberg,presto,query69,16;200;20;18;18;32;32,11125.0,tpcds,1
iceberg,presto,query7,16;200;20;18;18;32;32,7180.0,tpcds,1
iceberg,presto,query70,16;200;20;18;18;32;32,6776.0,tpcds,1
iceberg,presto,query71,16;200;20;18;18;32;32,10945.0,tpcds,1
iceberg,presto,query72,16;200;20;18;18;32;32,0.0,tpcds,1
iceberg,presto,query73,16;200;20;18;18;32;32,5239.0,tpcds,1
iceberg,presto,query74,16;200;20;18;18;32;32,13707.0,tpcds,1
iceberg,presto,query75,16;200;20;18;18;32;32,31400.0,tpcds,1
iceberg,presto,query76,16;200;20;18;18;32;32,8358.0,tpcds,1
iceberg,presto,query77,16;200;20;18;18;32;32,16299.0,tpcds,1
iceberg,presto,query78,16;200;20;18;18;32;32,16648.0,tpcds,1
iceberg,presto,query79,16;200;20;18;18;32;32,5339.0,tpcds,1
iceberg,presto,query8,16;200;20;18;18;32;32,4993.0,tpcds,1
iceberg,presto,query80,16;200;20;18;18;32;32,24836.0,tpcds,1
iceberg,presto,query81,16;200;20;18;18;32;32,8140.0,tpcds,1
iceberg,presto,query82,16;200;20;18;18;32;32,6859.0,tpcds,1
iceberg,presto,query83,16;200;20;18;18;32;32,11153.0,tpcds,1
iceberg,presto,query84,16;200;20;18;18;32;32,5528.0,tpcds,1
iceberg,presto,query85,16;200;20;18;18;32;32,12223.0,tpcds,1
iceberg,presto,query86,16;200;20;18;18;32;32,3872.0,tpcds,1
iceberg,presto,query87,16;200;20;18;18;32;32,9148.0,tpcds,1
iceberg,presto,query88,16;200;20;18;18;32;32,28089.0,tpcds,1
iceberg,presto,query89,16;200;20;18;18;32;32,4324.0,tpcds,1
iceberg,presto,query9,16;200;20;18;18;32;32,30463.0,tpcds,1
iceberg,presto,query90,16;200;20;18;18;32;32,9157.0,tpcds,1
iceberg,presto,query91,16;200;20;18;18;32;32,6478.0,tpcds,1
iceberg,presto,query92,16;200;20;18;18;32;32,7986.0,tpcds,1
iceberg,presto,query93,16;200;20;18;18;32;32,7538.0,tpcds,1
iceberg,presto,query94,16;200;20;18;18;32;32,9892.0,tpcds,1
iceberg,presto,query95,16;200;20;18;18;32;32,16522.0,tpcds,1
iceberg,presto,query96,16;200;20;18;18;32;32,6159.0,tpcds,1
iceberg,presto,query97,16;200;20;18;18;32;32,7551.0,tpcds,1
iceberg,presto,query99,16;200;20;18;18;32;32,11346.0,tpcds,1
iceberg,presto,query1,16;200;20;18;18;32;32,19796.0,tpcds,1
iceberg,presto,query10,16;200;20;18;18;32;32,23208.0,tpcds,1
iceberg,presto,query11,16;200;20;18;18;32;32,32525.0,tpcds,1
iceberg,presto,query12,16;200;20;18;18;32;32,5251.0,tpcds,1
iceberg,presto,query13,16;200;20;18;18;32;32,13003.0,tpcds,1
iceberg,presto,query15,16;200;20;18;18;32;32,14268.0,tpcds,1
iceberg,presto,query16,16;200;20;18;18;32;32,17788.0,tpcds,1
iceberg,presto,query17,16;200;20;18;18;32;32,23208.0,tpcds,1
iceberg,presto,query18,16;200;20;18;18;32;32,14008.0,tpcds,1
iceberg,presto,query19,16;200;20;18;18;32;32,7765.0,tpcds,1
iceberg,presto,query2,16;200;20;18;18;32;32,17035.0,tpcds,1
iceberg,presto,query20,16;200;20;18;18;32;32,5416.0,tpcds,1
iceberg,presto,query21,16;200;20;18;18;32;32,5186.0,tpcds,1
iceberg,presto,query22,16;200;20;18;18;32;32,7041.0,tpcds,1
iceberg,presto,query24,16;200;20;18;18;32;32,22432.0,tpcds,1
iceberg,presto,query24_a,16;200;20;18;18;32;32,22493.0,tpcds,1
iceberg,presto,query24_b,16;200;20;18;18;32;32,21396.0,tpcds,1
iceberg,presto,query26,16;200;20;18;18;32;32,17202.0,tpcds,1
iceberg,presto,query27,16;200;20;18;18;32;32,12549.0,tpcds,1
iceberg,presto,query28,16;200;20;18;18;32;32,18554.0,tpcds,1
iceberg,presto,query29,16;200;20;18;18;32;32,17523.0,tpcds,1
iceberg,presto,query3,16;200;20;18;18;32;32,5868.0,tpcds,1
iceberg,presto,query31,16;200;20;18;18;32;32,30248.0,tpcds,1
iceberg,presto,query32,16;200;20;18;18;32;32,10802.0,tpcds,1
iceberg,presto,query33,16;200;20;18;18;32;32,18163.0,tpcds,1
iceberg,presto,query34,16;200;20;18;18;32;32,7820.0,tpcds,1
iceberg,presto,query35,16;200;20;18;18;32;32,20751.0,tpcds,1
iceberg,presto,query36,16;200;20;18;18;32;32,6222.0,tpcds,1
iceberg,presto,query37,16;200;20;18;18;32;32,7714.0,tpcds,1
iceberg,presto,query38,16;200;20;18;18;32;32,18040.0,tpcds,1
iceberg,presto,query39,16;200;20;18;18;32;32,13257.0,tpcds,1
iceberg,presto,query39_a,16;200;20;18;18;32;32,12637.0,tpcds,1
iceberg,presto,query39_b,16;200;20;18;18;32;32,13036.0,tpcds,1
iceberg,presto,query40,16;200;20;18;18;32;32,8281.0,tpcds,1
iceberg,presto,query41,16;200;20;18;18;32;32,2881.0,tpcds,1
iceberg,presto,query42,16;200;20;18;18;32;32,4394.0,tpcds,1
iceberg,presto,query43,16;200;20;18;18;32;32,4055.0,tpcds,1
iceberg,presto,query44,16;200;20;18;18;32;32,8206.0,tpcds,1
iceberg,presto,query45,16;200;20;18;18;32;32,6921.0,tpcds,1
iceberg,presto,query46,16;200;20;18;18;32;32,9204.0,tpcds,1
iceberg,presto,query47,16;200;20;18;18;32;32,27611.0,tpcds,1
iceberg,presto,query48,16;200;20;18;18;32;32,11349.0,tpcds,1
iceberg,presto,query49,16;200;20;18;18;32;32,17076.0,tpcds,1
iceberg,presto,query5,16;200;20;18;18;32;32,27800.0,tpcds,1
iceberg,presto,query50,16;200;20;18;18;32;32,7763.0,tpcds,1
iceberg,presto,query51,16;200;20;18;18;32;32,12612.0,tpcds,1
iceberg,presto,query52,16;200;20;18;18;32;32,4067.0,tpcds,1
iceberg,presto,query53,16;200;20;18;18;32;32,5993.0,tpcds,1
iceberg,presto,query54,16;200;20;18;18;32;32,19715.0,tpcds,1
iceberg,presto,query55,16;200;20;18;18;32;32,4055.0,tpcds,1
iceberg,presto,query56,16;200;20;18;18;32;32,18331.0,tpcds,1
iceberg,presto,query57,16;200;20;18;18;32;32,24321.0,tpcds,1
iceberg,presto,query58,16;200;20;18;18;32;32,20651.0,tpcds,1
iceberg,presto,query59,16;200;20;18;18;32;32,13528.0,tpcds,1
iceberg,presto,query6,16;200;20;18;18;32;32,12050.0,tpcds,1
iceberg,presto,query60,16;200;20;18;18;32;32,19101.0,tpcds,1
iceberg,presto,query61,16;200;20;18;18;32;32,15318.0,tpcds,1
iceberg,presto,query62,16;200;20;18;18;32;32,6925.0,tpcds,1
iceberg,presto,query63,16;200;20;18;18;32;32,5859.0,tpcds,1
iceberg,presto,query65,16;200;20;18;18;32;32,22993.0,tpcds,1
iceberg,presto,query66,16;200;20;18;18;32;32,18662.0,tpcds,1
iceberg,presto,query67,16;200;20;18;18;32;32,12288.0,tpcds,1
iceberg,presto,query68,16;200;20;18;18;32;32,10659.0,tpcds,1
iceberg,presto,query69,16;200;20;18;18;32;32,20577.0,tpcds,1
iceberg,presto,query7,16;200;20;18;18;32;32,8283.0,tpcds,1
iceberg,presto,query70,16;200;20;18;18;32;32,9877.0,tpcds,1
iceberg,presto,query71,16;200;20;18;18;32;32,13045.0,tpcds,1
iceberg,presto,query72,16;200;20;18;18;32;32,0.0,tpcds,1
iceberg,presto,query73,16;200;20;18;18;32;32,7710.0,tpcds,1
iceberg,presto,query74,16;200;20;18;18;32;32,26840.0,tpcds,1
iceberg,presto,query75,16;200;20;18;18;32;32,54529.0,tpcds,1
iceberg,presto,query76,16;200;20;18;18;32;32,11397.0,tpcds,1
iceberg,presto,query78,16;200;20;18;18;32;32,34577.0,tpcds,1
iceberg,presto,query79,16;200;20;18;18;32;32,12293.0,tpcds,1
iceberg,presto,query8,16;200;20;18;18;32;32,10414.0,tpcds,1
iceberg,presto,query80,16;200;20;18;18;32;32,31678.0,tpcds,1
iceberg,presto,query81,16;200;20;18;18;32;32,18546.0,tpcds,1
iceberg,presto,query82,16;200;20;18;18;32;32,8466.0,tpcds,1
iceberg,presto,query83,16;200;20;18;18;32;32,17848.0,tpcds,1
iceberg,presto,query84,16;200;20;18;18;32;32,8800.0,tpcds,1
iceberg,presto,query85,16;200;20;18;18;32;32,20089.0,tpcds,1
iceberg,presto,query86,16;200;20;18;18;32;32,6022.0,tpcds,1
iceberg,presto,query87,16;200;20;18;18;32;32,18625.0,tpcds,1
iceberg,presto,query89,16;200;20;18;18;32;32,7293.0,tpcds,1
iceberg,presto,query9,16;200;20;18;18;32;32,32546.0,tpcds,1
iceberg,presto,query90,16;200;20;18;18;32;32,12326.0,tpcds,1
iceberg,presto,query91,16;200;20;18;18;32;32,9522.0,tpcds,1
iceberg,presto,query92,16;200;20;18;18;32;32,10594.0,tpcds,1
iceberg,presto,query93,16;200;20;18;18;32;32,7887.0,tpcds,1
iceberg,presto,query94,16;200;20;18;18;32;32,18723.0,tpcds,1
iceberg,presto,query95,16;200;20;18;18;32;32,29198.0,tpcds,1
iceberg,presto,query96,16;200;20;18;18;32;32,5150.0,tpcds,1
iceberg,presto,query97,16;200;20;18;18;32;32,10426.0,tpcds,1
iceberg,presto,query99,16;200;20;18;18;32;32,15303.0,tpcds,1
iceberg,presto,query1,16;200;20;18;18;32;32,14061.0,tpcds,1
iceberg,presto,query10,16;200;20;18;18;32;32,17871.0,tpcds,1
iceberg,presto,query11,16;200;20;18;18;32;32,21175.0,tpcds,1
iceberg,presto,query12,16;200;20;18;18;32;32,5091.0,tpcds,1
iceberg,presto,query13,16;200;20;18;18;32;32,10506.0,tpcds,1
iceberg,presto,query14,16;200;20;18;18;32;32,46117.0,tpcds,1
iceberg,presto,query14_a,16;200;20;18;18;32;32,69409.0,tpcds,1
iceberg,presto,query14_b,16;200;20;18;18;32;32,47256.0,tpcds,1
iceberg,presto,query15,16;200;20;18;18;32;32,4376.0,tpcds,1
iceberg,presto,query16,16;200;20;18;18;32;32,8949.0,tpcds,1
iceberg,presto,query17,16;200;20;18;18;32;32,12283.0,tpcds,1
iceberg,presto,query18,16;200;20;18;18;32;32,14328.0,tpcds,1
iceberg,presto,query19,16;200;20;18;18;32;32,5129.0,tpcds,1
iceberg,presto,query2,16;200;20;18;18;32;32,11825.0,tpcds,1
iceberg,presto,query20,16;200;20;18;18;32;32,3745.0,tpcds,1
iceberg,presto,query21,16;200;20;18;18;32;32,3585.0,tpcds,1
iceberg,presto,query22,16;200;20;18;18;32;32,3816.0,tpcds,1
iceberg,presto,query23,16;200;20;18;18;32;32,29933.0,tpcds,1
iceberg,presto,query23_a,16;200;20;18;18;32;32,29840.0,tpcds,1
iceberg,presto,query23_b,16;200;20;18;18;32;32,28570.0,tpcds,1
iceberg,presto,query24,16;200;20;18;18;32;32,15045.0,tpcds,1
iceberg,presto,query24_a,16;200;20;18;18;32;32,14188.0,tpcds,1
iceberg,presto,query24_b,16;200;20;18;18;32;32,13547.0,tpcds,1
iceberg,presto,query25,16;200;20;18;18;32;32,13976.0,tpcds,1
iceberg,presto,query26,16;200;20;18;18;32;32,5708.0,tpcds,1
iceberg,presto,query27,16;200;20;18;18;32;32,7068.0,tpcds,1
iceberg,presto,query28,16;200;20;18;18;32;32,11904.0,tpcds,1
iceberg,presto,query29,16;200;20;18;18;32;32,12832.0,tpcds,1
iceberg,presto,query3,16;200;20;18;18;32;32,4223.0,tpcds,1
iceberg,presto,query31,16;200;20;18;18;32;32,18431.0,tpcds,1
iceberg,presto,query32,16;200;20;18;18;32;32,7126.0,tpcds,1
iceberg,presto,query33,16;200;20;18;18;32;32,13847.0,tpcds,1
iceberg,presto,query34,16;200;20;18;18;32;32,8013.0,tpcds,1
iceberg,presto,query35,16;200;20;18;18;32;32,14287.0,tpcds,1
iceberg,presto,query36,16;200;20;18;18;32;32,4393.0,tpcds,1
iceberg,presto,query37,16;200;20;18;18;32;32,6203.0,tpcds,1
iceberg,presto,query38,16;200;20;18;18;32;32,10593.0,tpcds,1
iceberg,presto,query39,16;200;20;18;18;32;32,7435.0,tpcds,1
iceberg,presto,query39_a,16;200;20;18;18;32;32,7582.0,tpcds,1
iceberg,presto,query39_b,16;200;20;18;18;32;32,8880.0,tpcds,1
iceberg,presto,query4,16;200;20;18;18;32;32,23475.0,tpcds,1
iceberg,presto,query40,16;200;20;18;18;32;32,7746.0,tpcds,1
iceberg,presto,query41,16;200;20;18;18;32;32,1959.0,tpcds,1
iceberg,presto,query42,16;200;20;18;18;32;32,4388.0,tpcds,1
iceberg,presto,query43,16;200;20;18;18;32;32,3413.0,tpcds,1
iceberg,presto,query44,16;200;20;18;18;32;32,5029.0,tpcds,1
iceberg,presto,query45,16;200;20;18;18;32;32,4920.0,tpcds,1
iceberg,presto,query46,16;200;20;18;18;32;32,6615.0,tpcds,1
iceberg,presto,query47,16;200;20;18;18;32;32,20829.0,tpcds,1
iceberg,presto,query48,16;200;20;18;18;32;32,8821.0,tpcds,1
iceberg,presto,query49,16;200;20;18;18;32;32,14205.0,tpcds,1
iceberg,presto,query5,16;200;20;18;18;32;32,18663.0,tpcds,1
iceberg,presto,query50,16;200;20;18;18;32;32,5873.0,tpcds,1
iceberg,presto,query51,16;200;20;18;18;32;32,7565.0,tpcds,1
iceberg,presto,query52,16;200;20;18;18;32;32,3710.0,tpcds,1
iceberg,presto,query53,16;200;20;18;18;32;32,3899.0,tpcds,1
iceberg,presto,query54,16;200;20;18;18;32;32,11186.0,tpcds,1
iceberg,presto,query55,16;200;20;18;18;32;32,3381.0,tpcds,1
iceberg,presto,query56,16;200;20;18;18;32;32,12330.0,tpcds,1
iceberg,presto,query57,16;200;20;18;18;32;32,14403.0,tpcds,1
iceberg,presto,query58,16;200;20;18;18;32;32,14956.0,tpcds,1
iceberg,presto,query59,16;200;20;18;18;32;32,9875.0,tpcds,1
iceberg,presto,query6,16;200;20;18;18;32;32,7288.0,tpcds,1
iceberg,presto,query60,16;200;20;18;18;32;32,12381.0,tpcds,1
iceberg,presto,query61,16;200;20;18;18;32;32,13214.0,tpcds,1
iceberg,presto,query62,16;200;20;18;18;32;32,4630.0,tpcds,1
iceberg,presto,query63,16;200;20;18;18;32;32,4189.0,tpcds,1
iceberg,presto,query65,16;200;20;18;18;32;32,17239.0,tpcds,1
iceberg,presto,query66,16;200;20;18;18;32;32,13879.0,tpcds,1
iceberg,presto,query67,16;200;20;18;18;32;32,11565.0,tpcds,1
iceberg,presto,query68,16;200;20;18;18;32;32,7646.0,tpcds,1
iceberg,presto,query69,16;200;20;18;18;32;32,14911.0,tpcds,1
iceberg,presto,query7,16;200;20;18;18;32;32,5796.0,tpcds,1
iceberg,presto,query70,16;200;20;18;18;32;32,7376.0,tpcds,1
iceberg,presto,query71,16;200;20;18;18;32;32,11351.0,tpcds,1
iceberg,presto,query72,16;200;20;18;18;32;32,0.0,tpcds,1
iceberg,presto,query73,16;200;20;18;18;32;32,5870.0,tpcds,1
iceberg,presto,query74,16;200;20;18;18;32;32,17580.0,tpcds,1
iceberg,presto,query75,16;200;20;18;18;32;32,39279.0,tpcds,1
iceberg,presto,query76,16;200;20;18;18;32;32,9545.0,tpcds,1
iceberg,presto,query77,16;200;20;18;18;32;32,18511.0,tpcds,1
iceberg,presto,query78,16;200;20;18;18;32;32,16831.0,tpcds,1
iceberg,presto,query79,16;200;20;18;18;32;32,5622.0,tpcds,1
iceberg,presto,query8,16;200;20;18;18;32;32,5936.0,tpcds,1
iceberg,presto,query80,16;200;20;18;18;32;32,21532.0,tpcds,1
iceberg,presto,query81,16;200;20;18;18;32;32,10303.0,tpcds,1
iceberg,presto,query82,16;200;20;18;18;32;32,7878.0,tpcds,1
iceberg,presto,query83,16;200;20;18;18;32;32,12240.0,tpcds,1
iceberg,presto,query84,16;200;20;18;18;32;32,6844.0,tpcds,1
iceberg,presto,query85,16;200;20;18;18;32;32,13725.0,tpcds,1
iceberg,presto,query86,16;200;20;18;18;32;32,4113.0,tpcds,1
iceberg,presto,query87,16;200;20;18;18;32;32,11886.0,tpcds,1
iceberg,presto,query88,16;200;20;18;18;32;32,33544.0,tpcds,1
iceberg,presto,query89,16;200;20;18;18;32;32,4892.0,tpcds,1
iceberg,presto,query9,16;200;20;18;18;32;32,29734.0,tpcds,1
iceberg,presto,query90,16;200;20;18;18;32;32,9696.0,tpcds,1
iceberg,presto,query91,16;200;20;18;18;32;32,7105.0,tpcds,1
iceberg,presto,query92,16;200;20;18;18;32;32,13291.0,tpcds,1
iceberg,presto,query93,16;200;20;18;18;32;32,7709.0,tpcds,1
iceberg,presto,query94,16;200;20;18;18;32;32,8620.0,tpcds,1
iceberg,presto,query95,16;200;20;18;18;32;32,18966.0,tpcds,1
iceberg,presto,query96,16;200;20;18;18;32;32,4214.0,tpcds,1
iceberg,presto,query97,16;200;20;18;18;32;32,5859.0,tpcds,1
iceberg,presto,query99,16;200;20;18;18;32;32,10510.0,tpcds,1
iceberg,presto,query1,16;200;20;18;18;32;32,21148.0,tpcds,1
iceberg,presto,query10,16;200;20;18;18;32;32,22650.0,tpcds,1
iceberg,presto,query11,16;200;20;18;18;32;32,55906.0,tpcds,1
iceberg,presto,query12,16;200;20;18;18;32;32,6018.0,tpcds,1
iceberg,presto,query13,16;200;20;18;18;32;32,13004.0,tpcds,1
iceberg,presto,query15,16;200;20;18;18;32;32,15909.0,tpcds,1
iceberg,presto,query16,16;200;20;18;18;32;32,20245.0,tpcds,1
iceberg,presto,query17,16;200;20;18;18;32;32,19912.0,tpcds,1
iceberg,presto,query18,16;200;20;18;18;32;32,15619.0,tpcds,1
iceberg,presto,query19,16;200;20;18;18;32;32,9142.0,tpcds,1
iceberg,presto,query2,16;200;20;18;18;32;32,17020.0,tpcds,1
iceberg,presto,query20,16;200;20;18;18;32;32,5834.0,tpcds,1
