datalake,engine,query name,conf,latency,benchmark,sf
delta,spark,query62,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,487.04,tpcds,1
delta,spark,query63,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,466.71,tpcds,1
delta,spark,query64,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,496.94,tpcds,1
delta,spark,query65,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,590.47,tpcds,1
delta,spark,query66,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,567.75,tpcds,1
delta,spark,query67,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,544.99,tpcds,1
delta,spark,query68,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,613.19,tpcds,1
delta,spark,query69,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,557.57,tpcds,1
delta,spark,query7,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,542.76,tpcds,1
delta,spark,query70,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,605.79,tpcds,1
delta,spark,query71,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,635.85,tpcds,1
delta,spark,query72,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,694.73,tpcds,1
delta,spark,query73,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,627.12,tpcds,1
delta,spark,query74,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,635.94,tpcds,1
delta,spark,query75,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,615.55,tpcds,1
delta,spark,query76,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,627.15,tpcds,1
delta,spark,query77,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,659.89,tpcds,1
delta,spark,query78,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,617.81,tpcds,1
delta,spark,query79,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,717.48,tpcds,1
delta,spark,query8,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,726.44,tpcds,1
delta,spark,query80,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,778.71,tpcds,1
delta,spark,query81,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,797.44,tpcds,1
delta,spark,query82,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,888.25,tpcds,1
delta,spark,query83,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,980.7,tpcds,1
delta,spark,query84,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,1007.11,tpcds,1
delta,spark,query85,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,1113.85,tpcds,1
delta,spark,query86,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,1027.11,tpcds,1
delta,spark,query87,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,1046.29,tpcds,1
delta,spark,query88,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,1278.08,tpcds,1
delta,spark,query89,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,1269.68,tpcds,1
delta,spark,query9,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,1278.12,tpcds,1
delta,spark,query90,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,1182.76,tpcds,1
delta,spark,query91,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,1276.59,tpcds,1
delta,spark,query92,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,1399.87,tpcds,1
delta,spark,query93,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,1240.86,tpcds,1
delta,spark,query94,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,1359.12,tpcds,1
delta,spark,query95,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,1535.08,tpcds,1
delta,spark,query96,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,1692.89,tpcds,1
delta,spark,query97,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,1761.52,tpcds,1
delta,spark,query98,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,1923.6,tpcds,1
delta,spark,query99,132.0;27.0;27.0;8.0;12.0;553.0|1;0;1,1967.36,tpcds,1
delta,spark,query1,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,33.05,tpcds,1
delta,spark,query10,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,37.56,tpcds,1
delta,spark,query11,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,37.42,tpcds,1
delta,spark,query12,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,56.37,tpcds,1
delta,spark,query13,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,71.93,tpcds,1
delta,spark,query14,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,69.63,tpcds,1
delta,spark,query14_a,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,78.72,tpcds,1
delta,spark,query14_b,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,78.32,tpcds,1
delta,spark,query15,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,76.59,tpcds,1
delta,spark,query16,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,90.74,tpcds,1
delta,spark,query17,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,97.02,tpcds,1
delta,spark,query18,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,103.7,tpcds,1
delta,spark,query19,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,117.85,tpcds,1
delta,spark,query2,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,121.91,tpcds,1
delta,spark,query20,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,125.34,tpcds,1
delta,spark,query21,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,153.05,tpcds,1
delta,spark,query22,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,141.56,tpcds,1
delta,spark,query23,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,155.05,tpcds,1
delta,spark,query23_a,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,163.8,tpcds,1
delta,spark,query23_b,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,167.24,tpcds,1
delta,spark,query24,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,193.17,tpcds,1
delta,spark,query24_a,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,176.43,tpcds,1
delta,spark,query24_b,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,201.19,tpcds,1
delta,spark,query25,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,182.35,tpcds,1
delta,spark,query26,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,212.84,tpcds,1
delta,spark,query27,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,208.9,tpcds,1
delta,spark,query28,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,241.92,tpcds,1
delta,spark,query29,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,242.15,tpcds,1
delta,spark,query3,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,234.03,tpcds,1
delta,spark,query31,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,244.62,tpcds,1
delta,spark,query32,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,252.09,tpcds,1
delta,spark,query33,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,245.86,tpcds,1
delta,spark,query34,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,235.72,tpcds,1
delta,spark,query35,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,240.73,tpcds,1
delta,spark,query36,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,238.52,tpcds,1
delta,spark,query37,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,249.05,tpcds,1
delta,spark,query38,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,280.58,tpcds,1
delta,spark,query39,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,294.82,tpcds,1
delta,spark,query39_a,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,260.78,tpcds,1
delta,spark,query39_b,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,276.8,tpcds,1
delta,spark,query4,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,306.37,tpcds,1
delta,spark,query40,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,320.4,tpcds,1
delta,spark,query41,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,297.46,tpcds,1
delta,spark,query42,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,291.34,tpcds,1
delta,spark,query43,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,308.59,tpcds,1
delta,spark,query44,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,311.14,tpcds,1
delta,spark,query45,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,338.98,tpcds,1
delta,spark,query46,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,301.39,tpcds,1
delta,spark,query47,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,359.72,tpcds,1
delta,spark,query48,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,362.07,tpcds,1
delta,spark,query49,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,387.43,tpcds,1
delta,spark,query5,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,394.74,tpcds,1
delta,spark,query50,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,383.47,tpcds,1
delta,spark,query51,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,370.27,tpcds,1
delta,spark,query52,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,452.3,tpcds,1
delta,spark,query53,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,428.72,tpcds,1
delta,spark,query54,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,450.79,tpcds,1
delta,spark,query55,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,449.41,tpcds,1
delta,spark,query56,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,461.88,tpcds,1
delta,spark,query57,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,490.41,tpcds,1
delta,spark,query58,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,507.22,tpcds,1
delta,spark,query59,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,512.57,tpcds,1
delta,spark,query6,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,447.5,tpcds,1
delta,spark,query60,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,503.97,tpcds,1
delta,spark,query61,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,518.51,tpcds,1
delta,spark,query62,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,469.65,tpcds,1
delta,spark,query63,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,509.16,tpcds,1
delta,spark,query64,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,498.79,tpcds,1
delta,spark,query65,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,585.93,tpcds,1
delta,spark,query66,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,578.33,tpcds,1
delta,spark,query67,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,592.45,tpcds,1
delta,spark,query68,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,654.17,tpcds,1
delta,spark,query69,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,556.74,tpcds,1
delta,spark,query7,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,638.51,tpcds,1
delta,spark,query70,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,657.79,tpcds,1
delta,spark,query71,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,676.06,tpcds,1
delta,spark,query72,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,658.11,tpcds,1
delta,spark,query73,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,626.34,tpcds,1
delta,spark,query74,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,615.65,tpcds,1
delta,spark,query75,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,674.11,tpcds,1
delta,spark,query76,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,801.53,tpcds,1
delta,spark,query77,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,674.0,tpcds,1
delta,spark,query78,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,792.14,tpcds,1
delta,spark,query79,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,718.77,tpcds,1
delta,spark,query8,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,834.04,tpcds,1
delta,spark,query80,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,824.0,tpcds,1
delta,spark,query81,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,888.74,tpcds,1
delta,spark,query82,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,878.54,tpcds,1
delta,spark,query83,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,984.79,tpcds,1
delta,spark,query84,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,1010.91,tpcds,1
delta,spark,query85,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,1033.3,tpcds,1
delta,spark,query86,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,943.07,tpcds,1
delta,spark,query87,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,1090.36,tpcds,1
delta,spark,query88,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,1231.56,tpcds,1
delta,spark,query89,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,1216.58,tpcds,1
delta,spark,query9,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,1221.73,tpcds,1
delta,spark,query90,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,1191.96,tpcds,1
delta,spark,query91,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,1315.13,tpcds,1
delta,spark,query92,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,1347.73,tpcds,1
delta,spark,query93,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,1400.89,tpcds,1
delta,spark,query94,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,1349.54,tpcds,1
delta,spark,query95,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,1408.04,tpcds,1
delta,spark,query96,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,1486.0,tpcds,1
delta,spark,query97,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,1803.38,tpcds,1
delta,spark,query98,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,1868.15,tpcds,1
delta,spark,query99,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,1955.83,tpcds,1
delta,spark,query1,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,24.71,tpcds,1
delta,spark,query10,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,38.68,tpcds,1
delta,spark,query11,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,37.58,tpcds,1
delta,spark,query12,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,46.41,tpcds,1
delta,spark,query13,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,73.21,tpcds,1
delta,spark,query14,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,76.02,tpcds,1
delta,spark,query14_a,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,76.75,tpcds,1
delta,spark,query14_b,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,86.99,tpcds,1
delta,spark,query15,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,118.39,tpcds,1
delta,spark,query16,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,145.06,tpcds,1
delta,spark,query17,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,156.25,tpcds,1
delta,spark,query18,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,151.06,tpcds,1
delta,spark,query19,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,156.42,tpcds,1
delta,spark,query2,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,182.07,tpcds,1
delta,spark,query20,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,194.61,tpcds,1
delta,spark,query21,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,199.71,tpcds,1
delta,spark,query22,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,180.43,tpcds,1
delta,spark,query23,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,173.45,tpcds,1
delta,spark,query23_a,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,214.3,tpcds,1
delta,spark,query23_b,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,245.99,tpcds,1
delta,spark,query24,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,216.74,tpcds,1
delta,spark,query24_a,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,230.17,tpcds,1
delta,spark,query24_b,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,256.84,tpcds,1
delta,spark,query25,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,245.84,tpcds,1
delta,spark,query26,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,220.7,tpcds,1
delta,spark,query27,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,245.28,tpcds,1
delta,spark,query28,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,248.17,tpcds,1
delta,spark,query29,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,265.35,tpcds,1
delta,spark,query3,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,258.58,tpcds,1
delta,spark,query31,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,240.4,tpcds,1
delta,spark,query32,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,236.24,tpcds,1
delta,spark,query33,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,242.6,tpcds,1
delta,spark,query34,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,248.94,tpcds,1
delta,spark,query35,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,276.45,tpcds,1
delta,spark,query36,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,249.82,tpcds,1
delta,spark,query37,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,293.38,tpcds,1
delta,spark,query38,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,284.49,tpcds,1
delta,spark,query39,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,265.41,tpcds,1
delta,spark,query39_a,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,322.92,tpcds,1
delta,spark,query39_b,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,325.1,tpcds,1
delta,spark,query4,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,327.28,tpcds,1
delta,spark,query40,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,325.16,tpcds,1
delta,spark,query41,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,297.84,tpcds,1
delta,spark,query42,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,326.3,tpcds,1
delta,spark,query43,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,338.37,tpcds,1
delta,spark,query44,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,329.65,tpcds,1
delta,spark,query45,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,352.81,tpcds,1
delta,spark,query46,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,374.9,tpcds,1
delta,spark,query47,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,367.81,tpcds,1
delta,spark,query48,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,358.67,tpcds,1
delta,spark,query49,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,344.31,tpcds,1
delta,spark,query5,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,346.91,tpcds,1
delta,spark,query50,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,414.75,tpcds,1
delta,spark,query51,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,443.45,tpcds,1
delta,spark,query52,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,431.66,tpcds,1
delta,spark,query53,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,420.83,tpcds,1
delta,spark,query54,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,435.4,tpcds,1
delta,spark,query55,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,472.14,tpcds,1
delta,spark,query56,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,493.39,tpcds,1
delta,spark,query57,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,481.49,tpcds,1
delta,spark,query58,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,515.16,tpcds,1
delta,spark,query59,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,519.62,tpcds,1
delta,spark,query6,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,544.64,tpcds,1
delta,spark,query60,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,587.32,tpcds,1
delta,spark,query61,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,586.13,tpcds,1
delta,spark,query62,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,526.43,tpcds,1
delta,spark,query63,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,516.42,tpcds,1
delta,spark,query64,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,613.59,tpcds,1
delta,spark,query65,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,615.54,tpcds,1
delta,spark,query66,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,671.77,tpcds,1
delta,spark,query67,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,625.94,tpcds,1
delta,spark,query68,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,648.3,tpcds,1
delta,spark,query69,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,703.14,tpcds,1
delta,spark,query7,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,658.23,tpcds,1
delta,spark,query70,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,647.58,tpcds,1
delta,spark,query71,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,679.43,tpcds,1
delta,spark,query72,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,671.13,tpcds,1
delta,spark,query73,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,620.25,tpcds,1
delta,spark,query74,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,652.2,tpcds,1
delta,spark,query75,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,751.95,tpcds,1
delta,spark,query76,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,758.28,tpcds,1
delta,spark,query77,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,767.87,tpcds,1
delta,spark,query78,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,865.63,tpcds,1
delta,spark,query79,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,886.83,tpcds,1
delta,spark,query8,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,840.65,tpcds,1
delta,spark,query80,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,999.17,tpcds,1
delta,spark,query81,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,1009.98,tpcds,1
delta,spark,query82,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,1012.75,tpcds,1
delta,spark,query83,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,978.19,tpcds,1
delta,spark,query84,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,1091.8,tpcds,1
delta,spark,query85,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,1088.0,tpcds,1
delta,spark,query86,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,1225.62,tpcds,1
delta,spark,query87,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,1149.03,tpcds,1
delta,spark,query88,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,1171.44,tpcds,1
delta,spark,query89,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,1456.86,tpcds,1
delta,spark,query9,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,1546.61,tpcds,1
delta,spark,query90,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,1524.89,tpcds,1
delta,spark,query91,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,1610.62,tpcds,1
delta,spark,query92,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,1553.53,tpcds,1
delta,spark,query93,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,1510.42,tpcds,1
delta,spark,query94,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,1751.27,tpcds,1
delta,spark,query95,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,1644.39,tpcds,1
delta,spark,query96,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,1848.72,tpcds,1
delta,spark,query97,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,1828.57,tpcds,1
delta,spark,query98,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,2253.08,tpcds,1
delta,spark,query99,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,2192.09,tpcds,1
delta,spark,query1,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,38.4,tpcds,1
delta,spark,query10,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,41.73,tpcds,1
delta,spark,query11,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,45.68,tpcds,1
delta,spark,query12,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,58.7,tpcds,1
delta,spark,query13,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,72.33,tpcds,1
delta,spark,query14,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,81.85,tpcds,1
delta,spark,query14_a,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,77.47,tpcds,1
delta,spark,query14_b,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,88.25,tpcds,1
delta,spark,query15,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,93.21,tpcds,1
delta,spark,query16,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,88.82,tpcds,1
delta,spark,query17,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,95.15,tpcds,1
delta,spark,query18,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,101.06,tpcds,1
delta,spark,query19,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,137.91,tpcds,1
delta,spark,query2,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,132.16,tpcds,1
delta,spark,query20,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,129.46,tpcds,1
delta,spark,query21,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,140.17,tpcds,1
delta,spark,query22,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,161.17,tpcds,1
delta,spark,query23,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,160.82,tpcds,1
delta,spark,query23_a,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,167.53,tpcds,1
delta,spark,query23_b,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,170.42,tpcds,1
delta,spark,query24,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,198.12,tpcds,1
delta,spark,query24_a,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,195.89,tpcds,1
delta,spark,query24_b,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,236.9,tpcds,1
delta,spark,query25,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,227.73,tpcds,1
