datalake,engine,query name,conf,latency,benchmark,sf
delta,trino,query51,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=24; task.max-worker-threads=48,1500.57,tpcds,1
delta,trino,query13,18;256;20;18;16;16,2508.0,tpcds,1
delta,trino,query14,18;256;20;18;16;16,10634.0,tpcds,1
delta,trino,query14_a,18;256;20;18;16;16,14765.0,tpcds,1
delta,trino,query14_b,18;256;20;18;16;16,12824.0,tpcds,1
delta,trino,query15,18;256;20;18;16;16,1085.0,tpcds,1
delta,trino,query16,18;256;20;18;16;16,2996.0,tpcds,1
delta,trino,query17,18;256;20;18;16;16,4121.0,tpcds,1
delta,trino,query18,18;256;20;18;16;16,2407.0,tpcds,1
delta,trino,query19,18;256;20;18;16;16,1668.0,tpcds,1
delta,trino,query2,18;256;20;18;16;16,2591.0,tpcds,1
delta,trino,query20,18;256;20;18;16;16,1095.0,tpcds,1
delta,trino,query21,18;256;20;18;16;16,734.0,tpcds,1
delta,trino,query22,18;256;20;18;16;16,1358.0,tpcds,1
delta,trino,query23,18;256;20;18;16;16,7098.0,tpcds,1
delta,trino,query23_a,18;256;20;18;16;16,7818.0,tpcds,1
delta,trino,query23_b,18;256;20;18;16;16,7702.0,tpcds,1
delta,trino,query24,18;256;20;18;16;16,6967.0,tpcds,1
delta,trino,query24_a,18;256;20;18;16;16,4942.0,tpcds,1
delta,trino,query24_b,18;256;20;18;16;16,4378.0,tpcds,1
delta,trino,query25,18;256;20;18;16;16,4522.0,tpcds,1
delta,trino,query26,18;256;20;18;16;16,1592.0,tpcds,1
delta,trino,query27,18;256;20;18;16;16,539.0,tpcds,1
delta,trino,query28,18;256;20;18;16;16,6414.0,tpcds,1
delta,trino,query29,18;256;20;18;16;16,3882.0,tpcds,1
delta,trino,query3,18;256;20;18;16;16,1086.0,tpcds,1
delta,trino,query31,18;256;20;18;16;16,6084.0,tpcds,1
delta,trino,query32,18;256;20;18;16;16,2916.0,tpcds,1
delta,trino,query33,18;256;20;18;16;16,3633.0,tpcds,1
delta,trino,query34,18;256;20;18;16;16,348.0,tpcds,1
delta,trino,query35,18;256;20;18;16;16,3287.0,tpcds,1
delta,trino,query36,18;256;20;18;16;16,341.0,tpcds,1
delta,trino,query37,18;256;20;18;16;16,1065.0,tpcds,1
delta,trino,query38,18;256;20;18;16;16,2938.0,tpcds,1
delta,trino,query39,18;256;20;18;16;16,884.0,tpcds,1
delta,trino,query39_a,18;256;20;18;16;16,974.0,tpcds,1
delta,trino,query39_b,18;256;20;18;16;16,929.0,tpcds,1
delta,trino,query4,18;256;20;18;16;16,5780.0,tpcds,1
delta,trino,query40,18;256;20;18;16;16,3339.0,tpcds,1
delta,trino,query41,18;256;20;18;16;16,373.0,tpcds,1
delta,trino,query42,18;256;20;18;16;16,1192.0,tpcds,1
delta,trino,query43,18;256;20;18;16;16,471.0,tpcds,1
delta,trino,query44,18;256;20;18;16;16,231.0,tpcds,1
delta,trino,query45,18;256;20;18;16;16,1040.0,tpcds,1
delta,trino,query46,18;256;20;18;16;16,653.0,tpcds,1
delta,trino,query47,18;256;20;18;16;16,3410.0,tpcds,1
delta,trino,query48,18;256;20;18;16;16,1953.0,tpcds,1
delta,trino,query49,18;256;20;18;16;16,3606.0,tpcds,1
delta,trino,query5,18;256;20;18;16;16,5862.0,tpcds,1
delta,trino,query50,18;256;20;18;16;16,2370.0,tpcds,1
delta,trino,query51,18;256;20;18;16;16,3132.0,tpcds,1
delta,trino,query52,18;256;20;18;16;16,1246.0,tpcds,1
delta,trino,query53,18;256;20;18;16;16,1791.0,tpcds,1
delta,trino,query54,18;256;20;18;16;16,2521.0,tpcds,1
delta,trino,query55,18;256;20;18;16;16,1302.0,tpcds,1
delta,trino,query56,18;256;20;18;16;16,4029.0,tpcds,1
delta,trino,query57,18;256;20;18;16;16,3257.0,tpcds,1
delta,trino,query58,18;256;20;18;16;16,4193.0,tpcds,1
delta,trino,query59,18;256;20;18;16;16,2316.0,tpcds,1
delta,trino,query6,18;256;20;18;16;16,1632.0,tpcds,1
delta,trino,query60,18;256;20;18;16;16,3209.0,tpcds,1
delta,trino,query61,18;256;20;18;16;16,709.0,tpcds,1
delta,trino,query62,18;256;20;18;16;16,1685.0,tpcds,1
delta,trino,query63,18;256;20;18;16;16,7558.0,tpcds,1
delta,trino,query64,18;256;20;18;16;16,8913.0,tpcds,1
delta,trino,query65,18;256;20;18;16;16,2036.0,tpcds,1
delta,trino,query66,18;256;20;18;16;16,3339.0,tpcds,1
delta,trino,query67,18;256;20;18;16;16,2162.0,tpcds,1
delta,trino,query68,18;256;20;18;16;16,531.0,tpcds,1
delta,trino,query69,18;256;20;18;16;16,2677.0,tpcds,1
delta,trino,query7,18;256;20;18;16;16,1519.0,tpcds,1
delta,trino,query70,18;256;20;18;16;16,2680.0,tpcds,1
delta,trino,query71,18;256;20;18;16;16,5091.0,tpcds,1
delta,trino,query73,18;256;20;18;16;16,397.0,tpcds,1
delta,trino,query74,18;256;20;18;16;16,4223.0,tpcds,1
delta,trino,query75,18;256;20;18;16;16,12344.0,tpcds,1
delta,trino,query76,18;256;20;18;16;16,1964.0,tpcds,1
delta,trino,query77,18;256;20;18;16;16,8621.0,tpcds,1
delta,trino,query78,18;256;20;18;16;16,4597.0,tpcds,1
delta,trino,query79,18;256;20;18;16;16,1992.0,tpcds,1
delta,trino,query8,18;256;20;18;16;16,2433.0,tpcds,1
delta,trino,query80,18;256;20;18;16;16,6830.0,tpcds,1
delta,trino,query81,18;256;20;18;16;16,1611.0,tpcds,1
delta,trino,query82,18;256;20;18;16;16,2056.0,tpcds,1
delta,trino,query83,18;256;20;18;16;16,2835.0,tpcds,1
delta,trino,query84,18;256;20;18;16;16,1018.0,tpcds,1
delta,trino,query85,18;256;20;18;16;16,2116.0,tpcds,1
delta,trino,query86,18;256;20;18;16;16,1196.0,tpcds,1
delta,trino,query87,18;256;20;18;16;16,2877.0,tpcds,1
delta,trino,query88,18;256;20;18;16;16,9807.0,tpcds,1
delta,trino,query89,18;256;20;18;16;16,1323.0,tpcds,1
delta,trino,query9,18;256;20;18;16;16,13505.0,tpcds,1
delta,trino,query90,18;256;20;18;16;16,2236.0,tpcds,1
delta,trino,query91,18;256;20;18;16;16,1409.0,tpcds,1
delta,trino,query92,18;256;20;18;16;16,1474.0,tpcds,1
delta,trino,query93,18;256;20;18;16;16,2055.0,tpcds,1
delta,trino,query94,18;256;20;18;16;16,1695.0,tpcds,1
delta,trino,query95,18;256;20;18;16;16,4285.0,tpcds,1
delta,trino,query96,18;256;20;18;16;16,1584.0,tpcds,1
delta,trino,query97,18;256;20;18;16;16,1602.0,tpcds,1
delta,trino,query98,18;256;20;18;16;16,1317.0,tpcds,1
delta,trino,query99,18;256;20;18;16;16,765.0,tpcds,1
delta,trino,query1,18;256;20;18;16;16,3412.0,tpcds,1
delta,trino,query10,18;256;20;18;16;16,2954.0,tpcds,1
delta,trino,query11,18;256;20;18;16;16,6696.0,tpcds,1
delta,trino,query12,18;256;20;18;16;16,1679.0,tpcds,1
delta,trino,query13,18;256;20;18;16;16,2508.0,tpcds,1
delta,trino,query14,18;256;20;18;16;16,10634.0,tpcds,1
delta,trino,query14_a,18;256;20;18;16;16,14765.0,tpcds,1
delta,trino,query14_b,18;256;20;18;16;16,12824.0,tpcds,1
delta,trino,query15,18;256;20;18;16;16,1085.0,tpcds,1
delta,trino,query16,18;256;20;18;16;16,2996.0,tpcds,1
delta,trino,query17,18;256;20;18;16;16,4121.0,tpcds,1
delta,trino,query18,18;256;20;18;16;16,2407.0,tpcds,1
delta,trino,query19,18;256;20;18;16;16,1668.0,tpcds,1
delta,trino,query2,18;256;20;18;16;16,2591.0,tpcds,1
delta,trino,query20,18;256;20;18;16;16,1095.0,tpcds,1
delta,trino,query21,18;256;20;18;16;16,734.0,tpcds,1
delta,trino,query22,18;256;20;18;16;16,1358.0,tpcds,1
delta,trino,query23,18;256;20;18;16;16,7098.0,tpcds,1
delta,trino,query23_a,18;256;20;18;16;16,7818.0,tpcds,1
delta,trino,query23_b,18;256;20;18;16;16,7702.0,tpcds,1
delta,trino,query24,18;256;20;18;16;16,6967.0,tpcds,1
delta,trino,query24_a,18;256;20;18;16;16,4942.0,tpcds,1
delta,trino,query24_b,18;256;20;18;16;16,4378.0,tpcds,1
delta,trino,query25,18;256;20;18;16;16,4522.0,tpcds,1
delta,trino,query26,18;256;20;18;16;16,1592.0,tpcds,1
delta,trino,query27,18;256;20;18;16;16,539.0,tpcds,1
delta,trino,query28,18;256;20;18;16;16,6414.0,tpcds,1
delta,trino,query29,18;256;20;18;16;16,3882.0,tpcds,1
delta,trino,query3,18;256;20;18;16;16,1086.0,tpcds,1
delta,trino,query31,18;256;20;18;16;16,6084.0,tpcds,1
delta,trino,query32,18;256;20;18;16;16,2916.0,tpcds,1
delta,trino,query33,18;256;20;18;16;16,3633.0,tpcds,1
delta,trino,query34,18;256;20;18;16;16,348.0,tpcds,1
delta,trino,query35,18;256;20;18;16;16,3287.0,tpcds,1
delta,trino,query36,18;256;20;18;16;16,341.0,tpcds,1
delta,trino,query37,18;256;20;18;16;16,1065.0,tpcds,1
delta,trino,query38,18;256;20;18;16;16,2938.0,tpcds,1
delta,trino,query39,18;256;20;18;16;16,884.0,tpcds,1
delta,trino,query39_a,18;256;20;18;16;16,974.0,tpcds,1
delta,trino,query39_b,18;256;20;18;16;16,929.0,tpcds,1
delta,trino,query4,18;256;20;18;16;16,5780.0,tpcds,1
delta,trino,query40,18;256;20;18;16;16,3339.0,tpcds,1
delta,trino,query41,18;256;20;18;16;16,373.0,tpcds,1
delta,trino,query42,18;256;20;18;16;16,1192.0,tpcds,1
delta,trino,query43,18;256;20;18;16;16,471.0,tpcds,1
delta,trino,query44,18;256;20;18;16;16,231.0,tpcds,1
delta,trino,query45,18;256;20;18;16;16,1040.0,tpcds,1
delta,trino,query46,18;256;20;18;16;16,653.0,tpcds,1
delta,trino,query47,18;256;20;18;16;16,3410.0,tpcds,1
delta,trino,query48,18;256;20;18;16;16,1953.0,tpcds,1
delta,trino,query49,18;256;20;18;16;16,3606.0,tpcds,1
delta,trino,query5,18;256;20;18;16;16,5862.0,tpcds,1
delta,trino,query50,18;256;20;18;16;16,2370.0,tpcds,1
delta,trino,query51,18;256;20;18;16;16,3132.0,tpcds,1
delta,trino,query52,18;256;20;18;16;16,1246.0,tpcds,1
delta,trino,query53,18;256;20;18;16;16,1791.0,tpcds,1
delta,trino,query54,18;256;20;18;16;16,2521.0,tpcds,1
delta,trino,query55,18;256;20;18;16;16,1302.0,tpcds,1
delta,trino,query56,18;256;20;18;16;16,4029.0,tpcds,1
delta,trino,query57,18;256;20;18;16;16,3257.0,tpcds,1
delta,trino,query58,18;256;20;18;16;16,4193.0,tpcds,1
delta,trino,query59,18;256;20;18;16;16,2316.0,tpcds,1
delta,trino,query6,18;256;20;18;16;16,1632.0,tpcds,1
delta,trino,query60,18;256;20;18;16;16,3209.0,tpcds,1
delta,trino,query61,18;256;20;18;16;16,709.0,tpcds,1
delta,trino,query62,18;256;20;18;16;16,1685.0,tpcds,1
delta,trino,query63,18;256;20;18;16;16,7558.0,tpcds,1
delta,trino,query64,18;256;20;18;16;16,8913.0,tpcds,1
delta,trino,query65,18;256;20;18;16;16,2036.0,tpcds,1
delta,trino,query66,18;256;20;18;16;16,3339.0,tpcds,1
delta,trino,query67,18;256;20;18;16;16,2162.0,tpcds,1
delta,trino,query68,18;256;20;18;16;16,531.0,tpcds,1
delta,trino,query69,18;256;20;18;16;16,2677.0,tpcds,1
delta,trino,query7,18;256;20;18;16;16,1519.0,tpcds,1
delta,trino,query70,18;256;20;18;16;16,2680.0,tpcds,1
delta,trino,query71,18;256;20;18;16;16,5091.0,tpcds,1
delta,trino,query73,18;256;20;18;16;16,397.0,tpcds,1
delta,trino,query74,18;256;20;18;16;16,4223.0,tpcds,1
delta,trino,query75,18;256;20;18;16;16,12344.0,tpcds,1
delta,trino,query76,18;256;20;18;16;16,1964.0,tpcds,1
delta,trino,query77,18;256;20;18;16;16,8621.0,tpcds,1
delta,trino,query78,18;256;20;18;16;16,4597.0,tpcds,1
delta,trino,query79,18;256;20;18;16;16,1992.0,tpcds,1
delta,trino,query8,18;256;20;18;16;16,2433.0,tpcds,1
delta,trino,query80,18;256;20;18;16;16,6830.0,tpcds,1
delta,trino,query81,18;256;20;18;16;16,1611.0,tpcds,1
delta,trino,query82,18;256;20;18;16;16,2056.0,tpcds,1
delta,trino,query83,18;256;20;18;16;16,2835.0,tpcds,1
delta,trino,query84,18;256;20;18;16;16,1018.0,tpcds,1
delta,trino,query85,18;256;20;18;16;16,2116.0,tpcds,1
delta,trino,query86,18;256;20;18;16;16,1196.0,tpcds,1
delta,trino,query87,18;256;20;18;16;16,2877.0,tpcds,1
delta,trino,query88,18;256;20;18;16;16,9807.0,tpcds,1
delta,trino,query89,18;256;20;18;16;16,1323.0,tpcds,1
delta,trino,query9,18;256;20;18;16;16,13505.0,tpcds,1
delta,trino,query90,18;256;20;18;16;16,2236.0,tpcds,1
delta,trino,query91,18;256;20;18;16;16,1409.0,tpcds,1
delta,trino,query92,18;256;20;18;16;16,1474.0,tpcds,1
delta,trino,query93,18;256;20;18;16;16,2055.0,tpcds,1
delta,trino,query94,18;256;20;18;16;16,1695.0,tpcds,1
delta,trino,query95,18;256;20;18;16;16,4285.0,tpcds,1
delta,trino,query96,18;256;20;18;16;16,1584.0,tpcds,1
delta,trino,query97,18;256;20;18;16;16,1602.0,tpcds,1
delta,trino,query98,18;256;20;18;16;16,1317.0,tpcds,1
delta,trino,query99,18;256;20;18;16;16,765.0,tpcds,1
delta,trino,query1,18;256;20;18;16;16,3739.0,tpcds,1
delta,trino,query10,18;256;20;18;16;16,3271.0,tpcds,1
delta,trino,query11,18;256;20;18;16;16,4667.0,tpcds,1
delta,trino,query12,18;256;20;18;16;16,1482.0,tpcds,1
delta,trino,query13,18;256;20;18;16;16,2653.0,tpcds,1
delta,trino,query14,18;256;20;18;16;16,13197.0,tpcds,1
delta,trino,query14_a,18;256;20;18;16;16,15507.0,tpcds,1
delta,trino,query14_b,18;256;20;18;16;16,20250.0,tpcds,1
delta,trino,query15,18;256;20;18;16;16,1431.0,tpcds,1
delta,trino,query16,18;256;20;18;16;16,3716.0,tpcds,1
delta,trino,query17,18;256;20;18;16;16,6376.0,tpcds,1
delta,trino,query18,18;256;20;18;16;16,2453.0,tpcds,1
delta,trino,query19,18;256;20;18;16;16,3748.0,tpcds,1
delta,trino,query2,18;256;20;18;16;16,5081.0,tpcds,1
delta,trino,query20,18;256;20;18;16;16,2163.0,tpcds,1
delta,trino,query21,18;256;20;18;16;16,702.0,tpcds,1
delta,trino,query22,18;256;20;18;16;16,1409.0,tpcds,1
delta,trino,query23,18;256;20;18;16;16,7645.0,tpcds,1
delta,trino,query23_a,18;256;20;18;16;16,10100.0,tpcds,1
delta,trino,query23_b,18;256;20;18;16;16,7417.0,tpcds,1
delta,trino,query24,18;256;20;18;16;16,3589.0,tpcds,1
delta,trino,query24_a,18;256;20;18;16;16,11485.0,tpcds,1
delta,trino,query24_b,18;256;20;18;16;16,3827.0,tpcds,1
delta,trino,query25,18;256;20;18;16;16,7235.0,tpcds,1
delta,trino,query26,18;256;20;18;16;16,2007.0,tpcds,1
delta,trino,query27,18;256;20;18;16;16,1064.0,tpcds,1
delta,trino,query28,18;256;20;18;16;16,8056.0,tpcds,1
delta,trino,query29,18;256;20;18;16;16,5440.0,tpcds,1
delta,trino,query3,18;256;20;18;16;16,1561.0,tpcds,1
delta,trino,query31,18;256;20;18;16;16,7156.0,tpcds,1
delta,trino,query32,18;256;20;18;16;16,5464.0,tpcds,1
delta,trino,query33,18;256;20;18;16;16,3375.0,tpcds,1
delta,trino,query34,18;256;20;18;16;16,434.0,tpcds,1
delta,trino,query35,18;256;20;18;16;16,6470.0,tpcds,1
delta,trino,query36,18;256;20;18;16;16,363.0,tpcds,1
delta,trino,query37,18;256;20;18;16;16,1312.0,tpcds,1
delta,trino,query38,18;256;20;18;16;16,4306.0,tpcds,1
delta,trino,query39,18;256;20;18;16;16,1406.0,tpcds,1
delta,trino,query39_a,18;256;20;18;16;16,913.0,tpcds,1
delta,trino,query39_b,18;256;20;18;16;16,1056.0,tpcds,1
delta,trino,query4,18;256;20;18;16;16,7502.0,tpcds,1
delta,trino,query40,18;256;20;18;16;16,2774.0,tpcds,1
delta,trino,query41,18;256;20;18;16;16,296.0,tpcds,1
delta,trino,query42,18;256;20;18;16;16,2212.0,tpcds,1
delta,trino,query43,18;256;20;18;16;16,830.0,tpcds,1
delta,trino,query44,18;256;20;18;16;16,247.0,tpcds,1
delta,trino,query45,18;256;20;18;16;16,1603.0,tpcds,1
delta,trino,query46,18;256;20;18;16;16,549.0,tpcds,1
delta,trino,query47,18;256;20;18;16;16,3793.0,tpcds,1
delta,trino,query48,18;256;20;18;16;16,2767.0,tpcds,1
delta,trino,query49,18;256;20;18;16;16,4318.0,tpcds,1
delta,trino,query5,18;256;20;18;16;16,7171.0,tpcds,1
delta,trino,query50,18;256;20;18;16;16,4811.0,tpcds,1
delta,trino,query51,18;256;20;18;16;16,2703.0,tpcds,1
delta,trino,query52,18;256;20;18;16;16,1318.0,tpcds,1
delta,trino,query53,18;256;20;18;16;16,2648.0,tpcds,1
delta,trino,query54,18;256;20;18;16;16,2930.0,tpcds,1
delta,trino,query55,18;256;20;18;16;16,1287.0,tpcds,1
delta,trino,query56,18;256;20;18;16;16,7061.0,tpcds,1
delta,trino,query57,18;256;20;18;16;16,3348.0,tpcds,1
delta,trino,query58,18;256;20;18;16;16,3902.0,tpcds,1
delta,trino,query59,18;256;20;18;16;16,2332.0,tpcds,1
delta,trino,query6,18;256;20;18;16;16,1689.0,tpcds,1
delta,trino,query60,18;256;20;18;16;16,3877.0,tpcds,1
delta,trino,query61,18;256;20;18;16;16,716.0,tpcds,1
delta,trino,query62,18;256;20;18;16;16,862.0,tpcds,1
delta,trino,query63,18;256;20;18;16;16,1285.0,tpcds,1
delta,trino,query64,18;256;20;18;16;16,9871.0,tpcds,1
delta,trino,query65,18;256;20;18;16;16,3114.0,tpcds,1
delta,trino,query66,18;256;20;18;16;16,7628.0,tpcds,1
delta,trino,query67,18;256;20;18;16;16,2430.0,tpcds,1
delta,trino,query68,18;256;20;18;16;16,881.0,tpcds,1
delta,trino,query69,18;256;20;18;16;16,2900.0,tpcds,1
delta,trino,query7,18;256;20;18;16;16,2755.0,tpcds,1
delta,trino,query70,18;256;20;18;16;16,3101.0,tpcds,1
delta,trino,query71,18;256;20;18;16;16,3949.0,tpcds,1
delta,trino,query73,18;256;20;18;16;16,457.0,tpcds,1
delta,trino,query74,18;256;20;18;16;16,5309.0,tpcds,1
delta,trino,query75,18;256;20;18;16;16,9854.0,tpcds,1
delta,trino,query76,18;256;20;18;16;16,2306.0,tpcds,1
delta,trino,query77,18;256;20;18;16;16,10315.0,tpcds,1
delta,trino,query78,18;256;20;18;16;16,5002.0,tpcds,1
delta,trino,query79,18;256;20;18;16;16,2044.0,tpcds,1
delta,trino,query8,18;256;20;18;16;16,1827.0,tpcds,1
delta,trino,query80,18;256;20;18;16;16,8968.0,tpcds,1
delta,trino,query81,18;256;20;18;16;16,2531.0,tpcds,1
delta,trino,query82,18;256;20;18;16;16,2008.0,tpcds,1
delta,trino,query83,18;256;20;18;16;16,3259.0,tpcds,1
delta,trino,query84,18;256;20;18;16;16,1039.0,tpcds,1
delta,trino,query85,18;256;20;18;16;16,2741.0,tpcds,1
delta,trino,query86,18;256;20;18;16;16,4056.0,tpcds,1
delta,trino,query87,18;256;20;18;16;16,3817.0,tpcds,1
delta,trino,query88,18;256;20;18;16;16,13917.0,tpcds,1
delta,trino,query89,18;256;20;18;16;16,1305.0,tpcds,1
delta,trino,query9,18;256;20;18;16;16,19550.0,tpcds,1
delta,trino,query90,18;256;20;18;16;16,3709.0,tpcds,1
delta,trino,query91,18;256;20;18;16;16,3670.0,tpcds,1
delta,trino,query92,18;256;20;18;16;16,1693.0,tpcds,1
delta,trino,query93,18;256;20;18;16;16,2467.0,tpcds,1
delta,trino,query94,18;256;20;18;16;16,1922.0,tpcds,1
delta,trino,query95,18;256;20;18;16;16,4934.0,tpcds,1
delta,trino,query96,18;256;20;18;16;16,2373.0,tpcds,1
delta,trino,query97,18;256;20;18;16;16,4664.0,tpcds,1
delta,trino,query98,18;256;20;18;16;16,2292.0,tpcds,1
delta,trino,query99,18;256;20;18;16;16,3091.0,tpcds,1
delta,trino,query1,18;256;20;18;16;16,3739.0,tpcds,1
delta,trino,query10,18;256;20;18;16;16,3271.0,tpcds,1
delta,trino,query11,18;256;20;18;16;16,4667.0,tpcds,1
delta,trino,query12,18;256;20;18;16;16,1482.0,tpcds,1
delta,trino,query13,18;256;20;18;16;16,2653.0,tpcds,1
delta,trino,query14,18;256;20;18;16;16,13197.0,tpcds,1
delta,trino,query14_a,18;256;20;18;16;16,15507.0,tpcds,1
delta,trino,query14_b,18;256;20;18;16;16,20250.0,tpcds,1
delta,trino,query15,18;256;20;18;16;16,1431.0,tpcds,1
delta,trino,query16,18;256;20;18;16;16,3716.0,tpcds,1
delta,trino,query17,18;256;20;18;16;16,6376.0,tpcds,1
delta,trino,query18,18;256;20;18;16;16,2453.0,tpcds,1
delta,trino,query19,18;256;20;18;16;16,3748.0,tpcds,1
delta,trino,query2,18;256;20;18;16;16,5081.0,tpcds,1
delta,trino,query20,18;256;20;18;16;16,2163.0,tpcds,1
delta,trino,query21,18;256;20;18;16;16,702.0,tpcds,1
delta,trino,query22,18;256;20;18;16;16,1409.0,tpcds,1
delta,trino,query23,18;256;20;18;16;16,7645.0,tpcds,1
delta,trino,query23_a,18;256;20;18;16;16,10100.0,tpcds,1
delta,trino,query23_b,18;256;20;18;16;16,7417.0,tpcds,1
delta,trino,query24,18;256;20;18;16;16,3589.0,tpcds,1
delta,trino,query24_a,18;256;20;18;16;16,11485.0,tpcds,1
delta,trino,query24_b,18;256;20;18;16;16,3827.0,tpcds,1
delta,trino,query25,18;256;20;18;16;16,7235.0,tpcds,1
delta,trino,query26,18;256;20;18;16;16,2007.0,tpcds,1
delta,trino,query27,18;256;20;18;16;16,1064.0,tpcds,1
delta,trino,query28,18;256;20;18;16;16,8056.0,tpcds,1
delta,trino,query29,18;256;20;18;16;16,5440.0,tpcds,1
delta,trino,query3,18;256;20;18;16;16,1561.0,tpcds,1
delta,trino,query31,18;256;20;18;16;16,7156.0,tpcds,1
delta,trino,query32,18;256;20;18;16;16,5464.0,tpcds,1
delta,trino,query33,18;256;20;18;16;16,3375.0,tpcds,1
delta,trino,query34,18;256;20;18;16;16,434.0,tpcds,1
delta,trino,query35,18;256;20;18;16;16,6470.0,tpcds,1
delta,trino,query36,18;256;20;18;16;16,363.0,tpcds,1
delta,trino,query37,18;256;20;18;16;16,1312.0,tpcds,1
delta,trino,query38,18;256;20;18;16;16,4306.0,tpcds,1
delta,trino,query39,18;256;20;18;16;16,1406.0,tpcds,1
delta,trino,query39_a,18;256;20;18;16;16,913.0,tpcds,1
delta,trino,query39_b,18;256;20;18;16;16,1056.0,tpcds,1
delta,trino,query4,18;256;20;18;16;16,7502.0,tpcds,1
delta,trino,query40,18;256;20;18;16;16,2774.0,tpcds,1
delta,trino,query41,18;256;20;18;16;16,296.0,tpcds,1
delta,trino,query42,18;256;20;18;16;16,2212.0,tpcds,1
delta,trino,query43,18;256;20;18;16;16,830.0,tpcds,1
delta,trino,query44,18;256;20;18;16;16,247.0,tpcds,1
delta,trino,query45,18;256;20;18;16;16,1603.0,tpcds,1
delta,trino,query46,18;256;20;18;16;16,549.0,tpcds,1
delta,trino,query47,18;256;20;18;16;16,3793.0,tpcds,1
delta,trino,query48,18;256;20;18;16;16,2767.0,tpcds,1
delta,trino,query49,18;256;20;18;16;16,4318.0,tpcds,1
delta,trino,query5,18;256;20;18;16;16,7171.0,tpcds,1
delta,trino,query50,18;256;20;18;16;16,4811.0,tpcds,1
delta,trino,query51,18;256;20;18;16;16,2703.0,tpcds,1
delta,trino,query52,18;256;20;18;16;16,1318.0,tpcds,1
delta,trino,query53,18;256;20;18;16;16,2648.0,tpcds,1
delta,trino,query54,18;256;20;18;16;16,2930.0,tpcds,1
delta,trino,query55,18;256;20;18;16;16,1287.0,tpcds,1
delta,trino,query56,18;256;20;18;16;16,7061.0,tpcds,1
delta,trino,query57,18;256;20;18;16;16,3348.0,tpcds,1
delta,trino,query58,18;256;20;18;16;16,3902.0,tpcds,1
delta,trino,query59,18;256;20;18;16;16,2332.0,tpcds,1
delta,trino,query6,18;256;20;18;16;16,1689.0,tpcds,1
delta,trino,query60,18;256;20;18;16;16,3877.0,tpcds,1
delta,trino,query61,18;256;20;18;16;16,716.0,tpcds,1
delta,trino,query62,18;256;20;18;16;16,862.0,tpcds,1
delta,trino,query63,18;256;20;18;16;16,1285.0,tpcds,1
delta,trino,query64,18;256;20;18;16;16,9871.0,tpcds,1
delta,trino,query65,18;256;20;18;16;16,3114.0,tpcds,1
delta,trino,query66,18;256;20;18;16;16,7628.0,tpcds,1
delta,trino,query67,18;256;20;18;16;16,2430.0,tpcds,1
delta,trino,query68,18;256;20;18;16;16,881.0,tpcds,1
delta,trino,query69,18;256;20;18;16;16,2900.0,tpcds,1
delta,trino,query7,18;256;20;18;16;16,2755.0,tpcds,1
delta,trino,query70,18;256;20;18;16;16,3101.0,tpcds,1
delta,trino,query71,18;256;20;18;16;16,3949.0,tpcds,1
delta,trino,query73,18;256;20;18;16;16,457.0,tpcds,1
delta,trino,query74,18;256;20;18;16;16,5309.0,tpcds,1
delta,trino,query75,18;256;20;18;16;16,9854.0,tpcds,1
delta,trino,query76,18;256;20;18;16;16,2306.0,tpcds,1
delta,trino,query77,18;256;20;18;16;16,10315.0,tpcds,1
delta,trino,query78,18;256;20;18;16;16,5002.0,tpcds,1
delta,trino,query79,18;256;20;18;16;16,2044.0,tpcds,1
delta,trino,query8,18;256;20;18;16;16,1827.0,tpcds,1
delta,trino,query80,18;256;20;18;16;16,8968.0,tpcds,1
delta,trino,query81,18;256;20;18;16;16,2531.0,tpcds,1
delta,trino,query82,18;256;20;18;16;16,2008.0,tpcds,1
delta,trino,query83,18;256;20;18;16;16,3259.0,tpcds,1
delta,trino,query84,18;256;20;18;16;16,1039.0,tpcds,1
delta,trino,query85,18;256;20;18;16;16,2741.0,tpcds,1
delta,trino,query86,18;256;20;18;16;16,4056.0,tpcds,1
delta,trino,query87,18;256;20;18;16;16,3817.0,tpcds,1
delta,trino,query88,18;256;20;18;16;16,13917.0,tpcds,1
delta,trino,query89,18;256;20;18;16;16,1305.0,tpcds,1
delta,trino,query9,18;256;20;18;16;16,19550.0,tpcds,1
delta,trino,query90,18;256;20;18;16;16,3709.0,tpcds,1
delta,trino,query91,18;256;20;18;16;16,3670.0,tpcds,1
delta,trino,query92,18;256;20;18;16;16,1693.0,tpcds,1
delta,trino,query93,18;256;20;18;16;16,2467.0,tpcds,1
delta,trino,query94,18;256;20;18;16;16,1922.0,tpcds,1
delta,trino,query95,18;256;20;18;16;16,4934.0,tpcds,1
delta,trino,query96,18;256;20;18;16;16,2373.0,tpcds,1
delta,trino,query97,18;256;20;18;16;16,4664.0,tpcds,1
delta,trino,query98,18;256;20;18;16;16,2292.0,tpcds,1
delta,trino,query99,18;256;20;18;16;16,3091.0,tpcds,1
delta,trino,query1,18;256;20;18;16;16,3739.0,tpcds,1
delta,trino,query10,18;256;20;18;16;16,3271.0,tpcds,1
delta,trino,query11,18;256;20;18;16;16,4667.0,tpcds,1
