datalake,engine,query name,conf,latency,benchmark,sf
delta,spark,ssb_q36,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,137.0,ssb,10
delta,spark,ssb_q36,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,106.0,ssb,10
delta,spark,ssb_q36,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,101.0,ssb,10
delta,spark,ssb_q36,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,106.0,ssb,10
delta,spark,ssb_q36,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,113.0,ssb,10
delta,spark,ssb_q37,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1632.0,ssb,10
delta,spark,ssb_q37,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,1559.0,ssb,10
delta,spark,ssb_q37,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1637.0,ssb,10
delta,spark,ssb_q37,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1708.0,ssb,10
delta,spark,ssb_q37,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,1633.0,ssb,10
delta,spark,ssb_q37,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1603.0,ssb,10
delta,spark,ssb_q37,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1604.0,ssb,10
delta,spark,ssb_q37,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1591.0,ssb,10
delta,spark,ssb_q37,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,1660.0,ssb,10
delta,spark,ssb_q37,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1838.0,ssb,10
delta,spark,ssb_q37,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1641.0,ssb,10
delta,spark,ssb_q37,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,1535.0,ssb,10
delta,spark,ssb_q37,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,1595.0,ssb,10
delta,spark,ssb_q37,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,1707.0,ssb,10
delta,spark,ssb_q38,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,102.0,ssb,10
delta,spark,ssb_q38,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,134.0,ssb,10
delta,spark,ssb_q38,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,101.0,ssb,10
delta,spark,ssb_q38,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,103.0,ssb,10
delta,spark,ssb_q39,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3408.69,ssb,10
delta,spark,ssb_q30,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3540.91,ssb,10
delta,spark,ssb_q35,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3330.64,ssb,10
delta,spark,ssb_q46,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3370.96,ssb,10
delta,spark,ssb_q11,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3417.94,ssb,10
delta,spark,ssb_q22,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3304.0,ssb,10
delta,spark,ssb_q15,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3271.96,ssb,10
delta,spark,ssb_q41,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3178.29,ssb,10
delta,spark,ssb_q31,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3714.48,ssb,10
delta,spark,ssb_q27,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3413.58,ssb,10
delta,spark,ssb_q45,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3310.46,ssb,10
delta,spark,ssb_q36,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3305.93,ssb,10
delta,spark,ssb_q38,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3577.84,ssb,10
delta,spark,ssb_q29,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3645.28,ssb,10
delta,spark,ssb_q4,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3645.75,ssb,10
delta,spark,ssb_q42,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3489.63,ssb,10
delta,spark,ssb_q19,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3130.45,ssb,10
delta,spark,ssb_q48,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3589.98,ssb,10
delta,spark,ssb_q39,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4362.77,ssb,10
delta,spark,ssb_q46,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4164.05,ssb,10
delta,spark,ssb_q31,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3993.69,ssb,10
delta,spark,ssb_q19,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3996.46,ssb,10
delta,spark,ssb_q41,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4320.34,ssb,10
delta,spark,ssb_q29,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4194.12,ssb,10
delta,spark,ssb_q4,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4015.34,ssb,10
delta,spark,ssb_q22,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3791.0,ssb,10
delta,spark,ssb_q48,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4251.4,ssb,10
delta,spark,ssb_q26,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4385.09,ssb,10
delta,spark,ssb_q35,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4390.76,ssb,10
delta,spark,ssb_q11,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4063.67,ssb,10
delta,spark,ssb_q15,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3711.34,ssb,10
delta,spark,ssb_q27,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4142.85,ssb,10
delta,spark,ssb_q45,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4187.63,ssb,10
delta,spark,ssb_q36,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4386.06,ssb,10
delta,spark,ssb_q23,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3610.59,ssb,10
delta,spark,ssb_q42,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3774.48,ssb,10
delta,spark,ssb_q30,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3845.12,ssb,10
delta,spark,ssb_q38,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4322.03,ssb,10
delta,spark,ssb_q39,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3680.44,ssb,10
delta,spark,ssb_q30,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4045.38,ssb,10
delta,spark,ssb_q35,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3901.85,ssb,10
delta,spark,ssb_q46,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3848.24,ssb,10
delta,spark,ssb_q11,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3909.69,ssb,10
delta,spark,ssb_q22,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3339.31,ssb,10
delta,spark,ssb_q15,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3923.69,ssb,10
delta,spark,ssb_q41,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3781.84,ssb,10
delta,spark,ssb_q31,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3469.29,ssb,10
delta,spark,ssb_q27,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3900.3,ssb,10
delta,spark,ssb_q45,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3495.66,ssb,10
delta,spark,ssb_q36,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4022.91,ssb,10
delta,spark,ssb_q29,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4017.57,ssb,10
delta,spark,ssb_q4,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3466.52,ssb,10
delta,spark,ssb_q23,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3598.67,ssb,10
delta,spark,ssb_q42,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3477.92,ssb,10
delta,spark,ssb_q19,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3936.95,ssb,10
delta,spark,ssb_q48,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3510.06,ssb,10
delta,spark,ssb_q39,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3663.06,ssb,10
delta,spark,ssb_q46,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3224.86,ssb,10
delta,spark,ssb_q31,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3800.22,ssb,10
delta,spark,ssb_q19,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3548.0,ssb,10
delta,spark,ssb_q41,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3705.28,ssb,10
delta,spark,ssb_q29,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3168.55,ssb,10
delta,spark,ssb_q4,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3690.53,ssb,10
delta,spark,ssb_q22,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3533.75,ssb,10
delta,spark,ssb_q48,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3508.58,ssb,10
delta,spark,ssb_q26,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3748.77,ssb,10
delta,spark,ssb_q35,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3784.04,ssb,10
delta,spark,ssb_q11,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3529.99,ssb,10
delta,spark,ssb_q15,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3687.9,ssb,10
delta,spark,ssb_q27,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3526.95,ssb,10
delta,spark,ssb_q45,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3639.35,ssb,10
delta,spark,ssb_q36,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3543.77,ssb,10
delta,spark,ssb_q23,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3840.29,ssb,10
delta,spark,ssb_q42,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3471.93,ssb,10
delta,spark,ssb_q30,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3245.01,ssb,10
delta,spark,ssb_q39,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3408.84,ssb,10
delta,spark,ssb_q46,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3704.65,ssb,10
delta,spark,ssb_q31,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3917.06,ssb,10
delta,spark,ssb_q19,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3630.07,ssb,10
delta,spark,ssb_q41,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3307.96,ssb,10
delta,spark,ssb_q29,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3709.85,ssb,10
delta,spark,ssb_q4,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3940.7,ssb,10
delta,spark,ssb_q22,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3451.02,ssb,10
delta,spark,ssb_q48,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3863.56,ssb,10
delta,spark,ssb_q26,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3762.6,ssb,10
delta,spark,ssb_q35,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3894.56,ssb,10
delta,spark,ssb_q11,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3568.22,ssb,10
delta,spark,ssb_q15,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3916.67,ssb,10
delta,spark,ssb_q27,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3348.15,ssb,10
delta,spark,ssb_q45,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3307.96,ssb,10
delta,spark,ssb_q23,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3409.65,ssb,10
delta,spark,ssb_q42,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3481.01,ssb,10
delta,spark,ssb_q30,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3592.1,ssb,10
delta,spark,ssb_q38,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3614.77,ssb,10
delta,spark,ssb_q39,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3741.88,ssb,10
delta,spark,ssb_q26,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3575.73,ssb,10
delta,spark,ssb_q30,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3456.8,ssb,10
delta,spark,ssb_q35,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3595.57,ssb,10
delta,spark,ssb_q46,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3474.52,ssb,10
delta,spark,ssb_q11,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3721.14,ssb,10
delta,spark,ssb_q22,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3477.43,ssb,10
delta,spark,ssb_q15,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3861.17,ssb,10
delta,spark,ssb_q41,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3622.11,ssb,10
delta,spark,ssb_q31,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3725.27,ssb,10
delta,spark,ssb_q27,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3455.85,ssb,10
delta,spark,ssb_q45,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3920.26,ssb,10
delta,spark,ssb_q38,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3957.93,ssb,10
delta,spark,ssb_q29,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4148.62,ssb,10
delta,spark,ssb_q4,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3996.96,ssb,10
delta,spark,ssb_q42,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4070.78,ssb,10
delta,spark,ssb_q19,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4049.87,ssb,10
delta,spark,ssb_q48,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3633.63,ssb,10
delta,spark,ssb_q39,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3363.1,ssb,10
delta,spark,ssb_q46,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3215.29,ssb,10
delta,spark,ssb_q31,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3554.45,ssb,10
delta,spark,ssb_q19,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3227.69,ssb,10
delta,spark,ssb_q41,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3244.55,ssb,10
delta,spark,ssb_q29,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3355.1,ssb,10
delta,spark,ssb_q4,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3287.3,ssb,10
delta,spark,ssb_q22,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3718.23,ssb,10
delta,spark,ssb_q48,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3293.51,ssb,10
delta,spark,ssb_q35,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3405.48,ssb,10
delta,spark,ssb_q11,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3493.63,ssb,10
delta,spark,ssb_q15,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3180.4,ssb,10
delta,spark,ssb_q27,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3242.22,ssb,10
delta,spark,ssb_q45,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3525.14,ssb,10
delta,spark,ssb_q36,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3202.76,ssb,10
delta,spark,ssb_q23,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3518.25,ssb,10
delta,spark,ssb_q42,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3407.75,ssb,10
delta,spark,ssb_q30,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3382.36,ssb,10
delta,spark,ssb_q38,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3771.82,ssb,10
delta,spark,ssb_q39,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3469.12,ssb,10
delta,spark,ssb_q46,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3580.39,ssb,10
delta,spark,ssb_q31,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,4018.49,ssb,10
delta,spark,ssb_q19,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,4168.86,ssb,10
delta,spark,ssb_q41,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,4166.62,ssb,10
delta,spark,ssb_q29,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3594.47,ssb,10
delta,spark,ssb_q4,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3987.43,ssb,10
delta,spark,ssb_q22,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,4095.05,ssb,10
delta,spark,ssb_q48,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3577.99,ssb,10
delta,spark,ssb_q26,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3984.32,ssb,10
delta,spark,ssb_q35,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,4103.65,ssb,10
delta,spark,ssb_q11,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3585.52,ssb,10
delta,spark,ssb_q15,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,4054.48,ssb,10
delta,spark,ssb_q27,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,4016.93,ssb,10
delta,spark,ssb_q45,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,4173.15,ssb,10
delta,spark,ssb_q23,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3968.61,ssb,10
delta,spark,ssb_q42,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3641.86,ssb,10
delta,spark,ssb_q30,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,4121.07,ssb,10
delta,spark,ssb_q38,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3994.94,ssb,10
delta,spark,ssb_q39,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3484.95,ssb,10
delta,spark,ssb_q26,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3371.42,ssb,10
delta,spark,ssb_q30,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3606.36,ssb,10
delta,spark,ssb_q35,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4028.58,ssb,10
delta,spark,ssb_q46,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3493.99,ssb,10
delta,spark,ssb_q11,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3438.51,ssb,10
delta,spark,ssb_q22,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3662.39,ssb,10
delta,spark,ssb_q15,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3880.18,ssb,10
delta,spark,ssb_q41,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3907.88,ssb,10
delta,spark,ssb_q31,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3645.53,ssb,10
delta,spark,ssb_q27,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3664.68,ssb,10
delta,spark,ssb_q45,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3665.45,ssb,10
delta,spark,ssb_q29,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3803.71,ssb,10
delta,spark,ssb_q4,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3697.01,ssb,10
delta,spark,ssb_q23,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3524.44,ssb,10
delta,spark,ssb_q42,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3340.99,ssb,10
delta,spark,ssb_q19,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3460.65,ssb,10
delta,spark,ssb_q48,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4004.0,ssb,10
delta,spark,ssb_q39,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4335.0,ssb,10
delta,spark,ssb_q46,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4307.88,ssb,10
delta,spark,ssb_q31,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3841.06,ssb,10
delta,spark,ssb_q19,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4298.24,ssb,10
delta,spark,ssb_q41,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3805.35,ssb,10
delta,spark,ssb_q29,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4181.49,ssb,10
delta,spark,ssb_q4,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3626.05,ssb,10
delta,spark,ssb_q22,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3880.51,ssb,10
delta,spark,ssb_q48,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4005.53,ssb,10
delta,spark,ssb_q26,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3783.98,ssb,10
delta,spark,ssb_q35,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4091.79,ssb,10
delta,spark,ssb_q11,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4336.42,ssb,10
delta,spark,ssb_q15,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4198.77,ssb,10
delta,spark,ssb_q27,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4051.03,ssb,10
delta,spark,ssb_q45,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3966.98,ssb,10
delta,spark,ssb_q36,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3917.18,ssb,10
delta,spark,ssb_q23,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3808.41,ssb,10
delta,spark,ssb_q42,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4354.45,ssb,10
delta,spark,ssb_q30,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4204.61,ssb,10
delta,spark,ssb_q38,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4065.96,ssb,10
delta,spark,ssb_q39,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4076.78,ssb,10
delta,spark,ssb_q46,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4236.45,ssb,10
delta,spark,ssb_q31,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4008.67,ssb,10
delta,spark,ssb_q19,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3777.45,ssb,10
delta,spark,ssb_q41,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4240.67,ssb,10
delta,spark,ssb_q29,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3884.19,ssb,10
delta,spark,ssb_q4,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4230.7,ssb,10
delta,spark,ssb_q22,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4102.64,ssb,10
delta,spark,ssb_q48,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4357.83,ssb,10
delta,spark,ssb_q26,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4418.52,ssb,10
delta,spark,ssb_q35,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4354.51,ssb,10
delta,spark,ssb_q11,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3690.81,ssb,10
delta,spark,ssb_q15,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3632.42,ssb,10
delta,spark,ssb_q27,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3647.8,ssb,10
delta,spark,ssb_q45,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4305.96,ssb,10
delta,spark,ssb_q36,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4001.1,ssb,10
delta,spark,ssb_q23,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3812.4,ssb,10
delta,spark,ssb_q42,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4328.2,ssb,10
delta,spark,ssb_q30,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4420.54,ssb,10
delta,spark,ssb_q38,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4039.36,ssb,10
delta,spark,ssb_q39,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4258.5,ssb,10
delta,spark,ssb_q46,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4065.82,ssb,10
delta,spark,ssb_q31,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3654.7,ssb,10
delta,spark,ssb_q19,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3993.5,ssb,10
delta,spark,ssb_q41,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3551.62,ssb,10
delta,spark,ssb_q29,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3916.28,ssb,10
delta,spark,ssb_q4,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4024.18,ssb,10
delta,spark,ssb_q22,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3533.72,ssb,10
delta,spark,ssb_q48,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4204.99,ssb,10
delta,spark,ssb_q26,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3641.19,ssb,10
delta,spark,ssb_q35,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3540.62,ssb,10
delta,spark,ssb_q11,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3897.02,ssb,10
delta,spark,ssb_q15,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3981.94,ssb,10
delta,spark,ssb_q27,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3676.09,ssb,10
delta,spark,ssb_q45,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4020.45,ssb,10
delta,spark,ssb_q36,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3621.7,ssb,10
delta,spark,ssb_q23,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4252.58,ssb,10
delta,spark,ssb_q42,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3697.31,ssb,10
delta,spark,ssb_q30,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3722.88,ssb,10
delta,spark,ssb_q38,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3783.53,ssb,10
delta,spark,q1_3,18.9;18.2;17.0;16.7;16.0;251.8|1.0;0.0;0.0,1517.29,ssb,10
delta,spark,q1_3,178.2;26.1;29.1;34.0;28.7;409.6|0.0;0.9;1.1,1628.72,ssb,10
delta,spark,q1_3,205.2;28.6;27.1;33.3;28.6;386.4|0.0;1.1;0.0,1675.72,ssb,10
delta,spark,q1_3,20.2;18.6;18.8;16.6;14.8;243.8|1.0;0.9;0.0,12943.68,ssb,10
delta,spark,q1_3,24.8;35.6;40.1;16.9;16.7;1906.7|1.0;0.0;1.1,13037.92,ssb,10
