datalake,engine,query name,conf,latency,benchmark,sf
iceberg,spark,ssb_q46,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,6441.39,ssb,10
iceberg,spark,ssb_q11,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,6468.31,ssb,10
iceberg,spark,ssb_q22,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,7384.7,ssb,10
iceberg,spark,ssb_q15,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,6428.61,ssb,10
iceberg,spark,ssb_q41,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,6305.08,ssb,10
iceberg,spark,ssb_q31,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,6233.91,ssb,10
iceberg,spark,ssb_q27,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,6364.79,ssb,10
iceberg,spark,ssb_q45,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,6505.04,ssb,10
iceberg,spark,ssb_q36,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,6604.11,ssb,10
iceberg,spark,ssb_q38,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,7018.47,ssb,10
iceberg,spark,ssb_q29,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,6244.75,ssb,10
iceberg,spark,ssb_q4,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,6862.57,ssb,10
iceberg,spark,ssb_q42,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,7377.5,ssb,10
iceberg,spark,ssb_q19,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,7279.27,ssb,10
iceberg,spark,ssb_q48,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,6173.58,ssb,10
iceberg,spark,ssb_q39,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,6384.08,ssb,10
iceberg,spark,ssb_q30,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,6144.03,ssb,10
iceberg,spark,ssb_q35,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,6961.27,ssb,10
iceberg,spark,ssb_q46,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,6414.1,ssb,10
iceberg,spark,ssb_q11,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,6279.8,ssb,10
iceberg,spark,ssb_q22,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,6291.82,ssb,10
iceberg,spark,ssb_q15,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,6070.55,ssb,10
iceberg,spark,ssb_q41,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,6451.56,ssb,10
iceberg,spark,ssb_q31,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,5819.07,ssb,10
iceberg,spark,ssb_q27,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,6449.72,ssb,10
iceberg,spark,ssb_q45,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,6261.28,ssb,10
iceberg,spark,ssb_q38,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,5802.53,ssb,10
iceberg,spark,ssb_q29,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,5767.59,ssb,10
iceberg,spark,ssb_q4,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,6970.36,ssb,10
iceberg,spark,ssb_q42,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,6843.59,ssb,10
iceberg,spark,ssb_q19,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,6052.89,ssb,10
iceberg,spark,ssb_q48,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,6618.27,ssb,10
iceberg,spark,ssb_q39,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,6470.13,ssb,10
iceberg,spark,ssb_q46,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,6849.03,ssb,10
iceberg,spark,ssb_q31,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,6591.74,ssb,10
iceberg,spark,ssb_q19,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,6937.48,ssb,10
iceberg,spark,ssb_q41,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,6915.78,ssb,10
iceberg,spark,ssb_q29,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,7544.53,ssb,10
iceberg,spark,ssb_q4,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,7559.27,ssb,10
iceberg,spark,ssb_q22,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,6369.61,ssb,10
iceberg,spark,ssb_q48,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,7268.8,ssb,10
iceberg,spark,ssb_q26,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,6691.92,ssb,10
iceberg,spark,ssb_q35,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,6880.59,ssb,10
iceberg,spark,ssb_q11,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,7621.39,ssb,10
iceberg,spark,ssb_q15,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,6430.08,ssb,10
iceberg,spark,ssb_q27,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,7565.47,ssb,10
iceberg,spark,ssb_q45,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,6950.58,ssb,10
iceberg,spark,ssb_q36,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,7154.04,ssb,10
iceberg,spark,ssb_q42,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,6880.63,ssb,10
iceberg,spark,ssb_q30,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,7399.63,ssb,10
iceberg,spark,ssb_q38,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,6915.42,ssb,10
iceberg,spark,ssb_q39,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,5593.64,ssb,10
iceberg,spark,ssb_q26,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,6190.22,ssb,10
iceberg,spark,ssb_q30,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,6280.28,ssb,10
iceberg,spark,ssb_q35,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,6129.87,ssb,10
iceberg,spark,ssb_q46,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,6757.64,ssb,10
iceberg,spark,ssb_q11,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,6153.59,ssb,10
iceberg,spark,ssb_q22,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,5925.42,ssb,10
iceberg,spark,ssb_q15,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,6623.29,ssb,10
iceberg,spark,ssb_q41,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,6257.85,ssb,10
iceberg,spark,ssb_q31,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,6351.55,ssb,10
iceberg,spark,ssb_q27,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,6754.31,ssb,10
iceberg,spark,ssb_q45,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,6679.13,ssb,10
iceberg,spark,ssb_q29,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,6563.58,ssb,10
iceberg,spark,ssb_q4,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,6055.52,ssb,10
iceberg,spark,ssb_q42,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,6047.4,ssb,10
iceberg,spark,ssb_q19,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,6312.56,ssb,10
iceberg,spark,ssb_q48,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,6298.97,ssb,10
iceberg,spark,ssb_q39,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,6236.93,ssb,10
iceberg,spark,ssb_q26,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,5946.21,ssb,10
iceberg,spark,ssb_q30,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,6519.92,ssb,10
iceberg,spark,ssb_q35,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,6780.27,ssb,10
iceberg,spark,ssb_q46,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,6465.94,ssb,10
iceberg,spark,ssb_q11,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,6385.89,ssb,10
iceberg,spark,ssb_q22,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,6642.26,ssb,10
iceberg,spark,ssb_q15,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,6721.38,ssb,10
iceberg,spark,ssb_q41,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,6061.46,ssb,10
iceberg,spark,ssb_q31,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,6044.09,ssb,10
iceberg,spark,ssb_q27,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,6423.76,ssb,10
iceberg,spark,ssb_q45,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,6395.19,ssb,10
iceberg,spark,ssb_q38,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,6467.85,ssb,10
iceberg,spark,ssb_q29,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,6227.78,ssb,10
iceberg,spark,ssb_q4,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,6221.46,ssb,10
iceberg,spark,ssb_q42,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,6179.01,ssb,10
iceberg,spark,ssb_q19,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,6426.73,ssb,10
iceberg,spark,ssb_q48,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,6691.08,ssb,10
iceberg,spark,ssb_q39,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,6040.59,ssb,10
iceberg,spark,ssb_q30,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,6062.37,ssb,10
iceberg,spark,ssb_q35,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,7037.54,ssb,10
iceberg,spark,ssb_q46,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,7070.86,ssb,10
iceberg,spark,ssb_q11,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,6994.45,ssb,10
iceberg,spark,ssb_q22,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,6746.71,ssb,10
iceberg,spark,ssb_q15,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,6687.16,ssb,10
iceberg,spark,ssb_q41,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,6264.22,ssb,10
iceberg,spark,ssb_q31,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,6730.93,ssb,10
iceberg,spark,ssb_q27,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,6507.85,ssb,10
iceberg,spark,ssb_q45,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,6562.52,ssb,10
iceberg,spark,ssb_q36,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,7014.7,ssb,10
iceberg,spark,ssb_q29,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,6969.69,ssb,10
iceberg,spark,ssb_q4,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,7249.79,ssb,10
iceberg,spark,ssb_q42,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,7149.24,ssb,10
iceberg,spark,ssb_q19,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,6952.25,ssb,10
iceberg,spark,ssb_q48,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,6420.95,ssb,10
iceberg,spark,ssb_q39,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,7060.83,ssb,10
iceberg,spark,ssb_q26,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,5895.86,ssb,10
iceberg,spark,ssb_q30,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,6867.66,ssb,10
iceberg,spark,ssb_q35,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,6353.57,ssb,10
iceberg,spark,ssb_q46,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,5998.28,ssb,10
iceberg,spark,ssb_q11,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,6389.89,ssb,10
iceberg,spark,ssb_q22,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,6982.73,ssb,10
iceberg,spark,ssb_q15,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,7004.44,ssb,10
iceberg,spark,ssb_q41,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,6248.44,ssb,10
iceberg,spark,ssb_q31,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,7022.04,ssb,10
iceberg,spark,ssb_q27,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,6298.14,ssb,10
iceberg,spark,ssb_q45,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,6307.08,ssb,10
iceberg,spark,ssb_q36,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,6949.43,ssb,10
iceberg,spark,ssb_q29,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,6609.2,ssb,10
iceberg,spark,ssb_q4,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,6498.01,ssb,10
iceberg,spark,ssb_q42,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,6500.67,ssb,10
iceberg,spark,ssb_q19,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,6864.91,ssb,10
iceberg,spark,ssb_q48,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,5966.61,ssb,10
iceberg,spark,ssb_q39,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,7016.57,ssb,10
iceberg,spark,ssb_q26,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,6506.09,ssb,10
iceberg,spark,ssb_q30,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,5788.24,ssb,10
iceberg,spark,ssb_q35,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,6468.21,ssb,10
iceberg,spark,ssb_q46,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,6080.21,ssb,10
iceberg,spark,ssb_q11,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,6058.88,ssb,10
iceberg,spark,ssb_q22,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,5884.69,ssb,10
iceberg,spark,ssb_q15,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,6673.81,ssb,10
iceberg,spark,ssb_q41,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,6739.21,ssb,10
iceberg,spark,ssb_q31,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,6946.5,ssb,10
iceberg,spark,ssb_q27,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,6938.73,ssb,10
iceberg,spark,ssb_q45,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,5804.3,ssb,10
iceberg,spark,ssb_q38,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,7001.68,ssb,10
iceberg,spark,ssb_q29,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,6268.17,ssb,10
iceberg,spark,ssb_q4,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,6149.55,ssb,10
iceberg,spark,ssb_q42,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,6750.55,ssb,10
iceberg,spark,ssb_q19,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,6856.71,ssb,10
iceberg,spark,ssb_q48,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,6059.64,ssb,10
iceberg,spark,ssb_q39,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,6572.22,ssb,10
iceberg,spark,ssb_q26,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,7061.31,ssb,10
iceberg,spark,ssb_q30,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,6849.53,ssb,10
iceberg,spark,ssb_q35,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,6817.6,ssb,10
iceberg,spark,ssb_q46,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,6391.31,ssb,10
iceberg,spark,ssb_q11,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,7207.47,ssb,10
iceberg,spark,ssb_q22,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,6425.41,ssb,10
iceberg,spark,ssb_q15,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,6238.04,ssb,10
iceberg,spark,ssb_q41,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,6907.6,ssb,10
iceberg,spark,ssb_q31,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,7001.96,ssb,10
iceberg,spark,ssb_q27,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,6603.38,ssb,10
iceberg,spark,ssb_q45,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,6505.47,ssb,10
iceberg,spark,ssb_q36,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,6558.58,ssb,10
iceberg,spark,ssb_q29,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,6902.86,ssb,10
iceberg,spark,ssb_q4,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,6340.93,ssb,10
iceberg,spark,ssb_q42,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,7206.27,ssb,10
iceberg,spark,ssb_q19,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,7424.25,ssb,10
iceberg,spark,ssb_q48,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,6353.53,ssb,10
iceberg,spark,ssb_q39,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,6240.16,ssb,10
iceberg,spark,ssb_q30,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,7526.43,ssb,10
iceberg,spark,ssb_q35,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,6774.24,ssb,10
iceberg,spark,ssb_q46,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,6830.94,ssb,10
iceberg,spark,ssb_q11,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,6516.54,ssb,10
iceberg,spark,ssb_q22,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,6921.23,ssb,10
iceberg,spark,ssb_q15,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,6849.89,ssb,10
iceberg,spark,ssb_q41,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,7195.12,ssb,10
iceberg,spark,ssb_q31,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,6350.46,ssb,10
iceberg,spark,ssb_q27,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,7014.53,ssb,10
iceberg,spark,ssb_q45,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,6258.79,ssb,10
iceberg,spark,ssb_q36,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,7397.76,ssb,10
iceberg,spark,ssb_q38,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,7520.31,ssb,10
iceberg,spark,ssb_q29,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,6229.28,ssb,10
iceberg,spark,ssb_q4,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,6256.22,ssb,10
iceberg,spark,ssb_q42,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,7469.23,ssb,10
iceberg,spark,ssb_q19,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,7263.84,ssb,10
iceberg,spark,ssb_q48,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,6781.68,ssb,10
iceberg,spark,ssb_q39,98.0;15.0;9.0;16.0;13.0;1178.0;0;1;0,6750.66,ssb,10
iceberg,spark,ssb_q30,98.0;15.0;9.0;16.0;13.0;1178.0;0;1;0,6267.83,ssb,10
iceberg,spark,ssb_q35,98.0;15.0;9.0;16.0;13.0;1178.0;0;1;0,5695.61,ssb,10
iceberg,spark,ssb_q46,98.0;15.0;9.0;16.0;13.0;1178.0;0;1;0,6584.64,ssb,10
iceberg,spark,ssb_q11,98.0;15.0;9.0;16.0;13.0;1178.0;0;1;0,6720.26,ssb,10
iceberg,spark,ssb_q22,98.0;15.0;9.0;16.0;13.0;1178.0;0;1;0,6683.87,ssb,10
iceberg,spark,ssb_q15,98.0;15.0;9.0;16.0;13.0;1178.0;0;1;0,6068.36,ssb,10
iceberg,spark,ssb_q41,98.0;15.0;9.0;16.0;13.0;1178.0;0;1;0,6467.8,ssb,10
iceberg,spark,ssb_q31,98.0;15.0;9.0;16.0;13.0;1178.0;0;1;0,6567.76,ssb,10
iceberg,spark,ssb_q27,98.0;15.0;9.0;16.0;13.0;1178.0;0;1;0,6805.84,ssb,10
iceberg,spark,ssb_q45,98.0;15.0;9.0;16.0;13.0;1178.0;0;1;0,6173.16,ssb,10
iceberg,spark,ssb_q36,98.0;15.0;9.0;16.0;13.0;1178.0;0;1;0,6908.16,ssb,10
iceberg,spark,ssb_q29,98.0;15.0;9.0;16.0;13.0;1178.0;0;1;0,6882.3,ssb,10
iceberg,spark,ssb_q4,98.0;15.0;9.0;16.0;13.0;1178.0;0;1;0,6555.93,ssb,10
iceberg,spark,ssb_q42,98.0;15.0;9.0;16.0;13.0;1178.0;0;1;0,6661.15,ssb,10
iceberg,spark,ssb_q19,98.0;15.0;9.0;16.0;13.0;1178.0;0;1;0,6115.36,ssb,10
iceberg,spark,ssb_q48,98.0;15.0;9.0;16.0;13.0;1178.0;0;1;0,5865.52,ssb,10
iceberg,spark,ssb_q39,98.0;15.0;9.0;16.0;13.0;1178.0;1;0;1,7008.37,ssb,10
iceberg,spark,ssb_q26,98.0;15.0;9.0;16.0;13.0;1178.0;1;0;1,7049.72,ssb,10
iceberg,spark,ssb_q30,98.0;15.0;9.0;16.0;13.0;1178.0;1;0;1,7278.32,ssb,10
iceberg,spark,ssb_q35,98.0;15.0;9.0;16.0;13.0;1178.0;1;0;1,6244.24,ssb,10
iceberg,spark,ssb_q46,98.0;15.0;9.0;16.0;13.0;1178.0;1;0;1,6111.13,ssb,10
iceberg,spark,ssb_q11,98.0;15.0;9.0;16.0;13.0;1178.0;1;0;1,6141.47,ssb,10
iceberg,spark,ssb_q22,98.0;15.0;9.0;16.0;13.0;1178.0;1;0;1,6205.81,ssb,10
iceberg,spark,ssb_q15,98.0;15.0;9.0;16.0;13.0;1178.0;1;0;1,7201.75,ssb,10
iceberg,spark,ssb_q41,98.0;15.0;9.0;16.0;13.0;1178.0;1;0;1,6183.46,ssb,10
iceberg,spark,ssb_q31,98.0;15.0;9.0;16.0;13.0;1178.0;1;0;1,7308.87,ssb,10
iceberg,spark,ssb_q27,98.0;15.0;9.0;16.0;13.0;1178.0;1;0;1,6521.0,ssb,10
iceberg,spark,ssb_q45,98.0;15.0;9.0;16.0;13.0;1178.0;1;0;1,6638.98,ssb,10
iceberg,spark,ssb_q36,98.0;15.0;9.0;16.0;13.0;1178.0;1;0;1,7349.2,ssb,10
iceberg,spark,ssb_q29,98.0;15.0;9.0;16.0;13.0;1178.0;1;0;1,7340.43,ssb,10
iceberg,spark,ssb_q4,98.0;15.0;9.0;16.0;13.0;1178.0;1;0;1,6236.83,ssb,10
iceberg,spark,ssb_q42,98.0;15.0;9.0;16.0;13.0;1178.0;1;0;1,6671.99,ssb,10
iceberg,spark,ssb_q19,98.0;15.0;9.0;16.0;13.0;1178.0;1;0;1,7311.98,ssb,10
iceberg,spark,ssb_q48,98.0;15.0;9.0;16.0;13.0;1178.0;1;0;1,6649.01,ssb,10
iceberg,spark,ssb_q39,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,6595.47,ssb,10
iceberg,spark,ssb_q30,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,6594.45,ssb,10
iceberg,spark,ssb_q35,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,6219.72,ssb,10
iceberg,spark,ssb_q46,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,6288.39,ssb,10
iceberg,spark,ssb_q11,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,6246.73,ssb,10
iceberg,spark,ssb_q22,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,7076.73,ssb,10
iceberg,spark,ssb_q15,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,6319.0,ssb,10
iceberg,spark,ssb_q41,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,6777.89,ssb,10
iceberg,spark,ssb_q31,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,6210.49,ssb,10
iceberg,spark,ssb_q27,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,6964.49,ssb,10
iceberg,spark,ssb_q45,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,7092.25,ssb,10
iceberg,spark,ssb_q36,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,6702.28,ssb,10
iceberg,spark,ssb_q38,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,6982.19,ssb,10
iceberg,spark,ssb_q29,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,6218.81,ssb,10
iceberg,spark,ssb_q4,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,6684.17,ssb,10
iceberg,spark,ssb_q42,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,7299.8,ssb,10
iceberg,spark,ssb_q19,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,6458.79,ssb,10
iceberg,spark,ssb_q48,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,6596.97,ssb,10
iceberg,spark,ssb_q39,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,6450.16,ssb,10
iceberg,spark,ssb_q30,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,6138.85,ssb,10
iceberg,spark,ssb_q35,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,6475.62,ssb,10
iceberg,spark,ssb_q46,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,6240.28,ssb,10
iceberg,spark,ssb_q11,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,6495.32,ssb,10
iceberg,spark,ssb_q22,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,6383.78,ssb,10
iceberg,spark,ssb_q15,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,6173.95,ssb,10
iceberg,spark,ssb_q41,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,6343.33,ssb,10
iceberg,spark,ssb_q31,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,6731.52,ssb,10
iceberg,spark,ssb_q27,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,6936.11,ssb,10
iceberg,spark,ssb_q45,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,5881.76,ssb,10
iceberg,spark,ssb_q38,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,5928.94,ssb,10
iceberg,spark,ssb_q29,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,6022.27,ssb,10
iceberg,spark,ssb_q4,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,5907.53,ssb,10
iceberg,spark,ssb_q42,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,6168.08,ssb,10
iceberg,spark,ssb_q19,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,6633.65,ssb,10
iceberg,spark,ssb_q48,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,6109.02,ssb,10
iceberg,spark,ssb_q39,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,7023.37,ssb,10
iceberg,spark,ssb_q46,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,6565.89,ssb,10
