datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,ssb_q45,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,24900.28,ssb,10
hudi,presto,ssb_q22,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,25232.82,ssb,10
hudi,presto,ssb_q41,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,23865.21,ssb,10
hudi,presto,ssb_q38,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,24878.34,ssb,10
hudi,presto,ssb_q25,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,24310.52,ssb,10
hudi,presto,ssb_q36,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,25376.71,ssb,10
hudi,presto,ssb_q29,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,26156.96,ssb,10
hudi,presto,ssb_q23,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,26397.27,ssb,10
hudi,presto,ssb_q17,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,27076.59,ssb,10
hudi,presto,ssb_q42,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,23503.95,ssb,10
hudi,presto,ssb_q37,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,22765.12,ssb,10
hudi,presto,ssb_q30,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,24509.52,ssb,10
hudi,presto,ssb_q48,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,24168.98,ssb,10
hudi,presto,ssb_q39,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,23272.86,ssb,10
hudi,presto,ssb_q26,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,22289.17,ssb,10
hudi,presto,ssb_q46,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,22798.92,ssb,10
hudi,presto,ssb_q45,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,22234.78,ssb,10
hudi,presto,ssb_q22,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,22054.28,ssb,10
hudi,presto,ssb_q41,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,21910.1,ssb,10
hudi,presto,ssb_q38,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,20172.8,ssb,10
hudi,presto,ssb_q25,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,22066.71,ssb,10
hudi,presto,ssb_q36,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,24088.35,ssb,10
hudi,presto,ssb_q29,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,20538.99,ssb,10
hudi,presto,ssb_q23,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,20089.1,ssb,10
hudi,presto,ssb_q17,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,23685.91,ssb,10
hudi,presto,ssb_q42,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,21549.09,ssb,10
hudi,presto,ssb_q37,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,20683.93,ssb,10
hudi,presto,ssb_q30,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,21357.92,ssb,10
hudi,presto,ssb_q48,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,23869.31,ssb,10
hudi,presto,ssb_q39,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,19912.1,ssb,10
hudi,presto,ssb_q26,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,23469.36,ssb,10
hudi,presto,ssb_q46,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,24041.38,ssb,10
hudi,presto,ssb_q45,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,20401.72,ssb,10
hudi,presto,ssb_q22,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,21884.99,ssb,10
hudi,presto,ssb_q41,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,23526.6,ssb,10
hudi,presto,ssb_q38,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,20111.37,ssb,10
hudi,presto,ssb_q25,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,22889.45,ssb,10
hudi,presto,ssb_q36,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,22807.9,ssb,10
hudi,presto,ssb_q29,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,20524.48,ssb,10
hudi,presto,ssb_q23,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,23845.5,ssb,10
hudi,presto,ssb_q17,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,23877.57,ssb,10
hudi,presto,ssb_q42,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,22758.18,ssb,10
hudi,presto,ssb_q37,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,24004.75,ssb,10
hudi,presto,ssb_q30,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,22526.15,ssb,10
hudi,presto,ssb_q48,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,20977.25,ssb,10
hudi,presto,ssb_q39,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,30807.71,ssb,10
hudi,presto,ssb_q33,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,30670.9,ssb,10
hudi,presto,ssb_q46,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,28846.33,ssb,10
hudi,presto,ssb_q31,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,28077.16,ssb,10
hudi,presto,ssb_q3,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,29464.0,ssb,10
hudi,presto,ssb_q19,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,28539.97,ssb,10
hudi,presto,ssb_q41,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,28643.23,ssb,10
hudi,presto,ssb_q29,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,30040.89,ssb,10
hudi,presto,ssb_q4,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,30185.13,ssb,10
hudi,presto,ssb_q37,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,30486.49,ssb,10
hudi,presto,ssb_q22,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,28732.06,ssb,10
hudi,presto,ssb_q25,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,31336.23,ssb,10
hudi,presto,ssb_q2,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,27026.13,ssb,10
hudi,presto,ssb_q14,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,27293.56,ssb,10
hudi,presto,ssb_q17,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,29277.79,ssb,10
hudi,presto,ssb_q48,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,26372.44,ssb,10
hudi,presto,ssb_q34,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,26353.07,ssb,10
hudi,presto,ssb_q26,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,31611.64,ssb,10
hudi,presto,ssb_q30,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,26402.59,ssb,10
hudi,presto,ssb_q35,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,30404.2,ssb,10
hudi,presto,ssb_q15,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,27562.08,ssb,10
hudi,presto,ssb_q27,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,31826.79,ssb,10
hudi,presto,ssb_q45,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,28918.46,ssb,10
hudi,presto,ssb_q36,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,27442.97,ssb,10
hudi,presto,ssb_q32,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,29310.27,ssb,10
hudi,presto,ssb_q42,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,29184.64,ssb,10
hudi,presto,ssb_q23,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,26894.59,ssb,10
hudi,presto,ssb_q38,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,30757.17,ssb,10
hudi,presto,ssb_q39,0.2939231281018;0.8072550698589;277.0;7.0;35|,9897.61,ssb,10
hudi,presto,ssb_q46,0.2939231281018;0.8072550698589;277.0;7.0;35|,11090.85,ssb,10
hudi,presto,ssb_q13,0.2939231281018;0.8072550698589;277.0;7.0;35|,9793.68,ssb,10
hudi,presto,ssb_q28,0.2939231281018;0.8072550698589;277.0;7.0;35|,9772.73,ssb,10
hudi,presto,ssb_q18,0.2939231281018;0.8072550698589;277.0;7.0;35|,10074.82,ssb,10
hudi,presto,ssb_q41,0.2939231281018;0.8072550698589;277.0;7.0;35|,10906.71,ssb,10
hudi,presto,ssb_q29,0.2939231281018;0.8072550698589;277.0;7.0;35|,10780.36,ssb,10
hudi,presto,ssb_q37,0.2939231281018;0.8072550698589;277.0;7.0;35|,10528.05,ssb,10
hudi,presto,ssb_q16,0.2939231281018;0.8072550698589;277.0;7.0;35|,9861.63,ssb,10
hudi,presto,ssb_q22,0.2939231281018;0.8072550698589;277.0;7.0;35|,10400.05,ssb,10
hudi,presto,ssb_q1,0.2939231281018;0.8072550698589;277.0;7.0;35|,11025.43,ssb,10
hudi,presto,ssb_q25,0.2939231281018;0.8072550698589;277.0;7.0;35|,11282.61,ssb,10
hudi,presto,ssb_q17,0.2939231281018;0.8072550698589;277.0;7.0;35|,10736.88,ssb,10
hudi,presto,ssb_q48,0.2939231281018;0.8072550698589;277.0;7.0;35|,9690.97,ssb,10
hudi,presto,ssb_q26,0.2939231281018;0.8072550698589;277.0;7.0;35|,11476.62,ssb,10
hudi,presto,ssb_q11,0.2939231281018;0.8072550698589;277.0;7.0;35|,10900.74,ssb,10
hudi,presto,ssb_q45,0.2939231281018;0.8072550698589;277.0;7.0;35|,9956.74,ssb,10
hudi,presto,ssb_q36,0.2939231281018;0.8072550698589;277.0;7.0;35|,9488.68,ssb,10
hudi,presto,ssb_q23,0.2939231281018;0.8072550698589;277.0;7.0;35|,10110.71,ssb,10
hudi,presto,ssb_q12,0.2939231281018;0.8072550698589;277.0;7.0;35|,9643.62,ssb,10
hudi,presto,ssb_q42,0.2939231281018;0.8072550698589;277.0;7.0;35|,10427.04,ssb,10
hudi,presto,ssb_q30,0.2939231281018;0.8072550698589;277.0;7.0;35|,10166.6,ssb,10
hudi,presto,ssb_q38,0.2939231281018;0.8072550698589;277.0;7.0;35|,10521.4,ssb,10
hudi,presto,ssb_q39,0.7923849821091;0.6932743646204;452.0;3.0;8|,1384.8,ssb,10
hudi,presto,ssb_q33,0.7923849821091;0.6932743646204;452.0;3.0;8|,1495.42,ssb,10
hudi,presto,ssb_q46,0.7923849821091;0.6932743646204;452.0;3.0;8|,1288.28,ssb,10
hudi,presto,ssb_q13,0.7923849821091;0.6932743646204;452.0;3.0;8|,1462.68,ssb,10
hudi,presto,ssb_q28,0.7923849821091;0.6932743646204;452.0;3.0;8|,1280.39,ssb,10
hudi,presto,ssb_q18,0.7923849821091;0.6932743646204;452.0;3.0;8|,1271.54,ssb,10
hudi,presto,ssb_q3,0.7923849821091;0.6932743646204;452.0;3.0;8|,1365.09,ssb,10
hudi,presto,ssb_q19,0.7923849821091;0.6932743646204;452.0;3.0;8|,1290.47,ssb,10
hudi,presto,ssb_q41,0.7923849821091;0.6932743646204;452.0;3.0;8|,1543.95,ssb,10
hudi,presto,ssb_q29,0.7923849821091;0.6932743646204;452.0;3.0;8|,1415.23,ssb,10
hudi,presto,ssb_q4,0.7923849821091;0.6932743646204;452.0;3.0;8|,1373.46,ssb,10
hudi,presto,ssb_q37,0.7923849821091;0.6932743646204;452.0;3.0;8|,1447.43,ssb,10
hudi,presto,ssb_q16,0.7923849821091;0.6932743646204;452.0;3.0;8|,1341.64,ssb,10
hudi,presto,ssb_q22,0.7923849821091;0.6932743646204;452.0;3.0;8|,1437.38,ssb,10
hudi,presto,ssb_q1,0.7923849821091;0.6932743646204;452.0;3.0;8|,1333.37,ssb,10
hudi,presto,ssb_q25,0.7923849821091;0.6932743646204;452.0;3.0;8|,1326.76,ssb,10
hudi,presto,ssb_q2,0.7923849821091;0.6932743646204;452.0;3.0;8|,1534.79,ssb,10
hudi,presto,ssb_q14,0.7923849821091;0.6932743646204;452.0;3.0;8|,1535.49,ssb,10
hudi,presto,ssb_q17,0.7923849821091;0.6932743646204;452.0;3.0;8|,1409.19,ssb,10
hudi,presto,ssb_q48,0.7923849821091;0.6932743646204;452.0;3.0;8|,1428.8,ssb,10
hudi,presto,ssb_q34,0.7923849821091;0.6932743646204;452.0;3.0;8|,1346.43,ssb,10
hudi,presto,ssb_q26,0.7923849821091;0.6932743646204;452.0;3.0;8|,1302.32,ssb,10
hudi,presto,ssb_q30,0.7923849821091;0.6932743646204;452.0;3.0;8|,1539.27,ssb,10
hudi,presto,ssb_q35,0.7923849821091;0.6932743646204;452.0;3.0;8|,1446.88,ssb,10
hudi,presto,ssb_q11,0.7923849821091;0.6932743646204;452.0;3.0;8|,1375.62,ssb,10
hudi,presto,ssb_q45,0.7923849821091;0.6932743646204;452.0;3.0;8|,1524.75,ssb,10
hudi,presto,ssb_q36,0.7923849821091;0.6932743646204;452.0;3.0;8|,1329.58,ssb,10
hudi,presto,ssb_q32,0.7923849821091;0.6932743646204;452.0;3.0;8|,1536.06,ssb,10
hudi,presto,ssb_q12,0.7923849821091;0.6932743646204;452.0;3.0;8|,1539.17,ssb,10
hudi,presto,ssb_q42,0.7923849821091;0.6932743646204;452.0;3.0;8|,1364.01,ssb,10
hudi,presto,ssb_q23,0.7923849821091;0.6932743646204;452.0;3.0;8|,1364.95,ssb,10
hudi,presto,ssb_q38,0.7923849821091;0.6932743646204;452.0;3.0;8|,1414.11,ssb,10
hudi,presto,ssb_q39,0.3020444849932;0.4933289004306;805.0;8.0;17|,1367.48,ssb,10
hudi,presto,ssb_q33,0.3020444849932;0.4933289004306;805.0;8.0;17|,1328.94,ssb,10
hudi,presto,ssb_q46,0.3020444849932;0.4933289004306;805.0;8.0;17|,1293.65,ssb,10
hudi,presto,ssb_q13,0.3020444849932;0.4933289004306;805.0;8.0;17|,1400.37,ssb,10
hudi,presto,ssb_q28,0.3020444849932;0.4933289004306;805.0;8.0;17|,1317.66,ssb,10
hudi,presto,ssb_q18,0.3020444849932;0.4933289004306;805.0;8.0;17|,1221.4,ssb,10
hudi,presto,ssb_q3,0.3020444849932;0.4933289004306;805.0;8.0;17|,1378.4,ssb,10
hudi,presto,ssb_q41,0.3020444849932;0.4933289004306;805.0;8.0;17|,1224.36,ssb,10
hudi,presto,ssb_q29,0.3020444849932;0.4933289004306;805.0;8.0;17|,1441.98,ssb,10
hudi,presto,ssb_q4,0.3020444849932;0.4933289004306;805.0;8.0;17|,1254.57,ssb,10
hudi,presto,ssb_q37,0.3020444849932;0.4933289004306;805.0;8.0;17|,1387.69,ssb,10
hudi,presto,ssb_q16,0.3020444849932;0.4933289004306;805.0;8.0;17|,1231.31,ssb,10
hudi,presto,ssb_q22,0.3020444849932;0.4933289004306;805.0;8.0;17|,1246.39,ssb,10
hudi,presto,ssb_q1,0.3020444849932;0.4933289004306;805.0;8.0;17|,1209.64,ssb,10
hudi,presto,ssb_q25,0.3020444849932;0.4933289004306;805.0;8.0;17|,1392.32,ssb,10
hudi,presto,ssb_q2,0.3020444849932;0.4933289004306;805.0;8.0;17|,1269.84,ssb,10
hudi,presto,ssb_q14,0.3020444849932;0.4933289004306;805.0;8.0;17|,1263.26,ssb,10
hudi,presto,ssb_q17,0.3020444849932;0.4933289004306;805.0;8.0;17|,1337.6,ssb,10
hudi,presto,ssb_q48,0.3020444849932;0.4933289004306;805.0;8.0;17|,1364.75,ssb,10
hudi,presto,ssb_q34,0.3020444849932;0.4933289004306;805.0;8.0;17|,1199.63,ssb,10
hudi,presto,ssb_q26,0.3020444849932;0.4933289004306;805.0;8.0;17|,1372.56,ssb,10
hudi,presto,ssb_q30,0.3020444849932;0.4933289004306;805.0;8.0;17|,1362.84,ssb,10
hudi,presto,ssb_q35,0.3020444849932;0.4933289004306;805.0;8.0;17|,1218.51,ssb,10
hudi,presto,ssb_q11,0.3020444849932;0.4933289004306;805.0;8.0;17|,1329.78,ssb,10
hudi,presto,ssb_q45,0.3020444849932;0.4933289004306;805.0;8.0;17|,1385.12,ssb,10
hudi,presto,ssb_q36,0.3020444849932;0.4933289004306;805.0;8.0;17|,1435.83,ssb,10
hudi,presto,ssb_q32,0.3020444849932;0.4933289004306;805.0;8.0;17|,1274.48,ssb,10
hudi,presto,ssb_q12,0.3020444849932;0.4933289004306;805.0;8.0;17|,1224.23,ssb,10
hudi,presto,ssb_q42,0.3020444849932;0.4933289004306;805.0;8.0;17|,1445.17,ssb,10
hudi,presto,ssb_q23,0.3020444849932;0.4933289004306;805.0;8.0;17|,1242.24,ssb,10
hudi,presto,ssb_q38,0.3020444849932;0.4933289004306;805.0;8.0;17|,1255.2,ssb,10
hudi,presto,ssb_q39,0.5;0.5;256.0;1.0;1|,2635.35,ssb,10
hudi,presto,ssb_q33,0.5;0.5;256.0;1.0;1|,2533.22,ssb,10
hudi,presto,ssb_q46,0.5;0.5;256.0;1.0;1|,2654.55,ssb,10
hudi,presto,ssb_q13,0.5;0.5;256.0;1.0;1|,2394.82,ssb,10
hudi,presto,ssb_q28,0.5;0.5;256.0;1.0;1|,2207.31,ssb,10
hudi,presto,ssb_q18,0.5;0.5;256.0;1.0;1|,2592.18,ssb,10
hudi,presto,ssb_q3,0.5;0.5;256.0;1.0;1|,2639.29,ssb,10
hudi,presto,ssb_q41,0.5;0.5;256.0;1.0;1|,2640.32,ssb,10
hudi,presto,ssb_q29,0.5;0.5;256.0;1.0;1|,2296.21,ssb,10
hudi,presto,ssb_q4,0.5;0.5;256.0;1.0;1|,2582.11,ssb,10
hudi,presto,ssb_q37,0.5;0.5;256.0;1.0;1|,2411.05,ssb,10
hudi,presto,ssb_q16,0.5;0.5;256.0;1.0;1|,2193.92,ssb,10
hudi,presto,ssb_q22,0.5;0.5;256.0;1.0;1|,2198.37,ssb,10
hudi,presto,ssb_q1,0.5;0.5;256.0;1.0;1|,2350.24,ssb,10
hudi,presto,ssb_q25,0.5;0.5;256.0;1.0;1|,2369.71,ssb,10
hudi,presto,ssb_q2,0.5;0.5;256.0;1.0;1|,2342.81,ssb,10
hudi,presto,ssb_q14,0.5;0.5;256.0;1.0;1|,2557.44,ssb,10
hudi,presto,ssb_q17,0.5;0.5;256.0;1.0;1|,2574.98,ssb,10
hudi,presto,ssb_q48,0.5;0.5;256.0;1.0;1|,2410.69,ssb,10
hudi,presto,ssb_q34,0.5;0.5;256.0;1.0;1|,2264.42,ssb,10
hudi,presto,ssb_q26,0.5;0.5;256.0;1.0;1|,2454.78,ssb,10
hudi,presto,ssb_q30,0.5;0.5;256.0;1.0;1|,2213.74,ssb,10
hudi,presto,ssb_q35,0.5;0.5;256.0;1.0;1|,2193.94,ssb,10
hudi,presto,ssb_q11,0.5;0.5;256.0;1.0;1|,2250.86,ssb,10
hudi,presto,ssb_q15,0.5;0.5;256.0;1.0;1|,2363.15,ssb,10
hudi,presto,ssb_q27,0.5;0.5;256.0;1.0;1|,2488.47,ssb,10
hudi,presto,ssb_q45,0.5;0.5;256.0;1.0;1|,2407.84,ssb,10
hudi,presto,ssb_q36,0.5;0.5;256.0;1.0;1|,2327.13,ssb,10
hudi,presto,ssb_q32,0.5;0.5;256.0;1.0;1|,2586.14,ssb,10
hudi,presto,ssb_q12,0.5;0.5;256.0;1.0;1|,2622.37,ssb,10
hudi,presto,ssb_q42,0.5;0.5;256.0;1.0;1|,2464.58,ssb,10
hudi,presto,ssb_q23,0.5;0.5;256.0;1.0;1|,2515.71,ssb,10
hudi,presto,ssb_q38,0.5;0.5;256.0;1.0;1|,2537.9,ssb,10
