datalake,engine,query name,conf,latency,benchmark,sf
iceberg,spark,syn_q9,188.8;136.4;81.9;20.9;77.6|243.8;10.9;262.5;126.5;252.3,234122.58,ssb,100
iceberg,spark,syn_q9,14.9;33.3;110.8;190.7;152.8|116.8;189.3;201.1;147.8,230963.13,ssb,100
iceberg,spark,syn_q9,135.4;10.6;131.2;189.0;71.2;130.4;176.0|206.6;77.7;150.5;224.4;240.2,228341.38,ssb,100
iceberg,spark,syn_q9,91.3;187.0;186.9;197.5;172.8;182.0|95.2;66.6;51.5;160.8;175.8;258.5,244082.12,ssb,100
iceberg,spark,syn_q9,16.0;104.6;26.5;168.1;199.3;197.6;98.7;180.3|149.8;166.8;80.6,220251.74,ssb,100
iceberg,spark,syn_q10,97.6;30.4;30.9;13.2;97.6|18.3;201.9;141.3;87.0;278.8,242594.08,ssb,100
iceberg,spark,syn_q10,77.3;50.3;85.4;91.9|25.4;89.1;38.4;198.1;222.3,154080.62,ssb,100
iceberg,spark,syn_q10,46.8;46.0;43.6;62.4;125.4;108.5;30.7|197.4;288.1;73.7,257788.29,ssb,100
iceberg,spark,syn_q10,180.1;119.3;55.4;111.1|75.7;189.9;217.6;123.7;39.4,276235.85,ssb,100
iceberg,spark,syn_q10,104.1;42.5;48.7;131.0;144.1;64.7|37.3;155.9;213.1,272058.32,ssb,100
iceberg,spark,syn_q10,150.4;172.0;140.7;42.3;139.5;41.7;73.1|51.1;13.7;147.6;106.9;61.5;86.5,318083.37,ssb,100
iceberg,spark,syn_q10,42.4;154.4;11.8;76.9|179.1;151.6;81.8;41.7;247.5;174.5,295378.02,ssb,100
iceberg,spark,syn_q10,168.7;109.8;41.8;37.9;27.8;67.9|141.3;223.1;297.0;84.6;151.1,263969.44,ssb,100
iceberg,spark,syn_q10,97.2;167.3;67.2;73.4;108.4;136.1|42.7;208.9;221.2;16.0;293.8;258.3,225209.17,ssb,100
iceberg,spark,syn_q10,77.9;15.9;119.7;142.2;91.8|225.9;66.2;286.9;195.2,139741.04,ssb,100
iceberg,spark,syn_q10,176.7;139.0;180.9;95.4;192.1;110.1|274.0;111.2;106.0;180.9;284.1,261638.76,ssb,100
iceberg,spark,syn_q10,68.8;17.8;108.8;75.2;126.3;92.4|174.3;239.8;110.6;42.0;12.4;278.9,244786.31,ssb,100
iceberg,spark,syn_q10,98.6;38.5;193.7;128.5;136.2|151.2;28.7;95.5;141.6;73.0,249523.47,ssb,100
iceberg,spark,syn_q10,33.5;102.8;11.0;76.9;168.5;19.5;36.2;177.0|286.6;216.8;51.4;222.6,156813.11,ssb,100
iceberg,spark,syn_q10,121.2;25.3;51.6;99.9;77.4;164.2;131.0|125.7;272.2;269.0;276.9;183.1;60.3,166294.84,ssb,100
iceberg,spark,syn_q11,71.3;65.7;179.9;49.3;97.6|208.3;138.7;80.1;61.3,250081.23,ssb,100
iceberg,spark,syn_q11,105.0;31.1;124.8;72.9;184.8;40.3;97.8|12.0;19.4;206.3,276013.08,ssb,100
iceberg,spark,syn_q11,199.2;173.8;23.4;89.2;59.4;146.0;33.0;157.6|137.2;250.0;27.3,243243.27,ssb,100
iceberg,spark,syn_q11,167.4;147.8;17.6;85.9;186.2;129.6;93.6|40.1;255.7;229.8,201169.78,ssb,100
iceberg,spark,syn_q11,153.2;31.2;42.1;88.4;74.6;183.5;161.2;49.9|105.7;211.2;142.9,243789.78,ssb,100
iceberg,spark,syn_q11,153.0;153.8;75.1;140.9;72.8;95.6;59.0|182.4;230.8;52.9;93.6;74.1,317401.91,ssb,100
iceberg,spark,syn_q11,117.1;145.6;68.3;146.0;117.9;67.9|205.3;54.8;243.5;47.3;186.2;259.2,169038.20,ssb,100
iceberg,spark,syn_q11,131.0;15.3;50.2;67.6;121.0;59.3|148.3;271.0;292.0;196.7;180.3;155.3,239360.36,ssb,100
iceberg,spark,syn_q11,81.1;174.4;102.2;42.1;109.8;43.3;180.5;12.7|109.3;99.7;75.0,186427.62,ssb,100
iceberg,spark,syn_q11,125.6;148.5;32.7;47.4;104.8;118.2|253.6;255.3;237.1,329176.24,ssb,100
iceberg,spark,syn_q11,180.6;150.9;79.1;16.2;129.0;190.9;106.4;61.6|291.4;26.2;174.3,145637.88,ssb,100
iceberg,spark,syn_q11,56.5;161.5;44.7;187.9;172.9|210.0;142.3;21.7;186.6,194494.28,ssb,100
iceberg,spark,syn_q11,62.7;151.2;149.3;184.3;182.2;35.2;67.5;49.5|179.8;178.6;144.6;165.7,257557.47,ssb,100
iceberg,spark,syn_q11,70.6;130.4;47.3;32.1|148.1;39.0;180.9,367872.54,ssb,100
iceberg,spark,syn_q11,102.6;118.2;120.5;173.6;31.2;178.4;157.7;47.0|297.7;83.0;128.1;88.5;193.0;105.3,225507.68,ssb,100
iceberg,spark,syn_q12,36.6;29.4;41.0;145.6|228.9;292.0;108.1,190644.51,ssb,100
iceberg,spark,syn_q12,75.3;23.2;86.1;21.8;89.1;160.0;142.0|246.2;140.1;43.4,258998.01,ssb,100
iceberg,spark,syn_q12,53.2;20.7;139.9;14.6;132.2;142.5|22.3;73.5;77.5;54.3;262.4;155.2,266743.72,ssb,100
iceberg,spark,syn_q12,83.6;130.5;85.2;106.9;65.0;14.5|169.5;21.6;181.0;70.6;179.0;12.1,248708.48,ssb,100
iceberg,spark,syn_q12,120.5;79.9;180.7;41.2|54.2;12.1;192.0;190.6,194997.70,ssb,100
iceberg,spark,syn_q12,115.7;107.1;40.4;48.3;125.4;73.6|270.4;123.9;198.6;141.0;139.2,188028.27,ssb,100
iceberg,spark,syn_q12,156.3;48.9;31.4;83.6;30.3;187.3;49.1;154.4|251.5;205.5;267.1;247.2;114.7,228243.51,ssb,100
iceberg,spark,syn_q12,133.1;53.7;179.1;170.3|158.2;99.9;72.8;62.5,326979.68,ssb,100
iceberg,spark,syn_q12,49.2;189.9;83.8;72.2;197.0;124.3|277.0;149.3;183.1;240.6,270740.11,ssb,100
iceberg,spark,syn_q12,24.8;30.4;10.1;15.9;19.5|284.6;279.7;98.0,205797.98,ssb,100
iceberg,spark,syn_q12,148.5;192.6;28.5;79.9;132.7;194.5;151.0|32.1;131.1;16.5;233.4;270.6,289915.33,ssb,100
iceberg,spark,syn_q12,36.9;96.8;187.1;196.8;183.8;32.9|265.3;280.3;60.6,97857.91,ssb,100
iceberg,spark,syn_q12,26.4;54.6;175.3;120.2|88.3;213.8;149.1;222.1;54.5,324637.45,ssb,100
iceberg,spark,syn_q12,85.5;81.7;17.1;92.2|129.6;292.1;177.3;22.8;28.3;233.2,136478.24,ssb,100
iceberg,spark,syn_q12,144.9;146.6;48.5;60.8;137.5;193.0|78.1;139.9;10.6;198.6,206303.22,ssb,100
iceberg,spark,syn_q13,93.4;179.9;133.0;20.9|218.6;296.6;100.7,304999.66,ssb,100
iceberg,spark,syn_q13,161.0;105.8;65.1;65.5|34.7;245.7;184.1;177.2,171285.73,ssb,100
iceberg,spark,syn_q13,64.6;109.2;155.9;38.6;166.6;64.9;128.1|101.1;146.0;157.1,215011.04,ssb,100
iceberg,spark,syn_q13,15.0;123.9;10.5;59.6;56.7;75.6;74.9|219.9;89.8;53.5;119.5;45.7,271264.66,ssb,100
iceberg,spark,syn_q13,38.4;61.2;53.3;71.1;135.7;79.6;166.1|221.6;170.2;21.4;146.2;128.0;79.7,172014.02,ssb,100
iceberg,spark,syn_q13,172.6;116.1;127.4;159.4;13.2;128.6;130.9;188.3|46.5;27.6;242.6;279.2,237387.06,ssb,100
iceberg,spark,syn_q13,58.0;110.4;179.1;183.9;150.3;59.7;149.3|168.8;147.4;265.3;82.2,154141.60,ssb,100
iceberg,spark,syn_q13,81.8;155.1;110.4;22.2;60.9|205.2;51.0;126.0;206.6,192033.34,ssb,100
iceberg,spark,syn_q13,109.1;132.6;136.7;68.4;66.5|80.4;131.7;217.9,253158.02,ssb,100
iceberg,spark,syn_q13,147.2;170.6;91.9;29.8;192.5;57.9|263.3;248.4;94.6;294.8;123.1;112.9,142619.63,ssb,100
iceberg,spark,syn_q13,154.0;174.6;18.0;86.6;53.5;138.4|167.6;64.2;65.6;261.0;221.5,262492.30,ssb,100
iceberg,spark,syn_q13,99.3;68.5;160.5;174.0|233.9;221.9;116.8,228648.98,ssb,100
iceberg,spark,syn_q13,142.5;108.6;167.8;62.3;147.8;35.5;125.9;142.5|20.9;209.2;26.7;257.4;79.3,271463.12,ssb,100
iceberg,spark,syn_q13,49.7;155.4;77.5;167.4;59.0|266.2;45.4;221.3;243.9;243.7,245980.82,ssb,100
iceberg,spark,syn_q13,28.0;124.0;110.0;147.0|167.9;185.9;67.6,346305.54,ssb,100
iceberg,spark,syn_q14,85.2;127.5;93.7;186.8;82.4;69.3;179.6;27.2|180.6;293.9;243.0;24.3;46.0,233942.25,ssb,100
iceberg,spark,syn_q14,147.3;139.1;21.1;140.6;100.8|81.5;279.3;267.9;22.9;42.9,269612.88,ssb,100
iceberg,spark,syn_q14,24.9;139.7;21.8;168.2;112.2;156.5;163.4|132.2;82.1;293.0;197.8,225186.66,ssb,100
iceberg,spark,syn_q14,107.8;59.4;80.8;20.6|12.2;17.2;200.3;176.0;244.0;96.6,266141.95,ssb,100
iceberg,spark,syn_q14,57.5;18.9;184.9;199.7;139.7;62.1;181.6;173.7|135.1;129.0;104.8;136.4;56.9;247.9,234492.04,ssb,100
iceberg,spark,syn_q14,69.8;174.4;103.1;94.2;112.1;15.5|236.9;99.5;102.5;74.0;236.6;243.5,127159.14,ssb,100
iceberg,spark,syn_q14,90.8;56.1;158.6;59.0|264.0;237.2;257.7;63.5;131.4;213.2,173517.54,ssb,100
iceberg,spark,syn_q14,30.6;130.2;124.7;75.9|12.7;280.3;133.4,220269.77,ssb,100
iceberg,spark,syn_q14,32.5;38.9;44.4;154.8;95.9|211.2;147.4;126.4;231.5;187.8;123.1,159999.53,ssb,100
iceberg,spark,syn_q14,25.0;63.4;196.9;27.5|164.7;160.0;122.6;27.4;230.5,275354.11,ssb,100
iceberg,spark,syn_q14,12.9;100.2;108.1;85.3;145.1;198.4;34.3;176.2|177.6;265.9;113.9;279.9,364054.86,ssb,100
iceberg,spark,syn_q14,186.9;61.9;35.6;146.5|257.3;195.2;133.2;52.7;42.2,331526.54,ssb,100
iceberg,spark,syn_q14,20.2;110.5;53.5;154.3;101.0|134.7;212.0;221.6;261.3,215734.06,ssb,100
iceberg,spark,syn_q14,19.1;115.3;195.0;130.8;80.0;60.3;107.7;68.9|204.8;211.5;77.4,359709.64,ssb,100
iceberg,spark,syn_q14,176.9;78.8;153.0;190.5;19.0;138.4|83.8;199.3;92.7;145.5;224.5;262.3,240490.25,ssb,100
iceberg,spark,syn_q15,36.9;150.1;77.6;35.9|69.2;260.5;106.7,135619.14,ssb,100
iceberg,spark,syn_q15,174.2;110.5;123.0;46.2;120.6;129.3;169.5|171.1;134.8;243.8,288323.12,ssb,100
iceberg,spark,syn_q15,125.8;189.4;59.6;78.5;66.7;59.3;72.2;83.7|31.0;281.0;169.7,257862.58,ssb,100
iceberg,spark,syn_q15,178.2;66.4;44.9;167.5|280.5;224.8;19.7;82.1,338662.87,ssb,100
iceberg,spark,syn_q15,96.9;44.8;87.2;134.6;13.6;54.1|217.1;130.5;225.0;205.7;200.8;236.6,281472.21,ssb,100
iceberg,spark,syn_q15,167.9;16.2;160.4;197.8;133.7;145.0;180.5;118.1|120.6;178.9;24.5;267.0;199.6,220642.23,ssb,100
iceberg,spark,syn_q15,93.2;64.3;98.5;45.8;17.1;49.5;70.5|76.2;240.2;252.1;284.7,159300.10,ssb,100
iceberg,spark,syn_q15,40.8;116.2;189.4;90.2;74.3|228.0;221.7;228.6;230.0;67.7;48.7,216020.29,ssb,100
iceberg,spark,syn_q15,128.5;54.4;35.9;35.5;86.2|72.5;264.6;76.6,178202.97,ssb,100
iceberg,spark,syn_q15,47.5;87.6;93.8;149.5;33.3|237.2;115.9;246.6;136.9;133.8;235.0,193237.94,ssb,100
iceberg,spark,syn_q15,125.9;152.7;69.9;180.7;20.8;62.8;80.3;20.6|274.0;223.1;171.3;84.9,274418.09,ssb,100
iceberg,spark,syn_q15,42.4;15.5;61.5;184.4;160.6;18.9;112.6|29.7;291.9;178.6;225.0;299.8;233.5,379574.41,ssb,100
iceberg,spark,syn_q15,96.3;41.0;41.0;161.4|25.1;118.3;137.4;264.8;129.9,258910.07,ssb,100
iceberg,spark,syn_q15,135.5;113.8;148.6;192.1;168.0;100.5|103.1;85.5;40.7;238.1;184.2;260.1,160663.87,ssb,100
iceberg,spark,syn_q15,19.5;78.4;112.9;112.0;184.9;39.3|192.4;108.4;262.9;28.6;55.1;183.7,262817.56,ssb,100
iceberg,spark,syn_q16,99.9;167.7;135.9;119.9;131.4;78.7|129.7;280.5;243.8,166740.32,ssb,100
iceberg,spark,syn_q16,105.1;101.8;67.3;37.7;54.7;174.2|99.2;99.1;131.6;224.3,95743.64,ssb,100
iceberg,spark,syn_q16,114.1;190.0;38.7;73.9;131.1;170.3;124.9|57.5;84.5;237.8;15.0;125.9,262184.18,ssb,100
iceberg,spark,syn_q16,162.2;132.1;26.7;33.5;137.4;126.4|168.5;33.3;52.6;82.2,301647.69,ssb,100
iceberg,spark,syn_q16,54.4;52.8;138.7;159.9;105.1;174.2;163.2|163.2;90.4;242.4,113204.91,ssb,100
iceberg,spark,syn_q16,14.4;87.0;59.3;157.1;76.0;28.7;29.1;18.3|56.7;264.7;100.2,169891.52,ssb,100
iceberg,spark,syn_q16,25.6;148.0;57.0;15.6;144.6;19.7|11.2;284.3;154.0;39.1;221.7;263.0,276946.84,ssb,100
iceberg,spark,syn_q16,20.0;21.1;41.0;199.9;48.3;123.0;114.6|33.3;244.2;19.4,426378.71,ssb,100
iceberg,spark,syn_q16,49.9;184.6;100.2;32.2|227.6;154.0;38.7,231439.25,ssb,100
iceberg,spark,syn_q16,154.8;115.4;18.7;152.4;178.1;154.0;178.0|230.6;282.6;208.3;188.9,184874.72,ssb,100
iceberg,spark,syn_q16,147.1;59.1;120.5;64.1|248.2;105.3;115.8;12.7;44.9;69.7,217720.12,ssb,100
iceberg,spark,syn_q16,74.7;74.2;41.5;32.7;99.8;41.6;110.4|161.6;11.0;49.9;145.7;230.5;217.4,347422.71,ssb,100
iceberg,spark,syn_q16,31.3;88.9;91.1;115.0;107.3;158.0;99.3|47.6;68.8;182.8;229.9,189481.25,ssb,100
iceberg,spark,syn_q16,57.7;103.2;32.9;47.6;74.4;53.1;95.0|172.3;40.8;271.9;62.8;93.2;14.3,180968.27,ssb,100
iceberg,spark,syn_q16,79.6;76.9;174.8;105.1;12.8;133.8;137.1;65.7|71.9;124.6;64.0;291.4,198990.33,ssb,100
