datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,q1_2,19;119;16;6;6;32;322,17260.0,ssb,100
iceberg,presto,q1_3,19;119;16;6;6;32;322,17365.0,ssb,100
iceberg,presto,q2_1,19;119;16;6;6;32;322,27056.0,ssb,100
iceberg,presto,q2_2,19;119;16;6;6;32;322,26242.0,ssb,100
iceberg,presto,q2_3,19;119;16;6;6;32;322,26529.0,ssb,100
iceberg,presto,q3_1,19;119;16;6;6;32;322,23956.0,ssb,100
iceberg,presto,q3_2,19;119;16;6;6;32;322,23433.0,ssb,100
iceberg,presto,q3_3,19;119;16;6;6;32;322,23733.0,ssb,100
iceberg,presto,q3_4,19;119;16;6;6;32;322,23627.0,ssb,100
iceberg,presto,q4_1,19;119;16;6;6;32;322,35217.0,ssb,100
iceberg,presto,q4_2,19;119;16;6;6;32;322,35260.0,ssb,100
iceberg,presto,q4_3,19;119;16;6;6;32;322,34982.0,ssb,100
iceberg,presto,q1_1,17;103;21;7;7;128;33,20013.0,ssb,100
iceberg,presto,q1_2,17;103;21;7;7;128;33,17636.0,ssb,100
iceberg,presto,q1_3,17;103;21;7;7;128;33,17261.0,ssb,100
iceberg,presto,q2_1,17;103;21;7;7;128;33,26749.0,ssb,100
iceberg,presto,q2_2,17;103;21;7;7;128;33,28048.0,ssb,100
iceberg,presto,q2_3,17;103;21;7;7;128;33,26149.0,ssb,100
iceberg,presto,q3_1,17;103;21;7;7;128;33,23823.0,ssb,100
iceberg,presto,q3_2,17;103;21;7;7;128;33,23688.0,ssb,100
iceberg,presto,q3_3,17;103;21;7;7;128;33,23442.0,ssb,100
iceberg,presto,q3_4,17;103;21;7;7;128;33,23638.0,ssb,100
iceberg,presto,q4_1,17;103;21;7;7;128;33,35104.0,ssb,100
iceberg,presto,q4_2,17;103;21;7;7;128;33,35147.0,ssb,100
iceberg,presto,q4_3,17;103;21;7;7;128;33,35190.0,ssb,100
iceberg,presto,q1_1,15;117;16;6;6;64;40,20287.0,ssb,100
iceberg,presto,q1_2,15;117;16;6;6;64;40,17221.0,ssb,100
iceberg,presto,q1_3,15;117;16;6;6;64;40,17212.0,ssb,100
iceberg,presto,q2_1,15;117;16;6;6;64;40,26106.0,ssb,100
iceberg,presto,q2_2,15;117;16;6;6;64;40,26377.0,ssb,100
iceberg,presto,q2_3,15;117;16;6;6;64;40,26125.0,ssb,100
iceberg,presto,q3_1,15;117;16;6;6;64;40,23988.0,ssb,100
iceberg,presto,q3_2,15;117;16;6;6;64;40,23877.0,ssb,100
iceberg,presto,q3_3,15;117;16;6;6;64;40,23812.0,ssb,100
iceberg,presto,q3_4,15;117;16;6;6;64;40,23724.0,ssb,100
iceberg,presto,q4_1,15;117;16;6;6;64;40,34721.0,ssb,100
iceberg,presto,q4_2,15;117;16;6;6;64;40,35024.0,ssb,100
iceberg,presto,q4_3,15;117;16;6;6;64;40,35028.0,ssb,100
iceberg,presto,q1_1,13;181;83;25;25;1024;229,19312.0,ssb,100
iceberg,presto,q1_2,13;181;83;25;25;1024;229,17623.0,ssb,100
iceberg,presto,q1_3,13;181;83;25;25;1024;229,17400.0,ssb,100
iceberg,presto,q2_1,13;181;83;25;25;1024;229,27052.0,ssb,100
iceberg,presto,q2_2,13;181;83;25;25;1024;229,28704.0,ssb,100
iceberg,presto,q2_3,13;181;83;25;25;1024;229,26762.0,ssb,100
iceberg,presto,q3_1,13;181;83;25;25;1024;229,24701.0,ssb,100
iceberg,presto,q3_2,13;181;83;25;25;1024;229,24349.0,ssb,100
iceberg,presto,q3_3,13;181;83;25;25;1024;229,24037.0,ssb,100
iceberg,presto,q3_4,13;181;83;25;25;1024;229,23886.0,ssb,100
iceberg,presto,q4_1,13;181;83;25;25;1024;229,36202.0,ssb,100
iceberg,presto,q4_2,13;181;83;25;25;1024;229,36328.0,ssb,100
iceberg,presto,q4_3,13;181;83;25;25;1024;229,35776.0,ssb,100
iceberg,presto,q1_1,15;114;9;6;6;64;34,19644.0,ssb,100
iceberg,presto,q1_2,15;114;9;6;6;64;34,17359.0,ssb,100
iceberg,presto,q1_3,15;114;9;6;6;64;34,17111.0,ssb,100
iceberg,presto,q2_1,15;114;9;6;6;64;34,26753.0,ssb,100
iceberg,presto,q2_2,15;114;9;6;6;64;34,26381.0,ssb,100
iceberg,presto,q2_3,15;114;9;6;6;64;34,26614.0,ssb,100
iceberg,presto,q3_1,15;114;9;6;6;64;34,23728.0,ssb,100
iceberg,presto,q3_2,15;114;9;6;6;64;34,23408.0,ssb,100
iceberg,presto,q3_3,15;114;9;6;6;64;34,23477.0,ssb,100
iceberg,presto,q3_4,15;114;9;6;6;64;34,23430.0,ssb,100
iceberg,presto,q4_1,15;114;9;6;6;64;34,35574.0,ssb,100
iceberg,presto,q4_2,15;114;9;6;6;64;34,35000.0,ssb,100
iceberg,presto,q4_3,15;114;9;6;6;64;34,35053.0,ssb,100
iceberg,presto,q1_1,16;200;20;18;18;32;32,19573.0,ssb,100
iceberg,presto,q1_2,16;200;20;18;18;32;32,17427.0,ssb,100
iceberg,presto,q1_3,16;200;20;18;18;32;32,17244.0,ssb,100
iceberg,presto,q2_1,16;200;20;18;18;32;32,26879.0,ssb,100
iceberg,presto,q2_2,16;200;20;18;18;32;32,26457.0,ssb,100
iceberg,presto,q2_3,16;200;20;18;18;32;32,25698.0,ssb,100
iceberg,presto,q3_1,16;200;20;18;18;32;32,23925.0,ssb,100
iceberg,presto,q3_2,16;200;20;18;18;32;32,23592.0,ssb,100
iceberg,presto,q3_3,16;200;20;18;18;32;32,23368.0,ssb,100
iceberg,presto,q3_4,16;200;20;18;18;32;32,23446.0,ssb,100
iceberg,presto,q4_1,16;200;20;18;18;32;32,34758.0,ssb,100
iceberg,presto,q4_2,16;200;20;18;18;32;32,34780.0,ssb,100
iceberg,presto,q4_3,16;200;20;18;18;32;32,35060.0,ssb,100
iceberg,presto,q1_1,20;198;136;9;36;512;1784,20755.0,ssb,100
iceberg,presto,q1_2,20;198;136;9;36;512;1784,18016.0,ssb,100
iceberg,presto,q1_3,20;198;136;9;36;512;1784,19002.0,ssb,100
iceberg,presto,q2_1,20;198;136;9;36;512;1784,26548.0,ssb,100
iceberg,presto,q2_2,20;198;136;9;36;512;1784,26668.0,ssb,100
iceberg,presto,q2_3,20;198;136;9;36;512;1784,26514.0,ssb,100
iceberg,presto,q3_1,20;198;136;9;36;512;1784,24174.0,ssb,100
iceberg,presto,q3_2,20;198;136;9;36;512;1784,23890.0,ssb,100
iceberg,presto,q3_3,20;198;136;9;36;512;1784,23770.0,ssb,100
iceberg,presto,q3_4,20;198;136;9;36;512;1784,23954.0,ssb,100
iceberg,presto,q4_1,20;198;136;9;36;512;1784,35934.0,ssb,100
iceberg,presto,q4_2,20;198;136;9;36;512;1784,36834.0,ssb,100
iceberg,presto,q4_3,20;198;136;9;36;512;1784,35861.0,ssb,100
iceberg,presto,q1_1,26;207;16;6;6;2048;390,20745.0,ssb,100
iceberg,presto,q1_2,26;207;16;6;6;2048;390,17804.0,ssb,100
iceberg,presto,q1_3,26;207;16;6;6;2048;390,19370.0,ssb,100
iceberg,presto,q2_1,26;207;16;6;6;2048;390,29101.0,ssb,100
iceberg,presto,q2_2,26;207;16;6;6;2048;390,28433.0,ssb,100
iceberg,presto,q2_3,26;207;16;6;6;2048;390,28479.0,ssb,100
iceberg,presto,q3_1,26;207;16;6;6;2048;390,25558.0,ssb,100
iceberg,presto,q3_2,26;207;16;6;6;2048;390,25334.0,ssb,100
iceberg,presto,q3_3,26;207;16;6;6;2048;390,24836.0,ssb,100
iceberg,presto,q3_4,26;207;16;6;6;2048;390,24957.0,ssb,100
iceberg,presto,q4_1,26;207;16;6;6;2048;390,37822.0,ssb,100
iceberg,presto,q4_2,26;207;16;6;6;2048;390,37614.0,ssb,100
iceberg,presto,q4_3,26;207;16;6;6;2048;390,37006.0,ssb,100
iceberg,presto,q1_1,8;137;51;18;32;1024;942,19799.0,ssb,100
iceberg,presto,q1_2,8;137;51;18;32;1024;942,17519.0,ssb,100
iceberg,presto,q1_3,8;137;51;18;32;1024;942,17596.0,ssb,100
iceberg,presto,q2_1,8;137;51;18;32;1024;942,27168.0,ssb,100
iceberg,presto,q2_2,8;137;51;18;32;1024;942,29595.0,ssb,100
iceberg,presto,q2_3,8;137;51;18;32;1024;942,27029.0,ssb,100
iceberg,presto,q3_1,8;137;51;18;32;1024;942,24758.0,ssb,100
iceberg,presto,q3_2,8;137;51;18;32;1024;942,24227.0,ssb,100
iceberg,presto,q3_3,8;137;51;18;32;1024;942,24011.0,ssb,100
iceberg,presto,q3_4,8;137;51;18;32;1024;942,24218.0,ssb,100
iceberg,presto,q4_1,8;137;51;18;32;1024;942,37112.0,ssb,100
iceberg,presto,q4_2,8;137;51;18;32;1024;942,37231.0,ssb,100
iceberg,presto,q4_3,8;137;51;18;32;1024;942,35964.0,ssb,100
iceberg,presto,q1_1,14;227;40;12;12;256;374,20036.0,ssb,100
iceberg,presto,q1_2,14;227;40;12;12;256;374,17296.0,ssb,100
iceberg,presto,q1_3,14;227;40;12;12;256;374,17366.0,ssb,100
iceberg,presto,q2_1,14;227;40;12;12;256;374,26298.0,ssb,100
iceberg,presto,q2_2,14;227;40;12;12;256;374,26564.0,ssb,100
iceberg,presto,q2_3,14;227;40;12;12;256;374,26475.0,ssb,100
iceberg,presto,q3_1,14;227;40;12;12;256;374,23841.0,ssb,100
iceberg,presto,q3_2,14;227;40;12;12;256;374,23527.0,ssb,100
iceberg,presto,q3_3,14;227;40;12;12;256;374,23189.0,ssb,100
iceberg,presto,q3_4,14;227;40;12;12;256;374,23321.0,ssb,100
iceberg,presto,q4_1,14;227;40;12;12;256;374,35335.0,ssb,100
iceberg,presto,q4_2,14;227;40;12;12;256;374,35162.0,ssb,100
iceberg,presto,q4_3,14;227;40;12;12;256;374,35200.0,ssb,100
iceberg,presto,q1_1,15;202;48;9;14;64;420,20426.0,ssb,100
iceberg,presto,q1_2,15;202;48;9;14;64;420,17109.0,ssb,100
iceberg,presto,q1_3,15;202;48;9;14;64;420,17074.0,ssb,100
iceberg,presto,q2_1,15;202;48;9;14;64;420,26306.0,ssb,100
iceberg,presto,q2_2,15;202;48;9;14;64;420,27923.0,ssb,100
iceberg,presto,q2_3,15;202;48;9;14;64;420,26430.0,ssb,100
iceberg,presto,q3_1,15;202;48;9;14;64;420,23799.0,ssb,100
iceberg,presto,q3_2,15;202;48;9;14;64;420,23569.0,ssb,100
iceberg,presto,q3_3,15;202;48;9;14;64;420,23520.0,ssb,100
iceberg,presto,q3_4,15;202;48;9;14;64;420,23335.0,ssb,100
iceberg,presto,q4_1,15;202;48;9;14;64;420,35329.0,ssb,100
iceberg,presto,q4_2,15;202;48;9;14;64;420,35434.0,ssb,100
iceberg,presto,q4_3,15;202;48;9;14;64;420,34893.0,ssb,100
iceberg,presto,q1_1,16;220;32;7;10;512;32,19507.0,ssb,100
iceberg,presto,q1_2,16;220;32;7;10;512;32,17346.0,ssb,100
iceberg,presto,q1_3,16;220;32;7;10;512;32,17464.0,ssb,100
iceberg,presto,q2_1,16;220;32;7;10;512;32,26930.0,ssb,100
iceberg,presto,q2_2,16;220;32;7;10;512;32,27225.0,ssb,100
iceberg,presto,q2_3,16;220;32;7;10;512;32,26562.0,ssb,100
iceberg,presto,q3_1,16;220;32;7;10;512;32,24178.0,ssb,100
iceberg,presto,q3_2,16;220;32;7;10;512;32,23580.0,ssb,100
iceberg,presto,q3_3,16;220;32;7;10;512;32,23774.0,ssb,100
iceberg,presto,q3_4,16;220;32;7;10;512;32,23790.0,ssb,100
iceberg,presto,q4_1,16;220;32;7;10;512;32,35724.0,ssb,100
iceberg,presto,q4_2,16;220;32;7;10;512;32,35645.0,ssb,100
iceberg,presto,q4_3,16;220;32;7;10;512;32,35353.0,ssb,100
iceberg,presto,q1_1,14;174;36;7;11;512;158,19869.0,ssb,100
iceberg,presto,q1_2,14;174;36;7;11;512;158,17330.0,ssb,100
iceberg,presto,q1_3,14;174;36;7;11;512;158,17334.0,ssb,100
iceberg,presto,q2_1,14;174;36;7;11;512;158,26987.0,ssb,100
iceberg,presto,q2_2,14;174;36;7;11;512;158,26906.0,ssb,100
iceberg,presto,q2_3,14;174;36;7;11;512;158,26761.0,ssb,100
iceberg,presto,q3_1,14;174;36;7;11;512;158,24319.0,ssb,100
iceberg,presto,q3_2,14;174;36;7;11;512;158,23970.0,ssb,100
iceberg,presto,q3_3,14;174;36;7;11;512;158,23691.0,ssb,100
iceberg,presto,q3_4,14;174;36;7;11;512;158,23938.0,ssb,100
iceberg,presto,q4_1,14;174;36;7;11;512;158,35605.0,ssb,100
iceberg,presto,q4_2,14;174;36;7;11;512;158,35253.0,ssb,100
iceberg,presto,q4_3,14;174;36;7;11;512;158,35065.0,ssb,100
iceberg,presto,q1_1,12;281;136;9;36;2048;938,21018.0,ssb,100
iceberg,presto,q1_2,12;281;136;9;36;2048;938,17891.0,ssb,100
iceberg,presto,q1_3,12;281;136;9;36;2048;938,19374.0,ssb,100
iceberg,presto,q2_1,12;281;136;9;36;2048;938,29711.0,ssb,100
iceberg,presto,q2_2,12;281;136;9;36;2048;938,28562.0,ssb,100
iceberg,presto,q2_3,12;281;136;9;36;2048;938,28675.0,ssb,100
iceberg,presto,q3_1,12;281;136;9;36;2048;938,25879.0,ssb,100
iceberg,presto,q3_2,12;281;136;9;36;2048;938,25398.0,ssb,100
iceberg,presto,q3_3,12;281;136;9;36;2048;938,25223.0,ssb,100
iceberg,presto,q3_4,12;281;136;9;36;2048;938,25180.0,ssb,100
iceberg,presto,q4_1,12;281;136;9;36;2048;938,38785.0,ssb,100
iceberg,presto,q4_2,12;281;136;9;36;2048;938,37958.0,ssb,100
iceberg,presto,q4_3,12;281;136;9;36;2048;938,37587.0,ssb,100
iceberg,presto,q1_1,18;134;35;11;38;512;314,20534.0,ssb,100
iceberg,presto,q1_2,18;134;35;11;38;512;314,17583.0,ssb,100
iceberg,presto,q1_3,18;134;35;11;38;512;314,17777.0,ssb,100
iceberg,presto,q2_1,18;134;35;11;38;512;314,26925.0,ssb,100
iceberg,presto,q2_2,18;134;35;11;38;512;314,26992.0,ssb,100
iceberg,presto,q2_3,18;134;35;11;38;512;314,26779.0,ssb,100
iceberg,presto,q3_1,18;134;35;11;38;512;314,24233.0,ssb,100
iceberg,presto,q3_2,18;134;35;11;38;512;314,23943.0,ssb,100
iceberg,presto,q3_3,18;134;35;11;38;512;314,24075.0,ssb,100
iceberg,presto,q3_4,18;134;35;11;38;512;314,23688.0,ssb,100
iceberg,presto,q4_1,18;134;35;11;38;512;314,36265.0,ssb,100
iceberg,presto,q4_2,18;134;35;11;38;512;314,35765.0,ssb,100
iceberg,presto,q4_3,18;134;35;11;38;512;314,35609.0,ssb,100
iceberg,presto,q1_1,21;288;132;35;35;1024;119,19784.0,ssb,100
iceberg,presto,q1_2,21;288;132;35;35;1024;119,17484.0,ssb,100
iceberg,presto,q1_3,21;288;132;35;35;1024;119,17597.0,ssb,100
iceberg,presto,q2_1,21;288;132;35;35;1024;119,28265.0,ssb,100
iceberg,presto,q2_2,21;288;132;35;35;1024;119,36320.0,ssb,100
iceberg,presto,q2_3,21;288;132;35;35;1024;119,26965.0,ssb,100
iceberg,presto,q3_1,21;288;132;35;35;1024;119,24633.0,ssb,100
iceberg,presto,q3_2,21;288;132;35;35;1024;119,23887.0,ssb,100
iceberg,presto,q3_3,21;288;132;35;35;1024;119,24750.0,ssb,100
iceberg,presto,q3_4,21;288;132;35;35;1024;119,24299.0,ssb,100
iceberg,presto,q4_1,21;288;132;35;35;1024;119,36312.0,ssb,100
iceberg,presto,q4_2,21;288;132;35;35;1024;119,36232.0,ssb,100
iceberg,presto,q4_3,21;288;132;35;35;1024;119,35982.0,ssb,100
iceberg,presto,q1_1,19;119;16;6;6;32;322,19357.0,ssb,100
iceberg,presto,q1_2,19;119;16;6;6;32;322,17260.0,ssb,100
iceberg,presto,q1_3,19;119;16;6;6;32;322,17365.0,ssb,100
iceberg,presto,q2_1,19;119;16;6;6;32;322,27056.0,ssb,100
iceberg,presto,q2_2,19;119;16;6;6;32;322,26242.0,ssb,100
iceberg,presto,q2_3,19;119;16;6;6;32;322,26529.0,ssb,100
iceberg,presto,q3_1,19;119;16;6;6;32;322,23956.0,ssb,100
iceberg,presto,q3_2,19;119;16;6;6;32;322,23433.0,ssb,100
iceberg,presto,q3_3,19;119;16;6;6;32;322,23733.0,ssb,100
iceberg,presto,q3_4,19;119;16;6;6;32;322,23627.0,ssb,100
iceberg,presto,q4_1,19;119;16;6;6;32;322,35217.0,ssb,100
iceberg,presto,q4_2,19;119;16;6;6;32;322,35260.0,ssb,100
iceberg,presto,q4_3,19;119;16;6;6;32;322,34982.0,ssb,100
iceberg,presto,q1_1,17;103;21;7;7;128;33,20013.0,ssb,100
iceberg,presto,q1_2,17;103;21;7;7;128;33,17636.0,ssb,100
iceberg,presto,q1_3,17;103;21;7;7;128;33,17261.0,ssb,100
iceberg,presto,q2_1,17;103;21;7;7;128;33,26749.0,ssb,100
iceberg,presto,q2_2,17;103;21;7;7;128;33,28048.0,ssb,100
iceberg,presto,q2_3,17;103;21;7;7;128;33,26149.0,ssb,100
iceberg,presto,q3_1,17;103;21;7;7;128;33,23823.0,ssb,100
iceberg,presto,q3_2,17;103;21;7;7;128;33,23688.0,ssb,100
iceberg,presto,q3_3,17;103;21;7;7;128;33,23442.0,ssb,100
iceberg,presto,q3_4,17;103;21;7;7;128;33,23638.0,ssb,100
iceberg,presto,q4_1,17;103;21;7;7;128;33,35104.0,ssb,100
iceberg,presto,q4_2,17;103;21;7;7;128;33,35147.0,ssb,100
iceberg,presto,q4_3,17;103;21;7;7;128;33,35190.0,ssb,100
iceberg,presto,q1_1,15;117;16;6;6;64;40,20287.0,ssb,100
iceberg,presto,q1_2,15;117;16;6;6;64;40,17221.0,ssb,100
iceberg,presto,q1_3,15;117;16;6;6;64;40,17212.0,ssb,100
iceberg,presto,q2_1,15;117;16;6;6;64;40,26106.0,ssb,100
iceberg,presto,q2_2,15;117;16;6;6;64;40,26377.0,ssb,100
iceberg,presto,q2_3,15;117;16;6;6;64;40,26125.0,ssb,100
iceberg,presto,q3_1,15;117;16;6;6;64;40,23988.0,ssb,100
iceberg,presto,q3_2,15;117;16;6;6;64;40,23877.0,ssb,100
iceberg,presto,q3_3,15;117;16;6;6;64;40,23812.0,ssb,100
iceberg,presto,q3_4,15;117;16;6;6;64;40,23724.0,ssb,100
iceberg,presto,q4_1,15;117;16;6;6;64;40,34721.0,ssb,100
iceberg,presto,q4_2,15;117;16;6;6;64;40,35024.0,ssb,100
iceberg,presto,q4_3,15;117;16;6;6;64;40,35028.0,ssb,100
iceberg,presto,q1_1,13;181;83;25;25;1024;229,19312.0,ssb,100
iceberg,presto,q1_2,13;181;83;25;25;1024;229,17623.0,ssb,100
iceberg,presto,q1_3,13;181;83;25;25;1024;229,17400.0,ssb,100
iceberg,presto,q2_1,13;181;83;25;25;1024;229,27052.0,ssb,100
iceberg,presto,q2_2,13;181;83;25;25;1024;229,28704.0,ssb,100
iceberg,presto,q2_3,13;181;83;25;25;1024;229,26762.0,ssb,100
iceberg,presto,q3_1,13;181;83;25;25;1024;229,24701.0,ssb,100
iceberg,presto,q3_2,13;181;83;25;25;1024;229,24349.0,ssb,100
iceberg,presto,q3_3,13;181;83;25;25;1024;229,24037.0,ssb,100
iceberg,presto,q3_4,13;181;83;25;25;1024;229,23886.0,ssb,100
iceberg,presto,q4_1,13;181;83;25;25;1024;229,36202.0,ssb,100
iceberg,presto,q4_2,13;181;83;25;25;1024;229,36328.0,ssb,100
iceberg,presto,q4_3,13;181;83;25;25;1024;229,35776.0,ssb,100
iceberg,presto,q1_1,15;114;9;6;6;64;34,19644.0,ssb,100
iceberg,presto,q1_2,15;114;9;6;6;64;34,17359.0,ssb,100
iceberg,presto,q1_3,15;114;9;6;6;64;34,17111.0,ssb,100
iceberg,presto,q2_1,15;114;9;6;6;64;34,26753.0,ssb,100
iceberg,presto,q2_2,15;114;9;6;6;64;34,26381.0,ssb,100
iceberg,presto,q2_3,15;114;9;6;6;64;34,26614.0,ssb,100
iceberg,presto,q3_1,15;114;9;6;6;64;34,23728.0,ssb,100
iceberg,presto,q3_2,15;114;9;6;6;64;34,23408.0,ssb,100
iceberg,presto,q3_3,15;114;9;6;6;64;34,23477.0,ssb,100
iceberg,presto,q3_4,15;114;9;6;6;64;34,23430.0,ssb,100
iceberg,presto,q4_1,15;114;9;6;6;64;34,35574.0,ssb,100
iceberg,presto,q4_2,15;114;9;6;6;64;34,35000.0,ssb,100
iceberg,presto,q4_3,15;114;9;6;6;64;34,35053.0,ssb,100
iceberg,presto,syn_q5,157.8;41.1;69.1;120.0|177.0;273.3;118.8;283.0;67.5,20950.10,ssb,100
iceberg,presto,syn_q5,141.2;129.2;29.4;156.8;171.6;124.1;33.0;196.9|110.7;134.2;117.5,22644.23,ssb,100
iceberg,presto,syn_q5,133.0;12.4;89.8;103.1;92.4;78.8;179.4;97.4|136.3;222.8;290.0;88.3,35702.95,ssb,100
iceberg,presto,syn_q5,157.2;98.3;166.9;122.6;71.2;56.6;187.6;63.0|80.7;144.8;187.0;119.9;18.3;256.8,28823.24,ssb,100
iceberg,presto,syn_q5,102.6;77.4;59.1;63.1;123.3|171.2;159.8;65.4;80.0;127.9,17000.00,ssb,100
iceberg,presto,syn_q5,154.1;141.2;132.7;103.3;160.7;27.7;52.1;141.4|202.5;117.0;170.5;109.7;299.0,28654.82,ssb,100
iceberg,presto,syn_q5,72.9;143.5;61.5;57.8;32.9;46.6;32.7;111.8|65.5;224.2;90.2;181.0,23163.36,ssb,100
iceberg,presto,syn_q5,123.4;196.3;168.2;66.3;78.6;67.4;144.5;34.1|292.5;170.5;212.3,21221.61,ssb,100
iceberg,presto,syn_q5,131.2;153.0;29.5;12.3;64.0|137.7;63.5;24.9;282.9;148.5;248.4,31236.88,ssb,100
iceberg,presto,syn_q5,103.4;119.6;140.4;38.8;164.1;190.3;26.2|44.4;231.7;185.8;239.3,35424.24,ssb,100
iceberg,presto,syn_q5,157.4;82.3;182.6;66.5;121.8|98.6;190.1;186.8;224.6;284.8;70.3,34380.19,ssb,100
iceberg,presto,syn_q5,60.3;25.4;55.6;114.9;39.7|140.6;182.2;94.5;77.1;215.0;213.9,20213.11,ssb,100
iceberg,presto,syn_q5,23.5;54.4;60.3;160.3;122.1;162.7;47.6|167.9;197.8;273.4,23696.63,ssb,100
iceberg,presto,syn_q5,23.6;41.5;68.4;152.3;118.1|137.4;145.9;98.2;126.7;89.0,28716.61,ssb,100
iceberg,presto,syn_q5,103.8;25.3;17.6;92.1;71.2;57.6;27.4;192.8|299.9;205.0;88.2,34839.79,ssb,100
iceberg,presto,syn_q6,25.6;39.3;145.2;130.4|101.8;40.9;11.5;99.4;114.4;88.2,31368.27,ssb,100
iceberg,presto,syn_q6,26.6;91.9;115.8;107.4;29.6|112.6;37.0;183.4,20104.61,ssb,100
iceberg,presto,syn_q6,174.1;12.3;88.6;158.0;147.7;116.3|175.9;59.2;120.4;50.3,18855.96,ssb,100
iceberg,presto,syn_q6,61.0;37.7;41.8;62.4;67.0;158.7|83.0;81.5;191.3;182.2;66.7,30049.27,ssb,100
iceberg,presto,syn_q6,35.7;11.3;85.2;169.9|243.2;105.6;107.1;246.5;259.3;292.5,24314.13,ssb,100
iceberg,presto,syn_q6,67.1;124.6;142.1;101.0;43.8|290.9;94.5;211.5;152.4;177.0;80.3,32210.64,ssb,100
iceberg,presto,syn_q6,63.3;159.3;79.4;187.1;48.0;199.5;44.2|286.4;143.9;215.4,29966.13,ssb,100
iceberg,presto,syn_q6,161.6;167.9;23.1;171.1;161.1;137.9;36.4|80.2;201.0;217.4;238.8;31.4,25438.10,ssb,100
iceberg,presto,syn_q6,101.1;86.2;106.3;184.9;141.4;113.3;160.2;78.3|41.7;82.0;202.8,20167.22,ssb,100
iceberg,presto,syn_q6,132.9;18.4;196.9;138.7;85.9|290.1;134.8;13.1;85.0;158.1,17000.00,ssb,100
iceberg,presto,syn_q6,116.0;140.7;52.0;81.1;98.0;139.1;141.2;38.6|150.0;95.7;277.0,22740.38,ssb,100
iceberg,presto,syn_q6,32.1;188.7;36.9;69.3|237.4;161.1;111.0;38.3;219.4;141.2,33616.47,ssb,100
iceberg,presto,syn_q6,67.1;163.9;31.9;171.3|206.4;57.7;295.3,27724.73,ssb,100
iceberg,presto,syn_q6,108.0;114.9;72.9;91.0;97.8|192.6;64.1;200.6;124.7;223.8;266.1,17892.38,ssb,100
iceberg,presto,syn_q6,122.5;83.9;143.9;49.1;152.9;163.7;21.9|241.9;165.7;116.1,27386.52,ssb,100
iceberg,presto,syn_q7,192.1;42.0;69.5;159.3;145.3;131.8|253.6;48.9;222.6;264.6;144.2,26164.35,ssb,100
iceberg,presto,syn_q7,157.2;102.5;30.7;132.7;25.6;63.3|268.5;67.0;222.7;191.7,31902.44,ssb,100
iceberg,presto,syn_q7,179.5;171.4;130.0;164.4|233.1;71.7;20.6;85.6;269.3;166.5,23689.14,ssb,100
iceberg,presto,syn_q7,79.5;52.4;156.7;149.3;65.3|155.3;36.3;115.5;13.1;79.3;289.6,28655.53,ssb,100
iceberg,presto,syn_q7,140.0;153.9;36.7;40.3;117.6;117.5;175.7;37.8|282.4;21.7;230.8;77.2;86.7;77.9,25004.45,ssb,100
iceberg,presto,syn_q7,108.4;160.4;83.7;184.4;177.5|294.4;104.0;214.1,26767.68,ssb,100
iceberg,presto,syn_q7,130.4;62.0;151.0;119.9;118.3;81.6;81.9;121.7|159.8;119.1;273.1,31082.46,ssb,100
iceberg,presto,syn_q7,87.1;165.3;75.6;160.6;178.6;11.3;177.6;93.6|32.4;196.6;71.3;64.2,20340.83,ssb,100
iceberg,presto,syn_q7,124.4;165.2;135.6;88.8;72.7;31.5|148.9;181.3;197.7;129.2;80.7;47.1,40000.00,ssb,100
iceberg,presto,syn_q7,40.6;129.6;17.4;118.7;20.6;59.1;44.2;192.1|264.8;221.1;248.2,19226.53,ssb,100
iceberg,presto,syn_q7,51.2;125.2;99.6;101.5|250.8;184.2;240.4;247.9,18062.54,ssb,100
iceberg,presto,syn_q7,128.4;107.1;41.9;140.3;185.2|76.6;121.8;41.5,36801.18,ssb,100
iceberg,presto,syn_q7,109.3;182.8;140.0;167.0;125.0|148.0;188.3;21.3;237.3,32969.91,ssb,100
iceberg,presto,syn_q7,153.0;27.7;135.3;181.4;112.5;10.2;188.2;138.9|161.4;117.4;22.6;163.6;76.6;242.7,31353.71,ssb,100
iceberg,presto,syn_q7,76.6;162.9;182.5;169.1;119.5;90.8;58.4|273.9;34.3;183.5;167.7,31393.48,ssb,100
iceberg,presto,syn_q8,86.7;148.3;164.3;23.3;52.9;83.0;141.0|45.1;165.2;297.6;106.7;97.8;26.0,25515.67,ssb,100
iceberg,presto,syn_q8,79.4;172.1;74.6;169.8|197.9;61.2;21.4;121.4;65.4,34627.19,ssb,100
iceberg,presto,syn_q8,180.3;129.8;78.3;26.1;130.2;149.7;36.6|17.4;299.0;79.2;122.7,19343.93,ssb,100
iceberg,presto,syn_q8,132.2;104.9;193.3;164.2;193.6;13.1;74.5;74.2|127.6;71.4;199.6,30244.38,ssb,100
iceberg,presto,syn_q8,97.1;138.8;176.1;38.3;120.1;185.7;17.0;36.9|146.7;276.2;23.3,22176.19,ssb,100
iceberg,presto,syn_q8,12.7;130.2;181.9;165.9;28.5|252.3;28.5;247.1;43.1,20496.10,ssb,100
iceberg,presto,syn_q8,161.8;51.9;162.8;91.0;164.2;196.6;138.9;71.6|103.3;289.8;71.8;23.2,25178.42,ssb,100
