datalake,engine,query name,conf,latency,benchmark,sf
delta,spark,query96,8.0;54.0;239.0;40.0;12.0;26.0|,94163.01,tpcds,100
delta,spark,query97,8.0;54.0;239.0;40.0;12.0;26.0|,86724.8,tpcds,100
delta,spark,query1,40.0;12.0;26.0;40.0;12.0;26.0|,6287.85,tpcds,100
delta,spark,query10,40.0;12.0;26.0;40.0;12.0;26.0|,7218.8,tpcds,100
delta,spark,query11,40.0;12.0;26.0;40.0;12.0;26.0|,7140.52,tpcds,100
delta,spark,query13,40.0;12.0;26.0;40.0;12.0;26.0|,7004.25,tpcds,100
delta,spark,query14_a,40.0;12.0;26.0;40.0;12.0;26.0|,6960.42,tpcds,100
delta,spark,query14_b,40.0;12.0;26.0;40.0;12.0;26.0|,7517.89,tpcds,100
delta,spark,query15,40.0;12.0;26.0;40.0;12.0;26.0|,8009.23,tpcds,100
delta,spark,query17,40.0;12.0;26.0;40.0;12.0;26.0|,8064.13,tpcds,100
delta,spark,query18,40.0;12.0;26.0;40.0;12.0;26.0|,9106.15,tpcds,100
delta,spark,query19,40.0;12.0;26.0;40.0;12.0;26.0|,8826.13,tpcds,100
delta,spark,query2,40.0;12.0;26.0;40.0;12.0;26.0|,9661.21,tpcds,100
delta,spark,query22,40.0;12.0;26.0;40.0;12.0;26.0|,10167.64,tpcds,100
delta,spark,query23_a,40.0;12.0;26.0;40.0;12.0;26.0|,8964.45,tpcds,100
delta,spark,query23_b,40.0;12.0;26.0;40.0;12.0;26.0|,12686.79,tpcds,100
delta,spark,query24_a,40.0;12.0;26.0;40.0;12.0;26.0|,10701.94,tpcds,100
delta,spark,query24_b,40.0;12.0;26.0;40.0;12.0;26.0|,11728.63,tpcds,100
delta,spark,query25,40.0;12.0;26.0;40.0;12.0;26.0|,11322.36,tpcds,100
delta,spark,query26,40.0;12.0;26.0;40.0;12.0;26.0|,11914.67,tpcds,100
delta,spark,query27,40.0;12.0;26.0;40.0;12.0;26.0|,12748.58,tpcds,100
delta,spark,query28,40.0;12.0;26.0;40.0;12.0;26.0|,13295.34,tpcds,100
delta,spark,query29,40.0;12.0;26.0;40.0;12.0;26.0|,12617.25,tpcds,100
delta,spark,query3,40.0;12.0;26.0;40.0;12.0;26.0|,12713.89,tpcds,100
delta,spark,query31,40.0;12.0;26.0;40.0;12.0;26.0|,13813.93,tpcds,100
delta,spark,query33,40.0;12.0;26.0;40.0;12.0;26.0|,12193.06,tpcds,100
delta,spark,query34,40.0;12.0;26.0;40.0;12.0;26.0|,14218.24,tpcds,100
delta,spark,query35,40.0;12.0;26.0;40.0;12.0;26.0|,14244.78,tpcds,100
delta,spark,query36,40.0;12.0;26.0;40.0;12.0;26.0|,15303.93,tpcds,100
delta,spark,query38,40.0;12.0;26.0;40.0;12.0;26.0|,15092.41,tpcds,100
delta,spark,query39_a,40.0;12.0;26.0;40.0;12.0;26.0|,15216.54,tpcds,100
delta,spark,query39_b,40.0;12.0;26.0;40.0;12.0;26.0|,15436.18,tpcds,100
delta,spark,query4,40.0;12.0;26.0;40.0;12.0;26.0|,14524.58,tpcds,100
delta,spark,query41,40.0;12.0;26.0;40.0;12.0;26.0|,13350.35,tpcds,100
delta,spark,query42,40.0;12.0;26.0;40.0;12.0;26.0|,13778.4,tpcds,100
delta,spark,query43,40.0;12.0;26.0;40.0;12.0;26.0|,16302.36,tpcds,100
delta,spark,query44,40.0;12.0;26.0;40.0;12.0;26.0|,16698.88,tpcds,100
delta,spark,query45,40.0;12.0;26.0;40.0;12.0;26.0|,14640.19,tpcds,100
delta,spark,query46,40.0;12.0;26.0;40.0;12.0;26.0|,17375.27,tpcds,100
delta,spark,query47,40.0;12.0;26.0;40.0;12.0;26.0|,17715.91,tpcds,100
delta,spark,query48,40.0;12.0;26.0;40.0;12.0;26.0|,17114.01,tpcds,100
delta,spark,query49,40.0;12.0;26.0;40.0;12.0;26.0|,16219.23,tpcds,100
delta,spark,query51,40.0;12.0;26.0;40.0;12.0;26.0|,16687.71,tpcds,100
delta,spark,query52,40.0;12.0;26.0;40.0;12.0;26.0|,18076.17,tpcds,100
delta,spark,query53,40.0;12.0;26.0;40.0;12.0;26.0|,17579.72,tpcds,100
delta,spark,query54,40.0;12.0;26.0;40.0;12.0;26.0|,17729.59,tpcds,100
delta,spark,query55,40.0;12.0;26.0;40.0;12.0;26.0|,17283.66,tpcds,100
delta,spark,query56,40.0;12.0;26.0;40.0;12.0;26.0|,19036.97,tpcds,100
delta,spark,query57,40.0;12.0;26.0;40.0;12.0;26.0|,18234.34,tpcds,100
delta,spark,query58,40.0;12.0;26.0;40.0;12.0;26.0|,16780.74,tpcds,100
delta,spark,query59,40.0;12.0;26.0;40.0;12.0;26.0|,19611.43,tpcds,100
delta,spark,query6,40.0;12.0;26.0;40.0;12.0;26.0|,19927.45,tpcds,100
delta,spark,query60,40.0;12.0;26.0;40.0;12.0;26.0|,16796.55,tpcds,100
delta,spark,query61,40.0;12.0;26.0;40.0;12.0;26.0|,19380.48,tpcds,100
delta,spark,query63,40.0;12.0;26.0;40.0;12.0;26.0|,18418.35,tpcds,100
delta,spark,query64,40.0;12.0;26.0;40.0;12.0;26.0|,18588.0,tpcds,100
delta,spark,query65,40.0;12.0;26.0;40.0;12.0;26.0|,20510.6,tpcds,100
delta,spark,query66,40.0;12.0;26.0;40.0;12.0;26.0|,21162.3,tpcds,100
delta,spark,query67,40.0;12.0;26.0;40.0;12.0;26.0|,21571.75,tpcds,100
delta,spark,query68,40.0;12.0;26.0;40.0;12.0;26.0|,18842.85,tpcds,100
delta,spark,query69,40.0;12.0;26.0;40.0;12.0;26.0|,22667.12,tpcds,100
delta,spark,query7,40.0;12.0;26.0;40.0;12.0;26.0|,25801.8,tpcds,100
delta,spark,query70,40.0;12.0;26.0;40.0;12.0;26.0|,24389.4,tpcds,100
delta,spark,query71,40.0;12.0;26.0;40.0;12.0;26.0|,26973.79,tpcds,100
delta,spark,query72,40.0;12.0;26.0;40.0;12.0;26.0|,28092.08,tpcds,100
delta,spark,query73,40.0;12.0;26.0;40.0;12.0;26.0|,29207.69,tpcds,100
delta,spark,query74,40.0;12.0;26.0;40.0;12.0;26.0|,27815.72,tpcds,100
delta,spark,query75,40.0;12.0;26.0;40.0;12.0;26.0|,31779.41,tpcds,100
delta,spark,query76,40.0;12.0;26.0;40.0;12.0;26.0|,31042.58,tpcds,100
delta,spark,query78,40.0;12.0;26.0;40.0;12.0;26.0|,27488.99,tpcds,100
delta,spark,query79,40.0;12.0;26.0;40.0;12.0;26.0|,32593.81,tpcds,100
delta,spark,query8,40.0;12.0;26.0;40.0;12.0;26.0|,29444.17,tpcds,100
delta,spark,query81,40.0;12.0;26.0;40.0;12.0;26.0|,29546.36,tpcds,100
delta,spark,query83,40.0;12.0;26.0;40.0;12.0;26.0|,28531.7,tpcds,100
delta,spark,query84,40.0;12.0;26.0;40.0;12.0;26.0|,38775.75,tpcds,100
delta,spark,query85,40.0;12.0;26.0;40.0;12.0;26.0|,33974.3,tpcds,100
delta,spark,query86,40.0;12.0;26.0;40.0;12.0;26.0|,38502.93,tpcds,100
delta,spark,query87,40.0;12.0;26.0;40.0;12.0;26.0|,52584.61,tpcds,100
delta,spark,query88,40.0;12.0;26.0;40.0;12.0;26.0|,61188.24,tpcds,100
delta,spark,query89,40.0;12.0;26.0;40.0;12.0;26.0|,55450.27,tpcds,100
delta,spark,query9,40.0;12.0;26.0;40.0;12.0;26.0|,70302.33,tpcds,100
delta,spark,query90,40.0;12.0;26.0;40.0;12.0;26.0|,69630.78,tpcds,100
delta,spark,query91,40.0;12.0;26.0;40.0;12.0;26.0|,69553.27,tpcds,100
delta,spark,query93,40.0;12.0;26.0;40.0;12.0;26.0|,78119.28,tpcds,100
delta,spark,query96,40.0;12.0;26.0;40.0;12.0;26.0|,84300.65,tpcds,100
delta,spark,query97,40.0;12.0;26.0;40.0;12.0;26.0|,87433.42,tpcds,100
delta,spark,query1,38.0;27.0;19.0;64.0;119.0;550.0|,4484.87,tpcds,100
delta,spark,query10,38.0;27.0;19.0;64.0;119.0;550.0|,4440.77,tpcds,100
delta,spark,query11,38.0;27.0;19.0;64.0;119.0;550.0|,4501.79,tpcds,100
delta,spark,query13,38.0;27.0;19.0;64.0;119.0;550.0|,5086.13,tpcds,100
delta,spark,query14_a,38.0;27.0;19.0;64.0;119.0;550.0|,4808.62,tpcds,100
delta,spark,query14_b,38.0;27.0;19.0;64.0;119.0;550.0|,5579.48,tpcds,100
delta,spark,query15,38.0;27.0;19.0;64.0;119.0;550.0|,5152.46,tpcds,100
delta,spark,query17,38.0;27.0;19.0;64.0;119.0;550.0|,6732.61,tpcds,100
delta,spark,query18,38.0;27.0;19.0;64.0;119.0;550.0|,6497.4,tpcds,100
delta,spark,query19,38.0;27.0;19.0;64.0;119.0;550.0|,7421.24,tpcds,100
delta,spark,query2,38.0;27.0;19.0;64.0;119.0;550.0|,7595.95,tpcds,100
delta,spark,query22,38.0;27.0;19.0;64.0;119.0;550.0|,7750.06,tpcds,100
delta,spark,query23_a,38.0;27.0;19.0;64.0;119.0;550.0|,8508.51,tpcds,100
delta,spark,query23_b,38.0;27.0;19.0;64.0;119.0;550.0|,8488.55,tpcds,100
delta,spark,query24_a,38.0;27.0;19.0;64.0;119.0;550.0|,7684.08,tpcds,100
delta,spark,query24_b,38.0;27.0;19.0;64.0;119.0;550.0|,7578.42,tpcds,100
delta,spark,query25,38.0;27.0;19.0;64.0;119.0;550.0|,7781.67,tpcds,100
delta,spark,query26,38.0;27.0;19.0;64.0;119.0;550.0|,8623.87,tpcds,100
delta,spark,query27,38.0;27.0;19.0;64.0;119.0;550.0|,8986.91,tpcds,100
delta,spark,query28,38.0;27.0;19.0;64.0;119.0;550.0|,8942.42,tpcds,100
delta,spark,query29,38.0;27.0;19.0;64.0;119.0;550.0|,9467.34,tpcds,100
delta,spark,query3,38.0;27.0;19.0;64.0;119.0;550.0|,9639.84,tpcds,100
delta,spark,query31,38.0;27.0;19.0;64.0;119.0;550.0|,8925.17,tpcds,100
delta,spark,query33,38.0;27.0;19.0;64.0;119.0;550.0|,9529.65,tpcds,100
delta,spark,query34,38.0;27.0;19.0;64.0;119.0;550.0|,8205.89,tpcds,100
delta,spark,query35,38.0;27.0;19.0;64.0;119.0;550.0|,8716.78,tpcds,100
delta,spark,query36,38.0;27.0;19.0;64.0;119.0;550.0|,7988.35,tpcds,100
delta,spark,query38,38.0;27.0;19.0;64.0;119.0;550.0|,9487.37,tpcds,100
delta,spark,query39_a,38.0;27.0;19.0;64.0;119.0;550.0|,10835.33,tpcds,100
delta,spark,query39_b,38.0;27.0;19.0;64.0;119.0;550.0|,9862.57,tpcds,100
delta,spark,query4,38.0;27.0;19.0;64.0;119.0;550.0|,9657.35,tpcds,100
delta,spark,query41,38.0;27.0;19.0;64.0;119.0;550.0|,9774.43,tpcds,100
delta,spark,query42,38.0;27.0;19.0;64.0;119.0;550.0|,9562.48,tpcds,100
delta,spark,query43,38.0;27.0;19.0;64.0;119.0;550.0|,10630.42,tpcds,100
delta,spark,query44,38.0;27.0;19.0;64.0;119.0;550.0|,11593.04,tpcds,100
delta,spark,query45,38.0;27.0;19.0;64.0;119.0;550.0|,11026.56,tpcds,100
delta,spark,query46,38.0;27.0;19.0;64.0;119.0;550.0|,11045.56,tpcds,100
delta,spark,query47,38.0;27.0;19.0;64.0;119.0;550.0|,11945.96,tpcds,100
delta,spark,query48,38.0;27.0;19.0;64.0;119.0;550.0|,12484.57,tpcds,100
delta,spark,query49,38.0;27.0;19.0;64.0;119.0;550.0|,11002.28,tpcds,100
delta,spark,query51,38.0;27.0;19.0;64.0;119.0;550.0|,11014.24,tpcds,100
delta,spark,query52,38.0;27.0;19.0;64.0;119.0;550.0|,12672.04,tpcds,100
delta,spark,query53,38.0;27.0;19.0;64.0;119.0;550.0|,11402.64,tpcds,100
delta,spark,query54,38.0;27.0;19.0;64.0;119.0;550.0|,11507.52,tpcds,100
delta,spark,query55,38.0;27.0;19.0;64.0;119.0;550.0|,12483.26,tpcds,100
delta,spark,query56,38.0;27.0;19.0;64.0;119.0;550.0|,11753.2,tpcds,100
delta,spark,query57,38.0;27.0;19.0;64.0;119.0;550.0|,12463.44,tpcds,100
delta,spark,query58,38.0;27.0;19.0;64.0;119.0;550.0|,13871.57,tpcds,100
delta,spark,query59,38.0;27.0;19.0;64.0;119.0;550.0|,14076.95,tpcds,100
delta,spark,query6,38.0;27.0;19.0;64.0;119.0;550.0|,12580.42,tpcds,100
delta,spark,query60,38.0;27.0;19.0;64.0;119.0;550.0|,13200.23,tpcds,100
delta,spark,query61,38.0;27.0;19.0;64.0;119.0;550.0|,14155.24,tpcds,100
delta,spark,query63,38.0;27.0;19.0;64.0;119.0;550.0|,12248.12,tpcds,100
delta,spark,query64,38.0;27.0;19.0;64.0;119.0;550.0|,15078.15,tpcds,100
delta,spark,query65,38.0;27.0;19.0;64.0;119.0;550.0|,13010.19,tpcds,100
delta,spark,query66,38.0;27.0;19.0;64.0;119.0;550.0|,13024.89,tpcds,100
delta,spark,query67,38.0;27.0;19.0;64.0;119.0;550.0|,15917.69,tpcds,100
delta,spark,query68,38.0;27.0;19.0;64.0;119.0;550.0|,15685.44,tpcds,100
delta,spark,query69,38.0;27.0;19.0;64.0;119.0;550.0|,14771.72,tpcds,100
delta,spark,query7,38.0;27.0;19.0;64.0;119.0;550.0|,14261.81,tpcds,100
delta,spark,query70,38.0;27.0;19.0;64.0;119.0;550.0|,16787.23,tpcds,100
delta,spark,query71,38.0;27.0;19.0;64.0;119.0;550.0|,16763.58,tpcds,100
delta,spark,query72,38.0;27.0;19.0;64.0;119.0;550.0|,16403.97,tpcds,100
delta,spark,query73,38.0;27.0;19.0;64.0;119.0;550.0|,20532.27,tpcds,100
delta,spark,query74,38.0;27.0;19.0;64.0;119.0;550.0|,19678.26,tpcds,100
delta,spark,query75,38.0;27.0;19.0;64.0;119.0;550.0|,19425.08,tpcds,100
delta,spark,query76,38.0;27.0;19.0;64.0;119.0;550.0|,19588.16,tpcds,100
delta,spark,query78,38.0;27.0;19.0;64.0;119.0;550.0|,18616.61,tpcds,100
delta,spark,query79,38.0;27.0;19.0;64.0;119.0;550.0|,21078.26,tpcds,100
delta,spark,query8,38.0;27.0;19.0;64.0;119.0;550.0|,22282.36,tpcds,100
delta,spark,query81,38.0;27.0;19.0;64.0;119.0;550.0|,21842.26,tpcds,100
delta,spark,query83,38.0;27.0;19.0;64.0;119.0;550.0|,22968.71,tpcds,100
delta,spark,query84,38.0;27.0;19.0;64.0;119.0;550.0|,32223.43,tpcds,100
delta,spark,query85,38.0;27.0;19.0;64.0;119.0;550.0|,28497.01,tpcds,100
delta,spark,query86,38.0;27.0;19.0;64.0;119.0;550.0|,33485.87,tpcds,100
delta,spark,query87,38.0;27.0;19.0;64.0;119.0;550.0|,50540.02,tpcds,100
delta,spark,query88,38.0;27.0;19.0;64.0;119.0;550.0|,45299.53,tpcds,100
delta,spark,query89,38.0;27.0;19.0;64.0;119.0;550.0|,49368.25,tpcds,100
delta,spark,query9,38.0;27.0;19.0;64.0;119.0;550.0|,49178.03,tpcds,100
delta,spark,query90,38.0;27.0;19.0;64.0;119.0;550.0|,52674.94,tpcds,100
delta,spark,query91,38.0;27.0;19.0;64.0;119.0;550.0|,46045.8,tpcds,100
delta,spark,query93,38.0;27.0;19.0;64.0;119.0;550.0|,52158.39,tpcds,100
delta,spark,query96,38.0;27.0;19.0;64.0;119.0;550.0|,50999.1,tpcds,100
delta,spark,query97,38.0;27.0;19.0;64.0;119.0;550.0|,51660.63,tpcds,100
delta,spark,query1,132.0;27.0;27.0;132.0;27.0;27.0|,4276.31,tpcds,100
delta,spark,query10,132.0;27.0;27.0;132.0;27.0;27.0|,4494.12,tpcds,100
delta,spark,query11,132.0;27.0;27.0;132.0;27.0;27.0|,4684.96,tpcds,100
delta,spark,query13,132.0;27.0;27.0;132.0;27.0;27.0|,4368.11,tpcds,100
delta,spark,query14_a,132.0;27.0;27.0;132.0;27.0;27.0|,4347.51,tpcds,100
delta,spark,query14_b,132.0;27.0;27.0;132.0;27.0;27.0|,4273.86,tpcds,100
delta,spark,query15,132.0;27.0;27.0;132.0;27.0;27.0|,4874.1,tpcds,100
delta,spark,query17,132.0;27.0;27.0;132.0;27.0;27.0|,7355.19,tpcds,100
delta,spark,query18,132.0;27.0;27.0;132.0;27.0;27.0|,6466.72,tpcds,100
delta,spark,query19,132.0;27.0;27.0;132.0;27.0;27.0|,6395.06,tpcds,100
delta,spark,query2,132.0;27.0;27.0;132.0;27.0;27.0|,6529.43,tpcds,100
delta,spark,query22,132.0;27.0;27.0;132.0;27.0;27.0|,6332.32,tpcds,100
delta,spark,query23_a,132.0;27.0;27.0;132.0;27.0;27.0|,6461.22,tpcds,100
delta,spark,query23_b,132.0;27.0;27.0;132.0;27.0;27.0|,6095.32,tpcds,100
delta,spark,query24_a,132.0;27.0;27.0;132.0;27.0;27.0|,7751.0,tpcds,100
delta,spark,query24_b,132.0;27.0;27.0;132.0;27.0;27.0|,8558.83,tpcds,100
delta,spark,query25,132.0;27.0;27.0;132.0;27.0;27.0|,7661.28,tpcds,100
delta,spark,query26,132.0;27.0;27.0;132.0;27.0;27.0|,8002.41,tpcds,100
delta,spark,query27,132.0;27.0;27.0;132.0;27.0;27.0|,7800.29,tpcds,100
delta,spark,query28,132.0;27.0;27.0;132.0;27.0;27.0|,7520.93,tpcds,100
delta,spark,query29,132.0;27.0;27.0;132.0;27.0;27.0|,7483.15,tpcds,100
delta,spark,query3,132.0;27.0;27.0;132.0;27.0;27.0|,8237.63,tpcds,100
delta,spark,query31,132.0;27.0;27.0;132.0;27.0;27.0|,7739.74,tpcds,100
delta,spark,query33,132.0;27.0;27.0;132.0;27.0;27.0|,7562.9,tpcds,100
delta,spark,query34,132.0;27.0;27.0;132.0;27.0;27.0|,8181.02,tpcds,100
delta,spark,query35,132.0;27.0;27.0;132.0;27.0;27.0|,7914.0,tpcds,100
delta,spark,query36,132.0;27.0;27.0;132.0;27.0;27.0|,7248.15,tpcds,100
delta,spark,query38,132.0;27.0;27.0;132.0;27.0;27.0|,8398.53,tpcds,100
delta,spark,query39_a,132.0;27.0;27.0;132.0;27.0;27.0|,10610.71,tpcds,100
delta,spark,query39_b,132.0;27.0;27.0;132.0;27.0;27.0|,9884.34,tpcds,100
delta,spark,query4,132.0;27.0;27.0;132.0;27.0;27.0|,10134.72,tpcds,100
delta,spark,query41,132.0;27.0;27.0;132.0;27.0;27.0|,10021.65,tpcds,100
delta,spark,query42,132.0;27.0;27.0;132.0;27.0;27.0|,9267.05,tpcds,100
delta,spark,query43,132.0;27.0;27.0;132.0;27.0;27.0|,10418.77,tpcds,100
delta,spark,query44,132.0;27.0;27.0;132.0;27.0;27.0|,10688.53,tpcds,100
delta,spark,query45,132.0;27.0;27.0;132.0;27.0;27.0|,11476.82,tpcds,100
delta,spark,query46,132.0;27.0;27.0;132.0;27.0;27.0|,10637.33,tpcds,100
delta,spark,query47,132.0;27.0;27.0;132.0;27.0;27.0|,11548.87,tpcds,100
delta,spark,query48,132.0;27.0;27.0;132.0;27.0;27.0|,11589.15,tpcds,100
delta,spark,query49,132.0;27.0;27.0;132.0;27.0;27.0|,10147.71,tpcds,100
delta,spark,query51,132.0;27.0;27.0;132.0;27.0;27.0|,9639.19,tpcds,100
delta,spark,query52,132.0;27.0;27.0;132.0;27.0;27.0|,11208.23,tpcds,100
delta,spark,query53,132.0;27.0;27.0;132.0;27.0;27.0|,9692.88,tpcds,100
delta,spark,query54,132.0;27.0;27.0;132.0;27.0;27.0|,11205.78,tpcds,100
delta,spark,query55,132.0;27.0;27.0;132.0;27.0;27.0|,10293.32,tpcds,100
delta,spark,query56,132.0;27.0;27.0;132.0;27.0;27.0|,10011.67,tpcds,100
delta,spark,query57,132.0;27.0;27.0;132.0;27.0;27.0|,11194.34,tpcds,100
delta,spark,query58,132.0;27.0;27.0;132.0;27.0;27.0|,10375.83,tpcds,100
delta,spark,query59,132.0;27.0;27.0;132.0;27.0;27.0|,9683.95,tpcds,100
delta,spark,query6,132.0;27.0;27.0;132.0;27.0;27.0|,11170.42,tpcds,100
delta,spark,query60,132.0;27.0;27.0;132.0;27.0;27.0|,10550.51,tpcds,100
delta,spark,query61,132.0;27.0;27.0;132.0;27.0;27.0|,11146.14,tpcds,100
delta,spark,query63,132.0;27.0;27.0;132.0;27.0;27.0|,10988.06,tpcds,100
delta,spark,query64,132.0;27.0;27.0;132.0;27.0;27.0|,11632.15,tpcds,100
delta,spark,query65,132.0;27.0;27.0;132.0;27.0;27.0|,11138.46,tpcds,100
delta,spark,query66,132.0;27.0;27.0;132.0;27.0;27.0|,10128.46,tpcds,100
delta,spark,query67,132.0;27.0;27.0;132.0;27.0;27.0|,10965.11,tpcds,100
delta,spark,query68,132.0;27.0;27.0;132.0;27.0;27.0|,10473.15,tpcds,100
delta,spark,query69,132.0;27.0;27.0;132.0;27.0;27.0|,10940.79,tpcds,100
delta,spark,query7,132.0;27.0;27.0;132.0;27.0;27.0|,10968.56,tpcds,100
delta,spark,query70,132.0;27.0;27.0;132.0;27.0;27.0|,10389.61,tpcds,100
delta,spark,query71,132.0;27.0;27.0;132.0;27.0;27.0|,10078.28,tpcds,100
delta,spark,query72,132.0;27.0;27.0;132.0;27.0;27.0|,10633.49,tpcds,100
delta,spark,query73,132.0;27.0;27.0;132.0;27.0;27.0|,18604.15,tpcds,100
delta,spark,query74,132.0;27.0;27.0;132.0;27.0;27.0|,20815.79,tpcds,100
delta,spark,query75,132.0;27.0;27.0;132.0;27.0;27.0|,20950.04,tpcds,100
delta,spark,query76,132.0;27.0;27.0;132.0;27.0;27.0|,21288.89,tpcds,100
delta,spark,query78,132.0;27.0;27.0;132.0;27.0;27.0|,20718.26,tpcds,100
delta,spark,query79,132.0;27.0;27.0;132.0;27.0;27.0|,18645.57,tpcds,100
delta,spark,query8,132.0;27.0;27.0;132.0;27.0;27.0|,21060.3,tpcds,100
delta,spark,query81,132.0;27.0;27.0;132.0;27.0;27.0|,19028.48,tpcds,100
delta,spark,query83,132.0;27.0;27.0;132.0;27.0;27.0|,20424.98,tpcds,100
delta,spark,query84,132.0;27.0;27.0;132.0;27.0;27.0|,21887.61,tpcds,100
delta,spark,query85,132.0;27.0;27.0;132.0;27.0;27.0|,22096.98,tpcds,100
delta,spark,query86,132.0;27.0;27.0;132.0;27.0;27.0|,19227.87,tpcds,100
delta,spark,query87,132.0;27.0;27.0;132.0;27.0;27.0|,21695.96,tpcds,100
delta,spark,query88,132.0;27.0;27.0;132.0;27.0;27.0|,22721.11,tpcds,100
delta,spark,query89,132.0;27.0;27.0;132.0;27.0;27.0|,23414.94,tpcds,100
delta,spark,query9,132.0;27.0;27.0;132.0;27.0;27.0|,22613.66,tpcds,100
delta,spark,query90,132.0;27.0;27.0;132.0;27.0;27.0|,24412.22,tpcds,100
delta,spark,query91,132.0;27.0;27.0;132.0;27.0;27.0|,22253.11,tpcds,100
delta,spark,query93,132.0;27.0;27.0;132.0;27.0;27.0|,24071.83,tpcds,100
delta,spark,query96,132.0;27.0;27.0;132.0;27.0;27.0|,24916.89,tpcds,100
delta,spark,query97,132.0;27.0;27.0;132.0;27.0;27.0|,24112.5,tpcds,100
delta,spark,query1,32.0;20.0;116.0;36.0;11.0;11.0|,8574.87,tpcds,100
delta,spark,query10,32.0;20.0;116.0;36.0;11.0;11.0|,8481.25,tpcds,100
delta,spark,query11,32.0;20.0;116.0;36.0;11.0;11.0|,8184.26,tpcds,100
delta,spark,query13,32.0;20.0;116.0;36.0;11.0;11.0|,10117.32,tpcds,100
delta,spark,query14_a,32.0;20.0;116.0;36.0;11.0;11.0|,10164.37,tpcds,100
delta,spark,query14_b,32.0;20.0;116.0;36.0;11.0;11.0|,11028.43,tpcds,100
delta,spark,query15,32.0;20.0;116.0;36.0;11.0;11.0|,12766.34,tpcds,100
delta,spark,query17,32.0;20.0;116.0;36.0;11.0;11.0|,11511.92,tpcds,100
delta,spark,query18,32.0;20.0;116.0;36.0;11.0;11.0|,12112.06,tpcds,100
delta,spark,query19,32.0;20.0;116.0;36.0;11.0;11.0|,11583.73,tpcds,100
delta,spark,query2,32.0;20.0;116.0;36.0;11.0;11.0|,11659.0,tpcds,100
delta,spark,query22,32.0;20.0;116.0;36.0;11.0;11.0|,11134.54,tpcds,100
delta,spark,query23_a,32.0;20.0;116.0;36.0;11.0;11.0|,13500.42,tpcds,100
delta,spark,query23_b,32.0;20.0;116.0;36.0;11.0;11.0|,13585.16,tpcds,100
delta,spark,query24_a,32.0;20.0;116.0;36.0;11.0;11.0|,13050.68,tpcds,100
delta,spark,query24_b,32.0;20.0;116.0;36.0;11.0;11.0|,12053.06,tpcds,100
delta,spark,query25,32.0;20.0;116.0;36.0;11.0;11.0|,12898.93,tpcds,100
delta,spark,query26,32.0;20.0;116.0;36.0;11.0;11.0|,13739.56,tpcds,100
delta,spark,query27,32.0;20.0;116.0;36.0;11.0;11.0|,13351.27,tpcds,100
delta,spark,query28,32.0;20.0;116.0;36.0;11.0;11.0|,13383.24,tpcds,100
delta,spark,query29,32.0;20.0;116.0;36.0;11.0;11.0|,12896.48,tpcds,100
delta,spark,query3,32.0;20.0;116.0;36.0;11.0;11.0|,14094.93,tpcds,100
delta,spark,query31,32.0;20.0;116.0;36.0;11.0;11.0|,12584.06,tpcds,100
delta,spark,query33,32.0;20.0;116.0;36.0;11.0;11.0|,12466.02,tpcds,100
delta,spark,query34,32.0;20.0;116.0;36.0;11.0;11.0|,14877.21,tpcds,100
delta,spark,query35,32.0;20.0;116.0;36.0;11.0;11.0|,15577.21,tpcds,100
delta,spark,query36,32.0;20.0;116.0;36.0;11.0;11.0|,13047.23,tpcds,100
delta,spark,query38,32.0;20.0;116.0;36.0;11.0;11.0|,16632.03,tpcds,100
delta,spark,query39_a,32.0;20.0;116.0;36.0;11.0;11.0|,15360.09,tpcds,100
delta,spark,query39_b,32.0;20.0;116.0;36.0;11.0;11.0|,16912.01,tpcds,100
delta,spark,query4,32.0;20.0;116.0;36.0;11.0;11.0|,15070.88,tpcds,100
delta,spark,query41,32.0;20.0;116.0;36.0;11.0;11.0|,16849.93,tpcds,100
delta,spark,query42,32.0;20.0;116.0;36.0;11.0;11.0|,15892.88,tpcds,100
delta,spark,query43,32.0;20.0;116.0;36.0;11.0;11.0|,18543.5,tpcds,100
delta,spark,query44,32.0;20.0;116.0;36.0;11.0;11.0|,16889.91,tpcds,100
delta,spark,query45,32.0;20.0;116.0;36.0;11.0;11.0|,18801.74,tpcds,100
delta,spark,query46,32.0;20.0;116.0;36.0;11.0;11.0|,17268.12,tpcds,100
delta,spark,query47,32.0;20.0;116.0;36.0;11.0;11.0|,20339.23,tpcds,100
delta,spark,query48,32.0;20.0;116.0;36.0;11.0;11.0|,16961.77,tpcds,100
delta,spark,query49,32.0;20.0;116.0;36.0;11.0;11.0|,17921.32,tpcds,100
delta,spark,query51,32.0;20.0;116.0;36.0;11.0;11.0|,17651.43,tpcds,100
delta,spark,query52,32.0;20.0;116.0;36.0;11.0;11.0|,19784.46,tpcds,100
delta,spark,query53,32.0;20.0;116.0;36.0;11.0;11.0|,19316.07,tpcds,100
delta,spark,query54,32.0;20.0;116.0;36.0;11.0;11.0|,19938.8,tpcds,100
delta,spark,query55,32.0;20.0;116.0;36.0;11.0;11.0|,19851.4,tpcds,100
delta,spark,query56,32.0;20.0;116.0;36.0;11.0;11.0|,21824.06,tpcds,100
delta,spark,query57,32.0;20.0;116.0;36.0;11.0;11.0|,20589.16,tpcds,100
delta,spark,query58,32.0;20.0;116.0;36.0;11.0;11.0|,19622.68,tpcds,100
