datalake,engine,query name,conf,latency,benchmark,sf
delta,presto,query10,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=32; task.max-worker-threads=16,2290.96,tpcds,100
delta,presto,query26,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,10166.33,tpcds,100
delta,presto,query27,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,6825.6,tpcds,100
delta,presto,query28,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,3497.14,tpcds,100
delta,presto,query29,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,4066.21,tpcds,100
delta,presto,query3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,3889.31,tpcds,100
delta,presto,query33,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,14726.23,tpcds,100
delta,presto,query34,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,3353.96,tpcds,100
delta,presto,query36,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,7885.68,tpcds,100
delta,presto,query38,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,4025.97,tpcds,100
delta,presto,query39_a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,11310.06,tpcds,100
delta,presto,query39_b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,6975.06,tpcds,100
delta,presto,query41,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,6899.49,tpcds,100
delta,presto,query43,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,2640.48,tpcds,100
delta,presto,query44,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,6213.64,tpcds,100
delta,presto,query46,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,4757.25,tpcds,100
delta,presto,query47,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,6595.91,tpcds,100
delta,presto,query48,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,6156.74,tpcds,100
delta,presto,query49,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,6644.05,tpcds,100
delta,presto,query51,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,6613.53,tpcds,100
delta,presto,query52,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,7577.77,tpcds,100
delta,presto,query53,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,13301.0,tpcds,100
delta,presto,query55,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,4146.44,tpcds,100
delta,presto,query56,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,11721.68,tpcds,100
delta,presto,query58,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,15336.55,tpcds,100
delta,presto,query59,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,5498.23,tpcds,100
delta,presto,query6,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,3979.17,tpcds,100
delta,presto,query61,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,5613.02,tpcds,100
delta,presto,query63,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,16990.25,tpcds,100
delta,presto,query64,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,2541.88,tpcds,100
delta,presto,query66,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,11027.5,tpcds,100
delta,presto,query67,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,2550.63,tpcds,100
delta,presto,query69,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,3677.68,tpcds,100
delta,presto,query70,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,9587.07,tpcds,100
delta,presto,query71,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,4164.76,tpcds,100
delta,presto,query72,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,15645.06,tpcds,100
delta,presto,query75,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,3840.87,tpcds,100
delta,presto,query79,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,10565.05,tpcds,100
delta,presto,query8,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,8106.72,tpcds,100
delta,presto,query84,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,6657.36,tpcds,100
delta,presto,query86,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,4302.57,tpcds,100
delta,presto,query89,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,9438.18,tpcds,100
delta,presto,query9,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,3169.63,tpcds,100
delta,presto,query90,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,7554.88,tpcds,100
delta,presto,query91,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,8047.16,tpcds,100
delta,presto,query93,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,6485.2,tpcds,100
delta,presto,query96,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=32,2546.75,tpcds,100
delta,presto,query10,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,4412.47,tpcds,100
delta,presto,query11,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,5961.56,tpcds,100
delta,presto,query13,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,8253.68,tpcds,100
delta,presto,query14_a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,4893.66,tpcds,100
delta,presto,query14_b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,9064.54,tpcds,100
delta,presto,query15,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,2678.56,tpcds,100
delta,presto,query18,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,3382.19,tpcds,100
delta,presto,query19,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,6028.85,tpcds,100
delta,presto,query23_a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,13795.37,tpcds,100
delta,presto,query24_b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,6402.85,tpcds,100
delta,presto,query26,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,9084.27,tpcds,100
delta,presto,query27,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,8260.65,tpcds,100
delta,presto,query28,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=48,11154.28,tpcds,100
