datalake,engine,query name,conf,latency,benchmark,sf
hudi,trino,query54,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,11291.24,tpcds,100
hudi,trino,query55,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,13414.6,tpcds,100
hudi,trino,query56,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,12419.15,tpcds,100
hudi,trino,query57,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,12513.88,tpcds,100
hudi,trino,query58,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,11451.26,tpcds,100
hudi,trino,query59,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,11929.71,tpcds,100
hudi,trino,query6,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,12057.63,tpcds,100
hudi,trino,query60,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,14238.83,tpcds,100
hudi,trino,query61,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,19166.48,tpcds,100
hudi,trino,query63,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,19123.13,tpcds,100
hudi,trino,query64,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,16683.35,tpcds,100
hudi,trino,query65,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,20456.29,tpcds,100
hudi,trino,query66,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,18993.94,tpcds,100
hudi,trino,query67,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,17669.03,tpcds,100
hudi,trino,query68,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,18717.64,tpcds,100
hudi,trino,query69,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,20553.53,tpcds,100
hudi,trino,query7,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,17446.03,tpcds,100
hudi,trino,query70,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,20361.81,tpcds,100
hudi,trino,query71,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,54398.41,tpcds,100
hudi,trino,query72,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,50405.5,tpcds,100
hudi,trino,query73,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,55406.29,tpcds,100
hudi,trino,query74,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,60668.63,tpcds,100
hudi,trino,query75,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,55029.12,tpcds,100
hudi,trino,query76,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,50396.92,tpcds,100
hudi,trino,query78,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,54830.1,tpcds,100
hudi,trino,query79,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,50139.87,tpcds,100
hudi,trino,query8,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,63305.64,tpcds,100
hudi,trino,query81,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,52892.31,tpcds,100
hudi,trino,query83,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,53012.89,tpcds,100
hudi,trino,query84,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,57675.56,tpcds,100
hudi,trino,query85,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,59028.85,tpcds,100
hudi,trino,query86,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,48639.6,tpcds,100
hudi,trino,query87,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,51878.61,tpcds,100
hudi,trino,query88,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,55077.43,tpcds,100
hudi,trino,query89,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,55909.12,tpcds,100
hudi,trino,query9,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,54626.94,tpcds,100
hudi,trino,query90,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,82564.95,tpcds,100
hudi,trino,query91,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,64190.2,tpcds,100
hudi,trino,query93,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,73342.57,tpcds,100
hudi,trino,query96,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,65160.78,tpcds,100
hudi,trino,query97,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,61548.57,tpcds,100
hudi,trino,query1,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,160.28,tpcds,100
hudi,trino,query10,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,176.54,tpcds,100
hudi,trino,query11,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,155.91,tpcds,100
hudi,trino,query13,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,148.77,tpcds,100
hudi,trino,query14_a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,163.15,tpcds,100
hudi,trino,query14_b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,144.11,tpcds,100
hudi,trino,query15,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,166.79,tpcds,100
hudi,trino,query17,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,154.18,tpcds,100
hudi,trino,query18,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,151.38,tpcds,100
hudi,trino,query19,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,148.41,tpcds,100
hudi,trino,query2,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,145.28,tpcds,100
hudi,trino,query22,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,145.89,tpcds,100
hudi,trino,query23_a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,7116.51,tpcds,100
hudi,trino,query23_b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,7228.63,tpcds,100
hudi,trino,query24_a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,8307.2,tpcds,100
hudi,trino,query24_b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,7293.45,tpcds,100
hudi,trino,query25,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,6968.28,tpcds,100
hudi,trino,query26,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,6042.55,tpcds,100
hudi,trino,query27,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,7535.91,tpcds,100
hudi,trino,query28,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,7070.08,tpcds,100
hudi,trino,query29,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,6300.11,tpcds,100
hudi,trino,query3,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,7471.79,tpcds,100
hudi,trino,query31,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,6817.39,tpcds,100
hudi,trino,query33,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,7683.96,tpcds,100
hudi,trino,query34,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,6800.03,tpcds,100
hudi,trino,query35,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,7701.78,tpcds,100
hudi,trino,query36,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,7392.05,tpcds,100
hudi,trino,query38,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,10820.48,tpcds,100
hudi,trino,query39_a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,10693.1,tpcds,100
hudi,trino,query39_b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,11038.83,tpcds,100
hudi,trino,query4,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,11364.7,tpcds,100
hudi,trino,query41,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,10831.77,tpcds,100
hudi,trino,query42,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,11536.49,tpcds,100
hudi,trino,query43,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,10333.06,tpcds,100
hudi,trino,query44,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,10772.88,tpcds,100
hudi,trino,query45,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,11087.58,tpcds,100
hudi,trino,query46,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,12183.74,tpcds,100
hudi,trino,query47,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,10118.75,tpcds,100
hudi,trino,query48,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,10589.78,tpcds,100
hudi,trino,query49,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,9961.89,tpcds,100
hudi,trino,query51,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,10807.17,tpcds,100
hudi,trino,query52,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,10065.38,tpcds,100
hudi,trino,query53,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,11196.32,tpcds,100
hudi,trino,query54,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,11575.58,tpcds,100
hudi,trino,query55,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,10694.96,tpcds,100
hudi,trino,query56,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,12170.03,tpcds,100
hudi,trino,query57,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,11109.07,tpcds,100
hudi,trino,query58,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,13433.83,tpcds,100
hudi,trino,query59,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,14363.97,tpcds,100
hudi,trino,query6,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,12983.31,tpcds,100
hudi,trino,query60,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,14770.66,tpcds,100
hudi,trino,query61,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,13781.46,tpcds,100
hudi,trino,query63,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,11418.01,tpcds,100
hudi,trino,query64,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,10282.42,tpcds,100
hudi,trino,query65,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,12033.93,tpcds,100
hudi,trino,query66,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,11748.61,tpcds,100
hudi,trino,query67,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,12560.97,tpcds,100
hudi,trino,query68,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,28681.79,tpcds,100
hudi,trino,query69,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,26052.23,tpcds,100
hudi,trino,query7,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,25307.49,tpcds,100
hudi,trino,query70,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,21645.66,tpcds,100
hudi,trino,query71,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,21789.33,tpcds,100
hudi,trino,query72,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,21814.14,tpcds,100
hudi,trino,query73,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,27959.15,tpcds,100
hudi,trino,query74,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,23416.63,tpcds,100
hudi,trino,query75,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,28151.59,tpcds,100
hudi,trino,query76,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,26993.51,tpcds,100
hudi,trino,query78,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,23832.36,tpcds,100
hudi,trino,query79,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,23451.38,tpcds,100
hudi,trino,query8,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,23179.62,tpcds,100
hudi,trino,query81,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,25785.92,tpcds,100
hudi,trino,query83,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,26971.2,tpcds,100
hudi,trino,query84,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,66661.17,tpcds,100
hudi,trino,query85,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,71161.85,tpcds,100
hudi,trino,query86,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,63744.77,tpcds,100
hudi,trino,query87,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,60178.69,tpcds,100
hudi,trino,query88,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,69716.17,tpcds,100
hudi,trino,query89,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,69554.95,tpcds,100
hudi,trino,query9,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,53823.8,tpcds,100
hudi,trino,query90,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,65563.29,tpcds,100
hudi,trino,query91,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,75101.56,tpcds,100
hudi,trino,query93,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,67071.17,tpcds,100
hudi,trino,query96,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,66896.37,tpcds,100
hudi,trino,query97,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,72363.65,tpcds,100
hudi,trino,query1,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,6399.51,tpcds,100
hudi,trino,query10,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,7501.51,tpcds,100
hudi,trino,query11,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,7282.71,tpcds,100
hudi,trino,query13,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,6655.6,tpcds,100
hudi,trino,query14_a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,6829.82,tpcds,100
hudi,trino,query14_b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,6226.15,tpcds,100
hudi,trino,query15,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,7800.94,tpcds,100
hudi,trino,query17,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,6088.74,tpcds,100
hudi,trino,query18,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,7228.29,tpcds,100
hudi,trino,query19,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,7450.98,tpcds,100
hudi,trino,query2,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,7014.27,tpcds,100
hudi,trino,query22,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,6284.32,tpcds,100
hudi,trino,query23_a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,7045.64,tpcds,100
hudi,trino,query23_b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,6372.76,tpcds,100
hudi,trino,query24_a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,6266.6,tpcds,100
hudi,trino,query24_b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,9790.5,tpcds,100
hudi,trino,query25,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,11112.93,tpcds,100
hudi,trino,query26,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,9936.1,tpcds,100
hudi,trino,query27,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,9757.8,tpcds,100
hudi,trino,query28,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,10149.54,tpcds,100
hudi,trino,query29,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,8943.04,tpcds,100
hudi,trino,query3,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,9613.69,tpcds,100
hudi,trino,query31,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,9313.63,tpcds,100
hudi,trino,query33,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,11418.99,tpcds,100
hudi,trino,query34,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,9155.91,tpcds,100
hudi,trino,query35,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,9998.65,tpcds,100
hudi,trino,query36,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,9918.58,tpcds,100
hudi,trino,query38,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,9576.88,tpcds,100
hudi,trino,query39_a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,8336.66,tpcds,100
hudi,trino,query39_b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,9014.7,tpcds,100
hudi,trino,query4,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,9302.77,tpcds,100
hudi,trino,query41,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,8801.07,tpcds,100
hudi,trino,query42,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,10420.31,tpcds,100
hudi,trino,query43,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,10121.58,tpcds,100
hudi,trino,query44,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,8999.69,tpcds,100
hudi,trino,query45,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,8950.66,tpcds,100
hudi,trino,query46,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,8805.92,tpcds,100
hudi,trino,query47,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,8402.55,tpcds,100
hudi,trino,query48,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,9451.8,tpcds,100
hudi,trino,query49,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,10310.09,tpcds,100
hudi,trino,query51,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,9622.06,tpcds,100
hudi,trino,query52,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,8357.43,tpcds,100
hudi,trino,query53,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,11078.27,tpcds,100
hudi,trino,query54,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,9180.14,tpcds,100
hudi,trino,query55,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,10384.79,tpcds,100
hudi,trino,query56,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,8303.79,tpcds,100
hudi,trino,query57,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,9275.3,tpcds,100
hudi,trino,query58,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,9278.73,tpcds,100
hudi,trino,query59,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,8490.67,tpcds,100
hudi,trino,query6,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,10001.44,tpcds,100
hudi,trino,query60,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,10592.49,tpcds,100
hudi,trino,query61,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,17472.49,tpcds,100
hudi,trino,query63,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,18129.44,tpcds,100
hudi,trino,query64,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,18398.24,tpcds,100
hudi,trino,query65,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,16576.45,tpcds,100
hudi,trino,query66,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,16879.41,tpcds,100
hudi,trino,query67,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,19437.14,tpcds,100
hudi,trino,query68,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,21512.47,tpcds,100
hudi,trino,query69,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,17765.63,tpcds,100
hudi,trino,query7,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,18433.0,tpcds,100
hudi,trino,query70,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,18342.65,tpcds,100
hudi,trino,query71,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,17770.94,tpcds,100
hudi,trino,query72,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,18209.77,tpcds,100
hudi,trino,query73,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,20212.53,tpcds,100
hudi,trino,query74,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,16700.85,tpcds,100
hudi,trino,query75,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,15783.03,tpcds,100
hudi,trino,query76,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,18832.82,tpcds,100
hudi,trino,query78,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,17875.59,tpcds,100
hudi,trino,query79,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,16617.59,tpcds,100
hudi,trino,query8,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,19799.99,tpcds,100
hudi,trino,query81,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,48844.97,tpcds,100
hudi,trino,query83,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,57190.17,tpcds,100
hudi,trino,query84,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,62233.25,tpcds,100
hudi,trino,query85,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,61474.6,tpcds,100
hudi,trino,query86,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,52132.58,tpcds,100
hudi,trino,query87,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,48684.07,tpcds,100
hudi,trino,query88,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,54474.29,tpcds,100
hudi,trino,query89,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,54705.68,tpcds,100
hudi,trino,query9,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,45114.49,tpcds,100
hudi,trino,query90,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,51961.3,tpcds,100
hudi,trino,query91,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,55506.53,tpcds,100
