datalake,engine,query name,conf,latency,benchmark,sf
delta,trino,query36,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,12122.33,tpcds,100
delta,trino,query38,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,7229.43,tpcds,100
delta,trino,query39_a,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,4824.6,tpcds,100
delta,trino,query39_b,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,5691.3,tpcds,100
delta,trino,query41,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,6702.14,tpcds,100
delta,trino,query43,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,9783.21,tpcds,100
delta,trino,query44,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,11068.34,tpcds,100
delta,trino,query46,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,8302.02,tpcds,100
delta,trino,query47,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,4114.36,tpcds,100
delta,trino,query48,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,11554.1,tpcds,100
delta,trino,query49,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,15124.86,tpcds,100
delta,trino,query51,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,6738.06,tpcds,100
delta,trino,query52,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,11988.62,tpcds,100
delta,trino,query53,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,9547.64,tpcds,100
delta,trino,query55,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,7759.36,tpcds,100
delta,trino,query56,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,5522.28,tpcds,100
delta,trino,query58,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,5169.06,tpcds,100
delta,trino,query59,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,10923.7,tpcds,100
delta,trino,query6,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,2562.28,tpcds,100
delta,trino,query61,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,10169.1,tpcds,100
delta,trino,query63,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,12885.2,tpcds,100
delta,trino,query64,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,5069.68,tpcds,100
delta,trino,query66,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,5989.14,tpcds,100
delta,trino,query67,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,3406.72,tpcds,100
delta,trino,query69,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,5399.42,tpcds,100
delta,trino,query70,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,4717.49,tpcds,100
delta,trino,query71,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,15442.34,tpcds,100
delta,trino,query72,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,4789.31,tpcds,100
delta,trino,query75,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,5765.4,tpcds,100
delta,trino,query79,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,6904.86,tpcds,100
delta,trino,query8,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,11201.47,tpcds,100
delta,trino,query84,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,10787.12,tpcds,100
delta,trino,query86,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,9147.21,tpcds,100
delta,trino,query89,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,13530.28,tpcds,100
delta,trino,query9,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,12746.82,tpcds,100
delta,trino,query90,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,4239.12,tpcds,100
delta,trino,query91,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,4062.05,tpcds,100
delta,trino,query93,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,8515.28,tpcds,100
delta,trino,query96,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=24,3327.76,tpcds,100
delta,trino,query10,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=32,8063.22,tpcds,100
delta,trino,query11,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=32,3330.73,tpcds,100
delta,trino,query13,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=32,7030.66,tpcds,100
delta,trino,query14_a,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=32,8873.09,tpcds,100
delta,trino,query14_b,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=32,4683.52,tpcds,100
delta,trino,query15,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=32,6432.14,tpcds,100
delta,trino,query18,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=32,3984.27,tpcds,100
delta,trino,query19,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=32,17937.98,tpcds,100
delta,trino,query23_a,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=32,15152.46,tpcds,100
delta,trino,query24_b,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=32,6127.77,tpcds,100
delta,trino,query26,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=32,2978.85,tpcds,100
delta,trino,query27,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=32,4877.75,tpcds,100
delta,trino,query28,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=32,4360.92,tpcds,100
delta,trino,query29,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=20; task.concurrency=48; task.max-worker-threads=32,4521.34,tpcds,100
