datalake,engine,query name,conf,latency,benchmark,sf
iceberg,spark,job_13d,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,5719.0,job,10
iceberg,spark,job_13d,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,4997.0,job,10
iceberg,spark,job_13d,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,4738.0,job,10
iceberg,spark,job_13d,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,6127.0,job,10
iceberg,spark,job_13d,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,4702.0,job,10
iceberg,spark,job_13d,26.0;35.0;39.0;16.0;18.0;1848.0;1;0;1,4217.0,job,10
iceberg,spark,job_14a,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,2888.0,job,10
iceberg,spark,job_14a,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,2465.0,job,10
iceberg,spark,job_14a,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,2479.0,job,10
iceberg,spark,job_14a,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,2501.0,job,10
iceberg,spark,job_14a,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,2443.0,job,10
iceberg,spark,job_14a,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,2507.0,job,10
iceberg,spark,job_14a,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,2662.0,job,10
iceberg,spark,job_14a,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,3895.0,job,10
iceberg,spark,job_14a,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,4161.0,job,10
iceberg,spark,job_14a,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,3718.0,job,10
iceberg,spark,job_14a,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,3026.0,job,10
iceberg,spark,job_14b,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,2310.0,job,10
iceberg,spark,job_14b,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,2335.0,job,10
iceberg,spark,job_14b,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,2360.0,job,10
iceberg,spark,job_14b,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,2378.0,job,10
iceberg,spark,job_14b,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,2344.0,job,10
iceberg,spark,job_14b,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,3383.0,job,10
iceberg,spark,job_14b,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,2584.0,job,10
iceberg,spark,job_14b,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,2422.0,job,10
iceberg,spark,job_14b,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,3872.0,job,10
iceberg,spark,job_14b,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,4429.0,job,10
iceberg,spark,job_14b,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,3529.0,job,10
iceberg,spark,job_14c,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,2410.0,job,10
iceberg,spark,job_14c,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,3059.0,job,10
iceberg,spark,job_14c,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,2479.0,job,10
iceberg,spark,job_14c,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,2554.0,job,10
iceberg,spark,job_14c,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,2510.0,job,10
iceberg,spark,job_14c,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,3919.0,job,10
iceberg,spark,job_14c,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,4673.0,job,10
iceberg,spark,job_14c,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,3594.0,job,10
iceberg,spark,job_14c,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,3759.0,job,10
iceberg,spark,job_14c,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,3987.0,job,10
iceberg,spark,job_14c,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,2858.0,job,10
iceberg,spark,job_15a,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,2159.0,job,10
iceberg,spark,job_15a,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,2840.0,job,10
iceberg,spark,job_15a,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,2342.0,job,10
iceberg,spark,job_15a,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,2294.0,job,10
iceberg,spark,job_15a,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,2439.0,job,10
iceberg,spark,job_15a,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,2163.0,job,10
iceberg,spark,job_15a,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,2204.0,job,10
iceberg,spark,job_15a,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,2702.0,job,10
iceberg,spark,job_15a,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,2490.0,job,10
iceberg,spark,job_15a,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,2479.0,job,10
iceberg,spark,job_15a,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,4575.0,job,10
iceberg,spark,job_15b,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,2142.0,job,10
iceberg,spark,job_15b,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,2823.0,job,10
iceberg,spark,job_15b,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,2126.0,job,10
iceberg,spark,job_15b,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,2124.0,job,10
iceberg,spark,job_15b,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,2389.0,job,10
iceberg,spark,job_15b,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,2940.0,job,10
iceberg,spark,job_15b,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,2758.0,job,10
iceberg,spark,job_15b,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,3842.0,job,10
iceberg,spark,job_15b,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,3406.0,job,10
iceberg,spark,job_15b,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,2807.0,job,10
iceberg,spark,job_15b,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,4192.0,job,10
iceberg,spark,job_15c,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,2426.0,job,10
iceberg,spark,job_15c,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,2649.0,job,10
iceberg,spark,job_15c,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,3039.0,job,10
iceberg,spark,job_15c,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,2249.0,job,10
iceberg,spark,job_15c,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,2310.0,job,10
iceberg,spark,job_15c,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,3599.0,job,10
iceberg,spark,job_15c,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,2875.0,job,10
iceberg,spark,job_15c,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,2572.0,job,10
iceberg,spark,job_15c,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,3782.0,job,10
iceberg,spark,job_15c,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,4224.0,job,10
iceberg,spark,job_15c,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,3354.0,job,10
iceberg,spark,job_15d,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,2033.0,job,10
iceberg,spark,job_15d,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,2471.0,job,10
iceberg,spark,job_15d,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,2478.0,job,10
iceberg,spark,job_15d,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,2070.0,job,10
iceberg,spark,job_15d,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,2061.0,job,10
iceberg,spark,job_15d,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,2092.0,job,10
iceberg,spark,job_15d,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,2036.0,job,10
iceberg,spark,job_15d,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,2105.0,job,10
iceberg,spark,job_15d,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,2701.0,job,10
iceberg,spark,job_15d,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,2549.0,job,10
iceberg,spark,job_15d,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,2204.0,job,10
iceberg,spark,job_16a,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,88523.0,job,10
iceberg,spark,job_16a,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,89341.0,job,10
iceberg,spark,job_16a,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,90139.0,job,10
iceberg,spark,job_16a,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,88401.0,job,10
iceberg,spark,job_16a,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,91600.0,job,10
iceberg,spark,job_16a,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,88335.0,job,10
iceberg,spark,job_16a,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,89261.0,job,10
iceberg,spark,job_16a,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,91042.0,job,10
iceberg,spark,job_16a,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,90425.0,job,10
iceberg,spark,job_16a,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,90945.0,job,10
iceberg,spark,job_16a,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,90257.0,job,10
iceberg,spark,job_16b,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,87873.0,job,10
iceberg,spark,job_16b,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,89114.0,job,10
iceberg,spark,job_16b,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,90270.0,job,10
iceberg,spark,job_16b,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,90815.0,job,10
iceberg,spark,job_16b,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,89631.0,job,10
iceberg,spark,job_16b,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,90010.0,job,10
iceberg,spark,job_16b,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,91295.0,job,10
iceberg,spark,job_16b,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,89664.0,job,10
iceberg,spark,job_16b,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,89714.0,job,10
iceberg,spark,job_16b,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,91223.0,job,10
iceberg,spark,job_16b,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,89481.0,job,10
iceberg,spark,job_16c,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,90044.0,job,10
iceberg,spark,job_16c,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,88553.0,job,10
iceberg,spark,job_16c,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,89204.0,job,10
iceberg,spark,job_16c,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,90590.0,job,10
iceberg,spark,job_16c,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,89058.0,job,10
iceberg,spark,job_16c,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,90092.0,job,10
iceberg,spark,job_16c,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,89529.0,job,10
iceberg,spark,job_16c,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,93079.0,job,10
iceberg,spark,job_16c,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,88882.0,job,10
iceberg,spark,job_16c,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,88880.0,job,10
iceberg,spark,job_16c,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,90182.0,job,10
iceberg,spark,job_16d,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,89057.0,job,10
iceberg,spark,job_16d,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,89607.0,job,10
iceberg,spark,job_16d,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,90137.0,job,10
iceberg,spark,job_16d,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,89192.0,job,10
iceberg,spark,job_16d,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,89818.0,job,10
iceberg,spark,job_16d,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,89152.0,job,10
iceberg,spark,job_16d,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,90275.0,job,10
iceberg,spark,job_16d,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,91555.0,job,10
iceberg,spark,job_16d,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,90099.0,job,10
iceberg,spark,job_16d,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,89693.0,job,10
iceberg,spark,job_16d,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,88354.0,job,10
iceberg,spark,job_17a,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,52772.0,job,10
iceberg,spark,job_17a,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,52019.0,job,10
iceberg,spark,job_17a,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,52165.0,job,10
iceberg,spark,job_17a,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,52165.0,job,10
iceberg,spark,job_17a,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,52178.0,job,10
iceberg,spark,job_17a,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,52132.0,job,10
iceberg,spark,job_17a,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,52454.0,job,10
iceberg,spark,job_17a,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,52406.0,job,10
iceberg,spark,job_17a,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,51706.0,job,10
iceberg,spark,job_17a,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,54185.0,job,10
iceberg,spark,job_17a,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,51587.0,job,10
iceberg,spark,job_17b,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,151618.0,job,10
iceberg,spark,job_17b,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,151815.0,job,10
iceberg,spark,job_17b,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,151132.0,job,10
iceberg,spark,job_17b,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,151447.0,job,10
iceberg,spark,job_17b,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,153972.0,job,10
iceberg,spark,job_17b,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,151995.0,job,10
iceberg,spark,job_17b,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,152152.0,job,10
iceberg,spark,job_17b,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,151848.0,job,10
iceberg,spark,job_17b,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,151826.0,job,10
iceberg,spark,job_17b,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,151328.0,job,10
iceberg,spark,job_17b,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,151349.0,job,10
iceberg,spark,job_17c,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,153189.0,job,10
iceberg,spark,job_17c,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,152217.0,job,10
iceberg,spark,job_17c,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,152374.0,job,10
iceberg,spark,job_17c,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,151013.0,job,10
iceberg,spark,job_17c,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,150797.0,job,10
iceberg,spark,job_17c,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,152114.0,job,10
iceberg,spark,job_17c,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,152836.0,job,10
iceberg,spark,job_17c,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,151390.0,job,10
iceberg,spark,job_17c,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,152742.0,job,10
iceberg,spark,job_17c,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,151870.0,job,10
iceberg,spark,job_17c,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,152275.0,job,10
iceberg,spark,job_17d,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,152268.0,job,10
iceberg,spark,job_17d,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,152171.0,job,10
iceberg,spark,job_17d,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,151754.0,job,10
iceberg,spark,job_17d,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,150560.0,job,10
iceberg,spark,job_17d,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,151581.0,job,10
iceberg,spark,job_17d,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,152419.0,job,10
iceberg,spark,job_17d,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,152636.0,job,10
iceberg,spark,job_17d,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,157268.0,job,10
iceberg,spark,job_17d,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,152851.0,job,10
iceberg,spark,job_17d,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,151707.0,job,10
iceberg,spark,job_17d,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,153582.0,job,10
iceberg,spark,job_17e,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,52266.0,job,10
iceberg,spark,job_17e,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,52547.0,job,10
iceberg,spark,job_17e,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,52347.0,job,10
iceberg,spark,job_17e,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,53048.0,job,10
iceberg,spark,job_17e,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,53570.0,job,10
iceberg,spark,job_17e,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,53392.0,job,10
iceberg,spark,job_17e,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,52926.0,job,10
iceberg,spark,job_17e,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,53243.0,job,10
iceberg,spark,job_17e,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,52488.0,job,10
iceberg,spark,job_17e,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,52943.0,job,10
iceberg,spark,job_17e,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,52973.0,job,10
iceberg,spark,job_17f,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,152495.0,job,10
iceberg,spark,job_17f,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,152251.0,job,10
iceberg,spark,job_17f,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,151979.0,job,10
iceberg,spark,job_17f,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,152119.0,job,10
iceberg,spark,job_17f,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,151970.0,job,10
iceberg,spark,job_17f,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,151659.0,job,10
iceberg,spark,job_17f,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,152482.0,job,10
iceberg,spark,job_17f,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,153919.0,job,10
iceberg,spark,job_17f,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,151017.0,job,10
iceberg,spark,job_17f,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,153081.0,job,10
iceberg,spark,job_17f,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,154523.0,job,10
iceberg,spark,job_18a,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,11276.0,job,10
iceberg,spark,job_18a,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,11511.0,job,10
iceberg,spark,job_18a,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,11353.0,job,10
iceberg,spark,job_18a,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,10980.0,job,10
iceberg,spark,job_18a,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,11294.0,job,10
iceberg,spark,job_18a,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,11465.0,job,10
iceberg,spark,job_18a,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,12933.0,job,10
iceberg,spark,job_18a,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,12780.0,job,10
iceberg,spark,job_18a,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,11152.0,job,10
iceberg,spark,job_18a,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,11712.0,job,10
iceberg,spark,job_18a,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,12364.0,job,10
iceberg,spark,job_18b,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,3786.0,job,10
iceberg,spark,job_18b,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,3788.0,job,10
iceberg,spark,job_18b,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,3842.0,job,10
iceberg,spark,job_18b,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,3853.0,job,10
iceberg,spark,job_18b,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,3988.0,job,10
iceberg,spark,job_18b,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,4412.0,job,10
iceberg,spark,job_18b,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,4661.0,job,10
iceberg,spark,job_18b,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,7009.0,job,10
iceberg,spark,job_18b,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,5127.0,job,10
iceberg,spark,job_18b,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,4943.0,job,10
iceberg,spark,job_18b,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,4953.0,job,10
iceberg,spark,job_18c,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,3908.0,job,10
iceberg,spark,job_18c,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,3820.0,job,10
iceberg,spark,job_18c,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,3950.0,job,10
iceberg,spark,job_18c,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,4046.0,job,10
iceberg,spark,job_18c,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,3954.0,job,10
iceberg,spark,job_18c,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,6072.0,job,10
iceberg,spark,job_18c,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,4276.0,job,10
iceberg,spark,job_18c,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,4966.0,job,10
iceberg,spark,job_18c,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,4678.0,job,10
iceberg,spark,job_18c,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,5382.0,job,10
iceberg,spark,job_18c,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,5104.0,job,10
iceberg,spark,job_19a,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,4886.0,job,10
iceberg,spark,job_19a,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,4986.0,job,10
iceberg,spark,job_19a,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,5128.0,job,10
iceberg,spark,job_19a,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,4855.0,job,10
iceberg,spark,job_19a,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,5195.0,job,10
iceberg,spark,job_19a,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,5001.0,job,10
iceberg,spark,job_19a,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,5587.0,job,10
iceberg,spark,job_19a,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,11257.0,job,10
iceberg,spark,job_19a,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,5697.0,job,10
iceberg,spark,job_19a,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,6366.0,job,10
iceberg,spark,job_19a,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,6501.0,job,10
iceberg,spark,job_19b,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,4523.0,job,10
iceberg,spark,job_19b,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,4407.0,job,10
iceberg,spark,job_19b,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,4675.0,job,10
iceberg,spark,job_19b,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,4725.0,job,10
iceberg,spark,job_19b,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,4397.0,job,10
iceberg,spark,job_19b,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,5784.0,job,10
iceberg,spark,job_19b,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,5354.0,job,10
iceberg,spark,job_19b,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,6554.0,job,10
iceberg,spark,job_19b,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,5109.0,job,10
iceberg,spark,job_19b,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,4976.0,job,10
iceberg,spark,job_19b,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,6152.0,job,10
iceberg,spark,job_19c,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,5342.0,job,10
iceberg,spark,job_19c,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,5196.0,job,10
iceberg,spark,job_19c,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,5237.0,job,10
iceberg,spark,job_19c,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,5452.0,job,10
iceberg,spark,job_19c,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,5453.0,job,10
iceberg,spark,job_19c,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,10412.0,job,10
iceberg,spark,job_19c,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,6148.0,job,10
iceberg,spark,job_19c,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,7048.0,job,10
iceberg,spark,job_19c,26.0;35.0;39.0;16.0;18.0;1848.0;0;0;1,8835.0,job,10
iceberg,spark,job_19c,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,6473.0,job,10
iceberg,spark,job_19c,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,6644.0,job,10
iceberg,spark,job_19d,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,13406.0,job,10
iceberg,spark,job_19d,20.0;18.0;18.0;16.0;16.0;256.0;0;1;1,12946.0,job,10
iceberg,spark,job_19d,20.0;18.0;18.0;16.0;16.0;256.0;1;0;0,13100.0,job,10
iceberg,spark,job_19d,20.0;18.0;18.0;16.0;16.0;256.0;0;0;1,12634.0,job,10
iceberg,spark,job_19d,193.0;28.0;28.0;32.0;30.0;408.0;1;1;0,13363.0,job,10
iceberg,spark,job_19d,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,15777.0,job,10
iceberg,spark,job_19d,193.0;28.0;28.0;32.0;30.0;408.0;0;1;0,13461.0,job,10
iceberg,spark,job_19d,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,16151.0,job,10
