datalake,engine,query name,conf,latency,benchmark,sf
delta,trino,job_26c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,6228.59,job,10
delta,trino,job_27a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,6963.67,job,10
delta,trino,job_27b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,8061.78,job,10
delta,trino,job_28a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,5611.71,job,10
delta,trino,job_28c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,6056.96,job,10
delta,trino,job_29a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,4782.4,job,10
delta,trino,job_2a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,7324.69,job,10
delta,trino,job_30a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,5898.59,job,10
delta,trino,job_30b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,4763.85,job,10
delta,trino,job_30c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,14173.49,job,10
delta,trino,job_31a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,13011.29,job,10
delta,trino,job_32a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,9624.96,job,10
delta,trino,job_32b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,7862.07,job,10
delta,trino,job_33a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,9384.57,job,10
delta,trino,job_33b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,6586.36,job,10
delta,trino,job_33c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,7466.85,job,10
delta,trino,job_3b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,5829.64,job,10
delta,trino,job_3c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,5350.57,job,10
delta,trino,job_4a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,5887.55,job,10
delta,trino,job_4c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,4436.61,job,10
delta,trino,job_5a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,6560.01,job,10
delta,trino,job_5b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,7170.59,job,10
delta,trino,job_5c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,3467.51,job,10
delta,trino,job_6a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,2757.52,job,10
delta,trino,job_6c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,6368.34,job,10
delta,trino,job_6e,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,5480.36,job,10
delta,trino,job_6f,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,6344.25,job,10
delta,trino,job_7b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,8068.07,job,10
delta,trino,job_8b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,4723.78,job,10
delta,trino,job_8d,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,8386.19,job,10
delta,trino,job_9a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,5458.64,job,10
delta,trino,job_9b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,3761.88,job,10
delta,trino,job_9c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,4881.72,job,10
delta,trino,job_10a,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,7672.3,job,10
delta,trino,job_10b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,5956.77,job,10
delta,trino,job_10c,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,5268.18,job,10
delta,trino,job_11b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,6932.29,job,10
delta,trino,job_12a,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,7411.01,job,10
delta,trino,job_12b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,5836.91,job,10
delta,trino,job_13b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,5821.24,job,10
delta,trino,job_13d,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,5568.94,job,10
delta,trino,job_14a,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,6157.36,job,10
delta,trino,job_14b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,5530.53,job,10
delta,trino,job_14c,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,6002.97,job,10
delta,trino,job_15a,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,7135.64,job,10
delta,trino,job_15c,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,7035.0,job,10
delta,trino,job_15d,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,6004.69,job,10
delta,trino,job_16a,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,6307.33,job,10
delta,trino,job_16b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,5076.79,job,10
delta,trino,job_16d,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,6145.44,job,10
delta,trino,job_17a,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,6792.64,job,10
delta,trino,job_17b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,6644.6,job,10
delta,trino,job_17e,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,6768.32,job,10
delta,trino,job_18a,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,7301.27,job,10
delta,trino,job_18b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,7031.33,job,10
delta,trino,job_18c,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,5742.65,job,10
delta,trino,job_19b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,4369.13,job,10
delta,trino,job_1a,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,5132.9,job,10
delta,trino,job_1b,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,6193.05,job,10
delta,trino,job_1c,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,7388.62,job,10
