datalake,engine,query name,conf,latency,benchmark,sf
delta,spark,job_12a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,2805.3,job,10
delta,spark,job_12b,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,5224.13,job,10
delta,spark,job_13b,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,10794.69,job,10
delta,spark,job_13d,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,8150.48,job,10
delta,spark,job_14a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,9245.75,job,10
delta,spark,job_14b,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,14844.35,job,10
delta,spark,job_14c,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,3384.32,job,10
delta,spark,job_15a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,18099.45,job,10
delta,spark,job_15c,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,21561.81,job,10
delta,spark,job_15d,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,8772.57,job,10
delta,spark,job_16a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,8761.11,job,10
delta,spark,job_16b,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,9617.16,job,10
delta,spark,job_16d,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,10961.5,job,10
delta,spark,job_17a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,7694.68,job,10
delta,spark,job_17b,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,5303.29,job,10
delta,spark,job_17e,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,2727.52,job,10
delta,spark,job_18a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,7702.63,job,10
delta,spark,job_18b,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,18308.13,job,10
delta,spark,job_18c,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,4286.63,job,10
delta,spark,job_19b,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,3042.92,job,10
delta,spark,job_1a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,6566.58,job,10
delta,spark,job_1b,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,2924.6,job,10
delta,spark,job_1c,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,4147.93,job,10
delta,spark,job_1d,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,20332.82,job,10
delta,spark,job_20b,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,20176.68,job,10
delta,spark,job_20c,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,2566.0,job,10
delta,spark,job_21a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,10430.15,job,10
delta,spark,job_21b,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,3716.36,job,10
delta,spark,job_21c,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,10259.96,job,10
delta,spark,job_22a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,5197.74,job,10
delta,spark,job_22b,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,2534.02,job,10
delta,spark,job_22d,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,12313.48,job,10
delta,spark,job_23a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,13768.24,job,10
delta,spark,job_23c,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,9220.97,job,10
delta,spark,job_24a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,13242.97,job,10
delta,spark,job_24b,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,4581.84,job,10
delta,spark,job_25a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,3492.73,job,10
delta,spark,job_25b,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,2562.0,job,10
delta,spark,job_25c,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,6597.93,job,10
delta,spark,job_26a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,19463.44,job,10
delta,spark,job_26c,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,3677.17,job,10
delta,spark,job_27a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,6648.66,job,10
delta,spark,job_27b,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,6601.47,job,10
delta,spark,job_28a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,7516.16,job,10
delta,spark,job_28c,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,3112.14,job,10
delta,spark,job_29a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,2571.49,job,10
delta,spark,job_2a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,4478.92,job,10
delta,spark,job_30a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,2889.17,job,10
delta,spark,job_30b,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,7551.9,job,10
delta,spark,job_30c,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,5491.71,job,10
delta,spark,job_31a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,6109.71,job,10
delta,spark,job_32a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,7887.78,job,10
delta,spark,job_32b,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,8607.59,job,10
delta,spark,job_33a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,9527.89,job,10
delta,spark,job_33b,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,6882.29,job,10
delta,spark,job_33c,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,10614.17,job,10
delta,spark,job_3b,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,11586.19,job,10
delta,spark,job_3c,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,13780.91,job,10
delta,spark,job_4a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,4534.09,job,10
delta,spark,job_4c,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,16574.81,job,10
delta,spark,job_5a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,5207.48,job,10
delta,spark,job_5b,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,4216.18,job,10
delta,spark,job_5c,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,2655.7,job,10
delta,spark,job_6a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,6445.41,job,10
delta,spark,job_6c,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,6220.39,job,10
delta,spark,job_6e,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,9721.39,job,10
delta,spark,job_6f,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,5491.75,job,10
delta,spark,job_7b,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,12920.27,job,10
delta,spark,job_8b,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,12651.78,job,10
delta,spark,job_8d,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,17939.58,job,10
delta,spark,job_9a,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,9737.01,job,10
delta,spark,job_9b,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,9017.19,job,10
delta,spark,job_9c,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,4311.28,job,10
delta,spark,job_10a,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,5391.48,job,10
delta,spark,job_10b,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2953.74,job,10
delta,spark,job_10c,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,13819.89,job,10
delta,spark,job_11b,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2665.39,job,10
delta,spark,job_12a,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2651.9,job,10
delta,spark,job_12b,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,5842.86,job,10
delta,spark,job_13b,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2824.86,job,10
delta,spark,job_13d,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4998.34,job,10
