datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,job_2d,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,3131.357138,job,10
iceberg,presto,job_2d,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,2512.954954,job,10
iceberg,presto,job_2d,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,2997.516402,job,10
iceberg,presto,job_2d,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,5082.84186,job,10
iceberg,presto,job_30a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,12898.612647,job,10
iceberg,presto,job_30a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,12025.691086,job,10
iceberg,presto,job_30a,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,11876.597846,job,10
iceberg,presto,job_30a,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,12863.687988,job,10
iceberg,presto,job_30a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,12434.013646,job,10
iceberg,presto,job_30a,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,23680.760823,job,10
iceberg,presto,job_30b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,12311.294117,job,10
iceberg,presto,job_30b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,10585.313082,job,10
iceberg,presto,job_30b,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,10874.616954,job,10
iceberg,presto,job_30b,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,11700.781707,job,10
iceberg,presto,job_30b,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,11324.999307,job,10
iceberg,presto,job_30b,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,22190.560025,job,10
iceberg,presto,job_30c,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,13491.084076,job,10
iceberg,presto,job_30c,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,11782.462854,job,10
iceberg,presto,job_30c,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,11777.110162,job,10
iceberg,presto,job_30c,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,12445.975472,job,10
iceberg,presto,job_30c,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,12575.722624,job,10
iceberg,presto,job_30c,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,23232.388642,job,10
iceberg,presto,job_31a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,12661.074316,job,10
iceberg,presto,job_31a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,12379.041324999998,job,10
iceberg,presto,job_31a,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,12315.667373,job,10
iceberg,presto,job_31a,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,13175.62777,job,10
iceberg,presto,job_31a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,13284.900277,job,10
iceberg,presto,job_31b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,12171.702171,job,10
iceberg,presto,job_31b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,10660.446651,job,10
iceberg,presto,job_31b,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,10347.767145,job,10
iceberg,presto,job_31b,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,10915.123381,job,10
iceberg,presto,job_31b,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,11569.39916,job,10
iceberg,presto,job_31c,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,12401.915282,job,10
iceberg,presto,job_31c,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,13245.207375,job,10
iceberg,presto,job_31c,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,12301.891163,job,10
iceberg,presto,job_31c,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,13173.951435,job,10
iceberg,presto,job_31c,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,12597.957378,job,10
iceberg,presto,job_32a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1406.723877,job,10
iceberg,presto,job_32a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1382.740263,job,10
iceberg,presto,job_32a,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,1386.988462,job,10
iceberg,presto,job_32a,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,1454.858014,job,10
iceberg,presto,job_32a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,1387.1872580000002,job,10
iceberg,presto,job_32b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1779.6343539999998,job,10
iceberg,presto,job_32b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,2006.175258,job,10
iceberg,presto,job_32b,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,1769.0010519999998,job,10
iceberg,presto,job_32b,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,2083.878144,job,10
iceberg,presto,job_32b,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,2162.889819,job,10
iceberg,presto,job_33a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,8870.05995,job,10
iceberg,presto,job_33a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,6033.826802,job,10
iceberg,presto,job_33a,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6397.666534,job,10
iceberg,presto,job_33a,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,7173.147051,job,10
iceberg,presto,job_33a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,5602.644673999999,job,10
iceberg,presto,job_33b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,8292.009953,job,10
iceberg,presto,job_33b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,5565.008842,job,10
iceberg,presto,job_33b,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,5636.200583,job,10
iceberg,presto,job_33b,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,6146.833878,job,10
iceberg,presto,job_33b,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,5282.440576,job,10
iceberg,presto,job_33c,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,7832.699772,job,10
iceberg,presto,job_33c,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,5829.660604000001,job,10
iceberg,presto,job_33c,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,5892.92258,job,10
iceberg,presto,job_33c,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,5071.682228,job,10
iceberg,presto,job_33c,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,5116.429585,job,10
iceberg,presto,job_3a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4121.003922,job,10
iceberg,presto,job_3a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,4353.70557,job,10
iceberg,presto,job_3a,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,4725.057866,job,10
iceberg,presto,job_3a,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,4468.914631,job,10
iceberg,presto,job_3a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,4969.733123,job,10
iceberg,presto,job_3b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4004.149177,job,10
iceberg,presto,job_3b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,4274.273706999999,job,10
iceberg,presto,job_3b,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,3992.504731,job,10
iceberg,presto,job_3b,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,4410.316746,job,10
iceberg,presto,job_3b,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,4363.434880999999,job,10
iceberg,presto,job_3c,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4206.037615,job,10
iceberg,presto,job_3c,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,4504.854466,job,10
iceberg,presto,job_3c,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,4423.138302,job,10
iceberg,presto,job_3c,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,4773.840525,job,10
iceberg,presto,job_3c,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,4543.027447,job,10
iceberg,presto,job_4a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,2167.7018860000003,job,10
iceberg,presto,job_4a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,2127.371508,job,10
iceberg,presto,job_4a,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,2209.016108,job,10
iceberg,presto,job_4a,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,2048.631144,job,10
iceberg,presto,job_4a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,2296.323225,job,10
iceberg,presto,job_4b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1544.448605,job,10
iceberg,presto,job_4b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1700.363356,job,10
iceberg,presto,job_4b,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,1669.44787,job,10
iceberg,presto,job_4b,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,1664.697832,job,10
iceberg,presto,job_4b,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,1774.178603,job,10
iceberg,presto,job_4c,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,2185.322041,job,10
iceberg,presto,job_4c,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1836.537831,job,10
iceberg,presto,job_4c,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,2027.057263,job,10
iceberg,presto,job_4c,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,1686.677502,job,10
iceberg,presto,job_4c,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,2088.477581,job,10
iceberg,presto,job_5a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,3628.814164,job,10
iceberg,presto,job_5a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,3582.721682,job,10
iceberg,presto,job_5a,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,3668.723943,job,10
iceberg,presto,job_5a,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,3982.977444,job,10
iceberg,presto,job_5a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,3928.811717,job,10
iceberg,presto,job_5b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,3566.417597,job,10
iceberg,presto,job_5b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,3532.327919,job,10
iceberg,presto,job_5b,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,3587.54017,job,10
iceberg,presto,job_5b,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,3733.881221,job,10
iceberg,presto,job_5b,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,3849.12617,job,10
iceberg,presto,job_5c,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4009.892977,job,10
iceberg,presto,job_5c,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,4384.151668,job,10
iceberg,presto,job_5c,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,3995.331873,job,10
iceberg,presto,job_5c,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,4255.069377000001,job,10
iceberg,presto,job_5c,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,4628.971028,job,10
iceberg,presto,job_6a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6721.840075,job,10
iceberg,presto,job_6a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,6554.620688,job,10
iceberg,presto,job_6a,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6774.287,job,10
iceberg,presto,job_6a,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,7550.507482,job,10
iceberg,presto,job_6a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,7909.796234,job,10
iceberg,presto,job_6b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,7472.796643000001,job,10
iceberg,presto,job_6b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,7131.60056,job,10
iceberg,presto,job_6b,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,10614.331836,job,10
iceberg,presto,job_6b,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,7512.501748000001,job,10
iceberg,presto,job_6b,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,8496.678867999999,job,10
iceberg,presto,job_6c,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6273.862945,job,10
iceberg,presto,job_6c,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,6802.619198,job,10
iceberg,presto,job_6c,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,8327.679703,job,10
iceberg,presto,job_6c,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,6659.838832,job,10
iceberg,presto,job_6c,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,7609.655927999999,job,10
iceberg,presto,job_6d,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,7585.570748,job,10
iceberg,presto,job_6d,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,7243.095077,job,10
iceberg,presto,job_6d,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7519.495494,job,10
iceberg,presto,job_6d,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,7907.761627,job,10
iceberg,presto,job_6d,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,8774.502877,job,10
iceberg,presto,job_6e,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6351.138319000001,job,10
iceberg,presto,job_6e,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,6870.029434,job,10
iceberg,presto,job_6e,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6477.711723,job,10
iceberg,presto,job_6e,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,6891.5068440000005,job,10
iceberg,presto,job_6e,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,7615.837196,job,10
iceberg,presto,job_6f,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,9425.524678,job,10
iceberg,presto,job_6f,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,8105.07548,job,10
iceberg,presto,job_6f,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,9553.499592,job,10
iceberg,presto,job_6f,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,9169.580036,job,10
iceberg,presto,job_6f,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,9381.631761,job,10
iceberg,presto,job_7a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6690.453235,job,10
iceberg,presto,job_7a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,6229.818803,job,10
iceberg,presto,job_7a,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6599.201532,job,10
iceberg,presto,job_7a,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,6439.337192,job,10
iceberg,presto,job_7a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,6772.327438,job,10
iceberg,presto,job_7b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6397.818194,job,10
iceberg,presto,job_7b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,6148.488079000001,job,10
iceberg,presto,job_7b,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6292.315715,job,10
iceberg,presto,job_7b,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,6544.229177,job,10
iceberg,presto,job_7b,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,6540.332971,job,10
iceberg,presto,job_7c,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,10728.142925,job,10
iceberg,presto,job_7c,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,8213.995617,job,10
iceberg,presto,job_7c,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,8439.031338,job,10
iceberg,presto,job_7c,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,8350.171452,job,10
iceberg,presto,job_7c,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,8636.318267999999,job,10
iceberg,presto,job_8a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,7773.558584,job,10
iceberg,presto,job_8a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,6709.887247000001,job,10
iceberg,presto,job_8a,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6688.65751,job,10
iceberg,presto,job_8a,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,6705.677601,job,10
iceberg,presto,job_8a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,6875.333663,job,10
iceberg,presto,job_8b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,7472.093478000001,job,10
iceberg,presto,job_8b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,6122.635372,job,10
iceberg,presto,job_8b,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6420.753656000001,job,10
iceberg,presto,job_8b,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,6264.217855999999,job,10
iceberg,presto,job_8b,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,6564.186835,job,10
iceberg,presto,job_8c,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,14369.008096,job,10
iceberg,presto,job_8c,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,11992.334249,job,10
iceberg,presto,job_8c,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,15713.101822,job,10
iceberg,presto,job_8c,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,12533.22673,job,10
iceberg,presto,job_8c,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,12812.685613,job,10
iceberg,presto,job_8d,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,12070.069895,job,10
iceberg,presto,job_8d,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,9623.297111,job,10
iceberg,presto,job_8d,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,12420.399206,job,10
iceberg,presto,job_8d,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,12091.332708,job,10
iceberg,presto,job_8d,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,12267.310957000002,job,10
iceberg,presto,job_9a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,10375.639104999998,job,10
iceberg,presto,job_9a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,7960.449211,job,10
iceberg,presto,job_9a,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,8457.113389,job,10
iceberg,presto,job_9a,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,8740.380186,job,10
iceberg,presto,job_9a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,9140.36439,job,10
iceberg,presto,job_9b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,10082.962177,job,10
iceberg,presto,job_9b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,7710.036822,job,10
iceberg,presto,job_9b,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,8233.887837,job,10
iceberg,presto,job_9b,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,8258.493908,job,10
iceberg,presto,job_9b,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,8769.545701,job,10
iceberg,presto,job_9c,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,12493.170143,job,10
iceberg,presto,job_9c,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,9480.034417,job,10
iceberg,presto,job_9c,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,9030.810441,job,10
iceberg,presto,job_9c,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,9816.62792,job,10
iceberg,presto,job_9c,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,10384.469205,job,10
iceberg,presto,job_9d,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,13431.32932,job,10
