datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,job_1c,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,1741.245094,job,10
hudi,presto,job_1c,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,1905.924351,job,10
hudi,presto,job_1c,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,2072.289728,job,10
hudi,presto,job_1c,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,2024.904377,job,10
hudi,presto,job_1c,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,1810.656121,job,10
hudi,presto,job_1d,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,2357.91746,job,10
hudi,presto,job_1d,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,2148.248816,job,10
hudi,presto,job_1d,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,1996.190316,job,10
hudi,presto,job_1d,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,2132.568303,job,10
hudi,presto,job_1d,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,1968.421869,job,10
hudi,presto,job_1d,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,2540.558597,job,10
hudi,presto,job_1d,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,2064.841233,job,10
hudi,presto,job_1d,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,2294.11497,job,10
hudi,presto,job_1d,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,1978.232155,job,10
hudi,presto,job_1d,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,1858.047313,job,10
hudi,presto,job_1d,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,1955.022128,job,10
hudi,presto,job_20a,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,10756.236967,job,10
hudi,presto,job_20a,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,9020.541764,job,10
hudi,presto,job_20a,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,9773.798755999998,job,10
hudi,presto,job_20a,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,10351.443022,job,10
hudi,presto,job_20a,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,9125.386176,job,10
hudi,presto,job_20a,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,10326.304318,job,10
hudi,presto,job_20a,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,8958.294378999999,job,10
hudi,presto,job_20a,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,9501.308074,job,10
hudi,presto,job_20a,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,9891.945442,job,10
hudi,presto,job_20a,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,9998.172127,job,10
hudi,presto,job_20a,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,8656.974144,job,10
hudi,presto,job_20b,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,9503.372656,job,10
hudi,presto,job_20b,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,9717.183815,job,10
hudi,presto,job_20b,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,10075.940409,job,10
hudi,presto,job_20b,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,9664.134136,job,10
hudi,presto,job_20b,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,9585.145973,job,10
hudi,presto,job_20b,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,9809.655367,job,10
hudi,presto,job_20b,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,9968.424425,job,10
hudi,presto,job_20b,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,9970.239138,job,10
hudi,presto,job_20b,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,8436.015531000001,job,10
hudi,presto,job_20b,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,8981.855562,job,10
hudi,presto,job_20b,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,9215.787039,job,10
hudi,presto,job_20c,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,11290.601422,job,10
hudi,presto,job_20c,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,10835.947805,job,10
hudi,presto,job_20c,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,10794.309919,job,10
hudi,presto,job_20c,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,9723.529373,job,10
hudi,presto,job_20c,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,10433.052107,job,10
hudi,presto,job_20c,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,9629.78664,job,10
hudi,presto,job_20c,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,9903.183873,job,10
hudi,presto,job_20c,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,10738.600276,job,10
hudi,presto,job_20c,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,11416.335394,job,10
hudi,presto,job_20c,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,10664.310513,job,10
hudi,presto,job_20c,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,10422.463922,job,10
hudi,presto,job_21a,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,7510.192282999999,job,10
hudi,presto,job_21a,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,7407.167735,job,10
hudi,presto,job_21a,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,7075.628253000001,job,10
hudi,presto,job_21a,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,7209.148282,job,10
hudi,presto,job_21a,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,7247.747359,job,10
hudi,presto,job_21a,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,7924.414132,job,10
hudi,presto,job_21a,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,7051.423308,job,10
hudi,presto,job_21a,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,7061.339064000001,job,10
hudi,presto,job_21a,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,7053.459164,job,10
hudi,presto,job_21a,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,7008.24687,job,10
hudi,presto,job_21a,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,7440.001848,job,10
hudi,presto,job_21b,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,7560.726243999999,job,10
hudi,presto,job_21b,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,7160.356164,job,10
hudi,presto,job_21b,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,6740.949385,job,10
hudi,presto,job_21b,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,6690.313291,job,10
hudi,presto,job_21b,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,6854.823224,job,10
hudi,presto,job_21b,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,7847.939091,job,10
hudi,presto,job_21b,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,6709.488474,job,10
hudi,presto,job_21b,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,6993.994155,job,10
hudi,presto,job_21b,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,6846.962231,job,10
hudi,presto,job_21b,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,6702.201993,job,10
hudi,presto,job_21b,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,6520.719521999999,job,10
hudi,presto,job_21c,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,8133.260488,job,10
hudi,presto,job_21c,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,7040.1512250000005,job,10
hudi,presto,job_21c,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,7574.390144999999,job,10
hudi,presto,job_21c,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,7428.379957999999,job,10
hudi,presto,job_21c,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,7162.746814,job,10
hudi,presto,job_21c,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,8745.144400000001,job,10
hudi,presto,job_21c,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,7346.818545,job,10
hudi,presto,job_21c,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,6915.047055,job,10
hudi,presto,job_21c,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,7374.141116,job,10
hudi,presto,job_21c,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,7230.890217,job,10
hudi,presto,job_21c,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,6891.678115000001,job,10
hudi,presto,job_22a,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,9814.606522,job,10
hudi,presto,job_22a,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,8275.667119,job,10
hudi,presto,job_22a,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,8460.257094,job,10
hudi,presto,job_22a,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,8442.40444,job,10
hudi,presto,job_22a,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,8870.889858,job,10
hudi,presto,job_22a,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,10725.245674999998,job,10
hudi,presto,job_22a,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,8598.126632,job,10
hudi,presto,job_22a,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,8436.155676,job,10
hudi,presto,job_22a,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,8211.013821,job,10
hudi,presto,job_22a,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,8421.7008,job,10
hudi,presto,job_22a,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,8236.48106,job,10
hudi,presto,job_22b,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,8736.039124,job,10
hudi,presto,job_22b,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,8207.980246,job,10
hudi,presto,job_22b,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,8153.790431,job,10
hudi,presto,job_22b,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,8069.777721,job,10
hudi,presto,job_22b,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,7733.447727,job,10
hudi,presto,job_22b,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,9964.066102,job,10
hudi,presto,job_22b,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,7721.699065000001,job,10
hudi,presto,job_22b,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,8176.111065999999,job,10
hudi,presto,job_22b,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,7850.223776,job,10
hudi,presto,job_22b,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,7439.103183,job,10
hudi,presto,job_22b,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,7411.979243,job,10
hudi,presto,job_22c,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,9872.556186,job,10
hudi,presto,job_22c,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,7534.384519,job,10
hudi,presto,job_22c,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,7846.617604,job,10
hudi,presto,job_22c,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,8178.446610999999,job,10
hudi,presto,job_22c,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,8116.757848,job,10
hudi,presto,job_22c,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,10479.756583,job,10
hudi,presto,job_22c,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,8522.196938,job,10
hudi,presto,job_22c,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,8344.223226,job,10
hudi,presto,job_22c,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,8444.686287,job,10
hudi,presto,job_22c,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,8023.854885,job,10
hudi,presto,job_22c,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,8130.379766,job,10
hudi,presto,job_22d,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,10624.241596,job,10
hudi,presto,job_22d,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,9147.25775,job,10
hudi,presto,job_22d,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,9217.471386,job,10
hudi,presto,job_22d,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,8362.00862,job,10
hudi,presto,job_22d,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,9350.586667,job,10
hudi,presto,job_22d,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,13066.916739,job,10
hudi,presto,job_22d,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,8722.167582,job,10
hudi,presto,job_22d,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,8650.854163,job,10
hudi,presto,job_22d,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,8492.368693,job,10
hudi,presto,job_22d,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,7787.470526999999,job,10
hudi,presto,job_22d,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,7617.162967,job,10
hudi,presto,job_23a,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,6130.904057,job,10
hudi,presto,job_23a,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,5128.274246999999,job,10
hudi,presto,job_23a,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,5246.966027,job,10
hudi,presto,job_23a,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,5217.143405,job,10
hudi,presto,job_23a,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,5246.976378,job,10
hudi,presto,job_23a,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,6533.119488,job,10
hudi,presto,job_23a,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,4908.389713,job,10
hudi,presto,job_23a,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,5227.784194,job,10
hudi,presto,job_23a,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,4782.603315,job,10
hudi,presto,job_23a,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,5209.246984,job,10
hudi,presto,job_23a,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,4821.649031,job,10
hudi,presto,job_23b,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,5234.040935,job,10
hudi,presto,job_23b,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,4759.072437,job,10
hudi,presto,job_23b,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,4754.520147,job,10
hudi,presto,job_23b,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,4664.764899,job,10
hudi,presto,job_23b,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,4703.50255,job,10
hudi,presto,job_23b,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,6071.658348,job,10
hudi,presto,job_23b,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,4589.886494,job,10
hudi,presto,job_23b,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,4774.135045,job,10
hudi,presto,job_23b,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,4687.784121,job,10
hudi,presto,job_23b,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,4555.7074680000005,job,10
hudi,presto,job_23b,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,4525.23399,job,10
hudi,presto,job_23c,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,5314.094601,job,10
hudi,presto,job_23c,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,4921.384473,job,10
hudi,presto,job_23c,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,4783.751078,job,10
hudi,presto,job_23c,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,4625.267612,job,10
hudi,presto,job_23c,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,4823.607916,job,10
hudi,presto,job_23c,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,6273.566264,job,10
hudi,presto,job_23c,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,5097.178961,job,10
hudi,presto,job_23c,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,4820.320172,job,10
hudi,presto,job_23c,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,4660.45712,job,10
hudi,presto,job_23c,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,4599.779064,job,10
hudi,presto,job_23c,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,4459.548263,job,10
hudi,presto,job_24a,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,13272.897767,job,10
hudi,presto,job_24a,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,11137.069909000002,job,10
hudi,presto,job_24a,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,11590.647571,job,10
hudi,presto,job_24a,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,10964.958322,job,10
hudi,presto,job_24a,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,11555.841773,job,10
hudi,presto,job_24a,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,15101.92439,job,10
hudi,presto,job_24a,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,12520.763692,job,10
hudi,presto,job_24a,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,11595.370007,job,10
hudi,presto,job_24a,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,11690.245758,job,10
hudi,presto,job_24a,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,11364.988394,job,10
hudi,presto,job_24a,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,12252.078919,job,10
hudi,presto,job_24b,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,11644.104208,job,10
hudi,presto,job_24b,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,10345.990756,job,10
hudi,presto,job_24b,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,9764.89678,job,10
hudi,presto,job_24b,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,9783.433203,job,10
hudi,presto,job_24b,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,9534.772634,job,10
hudi,presto,job_24b,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,13667.462189,job,10
hudi,presto,job_24b,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,10381.085913,job,10
hudi,presto,job_24b,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,11529.171221,job,10
hudi,presto,job_24b,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,10641.502063,job,10
hudi,presto,job_24b,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,10205.645484,job,10
hudi,presto,job_24b,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,11389.143276,job,10
hudi,presto,job_25a,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,12126.952369,job,10
hudi,presto,job_25a,0.499345510453;0.2490164503455;923.0;7.0;60|319.0MB;22.0MB;77.0;39845888.0,11140.380153,job,10
hudi,presto,job_25a,0.7923849821091;0.6932743646204;452.0;3.0;8|319.0MB;22.0MB;77.0;39845888.0,11892.733347,job,10
hudi,presto,job_25a,0.4566333208224;0.1463799164938;671.0;5.0;41|319.0MB;22.0MB;77.0;39845888.0,11005.180231,job,10
hudi,presto,job_25a,0.8519355876882;0.1518803517774;595.0;4.0;43|319.0MB;22.0MB;77.0;39845888.0,11340.666703,job,10
hudi,presto,job_25a,0.5070057451761;0.1416419186938;513.0;1.0;40|319.0MB;22.0MB;77.0;39845888.0,11654.872904,job,10
hudi,presto,job_25a,0.5014977596935;0.1301978535739;486.0;4.0;37|319.0MB;22.0MB;77.0;39845888.0,11117.310934,job,10
hudi,presto,job_25a,0.626732327192;0.3159100175413;290.0;2.0;18|319.0MB;22.0MB;77.0;39845888.0,11028.267591,job,10
hudi,presto,job_25a,0.8255735280335;0.5810043788473;265.0;8.0;24|319.0MB;22.0MB;77.0;39845888.0,10583.495138,job,10
hudi,presto,job_25a,0.2225872804112;0.3117094553633;322.0;5.0;18|319.0MB;22.0MB;77.0;39845888.0,11419.964944,job,10
hudi,presto,job_25a,0.4317120018602;0.248675043327;923.0;7.0;50|319.0MB;22.0MB;77.0;39845888.0,11160.764413,job,10
hudi,presto,job_25b,0.5;0.5;256.0;1.0;1|319.0MB;22.0MB;77.0;39845888.0,10984.653887,job,10
