datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,ssb_flat_q_16,0.5;0.5;256.0;1.0;1,2637.16,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.5;0.5;256.0;1.0;1,2591.98,ssb-flat,10
iceberg,presto,ssb_flat_q_04,0.5;0.5;256.0;1.0;1,2915.91,ssb-flat,10
iceberg,presto,ssb_flat_q_25,0.5;0.5;256.0;1.0;1,2600.37,ssb-flat,10
iceberg,presto,ssb_flat_q_07,0.5;0.5;256.0;1.0;1,2956.89,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.5;0.5;256.0;1.0;1,2967.28,ssb-flat,10
iceberg,presto,ssb_flat_q_23,0.5;0.5;256.0;1.0;1,3056.09,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.5;0.5;256.0;1.0;1,2706.94,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.5;0.5;256.0;1.0;1,2690.29,ssb-flat,10
iceberg,presto,ssb_flat_q_03,0.5;0.5;256.0;1.0;1,2901.97,ssb-flat,10
iceberg,presto,ssb_flat_q_06,0.5;0.5;256.0;1.0;1,2827.14,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.5;0.5;256.0;1.0;1,2734.81,ssb-flat,10
iceberg,presto,ssb_flat_q_26,0.499345510453;0.2490164503455;923.0;7.0;60,1227.34,ssb-flat,10
iceberg,presto,ssb_flat_q_05,0.499345510453;0.2490164503455;923.0;7.0;60,1267.75,ssb-flat,10
iceberg,presto,ssb_flat_q_11,0.499345510453;0.2490164503455;923.0;7.0;60,1296.54,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.499345510453;0.2490164503455;923.0;7.0;60,1208.18,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.499345510453;0.2490164503455;923.0;7.0;60,1368.15,ssb-flat,10
iceberg,presto,ssb_flat_q_02,0.499345510453;0.2490164503455;923.0;7.0;60,1207.48,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.499345510453;0.2490164503455;923.0;7.0;60,1408.64,ssb-flat,10
iceberg,presto,ssb_flat_q_22,0.499345510453;0.2490164503455;923.0;7.0;60,1213.57,ssb-flat,10
iceberg,presto,ssb_flat_q_24,0.499345510453;0.2490164503455;923.0;7.0;60,1189.78,ssb-flat,10
iceberg,presto,ssb_flat_q_01,0.499345510453;0.2490164503455;923.0;7.0;60,1215.87,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.499345510453;0.2490164503455;923.0;7.0;60,1423.98,ssb-flat,10
iceberg,presto,ssb_flat_q_27,0.499345510453;0.2490164503455;923.0;7.0;60,1316.87,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.499345510453;0.2490164503455;923.0;7.0;60,1342.22,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.499345510453;0.2490164503455;923.0;7.0;60,1385.34,ssb-flat,10
iceberg,presto,ssb_flat_q_04,0.499345510453;0.2490164503455;923.0;7.0;60,1250.0,ssb-flat,10
iceberg,presto,ssb_flat_q_25,0.499345510453;0.2490164503455;923.0;7.0;60,1437.28,ssb-flat,10
iceberg,presto,ssb_flat_q_07,0.499345510453;0.2490164503455;923.0;7.0;60,1356.38,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.499345510453;0.2490164503455;923.0;7.0;60,1277.31,ssb-flat,10
iceberg,presto,ssb_flat_q_23,0.499345510453;0.2490164503455;923.0;7.0;60,1214.03,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.499345510453;0.2490164503455;923.0;7.0;60,1269.03,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.499345510453;0.2490164503455;923.0;7.0;60,1439.79,ssb-flat,10
iceberg,presto,ssb_flat_q_03,0.499345510453;0.2490164503455;923.0;7.0;60,1292.87,ssb-flat,10
iceberg,presto,ssb_flat_q_06,0.499345510453;0.2490164503455;923.0;7.0;60,1306.9,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.499345510453;0.2490164503455;923.0;7.0;60,1417.43,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,3772.49,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,4048.18,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,3704.16,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,13672.88,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,3986.99,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,3752.62,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,3924.34,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,4397.49,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,3006.7,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,3763.4,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,3351.83,ssb-flat,10
iceberg,presto,ssb_flat_q_26,0.5572662850396;0.2808265875596;422.0;5.0;13|,1227.62,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.5572662850396;0.2808265875596;422.0;5.0;13|,1229.45,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.5572662850396;0.2808265875596;422.0;5.0;13|,1236.25,ssb-flat,10
iceberg,presto,ssb_flat_q_02,0.5572662850396;0.2808265875596;422.0;5.0;13|,1211.77,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.5572662850396;0.2808265875596;422.0;5.0;13|,1058.95,ssb-flat,10
iceberg,presto,ssb_flat_q_22,0.5572662850396;0.2808265875596;422.0;5.0;13|,1160.39,ssb-flat,10
iceberg,presto,ssb_flat_q_24,0.5572662850396;0.2808265875596;422.0;5.0;13|,1082.61,ssb-flat,10
iceberg,presto,ssb_flat_q_01,0.5572662850396;0.2808265875596;422.0;5.0;13|,1102.77,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.5572662850396;0.2808265875596;422.0;5.0;13|,1074.4,ssb-flat,10
iceberg,presto,ssb_flat_q_27,0.5572662850396;0.2808265875596;422.0;5.0;13|,1094.82,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.5572662850396;0.2808265875596;422.0;5.0;13|,1020.1,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.5572662850396;0.2808265875596;422.0;5.0;13|,1047.95,ssb-flat,10
iceberg,presto,ssb_flat_q_04,0.5572662850396;0.2808265875596;422.0;5.0;13|,1016.32,ssb-flat,10
iceberg,presto,ssb_flat_q_25,0.5572662850396;0.2808265875596;422.0;5.0;13|,1066.51,ssb-flat,10
iceberg,presto,ssb_flat_q_07,0.5572662850396;0.2808265875596;422.0;5.0;13|,1218.06,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.5572662850396;0.2808265875596;422.0;5.0;13|,1131.79,ssb-flat,10
iceberg,presto,ssb_flat_q_23,0.5572662850396;0.2808265875596;422.0;5.0;13|,1110.6,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.5572662850396;0.2808265875596;422.0;5.0;13|,1208.95,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.5572662850396;0.2808265875596;422.0;5.0;13|,1109.05,ssb-flat,10
iceberg,presto,ssb_flat_q_03,0.5572662850396;0.2808265875596;422.0;5.0;13|,1111.47,ssb-flat,10
iceberg,presto,ssb_flat_q_06,0.5572662850396;0.2808265875596;422.0;5.0;13|,1099.05,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.5572662850396;0.2808265875596;422.0;5.0;13|,1102.64,ssb-flat,10
iceberg,presto,ssb_flat_q_26,0.850606851175;0.8386259325625;974.0;8.0;12|,1264.81,ssb-flat,10
iceberg,presto,ssb_flat_q_11,0.850606851175;0.8386259325625;974.0;8.0;12|,1314.02,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.850606851175;0.8386259325625;974.0;8.0;12|,1237.91,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.850606851175;0.8386259325625;974.0;8.0;12|,1279.71,ssb-flat,10
iceberg,presto,ssb_flat_q_02,0.850606851175;0.8386259325625;974.0;8.0;12|,1208.51,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.850606851175;0.8386259325625;974.0;8.0;12|,1164.83,ssb-flat,10
iceberg,presto,ssb_flat_q_22,0.850606851175;0.8386259325625;974.0;8.0;12|,1360.93,ssb-flat,10
iceberg,presto,ssb_flat_q_24,0.850606851175;0.8386259325625;974.0;8.0;12|,1122.38,ssb-flat,10
iceberg,presto,ssb_flat_q_01,0.850606851175;0.8386259325625;974.0;8.0;12|,1183.62,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.850606851175;0.8386259325625;974.0;8.0;12|,1297.93,ssb-flat,10
iceberg,presto,ssb_flat_q_27,0.850606851175;0.8386259325625;974.0;8.0;12|,1214.36,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.850606851175;0.8386259325625;974.0;8.0;12|,1321.45,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.850606851175;0.8386259325625;974.0;8.0;12|,1160.94,ssb-flat,10
iceberg,presto,ssb_flat_q_04,0.850606851175;0.8386259325625;974.0;8.0;12|,1332.55,ssb-flat,10
iceberg,presto,ssb_flat_q_25,0.850606851175;0.8386259325625;974.0;8.0;12|,1336.18,ssb-flat,10
iceberg,presto,ssb_flat_q_07,0.850606851175;0.8386259325625;974.0;8.0;12|,1277.06,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.850606851175;0.8386259325625;974.0;8.0;12|,1114.18,ssb-flat,10
iceberg,presto,ssb_flat_q_23,0.850606851175;0.8386259325625;974.0;8.0;12|,1243.74,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.850606851175;0.8386259325625;974.0;8.0;12|,1348.03,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.850606851175;0.8386259325625;974.0;8.0;12|,1314.95,ssb-flat,10
iceberg,presto,ssb_flat_q_03,0.850606851175;0.8386259325625;974.0;8.0;12|,1130.41,ssb-flat,10
iceberg,presto,ssb_flat_q_06,0.850606851175;0.8386259325625;974.0;8.0;12|,1189.09,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.850606851175;0.8386259325625;974.0;8.0;12|,1141.74,ssb-flat,10
iceberg,presto,ssb_flat_q_26,0.626732327192;0.3159100175413;290.0;2.0;18|,1496.83,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.626732327192;0.3159100175413;290.0;2.0;18|,1606.55,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.626732327192;0.3159100175413;290.0;2.0;18|,1360.04,ssb-flat,10
iceberg,presto,ssb_flat_q_02,0.626732327192;0.3159100175413;290.0;2.0;18|,1530.59,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.626732327192;0.3159100175413;290.0;2.0;18|,1391.9,ssb-flat,10
iceberg,presto,ssb_flat_q_22,0.626732327192;0.3159100175413;290.0;2.0;18|,1551.24,ssb-flat,10
iceberg,presto,ssb_flat_q_24,0.626732327192;0.3159100175413;290.0;2.0;18|,1411.25,ssb-flat,10
iceberg,presto,ssb_flat_q_01,0.626732327192;0.3159100175413;290.0;2.0;18|,1528.55,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.626732327192;0.3159100175413;290.0;2.0;18|,1422.63,ssb-flat,10
iceberg,presto,ssb_flat_q_27,0.626732327192;0.3159100175413;290.0;2.0;18|,1459.45,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.626732327192;0.3159100175413;290.0;2.0;18|,1503.7,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.626732327192;0.3159100175413;290.0;2.0;18|,1412.08,ssb-flat,10
iceberg,presto,ssb_flat_q_04,0.626732327192;0.3159100175413;290.0;2.0;18|,1434.05,ssb-flat,10
iceberg,presto,ssb_flat_q_25,0.626732327192;0.3159100175413;290.0;2.0;18|,1548.96,ssb-flat,10
iceberg,presto,ssb_flat_q_07,0.626732327192;0.3159100175413;290.0;2.0;18|,1458.91,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.626732327192;0.3159100175413;290.0;2.0;18|,1390.14,ssb-flat,10
iceberg,presto,ssb_flat_q_23,0.626732327192;0.3159100175413;290.0;2.0;18|,1573.38,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.626732327192;0.3159100175413;290.0;2.0;18|,1494.74,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.626732327192;0.3159100175413;290.0;2.0;18|,1497.46,ssb-flat,10
iceberg,presto,ssb_flat_q_03,0.626732327192;0.3159100175413;290.0;2.0;18|,1395.53,ssb-flat,10
iceberg,presto,ssb_flat_q_06,0.626732327192;0.3159100175413;290.0;2.0;18|,1385.26,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.626732327192;0.3159100175413;290.0;2.0;18|,1422.11,ssb-flat,10
iceberg,presto,ssb_flat_q_26,0.7923849821091;0.6932743646204;452.0;3.0;8|,1214.19,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.7923849821091;0.6932743646204;452.0;3.0;8|,1269.12,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.7923849821091;0.6932743646204;452.0;3.0;8|,1310.56,ssb-flat,10
iceberg,presto,ssb_flat_q_02,0.7923849821091;0.6932743646204;452.0;3.0;8|,1383.01,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.7923849821091;0.6932743646204;452.0;3.0;8|,1349.65,ssb-flat,10
iceberg,presto,ssb_flat_q_22,0.7923849821091;0.6932743646204;452.0;3.0;8|,1414.77,ssb-flat,10
iceberg,presto,ssb_flat_q_24,0.7923849821091;0.6932743646204;452.0;3.0;8|,1336.44,ssb-flat,10
iceberg,presto,ssb_flat_q_01,0.7923849821091;0.6932743646204;452.0;3.0;8|,1338.1,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.7923849821091;0.6932743646204;452.0;3.0;8|,1289.72,ssb-flat,10
iceberg,presto,ssb_flat_q_27,0.7923849821091;0.6932743646204;452.0;3.0;8|,1408.22,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.7923849821091;0.6932743646204;452.0;3.0;8|,1227.31,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.7923849821091;0.6932743646204;452.0;3.0;8|,1203.5,ssb-flat,10
iceberg,presto,ssb_flat_q_04,0.7923849821091;0.6932743646204;452.0;3.0;8|,1386.45,ssb-flat,10
iceberg,presto,ssb_flat_q_25,0.7923849821091;0.6932743646204;452.0;3.0;8|,1315.76,ssb-flat,10
iceberg,presto,ssb_flat_q_07,0.7923849821091;0.6932743646204;452.0;3.0;8|,1347.79,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.7923849821091;0.6932743646204;452.0;3.0;8|,1319.14,ssb-flat,10
iceberg,presto,ssb_flat_q_23,0.7923849821091;0.6932743646204;452.0;3.0;8|,1330.72,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.7923849821091;0.6932743646204;452.0;3.0;8|,1226.75,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.7923849821091;0.6932743646204;452.0;3.0;8|,1198.65,ssb-flat,10
iceberg,presto,ssb_flat_q_03,0.7923849821091;0.6932743646204;452.0;3.0;8|,1407.97,ssb-flat,10
iceberg,presto,ssb_flat_q_06,0.7923849821091;0.6932743646204;452.0;3.0;8|,1402.38,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.7923849821091;0.6932743646204;452.0;3.0;8|,1181.52,ssb-flat,10
iceberg,presto,ssb_flat_q_26,0.2939231281018;0.8072550698589;277.0;7.0;35|,1214.33,ssb-flat,10
iceberg,presto,ssb_flat_q_02,0.2939231281018;0.8072550698589;277.0;7.0;35|,1266.7,ssb-flat,10
iceberg,presto,ssb_flat_q_22,0.2939231281018;0.8072550698589;277.0;7.0;35|,1186.02,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.2939231281018;0.8072550698589;277.0;7.0;35|,1119.52,ssb-flat,10
iceberg,presto,ssb_flat_q_23,0.2939231281018;0.8072550698589;277.0;7.0;35|,1212.66,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.2939231281018;0.8072550698589;277.0;7.0;35|,1315.92,ssb-flat,10
iceberg,presto,ssb_flat_q_06,0.2939231281018;0.8072550698589;277.0;7.0;35|,1151.57,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.2939231281018;0.8072550698589;277.0;7.0;35|,1225.45,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.2939231281018;0.8072550698589;277.0;7.0;35|,1343.11,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.2939231281018;0.8072550698589;277.0;7.0;35|,1121.23,ssb-flat,10
iceberg,presto,ssb_flat_q_24,0.2939231281018;0.8072550698589;277.0;7.0;35|,1205.29,ssb-flat,10
iceberg,presto,ssb_flat_q_01,0.2939231281018;0.8072550698589;277.0;7.0;35|,1288.49,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.2939231281018;0.8072550698589;277.0;7.0;35|,1267.51,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.2939231281018;0.8072550698589;277.0;7.0;35|,1279.56,ssb-flat,10
iceberg,presto,ssb_flat_q_04,0.2939231281018;0.8072550698589;277.0;7.0;35|,1156.13,ssb-flat,10
iceberg,presto,ssb_flat_q_25,0.2939231281018;0.8072550698589;277.0;7.0;35|,1135.21,ssb-flat,10
iceberg,presto,ssb_flat_q_07,0.2939231281018;0.8072550698589;277.0;7.0;35|,1326.55,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.2939231281018;0.8072550698589;277.0;7.0;35|,1220.91,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.2939231281018;0.8072550698589;277.0;7.0;35|,1258.93,ssb-flat,10
iceberg,presto,ssb_flat_q_03,0.2939231281018;0.8072550698589;277.0;7.0;35|,1164.0,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.2939231281018;0.8072550698589;277.0;7.0;35|,1353.97,ssb-flat,10
iceberg,presto,ssb_flat_q_26,0.3020444849932;0.4933289004306;805.0;8.0;17|,1198.29,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.3020444849932;0.4933289004306;805.0;8.0;17|,1173.46,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.3020444849932;0.4933289004306;805.0;8.0;17|,1227.11,ssb-flat,10
iceberg,presto,ssb_flat_q_02,0.3020444849932;0.4933289004306;805.0;8.0;17|,1087.9,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.3020444849932;0.4933289004306;805.0;8.0;17|,1130.61,ssb-flat,10
iceberg,presto,ssb_flat_q_22,0.3020444849932;0.4933289004306;805.0;8.0;17|,1268.89,ssb-flat,10
iceberg,presto,ssb_flat_q_24,0.3020444849932;0.4933289004306;805.0;8.0;17|,1094.73,ssb-flat,10
iceberg,presto,ssb_flat_q_01,0.3020444849932;0.4933289004306;805.0;8.0;17|,1253.45,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.3020444849932;0.4933289004306;805.0;8.0;17|,1090.95,ssb-flat,10
iceberg,presto,ssb_flat_q_27,0.3020444849932;0.4933289004306;805.0;8.0;17|,1191.5,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.3020444849932;0.4933289004306;805.0;8.0;17|,1114.54,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.3020444849932;0.4933289004306;805.0;8.0;17|,1153.24,ssb-flat,10
iceberg,presto,ssb_flat_q_04,0.3020444849932;0.4933289004306;805.0;8.0;17|,1121.45,ssb-flat,10
iceberg,presto,ssb_flat_q_25,0.3020444849932;0.4933289004306;805.0;8.0;17|,1120.82,ssb-flat,10
iceberg,presto,ssb_flat_q_07,0.3020444849932;0.4933289004306;805.0;8.0;17|,1120.88,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.3020444849932;0.4933289004306;805.0;8.0;17|,1113.65,ssb-flat,10
iceberg,presto,ssb_flat_q_23,0.3020444849932;0.4933289004306;805.0;8.0;17|,1118.85,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.3020444849932;0.4933289004306;805.0;8.0;17|,1213.31,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.3020444849932;0.4933289004306;805.0;8.0;17|,1148.73,ssb-flat,10
iceberg,presto,ssb_flat_q_03,0.3020444849932;0.4933289004306;805.0;8.0;17|,1139.08,ssb-flat,10
iceberg,presto,ssb_flat_q_06,0.3020444849932;0.4933289004306;805.0;8.0;17|,1150.11,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.3020444849932;0.4933289004306;805.0;8.0;17|,1254.89,ssb-flat,10
iceberg,presto,ssb_flat_q_26,0.8255735280335;0.5810043788473;265.0;8.0;24|,1205.84,ssb-flat,10
iceberg,presto,ssb_flat_q_02,0.8255735280335;0.5810043788473;265.0;8.0;24|,1298.25,ssb-flat,10
iceberg,presto,ssb_flat_q_22,0.8255735280335;0.5810043788473;265.0;8.0;24|,1256.53,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.8255735280335;0.5810043788473;265.0;8.0;24|,1423.95,ssb-flat,10
iceberg,presto,ssb_flat_q_23,0.8255735280335;0.5810043788473;265.0;8.0;24|,1198.5,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.8255735280335;0.5810043788473;265.0;8.0;24|,1233.74,ssb-flat,10
iceberg,presto,ssb_flat_q_06,0.8255735280335;0.5810043788473;265.0;8.0;24|,1313.91,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.8255735280335;0.5810043788473;265.0;8.0;24|,1295.48,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.8255735280335;0.5810043788473;265.0;8.0;24|,1293.77,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.8255735280335;0.5810043788473;265.0;8.0;24|,1373.87,ssb-flat,10
iceberg,presto,ssb_flat_q_24,0.8255735280335;0.5810043788473;265.0;8.0;24|,1445.94,ssb-flat,10
iceberg,presto,ssb_flat_q_01,0.8255735280335;0.5810043788473;265.0;8.0;24|,1285.82,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.8255735280335;0.5810043788473;265.0;8.0;24|,1381.5,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.8255735280335;0.5810043788473;265.0;8.0;24|,1210.33,ssb-flat,10
iceberg,presto,ssb_flat_q_04,0.8255735280335;0.5810043788473;265.0;8.0;24|,1248.98,ssb-flat,10
iceberg,presto,ssb_flat_q_25,0.8255735280335;0.5810043788473;265.0;8.0;24|,1377.48,ssb-flat,10
iceberg,presto,ssb_flat_q_07,0.8255735280335;0.5810043788473;265.0;8.0;24|,1391.65,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.8255735280335;0.5810043788473;265.0;8.0;24|,1246.86,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.8255735280335;0.5810043788473;265.0;8.0;24|,1266.49,ssb-flat,10
iceberg,presto,ssb_flat_q_03,0.8255735280335;0.5810043788473;265.0;8.0;24|,1290.94,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.8255735280335;0.5810043788473;265.0;8.0;24|,1401.33,ssb-flat,10
iceberg,presto,ssb_flat_q_26,0.2225872804112;0.3117094553633;322.0;5.0;18|,1200.7,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.2225872804112;0.3117094553633;322.0;5.0;18|,1111.53,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.2225872804112;0.3117094553633;322.0;5.0;18|,1169.91,ssb-flat,10
iceberg,presto,ssb_flat_q_02,0.2225872804112;0.3117094553633;322.0;5.0;18|,1172.05,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.2225872804112;0.3117094553633;322.0;5.0;18|,1244.19,ssb-flat,10
iceberg,presto,ssb_flat_q_22,0.2225872804112;0.3117094553633;322.0;5.0;18|,1130.55,ssb-flat,10
iceberg,presto,ssb_flat_q_24,0.2225872804112;0.3117094553633;322.0;5.0;18|,1234.12,ssb-flat,10
iceberg,presto,ssb_flat_q_01,0.2225872804112;0.3117094553633;322.0;5.0;18|,1269.24,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.2225872804112;0.3117094553633;322.0;5.0;18|,1098.5,ssb-flat,10
iceberg,presto,ssb_flat_q_27,0.2225872804112;0.3117094553633;322.0;5.0;18|,1178.75,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.2225872804112;0.3117094553633;322.0;5.0;18|,1242.89,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.2225872804112;0.3117094553633;322.0;5.0;18|,1075.73,ssb-flat,10
iceberg,presto,ssb_flat_q_04,0.2225872804112;0.3117094553633;322.0;5.0;18|,1257.94,ssb-flat,10
iceberg,presto,ssb_flat_q_25,0.2225872804112;0.3117094553633;322.0;5.0;18|,1215.72,ssb-flat,10
iceberg,presto,ssb_flat_q_07,0.2225872804112;0.3117094553633;322.0;5.0;18|,1209.45,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.2225872804112;0.3117094553633;322.0;5.0;18|,1240.02,ssb-flat,10
iceberg,presto,ssb_flat_q_23,0.2225872804112;0.3117094553633;322.0;5.0;18|,1286.53,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.2225872804112;0.3117094553633;322.0;5.0;18|,1083.7,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.2225872804112;0.3117094553633;322.0;5.0;18|,1236.18,ssb-flat,10
iceberg,presto,ssb_flat_q_03,0.2225872804112;0.3117094553633;322.0;5.0;18|,1177.5,ssb-flat,10
iceberg,presto,ssb_flat_q_06,0.2225872804112;0.3117094553633;322.0;5.0;18|,1159.15,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.2225872804112;0.3117094553633;322.0;5.0;18|,1083.61,ssb-flat,10
iceberg,presto,ssb_flat_q_26,0.5;0.5;256.0;1.0;1|,2694.82,ssb-flat,10
iceberg,presto,ssb_flat_q_11,0.5;0.5;256.0;1.0;1|,2939.75,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.5;0.5;256.0;1.0;1|,2882.54,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.5;0.5;256.0;1.0;1|,3010.34,ssb-flat,10
iceberg,presto,ssb_flat_q_02,0.5;0.5;256.0;1.0;1|,2797.42,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.5;0.5;256.0;1.0;1|,2880.69,ssb-flat,10
iceberg,presto,ssb_flat_q_22,0.5;0.5;256.0;1.0;1|,2875.64,ssb-flat,10
iceberg,presto,ssb_flat_q_24,0.5;0.5;256.0;1.0;1|,2698.75,ssb-flat,10
iceberg,presto,ssb_flat_q_01,0.5;0.5;256.0;1.0;1|,3095.71,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.5;0.5;256.0;1.0;1|,3011.49,ssb-flat,10
iceberg,presto,ssb_flat_q_27,0.5;0.5;256.0;1.0;1|,2578.48,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.5;0.5;256.0;1.0;1|,2712.88,ssb-flat,10
