datalake,engine,query name,conf,latency,benchmark,sf
iceberg,trino,ssb_flat_queries,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,2569.14,ssb-flat,10
iceberg,trino,ssb_flat_q_01,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,2820.37,ssb-flat,10
iceberg,trino,ssb_flat_q_02,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,13299.06,ssb-flat,10
iceberg,trino,ssb_flat_q_03,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,9847.71,ssb-flat,10
iceberg,trino,ssb_flat_q_04,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,14178.22,ssb-flat,10
iceberg,trino,ssb_flat_q_06,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,4539.78,ssb-flat,10
iceberg,trino,ssb_flat_q_07,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,12878.35,ssb-flat,10
iceberg,trino,ssb_flat_q_08,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,2763.13,ssb-flat,10
iceberg,trino,ssb_flat_q_11,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,2450.85,ssb-flat,10
iceberg,trino,ssb_flat_q_12,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,4653.88,ssb-flat,10
iceberg,trino,ssb_flat_q_14,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,1962.99,ssb-flat,10
iceberg,trino,ssb_flat_q_21,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,1804.91,ssb-flat,10
iceberg,trino,ssb_flat_q_22,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,3043.22,ssb-flat,10
iceberg,trino,ssb_flat_q_25,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,3471.34,ssb-flat,10
iceberg,trino,ssb_flat_q_26,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,1915.19,ssb-flat,10
iceberg,trino,ssb_flat_q_27,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,4241.42,ssb-flat,10
iceberg,trino,ssb_flat_queries,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,3211.14,ssb-flat,10
iceberg,trino,ssb_flat_q_01,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,7565.89,ssb-flat,10
iceberg,trino,ssb_flat_q_02,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,13709.96,ssb-flat,10
iceberg,trino,ssb_flat_q_03,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,14075.2,ssb-flat,10
iceberg,trino,ssb_flat_q_04,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,7569.67,ssb-flat,10
iceberg,trino,ssb_flat_q_06,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,13781.3,ssb-flat,10
iceberg,trino,ssb_flat_q_07,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,12904.36,ssb-flat,10
iceberg,trino,ssb_flat_q_08,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,13103.07,ssb-flat,10
iceberg,trino,ssb_flat_q_11,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,16720.51,ssb-flat,10
iceberg,trino,ssb_flat_q_12,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,2644.09,ssb-flat,10
iceberg,trino,ssb_flat_q_14,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,2015.55,ssb-flat,10
iceberg,trino,ssb_flat_q_21,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,5056.96,ssb-flat,10
iceberg,trino,ssb_flat_q_22,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,2577.6,ssb-flat,10
iceberg,trino,ssb_flat_q_25,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,9972.74,ssb-flat,10
iceberg,trino,ssb_flat_q_26,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,2022.86,ssb-flat,10
iceberg,trino,ssb_flat_q_27,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,13940.61,ssb-flat,10
iceberg,trino,ssb_flat_queries,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,2696.9,ssb-flat,10
iceberg,trino,ssb_flat_q_01,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,14636.92,ssb-flat,10
iceberg,trino,ssb_flat_q_02,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,1766.71,ssb-flat,10
iceberg,trino,ssb_flat_q_03,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,1941.81,ssb-flat,10
iceberg,trino,ssb_flat_q_04,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,8691.95,ssb-flat,10
iceberg,trino,ssb_flat_q_06,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,1834.68,ssb-flat,10
iceberg,trino,ssb_flat_q_07,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,1818.92,ssb-flat,10
iceberg,trino,ssb_flat_q_08,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,4587.89,ssb-flat,10
iceberg,trino,ssb_flat_q_11,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,2172.91,ssb-flat,10
iceberg,trino,ssb_flat_q_12,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,13636.99,ssb-flat,10
iceberg,trino,ssb_flat_q_14,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,16100.49,ssb-flat,10
iceberg,trino,ssb_flat_q_21,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,8577.59,ssb-flat,10
iceberg,trino,ssb_flat_q_22,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,1804.29,ssb-flat,10
iceberg,trino,ssb_flat_q_25,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,2019.74,ssb-flat,10
iceberg,trino,ssb_flat_q_26,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,5427.99,ssb-flat,10
iceberg,trino,ssb_flat_q_27,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,7546.43,ssb-flat,10
iceberg,trino,ssb_flat_queries,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,4195.95,ssb-flat,10
iceberg,trino,ssb_flat_q_01,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,13728.07,ssb-flat,10
iceberg,trino,ssb_flat_q_02,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,12788.96,ssb-flat,10
iceberg,trino,ssb_flat_q_03,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,13785.04,ssb-flat,10
iceberg,trino,ssb_flat_q_04,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,13942.96,ssb-flat,10
iceberg,trino,ssb_flat_q_06,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,1784.92,ssb-flat,10
iceberg,trino,ssb_flat_q_07,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,12699.88,ssb-flat,10
iceberg,trino,ssb_flat_q_08,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,14247.34,ssb-flat,10
iceberg,trino,ssb_flat_q_11,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,15710.5,ssb-flat,10
iceberg,trino,ssb_flat_q_12,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,8364.85,ssb-flat,10
iceberg,trino,ssb_flat_q_14,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,2039.97,ssb-flat,10
iceberg,trino,ssb_flat_q_21,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,3024.64,ssb-flat,10
iceberg,trino,ssb_flat_q_22,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,1852.83,ssb-flat,10
iceberg,trino,ssb_flat_q_25,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,13794.82,ssb-flat,10
iceberg,trino,ssb_flat_q_26,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,1861.21,ssb-flat,10
iceberg,trino,ssb_flat_q_27,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=24,13626.57,ssb-flat,10
