datalake,engine,query name,conf,latency,benchmark,sf
iceberg,trino,q1_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=24; task.max-worker-threads=24,16542.35,ssb-flat,100
iceberg,trino,syn_q10,95.3;53.0;61.0;194.3;191.8;11.4;44.6|248.9;87.1;193.7;245.8,15224.12,ssb_flat,100
iceberg,trino,syn_q10,101.3;75.0;90.8;46.6;133.6;173.2|154.9;217.0;20.6;83.9;71.8;163.9,12940.03,ssb_flat,100
iceberg,trino,syn_q10,99.3;21.6;33.9;97.8;151.6;137.1;34.0;114.6|277.6;16.6;215.7;238.7;22.1;220.8,20536.88,ssb_flat,100
iceberg,trino,syn_q10,72.9;74.2;182.6;109.0;148.0|294.5;240.8;268.8;295.1,22738.35,ssb_flat,100
iceberg,trino,syn_q10,65.7;29.8;100.6;116.0|114.3;179.3;194.9,20649.76,ssb_flat,100
iceberg,trino,syn_q10,85.9;132.5;54.2;84.3;159.5;176.0|186.5;96.1;290.0;159.3;279.0;86.7,29746.74,ssb_flat,100
iceberg,trino,syn_q10,104.9;53.4;45.6;43.9;171.1;193.3;41.0|112.2;144.9;209.9;18.4;201.2,17969.81,ssb_flat,100
iceberg,trino,syn_q11,174.7;89.2;155.8;67.1;109.3;111.3|227.2;297.7;248.9;53.2,19480.58,ssb_flat,100
iceberg,trino,syn_q11,66.1;45.3;131.5;48.5;32.2;180.8|170.5;106.0;295.6;83.0,19661.04,ssb_flat,100
iceberg,trino,syn_q11,53.8;149.9;45.5;192.8;40.2;197.5|125.0;136.2;275.4;215.5;164.4;166.7,16777.68,ssb_flat,100
iceberg,trino,syn_q11,66.9;144.3;167.3;94.9;147.4;34.6;128.9|70.2;208.4;248.2;217.9;123.1,14228.43,ssb_flat,100
iceberg,trino,syn_q11,124.8;29.5;157.7;144.8;85.3;28.1|149.4;95.7;270.6,14631.98,ssb_flat,100
iceberg,trino,syn_q11,58.8;191.4;51.8;130.8|14.4;122.4;90.4,13674.25,ssb_flat,100
iceberg,trino,syn_q11,77.5;122.3;174.8;82.6;68.1;144.5|88.7;69.4;30.0;240.8;256.6,14024.77,ssb_flat,100
iceberg,trino,syn_q11,164.0;139.9;78.9;53.1|267.3;237.8;280.5;57.7,17640.87,ssb_flat,100
iceberg,trino,syn_q11,170.0;98.8;27.5;152.5;151.8;160.4;67.5|97.4;183.9;115.6;216.3;213.3,14521.70,ssb_flat,100
iceberg,trino,syn_q11,146.2;129.1;149.4;109.5;27.5;187.2;107.2;20.2|43.5;176.1;54.5;186.0,22086.96,ssb_flat,100
iceberg,trino,syn_q11,96.7;195.7;51.7;34.2;181.6|286.2;71.1;44.1,28121.81,ssb_flat,100
iceberg,trino,syn_q11,45.4;175.5;71.1;115.8;186.6|14.0;140.6;208.9;294.4;222.2;264.7,15125.10,ssb_flat,100
iceberg,trino,syn_q11,51.5;85.3;98.0;97.4;147.4;104.3;11.2;13.4|121.6;259.3;294.8;112.4;13.6;204.9,19340.34,ssb_flat,100
iceberg,trino,syn_q11,81.7;146.2;40.8;198.6;172.0;32.8;193.7|45.1;250.4;71.6;258.4,20911.04,ssb_flat,100
iceberg,trino,syn_q11,174.4;112.1;101.3;160.1;154.9;35.4;59.7|183.6;67.3;13.2;96.8,20738.10,ssb_flat,100
iceberg,trino,syn_q12,89.1;40.9;183.3;192.7;167.8;74.9|240.0;190.7;211.8;51.8;82.5,20125.82,ssb_flat,100
iceberg,trino,syn_q12,10.8;168.9;25.8;94.5;136.6;53.5|121.1;28.0;286.0;191.0;108.8;278.6,20229.05,ssb_flat,100
iceberg,trino,syn_q12,140.2;146.9;19.6;19.6;160.4;186.0;109.8|24.9;177.6;234.4,17715.42,ssb_flat,100
iceberg,trino,syn_q12,84.3;74.1;24.2;130.2|224.7;10.1;59.4,25983.00,ssb_flat,100
iceberg,trino,syn_q12,130.3;102.6;85.9;82.8;17.9;125.4|83.4;250.7;163.3;286.7;107.4;45.3,25010.92,ssb_flat,100
iceberg,trino,syn_q12,138.1;92.6;78.3;162.7;36.7|294.4;183.2;277.1;105.3;135.0,14919.49,ssb_flat,100
iceberg,trino,syn_q12,114.9;93.5;126.4;136.7;148.1;114.3|214.1;61.5;242.9,12116.86,ssb_flat,100
iceberg,trino,syn_q12,43.9;26.3;121.1;32.1;140.3;133.6;40.4;120.8|156.1;94.2;92.4;227.8;72.8,16936.61,ssb_flat,100
iceberg,trino,syn_q12,192.7;141.7;85.4;119.7;46.0;33.0;172.4;88.3|11.7;45.0;57.1;216.1,14159.14,ssb_flat,100
iceberg,trino,syn_q12,95.5;179.1;38.9;127.7|213.5;136.4;294.1;158.9;161.0,17660.22,ssb_flat,100
iceberg,trino,syn_q12,79.2;66.5;24.1;113.1;98.0;188.5;124.0|202.0;142.5;203.7;285.3,26091.33,ssb_flat,100
iceberg,trino,syn_q12,183.5;69.3;61.9;131.5|298.9;290.3;65.5,15692.47,ssb_flat,100
iceberg,trino,syn_q12,146.7;116.4;14.8;28.1;46.2|266.0;73.1;114.2;250.4;164.7,17770.23,ssb_flat,100
iceberg,trino,syn_q12,178.6;54.8;44.8;57.6;145.9|220.9;52.8;220.7,18316.07,ssb_flat,100
iceberg,trino,syn_q12,85.0;189.1;100.6;25.5;56.1;158.3|298.5;100.8;281.8,23217.38,ssb_flat,100
iceberg,trino,syn_q13,51.4;12.7;121.7;180.9;136.5;50.2|109.2;222.0;133.0;287.6,9586.58,ssb_flat,100
iceberg,trino,syn_q13,178.1;63.9;80.2;88.5;101.1;115.0;68.7|199.7;80.0;89.5;132.1;72.8;63.3,21715.45,ssb_flat,100
iceberg,trino,syn_q13,165.8;77.2;159.9;154.5;88.5;174.1|282.1;233.7;106.9;227.1;223.1,23475.12,ssb_flat,100
iceberg,trino,syn_q13,33.0;69.4;48.8;194.8;153.7;165.3|41.4;221.4;297.8;124.8;205.6,15069.38,ssb_flat,100
iceberg,trino,syn_q13,143.7;117.6;183.5;87.6;159.9;12.4|214.5;139.8;101.3;62.9,18679.68,ssb_flat,100
iceberg,trino,syn_q13,150.0;108.0;131.1;26.8;117.2;45.0;178.6|36.8;87.0;112.4;276.2;193.8,32350.16,ssb_flat,100
iceberg,trino,syn_q13,96.1;34.8;102.1;88.5;61.9|51.7;134.6;72.1;63.6;255.4,15466.06,ssb_flat,100
iceberg,trino,syn_q13,113.6;51.9;102.5;44.0|45.3;189.8;68.1;195.1,13101.14,ssb_flat,100
iceberg,trino,syn_q13,69.2;196.0;46.1;39.0;125.4|19.6;217.7;205.4;283.8;98.6,28074.76,ssb_flat,100
iceberg,trino,syn_q13,180.6;115.8;14.9;163.0;138.6;136.8;163.9|185.0;277.1;145.7;280.8,32432.08,ssb_flat,100
iceberg,trino,syn_q13,152.8;86.5;140.5;14.6;190.7;93.3|100.1;125.8;294.4;119.4,18019.97,ssb_flat,100
iceberg,trino,syn_q13,140.7;52.2;186.6;165.7;139.2;117.4|71.0;128.5;56.0;207.9;113.2,24381.16,ssb_flat,100
iceberg,trino,syn_q13,110.6;73.7;44.3;159.6|57.9;148.3;63.5;120.3;227.7;52.4,26918.52,ssb_flat,100
iceberg,trino,syn_q13,72.2;149.5;40.2;56.6;189.6|277.3;247.8;185.7;58.0;288.7;221.0,14405.74,ssb_flat,100
iceberg,trino,syn_q13,98.8;46.6;137.7;55.8;131.2;176.3|130.7;40.6;112.5;281.8;96.5;221.4,15561.19,ssb_flat,100
iceberg,trino,syn_q14,115.0;35.6;16.3;53.3;185.2;110.8;196.7;94.3|88.2;113.7;191.0;273.4;79.1;252.4,15270.02,ssb_flat,100
iceberg,trino,syn_q14,89.4;81.8;102.9;101.6;123.0|87.2;183.2;202.1;60.7,23112.46,ssb_flat,100
iceberg,trino,syn_q14,74.9;177.3;22.2;185.5;63.5;169.9|284.9;212.4;37.5;226.1;101.7;141.3,12921.76,ssb_flat,100
iceberg,trino,syn_q14,77.5;146.6;194.8;66.5;164.1|295.1;103.7;218.9;199.9,19231.20,ssb_flat,100
iceberg,trino,syn_q14,119.0;19.2;31.4;108.9;190.2;154.8;29.6;31.3|148.1;82.4;77.3;260.7;31.6;143.4,25939.31,ssb_flat,100
iceberg,trino,syn_q14,149.8;103.9;17.0;80.0;135.6;152.7|291.5;167.9;156.2,15431.53,ssb_flat,100
iceberg,trino,syn_q14,198.6;173.3;52.4;92.4;143.5|230.2;102.8;286.4;25.0,14512.29,ssb_flat,100
iceberg,trino,syn_q14,151.8;181.0;81.6;140.7;172.3;157.7|80.8;190.9;266.9;50.1,16797.24,ssb_flat,100
iceberg,trino,syn_q14,95.9;74.4;70.2;177.3;74.1;99.4|126.7;165.3;12.2;195.6,25643.48,ssb_flat,100
iceberg,trino,syn_q14,192.7;199.1;150.4;182.5;98.2|41.9;162.3;204.8;234.1;217.4;209.5,19079.30,ssb_flat,100
iceberg,trino,syn_q14,120.2;97.9;149.8;101.5;147.4;44.2;179.5|193.5;17.1;208.5;109.9,15348.34,ssb_flat,100
iceberg,trino,syn_q14,99.2;153.9;152.9;142.1;88.5;28.2|276.2;241.0;55.0;219.9,20812.10,ssb_flat,100
iceberg,trino,syn_q14,27.2;160.9;193.0;187.3;143.3;36.5|261.4;231.6;258.0,12931.73,ssb_flat,100
iceberg,trino,syn_q14,76.2;140.2;57.6;149.1;183.2|89.6;116.7;28.7;166.4;57.6,22082.37,ssb_flat,100
iceberg,trino,syn_q14,180.5;178.7;184.1;26.3;155.5;19.7;54.1;86.4|68.9;275.3;156.5,20347.42,ssb_flat,100
iceberg,trino,syn_q15,87.6;53.5;191.0;119.7;173.5;39.7;174.4;141.6|155.6;188.7;31.5;10.2,13495.52,ssb_flat,100
iceberg,trino,syn_q15,102.1;49.3;178.4;104.8;64.8|24.6;289.5;43.4;94.0;102.7,17349.42,ssb_flat,100
iceberg,trino,syn_q15,58.0;34.8;89.2;128.6|57.5;32.1;113.1;180.4;140.8;293.2,18511.34,ssb_flat,100
iceberg,trino,syn_q15,81.8;118.7;152.7;187.8;120.3;125.2;27.7|150.6;219.0;122.8;115.8;188.1,12823.90,ssb_flat,100
iceberg,trino,syn_q15,110.2;109.6;163.2;106.1;123.2;139.2;181.6;175.7|43.8;42.8;193.2;165.2;288.2;86.5,37109.57,ssb_flat,100
iceberg,trino,syn_q15,187.2;22.3;92.7;170.4;70.8;74.4;57.7;100.6|78.7;195.7;33.0;74.5;89.5,28368.80,ssb_flat,100
iceberg,trino,syn_q15,94.4;82.9;164.8;159.2;184.3;25.5;114.2|106.3;152.9;262.4;166.0;292.3;46.8,21563.61,ssb_flat,100
iceberg,trino,syn_q15,164.7;17.7;158.0;184.4;71.5|102.7;111.7;42.9,18393.23,ssb_flat,100
iceberg,trino,syn_q15,82.2;114.6;64.0;71.3;117.8|90.4;278.4;94.2;46.4,16889.79,ssb_flat,100
iceberg,trino,syn_q15,29.6;35.6;125.9;56.9;177.8;20.5;196.0|107.5;68.6;264.4;66.5;217.0;187.6,13528.47,ssb_flat,100
iceberg,trino,syn_q15,69.6;182.3;121.2;112.9;118.4;199.5;39.7|221.8;44.8;127.0;10.0,18423.30,ssb_flat,100
iceberg,trino,syn_q15,116.4;155.1;71.8;99.4;133.8;114.9;157.9|295.4;144.9;282.4;81.8;180.5;146.0,19447.09,ssb_flat,100
iceberg,trino,syn_q15,120.4;164.5;147.7;174.9;170.7|17.9;154.9;175.1;154.6;245.0;279.7,12401.82,ssb_flat,100
iceberg,trino,syn_q15,160.3;153.3;140.4;65.5|201.9;138.7;50.7;125.9;284.1,19898.11,ssb_flat,100
iceberg,trino,syn_q15,140.4;13.3;93.9;54.0|210.0;52.8;113.2;140.1,17180.83,ssb_flat,100
iceberg,trino,syn_q16,169.3;34.0;119.6;133.2;50.0;95.2;174.3|255.2;255.6;164.0;113.0;228.1;139.8,15569.34,ssb_flat,100
iceberg,trino,syn_q16,32.2;129.4;170.7;92.9;159.4;161.3;149.4;133.9|150.6;201.9;258.2;237.7;148.5;149.6,14980.09,ssb_flat,100
iceberg,trino,syn_q16,61.6;77.5;95.6;171.0|49.1;115.9;286.0,20857.93,ssb_flat,100
iceberg,trino,syn_q16,142.5;78.4;192.9;58.6|20.4;250.9;190.1;190.7;166.1,16166.85,ssb_flat,100
iceberg,trino,syn_q16,164.3;35.1;84.0;129.7;103.2;190.5;60.8|113.5;222.4;215.8;199.8;123.2,17262.78,ssb_flat,100
iceberg,trino,syn_q16,50.0;167.3;141.1;194.6;10.6;181.9;73.5|286.1;236.3;208.9;56.6;279.3,22471.95,ssb_flat,100
iceberg,trino,syn_q16,34.8;128.8;142.1;37.2;83.9;72.1;106.4|27.5;218.0;178.5;89.1;282.1;55.7,10150.93,ssb_flat,100
iceberg,trino,syn_q16,165.2;14.3;87.9;90.5;125.9;15.9;130.9|136.2;263.8;86.6;60.0;272.3;184.0,26732.03,ssb_flat,100
iceberg,trino,syn_q16,47.3;78.5;20.8;101.6;167.9;162.4|112.9;148.7;262.5;145.4;162.4;50.5,18396.78,ssb_flat,100
iceberg,trino,syn_q16,30.2;198.8;117.2;22.3;31.2;46.7;139.3|16.3;252.5;146.5;60.3;186.1,15909.62,ssb_flat,100
iceberg,trino,syn_q16,16.9;83.8;24.1;91.1;100.5;21.8|70.4;148.7;23.4;161.9,17524.53,ssb_flat,100
iceberg,trino,syn_q16,51.0;171.5;68.5;150.0;13.5|284.6;149.3;77.2;251.0,17798.26,ssb_flat,100
iceberg,trino,syn_q16,119.1;146.1;154.0;63.0;63.5;114.9;27.2|205.1;195.2;273.2;187.8;44.2;211.3,10708.22,ssb_flat,100
iceberg,trino,syn_q16,170.9;89.9;59.9;57.0;198.3;113.1;115.1;198.8|86.3;275.3;181.1,28186.78,ssb_flat,100
iceberg,trino,syn_q16,195.7;134.2;15.2;45.8|173.2;272.7;294.6;297.9,18224.55,ssb_flat,100
